StoreCode,TotalSales,TotalAmount
MkhmR,8458,372152
HDFVh,4315,56095
bZNrv,4897,210571
qqMRa,9089,727120
yuPlp,8393,671440
EgDVY,7263,123471
oJRnH,3781,287356
Ulvwf,6925,650950
Zdkte,2851,279398
vuCOP,9247,462350
kLAcH,2140,81320
XGhbO,9278,176282
XQaHJ,2271,74943
xHllz,6436,83668
XEmIJ,6028,476212
orpMr,4189,230395
jyrvB,8867,815764
DiWdM,9253,869782
pJbdt,5050,217150
aQesR,3353,295064
yaVEF,9785,518605
NRoJG,5012,310744
aTfZz,2896,222992
oWLEE,5590,50310
yutoT,5609,538464
dGvdC,7541,135738
AYYHE,2347,23470
Pqphe,5908,472640
VZEKW,6875,68750
WRVNv,7371,442260
iHfaD,2663,159780
alDAd,8537,426850
flZxQ,5916,420036
NoAhW,6926,249336
MRUez,5069,309209
jqVSB,6457,606958
aEZLq,6868,315928
jFHnp,5633,33798
niuao,5283,528300
uxoTY,5175,336375
QfxWo,6174,469224
AgdDr,6264,438480
zDqyD,3506,21036
DQdfx,6687,140427
GrqPo,3962,316960
eSTsG,7013,504936
oqAWv,4392,325008
TbVIw,3985,167370
FCIWC,2245,33675
wAqsT,5863,439725
UmHsj,2565,46170
aOMVv,2960,189440
DgKsH,2988,239040
XAQvR,2165,153715
VMttA,5518,441440
RMmcx,7826,524342
fGpJo,3253,146385
gQLfK,5118,209838
NwOBS,4220,265860
vpVkm,6313,505040
BvaxX,6383,293618
WkQEr,4863,461985
NEJMD,4723,330610
iWElQ,6029,30145
uBeRU,9760,712480
IGvms,4398,259482
QtidG,5812,226668
QAbBt,6183,98928
GlqCH,7872,47232
clIpF,7638,351348
hgYlA,3396,237720
GXuAF,6564,210048
aTYKa,8135,252185
jDKYr,5682,176142
HpDxV,3117,18702
yKFQJ,7950,620100
mYRzy,3910,129030
YbrVf,3244,181664
OnxjQ,2503,170204
TSqRr,7626,167772
NDtjR,9533,343188
kPsmd,7498,262430
GeMWZ,3284,279140
Dgwbu,7081,162863
RJOUN,2252,81072
KOOGk,9172,889684
etwzA,2339,18712
gkJwL,9680,677600
TkCEQ,3419,105989
mfVba,3923,192227
iVjoX,2770,88640
xNjcJ,9880,108680
GQUGT,5430,483270
YaHYp,9262,481624
XPLIp,6215,565565
KhXqf,3801,129234
nBQnc,5076,390852
TbFwW,2714,132986
kNhde,4093,368370
dhFID,7785,342540
EZiaQ,9358,935800
sLFmF,6657,359478
toqFu,9666,338310
PdveO,2036,158808
BzZTV,2068,190256
khBfg,8174,613050
Brbyo,3119,293186
hxCJQ,7555,536405
PXenY,9818,490900
cwtDX,7252,391608
eUPbR,4396,79128
WmlnQ,8855,566720
kOlaN,6231,149544
yrQct,9291,845481
WJdpA,4494,193242
fXWVR,2664,266400
NMxTB,5568,128064
pUtri,6145,30725
wnZIE,9779,870331
TgYFa,3424,34240
aNprq,4795,479500
FLcJk,7729,139122
DsvRZ,9711,466128
MUHIO,4777,291397
PnQku,6430,604420
auapI,7115,604775
OgydP,8870,576550
zFXxM,3745,363265
zQzLp,5051,116173
FIAJK,3318,159264
fhhcY,5447,234221
zghcv,3344,270864
KIJls,8395,402960
wdpvP,5263,389462
fFXEw,3661,43932
qYLhG,9308,800488
VuEHV,3457,314587
GlgRx,2660,85120
nvdSW,5338,432378
kOoCc,8870,177400
UbVdI,6739,640205
NssPe,7913,371911
xFuoR,3461,197277
DTMgX,7647,84117
mlJlb,4837,125762
ymBoG,9336,476136
IaTIL,4116,152292
RDRbk,6989,419340
PEdzJ,3194,15970
uvYKG,2242,219716
kaKpY,2172,171588
SeXAD,7734,255222
QMmbL,5999,41993
AGZKo,6258,600768
TScRb,5915,130130
KGAMJ,5065,298835
JViUc,3844,149916
KAhnw,8840,300560
xhPHG,4867,170345
ZSErb,9451,491452
PuWMA,9223,664056
IXpTk,5492,351488
soqBT,9664,328576
UYTSr,6146,491680
cfLcc,3866,313146
LCmQP,2642,108322
zQebo,2224,175696
hWvFA,9607,643669
tqpRp,6244,474544
hUecU,7596,668448
wyZhm,5262,42096
EOVmQ,2307,149955
wdJWS,6402,396924
vVlLg,7730,262820
dvYIP,8061,588453
EYsXj,7365,309330
IJRUx,6203,539661
BQvxj,2777,119411
MZeaV,5591,27955
GdwjX,8766,753876
XzDRI,6679,40074
SfoCb,5696,153792
XHZpl,5895,436230
qhGWw,7423,74230
EyAMJ,6022,174638
cOkai,9157,631833
ErNKN,4171,379561
LUZXk,8447,540608
LCbTC,9430,782690
aFBqj,6596,395760
LgLtU,7260,36300
SVJuK,6781,325488
VgqlC,9033,45165
lNIwZ,6427,443463
nrDwj,4040,311080
mTYLg,2825,276850
kZqaY,9370,852670
biUrp,6219,161694
dySwt,5324,447216
nXTSo,4195,310430
NYJYP,9494,788002
TdqRz,5096,397488
DLuNM,5162,46458
iOdxH,7203,165669
gKrAl,2323,34845
qjOML,3307,175271
vzFzF,9554,133756
IedHV,9406,300992
eZrvP,3077,27693
iflfM,4808,235592
ylIMC,3717,130095
