StoreCode,TotalSales,TotalAmount
UbVdI,4586,169682
NssPe,3307,115745
xFuoR,3589,93314
DTMgX,8196,688464
mlJlb,4183,221699
ymBoG,9673,909262
IaTIL,3263,19578
RDRbk,2911,32021
PEdzJ,7245,688275
uvYKG,2884,164388
kaKpY,3250,71500
SeXAD,9350,476850
QMmbL,5923,367226
AGZKo,9026,821366
TScRb,3191,76584
KGAMJ,7933,349052
JViUc,6490,467280
KAhnw,3215,273275
xhPHG,5076,35532
ZSErb,2164,80068
PuWMA,8437,354354
IXpTk,9104,191184
soqBT,3596,93496
UYTSr,9731,613053
cfLcc,3690,81180
LCmQP,2262,104052
zQebo,6506,143132
hWvFA,3700,74000
tqpRp,5955,232245
hUecU,4469,259202
wyZhm,3199,188741
EOVmQ,8504,586776
wdJWS,7420,667800
vVlLg,7445,201015
dvYIP,9607,518778
EYsXj,4220,42200
IJRUx,6657,126483
BQvxj,8033,361485
MZeaV,3678,180222
GdwjX,5939,29695
XzDRI,7687,353602
SfoCb,8626,672828
XHZpl,6279,558831
qhGWw,4289,98647
EyAMJ,9581,756899
cOkai,7305,343335
ErNKN,8263,446202
LUZXk,8194,614550
LCbTC,5355,406980
aFBqj,5807,40649
LgLtU,9668,696096
SVJuK,2432,29184
VgqlC,8724,427476
lNIwZ,9250,795500
nrDwj,9604,672280
mTYLg,3041,15205
kZqaY,2730,103740
biUrp,6556,354024
dySwt,6575,263000
nXTSo,6933,284253
NYJYP,2078,128836
TdqRz,4060,162400
DLuNM,9863,907396
iOdxH,5043,443784
gKrAl,5685,426375
qjOML,8333,341653
vzFzF,4207,33656
IedHV,2033,46759
eZrvP,2830,14150
iflfM,2617,154403
ylIMC,2195,32925
VMeqN,6243,555627
AwOZr,5246,283284
SiIRG,8846,88460
KMQJh,7663,84293
ZkYJi,8082,242460
QivYi,6495,493620
jdRdI,2512,72848
dlRPu,4790,435890
AEzua,9012,261348
udeoO,8557,222482
tIbkH,8576,283008
jnckU,9284,417780
UqKHU,3330,136530
fvvzF,7737,665382
ubBvJ,5813,383658
jcBKP,9294,882930
MZufH,5317,489164
leBWA,2314,134212
FZkIh,9755,965745
QcxGX,7692,769200
OYDFS,2619,117855
CWpDO,9762,732150
yMpVe,2125,10625
NHPBK,9903,633792
BTfXS,9075,707850
GYwgd,8933,527047
SJHSM,7331,469184
eaOwZ,2041,55107
GegCn,4842,38736
CVdHm,3852,338976
piDSU,3571,239257
uHFdq,7367,486222
VBvsZ,4919,314816
OaonV,6108,311508
WxCuC,3638,298316
lrdmQ,2231,223100
XDBOn,9727,243175
zKiCg,3942,134028
GhWjC,3716,85468
rLgcW,9005,612340
Kmhev,9220,313480
JMnTL,5773,548435
tygbv,7934,309426
KSaTN,6629,185612
kYhLY,2458,115526
IQpeV,3027,18162
SSGhM,8209,451495
qMQqC,4791,76656
iaKlv,7034,703400
uTDfX,2135,34160
EywWq,6728,396952
YsTui,8431,708204
KNCJS,5760,178560
WuKsx,8852,88520
ANVEy,6219,105723
UWaYX,4725,255150
ssYLB,2322,67338
setOB,6254,118826
hsrSA,2211,181302
kqluk,5022,135594
JYZuR,2107,158025
STRTS,7285,451670
qTePA,2360,186440
mSMBw,7537,278869
dDwYL,4929,182373
Xgsru,6294,62940
ZetEh,5219,229636
vlvxB,4261,294009
PGFlN,3611,223882
hwJkd,4442,244310
jtVyk,4086,57204
rbgKb,3347,170697
DUdIG,5080,264160
GYZVK,4693,93860
QliAf,9639,722925
NlLfn,8932,384076
tmKjH,9378,196938
kqimz,4172,296212
slAfl,6768,155664
Vahai,7170,279630
tXPLn,6588,362340
ePGqv,3800,174800
zCCRP,7956,342108
hMOUE,7967,294779
ntrCa,6963,675411
GmWQr,7233,441213
egwMA,3828,382800
HaEgD,6493,396073
xdCJc,4989,404109
okJyN,2925,93600
ThPsv,7197,273486
VWPwm,3148,286468
UdIGN,8616,336024
rHBoM,6978,481482
AjNQi,6139,196448
nHGfU,7025,583075
vwXuA,7178,323010
ZJRDH,8990,494450
KNnBR,5681,494247
JubAv,7857,439992
MJXcE,9523,457104
lzuFZ,5817,145425
NbkzT,3494,328436
dbLLF,5321,186235
CGXWX,4752,204336
Lnbox,7908,118620
OOCWw,7573,636132
oJjpd,3501,28008
gEHsH,6800,292400
wzYak,7424,44544
zgXpN,6591,467961
oyfDZ,7363,338698
OKaQl,7080,403560
rNDTc,3587,304895
vZRdZ,4524,411684
PEvtn,6707,214624
sYwQV,2444,68432
KBwCt,2369,63963
mPuGW,4046,404600
yTBDy,3455,86375
CueVE,9342,46710
qkxue,4493,80874
LYhDl,2651,151107
gndlW,7721,594517
Lmlko,2031,150294
JWBfD,8849,681373
bIJKs,5138,41104
wqsBh,6672,73392
UcLrz,3655,263160
QOSbc,5840,122640
sMqHg,2370,213300
ehiBf,8035,40175
ddZJd,6342,431256
CrzOh,8925,758625
RDaEM,2102,42040
djmvH,3462,148866
ndGUZ,6962,271518
vOfCn,5055,500445
BTaZB,9623,298313
Bxwxe,5165,180775
aaCPZ,9437,132118
BlIdp,8732,139712
VBYtQ,6606,184968
ZpOOw,3974,329842
fRyHQ,5130,507870
ttEre,2064,123840
XfzNT,4240,385840
KFoSd,3586,71720
WTDQv,4747,294314
MkNMD,7708,693720
KBamU,2973,217029
xViNc,4629,46290
gKIyA,7042,633780
OdkJD,5269,295064
zxAJF,2532,35448
Igdvq,4130,123900
wiIhA,6994,580502
FnFgI,9393,319362
wJMYW,2075,126575
mjplW,7646,84106
eDTeH,7241,275158
TIOBi,9697,513941
xwKsc,9957,876216
stMiO,5661,294372
HawXD,8944,250432
rfDaa,5108,403532
OXAud,4387,346573
lglks,9099,755217
nTacC,5992,275632
SeDoA,7734,541380
TGccw,8074,686290
XBWmR,4629,83322
gykMD,6922,131518
wEQqZ,5021,70294
NyJnU,5580,111600
DXhHc,8608,189376
qDvAh,9141,210243
nUTHk,6530,91420
acGxm,8631,302085
shnja,2544,89040
KFUGw,5671,51039
UDpYo,9508,161636
LplpW,5374,403050
aZUOR,8729,427721
FWGHn,7344,727056
LtwFp,8241,436773
bRHtm,6123,563316
MkghG,8907,534420
Ikadb,4418,145794
HZIVT,8212,821200
WDVmp,9366,927234
ozDIX,4140,339480
qIDXq,3260,78240
CTQfN,7037,281480
QgAhx,6111,152775
slAcJ,7057,162311
vmrLU,2649,135099
yTHEh,5075,121800
lGoVa,8393,235004
IRJuG,7529,504443
psBFq,6219,186570
VbuxQ,2763,234855
uKndT,7706,755188
fxCIy,7480,665720
zGyGG,4100,32800
uAkbh,9910,188290
EwABN,3950,169850
bxvtl,7192,719200
mqxxj,4235,292215
tsOJz,5948,446100
GzhSX,9884,494200
kvryu,2066,103300
ZwgUp,5901,359961
NUeWz,9458,709350
vKyIK,7307,372657
AmWQO,8393,663047
fQyRo,8940,223500
hjPHN,8157,432321
POqse,9926,129038
EVDgI,4590,348840
IPcfn,9829,442305
MeMGs,5505,297270
jAhpX,3300,260700
uGDff,2934,14670
gOkdO,2063,193922
jWIre,8647,760936
fHpMI,2708,208516
lVMVN,6228,373680
GSRWU,4913,127738
idOvW,9092,900108
VWqbE,5520,419520
vLmKV,6247,274868
aWOOV,7726,401752
kRrkx,5262,357816
QkEUL,9761,927295
uFpQH,6056,248296
rkxtL,4425,207975
talwS,5651,180832
UaAMB,4411,242605
UAeYW,9628,914660
eyUEn,7327,212483
PjnUz,3514,337344
ODyWO,4612,73792
VHTBY,5790,364770
qfuvj,6000,78000
GWKlk,8926,178520
uDRja,3117,165201
xncbm,2859,257310
QqxEp,5735,80290
QrNwO,5904,159408
Sahxf,9209,147344
oRlni,6958,320068
pWhCP,5338,261562
nYIib,9120,264480
lDLzU,5495,280245
HSBSH,8395,738760
Amagt,2428,143252
eZQuo,9910,872080
oUUDg,3475,152900
CbeQK,3288,249888
ZBfsh,7990,223720
FvhES,4584,311712
ldomP,4594,50534
QnFtv,9505,798420
eQHIq,7762,287194
rhihY,3884,372864
ScgLy,4671,434403
TxJsD,5106,137862
XgfTL,6713,100695
esjbO,6636,477792
puVXA,5772,496392
rEUwW,6203,347368
hAomW,5227,235215
HtCeM,3416,143472
AhDNA,2441,19528
KErsa,5718,125796
bfbuU,9750,955500
crBFQ,4793,340303
mFdLN,5125,512500
