StoreCode,TotalSales,TotalAmount
aNprq,2357,223915
FLcJk,5754,333732
DsvRZ,9774,723276
MUHIO,8938,62566
PnQku,4576,315744
auapI,4627,342398
OgydP,7793,732542
zFXxM,2229,33435
zQzLp,5421,487890
FIAJK,7061,388355
fhhcY,8861,398745
zghcv,3853,50089
KIJls,8925,89250
wdpvP,4300,77400
fFXEw,3147,135321
qYLhG,3000,198000
VuEHV,6335,430780
GlgRx,4945,64285
nvdSW,7613,258842
kOoCc,3432,54912
UbVdI,6076,36456
NssPe,3324,139608
xFuoR,5072,81152
DTMgX,5264,373744
mlJlb,5925,88875
ymBoG,7375,427750
IaTIL,3442,41304
RDRbk,4946,232462
PEdzJ,5995,257785
uvYKG,3623,163035
kaKpY,7996,575712
SeXAD,2043,126666
QMmbL,2057,12342
AGZKo,2270,122580
TScRb,4883,68362
KGAMJ,6122,275490
JViUc,8343,458865
KAhnw,5555,77770
xhPHG,5464,475368
ZSErb,6201,43407
PuWMA,3009,51153
IXpTk,5008,375600
soqBT,3473,163231
UYTSr,9002,324072
cfLcc,8997,134955
LCmQP,9163,164934
zQebo,2954,239274
hWvFA,8675,641950
tqpRp,8104,275536
hUecU,3769,30152
wyZhm,7209,266733
EOVmQ,9558,649944
wdJWS,3649,83927
vVlLg,8589,214725
dvYIP,3812,274464
EYsXj,7028,548184
IJRUx,5706,85590
BQvxj,4034,201700
MZeaV,8647,449644
GdwjX,7720,84920
XzDRI,2327,69810
SfoCb,5810,249830
XHZpl,3710,281960
qhGWw,9487,161279
EyAMJ,6428,250692
cOkai,3219,263958
ErNKN,6116,318032
LUZXk,6875,398750
LCbTC,8462,59234
aFBqj,7163,687648
LgLtU,8413,100956
SVJuK,3298,29682
VgqlC,7065,211950
lNIwZ,9541,667870
nrDwj,8750,761250
mTYLg,6255,231435
kZqaY,2518,35252
biUrp,9767,722758
dySwt,9405,235125
nXTSo,5693,296036
NYJYP,7768,535992
TdqRz,8460,321480
DLuNM,8758,621818
iOdxH,8342,275286
gKrAl,8391,268512
qjOML,6275,495725
vzFzF,9304,502416
IedHV,4689,281340
eZrvP,6068,182040
iflfM,6376,471824
ylIMC,5090,483550
VMeqN,7700,300300
AwOZr,6680,454240
SiIRG,9010,468520
KMQJh,3435,144270
ZkYJi,4108,102700
QivYi,9426,320484
jdRdI,5516,264768
dlRPu,2303,188846
AEzua,3491,69820
udeoO,8195,598235
tIbkH,5530,165900
jnckU,2888,222376
UqKHU,6119,403854
fvvzF,5035,342380
ubBvJ,9775,175950
jcBKP,6610,231350
MZufH,7901,703189
leBWA,5139,395703
FZkIh,7736,410008
QcxGX,3513,17565
OYDFS,4417,238518
CWpDO,8960,170240
yMpVe,3621,224502
NHPBK,4810,182780
BTfXS,2821,87451
GYwgd,9089,299937
SJHSM,8585,309060
eaOwZ,9235,203170
GegCn,8659,337701
CVdHm,9124,903276
piDSU,4114,333234
uHFdq,3454,51810
VBvsZ,5145,355005
OaonV,5142,318804
WxCuC,6005,330275
