StoreCode,TotalSales,TotalAmount
VjKsx,8464,634800
svunt,4112,197376
YuwRT,3350,318250
hPeiL,4264,311272
uadTG,9473,824151
CcTQy,6996,454740
MfVCP,3834,26838
gfSXb,8274,471618
GPemI,2356,35340
LohWj,5007,350490
AlHDZ,5926,29630
rykeP,8318,49908
hAfge,3130,266050
HMraQ,4126,251686
eRGZG,8761,648314
BzeNi,5773,392564
dnagi,6523,521840
JIrDE,2834,195546
hYddv,9056,670144
NvIxY,7416,585864
geUiu,2328,181584
vFTOt,5306,376726
rLEAw,6794,237790
jTOEa,7704,254232
UufKk,3413,95564
NaMdF,4623,355971
vGgMR,3199,86373
pqzjt,9564,459072
qoWVi,9355,449040
EzcZR,9657,724275
XdLFb,3018,175044
WqIEX,4643,417870
KsXVw,4921,339549
pQOhV,9514,323476
sQwdy,7059,317655
jaMrl,8158,350794
GRjmN,7078,134482
emfQE,4075,97800
wRGlS,2904,116160
YxXHJ,3454,62172
JHBjS,3377,155342
vyoFP,5379,290466
cIism,3309,79416
OSbey,8395,50370
RLQox,3103,46545
DLXXM,4188,50256
oFMyv,4277,316498
FMBqm,5387,393251
RNPtE,9540,887220
zpakt,7612,449108
NLIXr,6027,572565
LWokn,2980,77480
mEnMN,5161,41288
jikCb,4747,23735
hMhBO,2250,94500
iPoPi,8559,265329
dqwSi,5145,87465
fQpRI,2073,128526
PqbsG,4578,146496
DTWMq,9092,345496
gwbWS,6531,39186
yaSLi,2789,142239
NSXnP,5628,151956
btuqq,8033,216891
rGKjc,2852,228160
AMajW,3998,19990
zmeiH,8446,726356
UodQV,7649,634867
kFoXg,2454,159510
aVuXr,9067,326412
uCgMd,5969,41783
hRuRL,7969,39845
tBSGm,2765,276500
QJNYu,3812,350704
NUyOZ,8891,782408
qSebG,3643,255010
HXgiL,4866,199506
dziKG,8829,238383
xjIiO,2109,166611
rpbLk,4348,186964
DZcGC,2684,152988
CRFfQ,6601,600691
OiMKI,4239,211950
BTAjc,2607,216381
XXAjT,2521,108403
IsNDn,3569,296227
QaUMN,3608,227304
wurcK,5060,409860
kpmEp,3839,176594
iyUdi,4184,62760
TUqOz,2212,72996
TQhEH,6893,317078
vNjvh,2616,261600
nCpCR,3231,132471
OisEW,2254,58604
rzWpv,5857,550558
raUeR,4419,366777
Nmidn,2307,41526
TFkna,8112,202800
fwNoW,5673,232593
Pfnjx,2725,59950
gnIxY,8316,58212
eQsqH,2189,212333
ekYdJ,4888,249288
UqncH,4758,271206
bHvQY,4797,350181
ooFMl,4458,365556
BHMMR,7727,656795
iNHre,5770,276960
