StoreCode,TotalSales,TotalAmount
JHBjS,4339,260340
vyoFP,2967,189888
cIism,3342,250650
OSbey,3543,155892
RLQox,9121,738801
DLXXM,4029,386784
oFMyv,2493,12465
FMBqm,8987,314545
RNPtE,6472,71192
zpakt,4726,255204
NLIXr,2868,169212
LWokn,4021,253323
mEnMN,3905,164010
jikCb,4233,46563
hMhBO,5184,409536
iPoPi,9901,59406
dqwSi,6528,339456
fQpRI,8629,422821
PqbsG,4849,349128
DTWMq,6307,309043
gwbWS,9543,209946
yaSLi,3145,59755
NSXnP,8406,268992
btuqq,7331,483846
rGKjc,5303,259847
AMajW,5607,510237
zmeiH,6435,160875
UodQV,2337,156579
kFoXg,3844,342116
aVuXr,7685,299715
uCgMd,2527,60648
hRuRL,7585,379250
tBSGm,9254,120302
QJNYu,4414,335464
NUyOZ,2687,40305
qSebG,8009,440495
HXgiL,9104,910400
dziKG,7899,782001
xjIiO,5151,190587
rpbLk,5740,384580
DZcGC,8907,71256
CRFfQ,9474,890556
OiMKI,3966,95184
BTAjc,2720,225760
XXAjT,8915,392260
IsNDn,6499,45493
QaUMN,2880,259200
wurcK,8515,596050
kpmEp,3097,284924
iyUdi,3053,91590
TUqOz,7886,189264
TQhEH,8835,318060
vNjvh,5740,143500
nCpCR,9936,258336
OisEW,6140,85960
rzWpv,3150,132300
raUeR,9661,753558
Nmidn,3807,144666
TFkna,7713,53991
fwNoW,6649,658251
Pfnjx,4821,178377
gnIxY,2060,67980
eQsqH,3647,299054
ekYdJ,2512,120576
UqncH,5752,419896
bHvQY,3449,220736
ooFMl,3534,35340
BHMMR,5163,149727
iNHre,6293,56637
vneIJ,9756,117072
LtozY,3814,45768
rDduE,2794,203962
yfBSp,5294,381168
hlorh,2015,22165
hFHEe,3355,161040
ueVpT,3294,115290
kARRM,7580,250140
HeRgG,5433,282516
KtVeF,8096,161920
TYMCc,4278,299460
rPlyx,8997,53982
RwoJX,8003,200075
RnfWE,8691,443241
dLNJC,3662,54930
wRVSD,8400,504000
naVXO,2798,111920
Vhrir,7489,644054
xnqgV,2225,109025
UAlSz,8196,385212
soSos,5116,506484
pBadJ,8394,612762
DiAjh,5827,198118
MGHhA,6413,448910
rWKmx,8921,231946
JuHHk,5025,110550
gosJF,6784,264576
wEXNf,8574,111462
erENa,6484,142648
KIYze,7392,192192
ZITXO,4497,139407
ukwKz,9128,520296
fROpz,4757,266392
SOpJC,8675,268925
dEUJN,4454,133620
SIymk,8868,283776
dGlTK,2330,202710
rKzml,3864,23184
lbbAI,3200,182400
DJjpR,8620,534440
hejzM,9302,251154
oZZEy,5401,48609
HytDf,2722,73494
ImKgR,3343,234010
bzqhj,5275,406175
JtNFm,5964,143136
gIBGn,5259,299763
BYHfs,5923,236920
jSYfC,8610,525210
XfDRz,9477,928746
wuyow,8785,421680
GhoWI,5048,489656
LWALp,7958,87538
kImZj,4166,83320
xUZHW,5030,492940
XHXCu,3893,70074
LrRYP,5444,201428
ZTCzx,2964,177840
GaflA,6156,30780
xXQVx,2183,58941
yoPMM,6007,540630
fnifp,5234,130850
UBiHD,3682,22092
pHkIy,8937,661338
hAamr,6040,398640
NGGPn,6484,311232
PieYt,7865,416845
BBviV,2202,35232
WGIMR,3719,89256
Fcoqj,3785,52990
zxbcV,8684,425516
aqXjv,2240,159040
HwABJ,5761,126742
pwxsm,8399,529137
AxKjw,9202,165636
KhQou,9422,659540
FVLXv,7750,38750
LzYQM,9685,648895
eiFNn,5772,242424
HTneU,7717,771700
woWTU,4757,209308
afDKH,6822,75042
fXnQd,8133,390384
nDWOq,4736,189440
mgRkA,7089,99246
rwALY,4690,408030
bGjFI,8605,309780
OjAxV,5713,457040
pliSK,5890,182590
dkzSF,9912,237888
MuwFP,4419,291654
cfFWu,9102,273060
xfVbw,7764,450312
xBRCe,8154,195696
AiXGp,4799,470302
COxZZ,3492,20952
DgDLy,7666,268310
yqSqM,7093,241162
KuELV,2497,77407
LQmGM,4877,380406
gMrrU,9869,572402
yYKlJ,6225,205425
vlExD,7978,733976
unHPa,5682,482970
Ijovy,8209,664929
jPInm,8774,333412
gkiUJ,6466,510814
cSwhe,5729,315095
zKGLk,4430,88600
HRRep,6428,250692
cAurE,2812,258704
YhtWY,8857,70856
eSItw,9540,610560
flkSX,9778,586680
ltOdM,6256,600576
iwuQa,8924,696072
KcZRO,5308,153932
yGEPn,4393,184506
ZPCiI,4681,32767
clyey,2413,207518
ptuHY,7173,251055
DSLiG,6652,478944
tkjTV,2544,241680
jpOue,8456,422800
gHtBk,6928,145488
HaQbW,3703,122199
lPFrF,2791,133968
zNqnr,5790,191070
oSLEf,4868,43812
XOeGK,6117,605583
MkhmR,7048,331256
HDFVh,2653,98161
bZNrv,5856,240096
qqMRa,6903,269217
yuPlp,5700,444600
EgDVY,9543,419892
oJRnH,8743,410921
Ulvwf,7172,78892
Zdkte,4936,24680
vuCOP,6637,278754
kLAcH,8704,322048
XGhbO,2966,133470
XQaHJ,2640,227040
xHllz,8052,555588
XEmIJ,4414,154490
orpMr,8768,473472
jyrvB,6967,599162
DiWdM,5574,105906
pJbdt,2858,48586
aQesR,5969,161163
yaVEF,4623,457677
NRoJG,3245,240130
aTfZz,3038,94178
oWLEE,2252,83324
yutoT,4230,105750
dGvdC,4087,196176
AYYHE,3600,255600
Pqphe,8078,282730
VZEKW,7381,147620
WRVNv,8790,377970
iHfaD,9311,484172
alDAd,7983,558810
flZxQ,7684,476408
NoAhW,6934,693400
MRUez,8855,61985
jqVSB,3189,146694
aEZLq,4408,202768
jFHnp,7458,626472
niuao,9985,139790
uxoTY,4939,261767
QfxWo,6422,629356
AgdDr,8913,383259
zDqyD,5298,370860
DQdfx,3130,209710
GrqPo,3182,222740
eSTsG,2133,211167
oqAWv,5276,385148
TbVIw,7104,369408
FCIWC,9834,747384
wAqsT,5053,197067
UmHsj,4132,20660
aOMVv,5799,237759
DgKsH,8582,308952
XAQvR,5067,354690
VMttA,8866,319176
RMmcx,7964,581372
fGpJo,4998,319872
gQLfK,5709,234069
NwOBS,9616,211552
vpVkm,6941,673277
BvaxX,9324,233100
WkQEr,8786,790740
NEJMD,9617,827062
