StoreCode,TotalSales,TotalAmount
EVDgI,8037,385776
IPcfn,4377,113802
MeMGs,4683,285663
jAhpX,3500,311500
uGDff,5979,556047
gOkdO,2872,195296
jWIre,3511,228215
fHpMI,7691,722954
lVMVN,9918,704178
GSRWU,3283,39396
idOvW,8345,141865
VWqbE,9003,576192
vLmKV,2805,182325
aWOOV,6024,156624
kRrkx,8243,478094
QkEUL,9691,678370
uFpQH,8609,740374
rkxtL,8806,114478
talwS,9939,168963
UaAMB,8643,138288
UAeYW,5593,123046
eyUEn,6518,488850
PjnUz,5263,68419
ODyWO,9693,930528
VHTBY,8554,564564
qfuvj,8277,455235
GWKlk,2590,54390
uDRja,6219,55971
xncbm,4058,89276
QqxEp,9765,205065
QrNwO,2261,27132
Sahxf,2831,121733
oRlni,8890,373380
pWhCP,8472,42360
nYIib,3331,133240
lDLzU,9995,59970
HSBSH,4276,51312
Amagt,2412,154368
eZQuo,5465,202205
oUUDg,9881,69167
CbeQK,5297,482027
ZBfsh,3192,169176
FvhES,2828,31108
ldomP,3845,199940
QnFtv,8059,56413
eQHIq,4638,199434
rhihY,5107,413667
ScgLy,6628,351284
TxJsD,5534,426118
XgfTL,4083,326640
esjbO,7668,644112
puVXA,4827,222042
rEUwW,3500,140000
hAomW,7273,407288
HtCeM,9933,317856
AhDNA,4870,165580
KErsa,8673,719859
bfbuU,6288,264096
crBFQ,7968,525888
mFdLN,5365,418470
CVBrm,6959,382745
qDQip,8694,417312
KUxkt,2375,216125
qQbgw,4018,140630
FBeJv,7025,540925
kJFpB,2113,183831
glKdt,7231,600173
Tocnf,8072,322880
JcCWb,2031,24372
pXHPq,3917,160597
iRpPc,4834,246534
CjhMA,8458,710472
mwCWY,2999,296901
BfPZz,8317,681994
XAFCB,4787,277646
hQLuY,9189,716742
bKFVJ,6927,339423
cCncM,2291,176407
NmlOX,9358,140370
Gmust,8862,549444
Rxykd,7808,694912
oWaGI,6853,479710
RsycJ,9945,616590
RLIcT,5715,91440
xzYdQ,9255,740400
vDyzg,4398,343044
UlCVn,4560,410400
FzEpU,4513,383605
yBIot,5772,305916
iyptw,9856,699776
xutyH,5448,245160
yJMiJ,2300,16100
NDifr,2045,112475
RLjJn,2233,26796
ufPuW,6817,204510
SLgwX,8823,652902
NAEvs,2734,125764
eABiL,3934,271446
fQuLm,7833,164493
ldnYd,2553,125097
ltiCp,4121,218413
HnpRj,6816,654336
OTaJQ,7783,54481
ISWmm,5171,356799
DahmV,3544,67336
nNdzJ,8016,745488
blkyR,2286,68580
WOYco,2139,98394
pzkIS,7276,582080
qeYBQ,8704,435200
voZEK,9113,227825
rpnBO,3245,162250
ZVuTI,7370,339020
BtlKJ,9568,478400
RbQBt,4182,167280
mZDVM,5958,524304
SaNNh,2917,35004
Ksnvj,9930,645450
NlpJP,8818,61726
qDBKc,3233,281271
ELRhJ,7171,616706
mZpJm,6792,196968
Myijg,9240,101640
HESXi,7527,730119
zmKuF,9288,882360
Zhwqx,6770,108320
mrMBd,2043,85806
gRnNs,4840,125840
AEaYi,7766,310640
auACm,2773,22184
uxZcL,2421,183996
LLHRI,2289,98427
Gfuml,2386,209968
xpWFE,4871,414035
hzYwn,4333,116991
asrDF,8325,641025
WqXEo,3137,31370
UzyND,3361,322656
VfSTP,7692,699972
KICbe,6081,608100
arcPj,7246,326070
xuXJD,6969,634179
LncVn,4228,29596
DpLms,4327,220677
ukbYT,3843,303597
LUaMu,5636,422700
HlQhV,2446,210356
xqytA,2831,277438
yRrjt,5985,353115
qnaRz,2194,129446
bLEdL,2366,120666
nBWsX,5163,134238
YEDdv,8273,785935
Huqaw,2838,82302
VEMDU,3161,246558
ScRaF,4585,261345
IkEWb,6091,359369
yUAkF,5274,332262
vmMwF,2723,108920
CxgDi,5792,498112
EiFLE,6569,381002
vebAI,8971,44855
hjmEW,8526,213150
XwqDz,4376,336952
oTQNK,3147,144762
yfCFT,8256,330240
sqipH,8248,585608
vKHum,4848,29088
GJYlu,8006,320240
XsQNB,9659,202839
XyNYW,2259,72288
KfNPE,5780,52020
zWLjt,5300,492900
LBZOO,4267,388297
jBUyx,5945,517215
BkcIO,9644,106084
npohD,5349,171168
oHlSy,7654,114810
ORjNJ,4731,449445
nMeRc,4631,50941
KPZsa,8613,318681
HjFMY,3945,319545
ZfISm,6463,271446
xdQSe,4243,318225
WZjPt,8415,244035
uJKMn,6700,93800
ycZWf,6151,369060
jzDgS,2948,241736
ThCjH,6974,502128
LHQkS,3340,66800
sEorK,8467,93137
mlKgn,7036,534736
wywHO,4744,474400
YBGmN,9058,389494
jBTfn,9846,226458
NxHAX,2851,173911
BtXrB,3419,253006
SIGvq,9693,959607
YUuxM,7035,583905
lIxwY,7873,566856
WRTEU,5342,240390
aYZse,3218,41834
uGymu,9725,457075
bdVkY,9684,542304
xxxdQ,8285,372825
TEoKF,9590,508270
TqvHY,7310,504390
YrCmK,4008,24048
AyODv,5950,595000
SLGvg,2197,118638
xYRIJ,4815,308160
mQdRc,6399,556713
PTuRg,5431,162930
sBYvZ,2086,206514
obwvs,3245,110330
FvafL,9296,594944
Lophj,8807,801437
kIGjc,9195,708015
hzhfC,3862,270340
VcTBw,9582,565338
SJmMg,7183,517176
