StoreCode,TotalSales,TotalAmount
udeoO,3019,289824
tIbkH,3525,169200
jnckU,2063,200111
UqKHU,2283,98169
fvvzF,4691,304915
ubBvJ,4403,158508
jcBKP,7275,298275
MZufH,2950,259600
leBWA,3229,158221
FZkIh,7112,263144
QcxGX,7715,61720
OYDFS,3382,50730
CWpDO,5580,27900
yMpVe,5646,327468
NHPBK,7129,684384
BTfXS,7346,183650
GYwgd,3938,86636
SJHSM,7821,172062
eaOwZ,2980,101320
GegCn,7831,501184
CVdHm,4723,255042
piDSU,9605,941290
uHFdq,3821,370637
VBvsZ,2616,99408
OaonV,5210,468900
WxCuC,9057,153969
lrdmQ,6461,465192
XDBOn,6203,446616
zKiCg,6203,31015
GhWjC,7653,306120
rLgcW,2234,111700
Kmhev,3736,268992
JMnTL,9278,278340
tygbv,3851,77020
KSaTN,7577,484928
kYhLY,8864,443200
IQpeV,9439,745681
SSGhM,5647,525171
qMQqC,2094,58632
iaKlv,3370,57290
uTDfX,8411,353262
EywWq,8250,577500
YsTui,8514,238392
KNCJS,5260,336640
WuKsx,8612,198076
ANVEy,7146,50022
UWaYX,7062,353100
ssYLB,6604,264160
setOB,4232,42320
hsrSA,9572,47860
kqluk,9610,615040
JYZuR,7129,220999
STRTS,9676,551532
qTePA,9510,427950
mSMBw,3754,165176
dDwYL,9071,54426
Xgsru,7964,477840
ZetEh,8230,559640
vlvxB,2739,145167
PGFlN,9704,786024
hwJkd,6470,485250
jtVyk,9981,638784
rbgKb,4235,160930
DUdIG,2522,214370
GYZVK,3198,131118
QliAf,3338,330462
NlLfn,5110,403690
tmKjH,3470,190850
kqimz,3368,242496
slAfl,8860,522740
Vahai,9948,129324
tXPLn,5666,237972
ePGqv,8103,559107
zCCRP,6474,200694
hMOUE,9043,171817
ntrCa,3794,231434
GmWQr,8501,416549
egwMA,8822,202906
HaEgD,2728,122760
xdCJc,8164,808236
okJyN,9676,783756
ThPsv,8325,699300
VWPwm,7823,265982
UdIGN,6726,141246
rHBoM,9953,885817
AjNQi,6804,557928
nHGfU,8117,357148
vwXuA,5788,503556
ZJRDH,9657,579420
KNnBR,9893,375934
JubAv,5009,495891
MJXcE,9198,726642
lzuFZ,2752,192640
NbkzT,5473,476151
dbLLF,2103,180858
CGXWX,9492,740376
Lnbox,8138,528970
OOCWw,2538,32994
oJjpd,9549,401058
gEHsH,7251,203028
wzYak,5856,240096
zgXpN,8725,183225
oyfDZ,9957,995700
OKaQl,4913,437257
rNDTc,2659,233992
vZRdZ,7840,486080
PEvtn,7602,638568
sYwQV,4849,155168
KBwCt,3775,79275
mPuGW,9785,626240
yTBDy,6917,76087
CueVE,8511,408528
qkxue,7862,448134
LYhDl,4828,294508
gndlW,2166,93138
Lmlko,5298,376158
JWBfD,5877,158679
bIJKs,9442,424890
wqsBh,8255,338455
UcLrz,4156,353260
QOSbc,2173,130380
sMqHg,2838,204336
ehiBf,6154,572322
ddZJd,2342,103048
CrzOh,9541,791903
RDaEM,8860,540460
djmvH,4627,462700
ndGUZ,6674,447158
vOfCn,5633,225320
BTaZB,4858,476084
Bxwxe,5054,50540
aaCPZ,6265,620235
BlIdp,3211,57798
VBYtQ,7043,683171
ZpOOw,7905,347820
fRyHQ,6916,248976
ttEre,3546,78012
XfzNT,8414,126210
KFoSd,2543,203440
WTDQv,8050,370300
MkNMD,6574,282682
KBamU,8011,801100
xViNc,2762,234770
gKIyA,8251,181522
OdkJD,8440,759600
zxAJF,5856,380640
Igdvq,8100,372600
wiIhA,7137,206973
FnFgI,2235,24585
wJMYW,9394,610610
mjplW,8837,494872
eDTeH,5573,78022
TIOBi,9397,131558
xwKsc,3873,197523
stMiO,7052,423120
HawXD,7790,264860
rfDaa,2706,54120
OXAud,5870,369810
lglks,4346,330296
nTacC,2949,29490
SeDoA,6128,269632
TGccw,2778,155568
XBWmR,4111,156218
gykMD,4584,155856
wEQqZ,3533,134254
NyJnU,3226,290340
DXhHc,7232,701504
qDvAh,8945,411470
nUTHk,2127,82953
acGxm,5906,212616
shnja,2280,164160
KFUGw,8048,716272
UDpYo,4444,435512
LplpW,2483,240851
aZUOR,3881,209574
FWGHn,3167,19002
LtwFp,2206,50738
bRHtm,6325,126500
MkghG,7533,482112
Ikadb,8528,204672
HZIVT,3960,237600
WDVmp,7353,286767
ozDIX,4488,376992
qIDXq,4158,291060
CTQfN,7589,37945
QgAhx,9247,249669
slAcJ,3402,37422
vmrLU,7037,429257
yTHEh,4804,259416
lGoVa,5893,188576
IRJuG,4683,42147
psBFq,2770,188360
VbuxQ,9429,301728
uKndT,4956,322140
fxCIy,8893,640296
zGyGG,5781,271707
uAkbh,2579,33527
EwABN,5488,362208
bxvtl,5651,508590
mqxxj,6088,426160
tsOJz,4387,127223
GzhSX,7189,366639
kvryu,8505,76545
ZwgUp,6161,123220
NUeWz,3228,183996
vKyIK,9593,892149
AmWQO,7443,74430
fQyRo,5240,136240
hjPHN,9658,811272
POqse,3538,81374
EVDgI,2224,46704
IPcfn,4894,313216
MeMGs,7767,403884
jAhpX,5137,349316
uGDff,6073,607300
gOkdO,4101,86121
jWIre,2422,19376
fHpMI,2584,33592
lVMVN,3690,25830
GSRWU,3576,314688
idOvW,7395,399330
VWqbE,9324,531468
vLmKV,7918,221704
aWOOV,8617,361914
kRrkx,3937,255905
QkEUL,8560,128400
uFpQH,5838,134274
rkxtL,2551,20408
talwS,9105,555405
UaAMB,4389,416955
UAeYW,3668,165060
eyUEn,2423,188994
PjnUz,9615,413445
ODyWO,7640,106960
VHTBY,8876,647948
qfuvj,2460,66420
GWKlk,3436,285188
uDRja,3097,27873
xncbm,8162,424424
QqxEp,9853,433532
QrNwO,6660,379620
Sahxf,2138,192420
oRlni,6091,359369
pWhCP,4440,377400
nYIib,3496,195776
lDLzU,7446,327624
HSBSH,5127,302493
Amagt,3501,325593
eZQuo,7565,627895
oUUDg,5507,143182
CbeQK,6299,491322
