StoreCode,TotalSales,TotalAmount
IRJuG,4675,74800
psBFq,4484,430464
VbuxQ,6667,213344
uKndT,4718,368004
fxCIy,2178,206910
zGyGG,3882,295032
uAkbh,6067,260881
EwABN,8904,614376
bxvtl,5809,121989
mqxxj,5633,478805
tsOJz,4576,411840
GzhSX,7112,213360
kvryu,7234,354466
ZwgUp,2390,143400
NUeWz,8516,459864
vKyIK,8675,720025
AmWQO,3480,52200
fQyRo,8892,533520
hjPHN,2422,26642
POqse,5911,260084
EVDgI,5055,126375
IPcfn,3759,206745
MeMGs,9482,606848
jAhpX,3600,216000
uGDff,5766,322896
gOkdO,3299,227631
jWIre,8662,77958
fHpMI,3854,127182
lVMVN,4861,320826
GSRWU,9602,960200
idOvW,4023,96552
VWqbE,2884,184576
vLmKV,3529,109399
aWOOV,7258,203224
kRrkx,4116,288120
QkEUL,3374,283416
uFpQH,7456,171488
rkxtL,8664,259920
talwS,8375,753750
UaAMB,2163,28119
UAeYW,8926,776562
eyUEn,2555,35770
PjnUz,8276,488284
ODyWO,4851,135828
VHTBY,5051,373774
qfuvj,8676,850248
GWKlk,6255,62550
uDRja,7714,316274
xncbm,8363,752670
QqxEp,5145,272685
QrNwO,8812,185052
Sahxf,7508,75080
oRlni,6263,532355
pWhCP,3448,244808
nYIib,5134,66742
lDLzU,4610,184400
HSBSH,2662,74536
Amagt,7534,414370
eZQuo,6109,201597
oUUDg,5663,294476
CbeQK,3637,261864
ZBfsh,8304,232512
FvhES,9068,643828
ldomP,6168,351576
QnFtv,8553,675687
eQHIq,7470,500490
rhihY,3366,131274
ScgLy,6274,495646
TxJsD,3656,299792
XgfTL,9982,958272
esjbO,7688,668856
puVXA,2693,212747
rEUwW,5034,417822
hAomW,8044,498728
HtCeM,2113,143684
AhDNA,7779,497856
KErsa,9800,421400
bfbuU,3888,77760
crBFQ,8642,146914
mFdLN,7073,516329
CVBrm,7537,158277
qDQip,6847,397126
KUxkt,4669,42021
qQbgw,7163,164749
FBeJv,4455,245025
kJFpB,5889,382785
glKdt,5805,255420
Tocnf,5569,94673
JcCWb,8386,754740
pXHPq,8600,240800
iRpPc,3910,285430
CjhMA,7720,362840
mwCWY,8544,324672
BfPZz,8132,561108
XAFCB,8912,409952
hQLuY,5164,387300
bKFVJ,5726,429450
cCncM,6605,389695
NmlOX,5365,182410
Gmust,6576,598416
Rxykd,9226,304458
oWaGI,4532,376156
RsycJ,6196,37176
RLIcT,6068,527916
xzYdQ,7506,67554
vDyzg,9568,698464
UlCVn,8392,570656
FzEpU,9534,810390
yBIot,7580,636720
iyptw,3584,340480
xutyH,8385,109005
yJMiJ,9065,824915
NDifr,5919,550467
RLjJn,9617,298127
ufPuW,9543,601209
SLgwX,8273,297828
NAEvs,2901,275595
eABiL,2076,103800
fQuLm,6377,612192
ldnYd,8676,737460
ltiCp,6658,166450
HnpRj,3716,256404
OTaJQ,5390,70070
ISWmm,7711,269885
DahmV,7015,631350
nNdzJ,9336,634848
blkyR,5829,443004
WOYco,6558,275436
pzkIS,3537,279423
qeYBQ,9483,218109
voZEK,6510,442680
rpnBO,9606,153696
ZVuTI,7113,213390
BtlKJ,6855,171375
RbQBt,9977,598620
mZDVM,5464,207632
SaNNh,5323,223566
Ksnvj,3318,245532
NlpJP,6402,377718
qDBKc,8568,51408
ELRhJ,2065,30975
mZpJm,9716,884156
Myijg,5852,64372
HESXi,4281,278265
zmKuF,4030,60450
Zhwqx,6285,282825
mrMBd,8405,764855
gRnNs,2712,222384
AEaYi,2226,104622
auACm,9858,522474
uxZcL,5830,256520
LLHRI,7899,600324
Gfuml,3039,97248
xpWFE,5388,226296
hzYwn,5703,570300
asrDF,5235,157050
WqXEo,8592,661584
UzyND,8860,522740
VfSTP,5140,483160
KICbe,8840,848640
arcPj,3062,300076
xuXJD,4746,408156
LncVn,5933,118660
DpLms,3412,30708
ukbYT,7546,679140
LUaMu,6900,496800
HlQhV,8091,712008
xqytA,6733,242388
yRrjt,2112,95040
qnaRz,5083,503217
bLEdL,2570,239010
nBWsX,3453,252069
YEDdv,3884,104868
Huqaw,7146,593118
VEMDU,6484,551140
ScRaF,6584,79008
IkEWb,3033,218376
yUAkF,4751,318317
vmMwF,6686,300870
CxgDi,4105,291455
EiFLE,8888,613272
vebAI,7907,102791
hjmEW,9562,927514
XwqDz,2745,194895
oTQNK,2719,127793
yfCFT,6573,446964
sqipH,7387,169901
vKHum,5609,112180
GJYlu,8974,493570
XsQNB,9346,850486
XyNYW,4859,252668
KfNPE,5151,309060
zWLjt,8486,755254
LBZOO,4875,238875
jBUyx,5491,351424
BkcIO,7849,408148
npohD,4695,220665
oHlSy,4164,395580
ORjNJ,5147,478671
nMeRc,2328,190896
KPZsa,3073,298081
HjFMY,4538,31766
ZfISm,5416,303296
xdQSe,9036,469872
WZjPt,4687,65618
uJKMn,9809,147135
ycZWf,7916,593700
jzDgS,2453,213411
ThCjH,9127,867065
LHQkS,6041,193312
sEorK,5926,462228
mlKgn,5216,177344
wywHO,2691,145314
YBGmN,6926,332448
jBTfn,4566,337884
NxHAX,4597,36776
BtXrB,6506,318794
SIGvq,7288,233216
YUuxM,8289,580230
lIxwY,2063,63953
WRTEU,8279,496740
aYZse,7043,35215
uGymu,8229,148122
bdVkY,2465,46835
xxxdQ,7341,469824
TEoKF,4061,276148
TqvHY,9991,599460
YrCmK,5011,235517
AyODv,4066,77254
SLGvg,6278,470850
xYRIJ,2616,238056
mQdRc,8313,274329
PTuRg,9831,275268
sBYvZ,5761,201635
obwvs,3761,270792
FvafL,2046,184140
Lophj,6274,326248
kIGjc,8353,100236
hzhfC,5974,29870
VcTBw,9099,800712
SJmMg,6371,611616
eFaAS,6717,517209
GAZpr,8455,803225
RzlSK,8680,390600
WxaxZ,6493,181804
VwQUS,8939,178780
wGTkG,4859,281822
xhwRj,8407,638932
SJElI,2042,98016
KUzqX,8160,326400
aPylH,9474,255798
meNtD,6919,505087
pIQTk,5316,526284
ExDQm,5508,44064
bXRMv,3111,111996
yBnce,3451,255374
scuvi,8017,64136
pgqEq,8777,789930
ytYLT,9756,282924
LDiYP,4715,358340
WKkXA,9069,380898
ABviR,7343,51401
hJegb,6651,93114
HKTiq,7999,767904
OHnow,6277,608869
FlrAk,2625,115500
RFgpa,4975,363175
saQBN,8384,243136
Jkjcg,2723,152488
nPQjP,4066,264290
NdXau,2639,187369
eNHsM,4466,406406
ntjoe,6129,300321
uJhPn,8189,409450
AXiBL,3104,232800
CqZhn,5709,114180
CYcPN,4561,36488
DpXrY,8850,61950
JZmGM,9467,691091
NAqcA,7933,721903
lTPEo,7820,320620
sTXYe,4625,296000
gsXOr,5450,463250
YRwUE,3249,243675
RHAuO,6152,609048
INYMj,4841,101661
qNgVE,5852,526680
bPUCM,4168,279256
NyHOc,8611,421939
pwnlB,5970,316410
jcBdh,4485,174915
byOjC,5425,352625
