StoreCode,TotalSales,TotalAmount
DZcGC,5585,262495
CRFfQ,3687,176976
OiMKI,9521,733117
BTAjc,9797,695587
XXAjT,5453,239932
IsNDn,5245,267495
QaUMN,9202,837382
wurcK,5222,490868
kpmEp,6733,181791
iyUdi,4656,218832
TUqOz,4277,115479
TQhEH,4854,475692
vNjvh,6114,232332
nCpCR,2182,104736
OisEW,8274,82740
rzWpv,4801,62413
raUeR,6378,561264
Nmidn,6453,587223
TFkna,3071,208828
fwNoW,6018,264792
Pfnjx,8447,751783
gnIxY,7783,443631
eQsqH,8124,365580
ekYdJ,3733,18665
UqncH,4900,220500
bHvQY,6048,175392
ooFMl,8027,706376
BHMMR,5444,506292
iNHre,8121,316719
vneIJ,6262,444602
LtozY,7614,357858
rDduE,4145,190670
yfBSp,3355,221430
hlorh,5803,365589
hFHEe,8082,96984
ueVpT,9924,992400
kARRM,9110,528380
HeRgG,7107,426420
KtVeF,2939,161645
TYMCc,8460,93060
rPlyx,2127,163779
RwoJX,8484,542976
RnfWE,8715,732060
dLNJC,4287,180054
wRVSD,8158,171318
naVXO,4496,157360
Vhrir,3943,287839
xnqgV,7639,313199
UAlSz,8938,402210
soSos,2637,142398
pBadJ,4755,323340
DiAjh,6531,587790
MGHhA,4959,466146
rWKmx,5411,86576
JuHHk,2680,201000
gosJF,5390,339570
wEXNf,4847,193880
erENa,2603,26030
KIYze,6970,697000
ZITXO,4554,81972
ukwKz,5005,200200
fROpz,5241,151989
SOpJC,5708,468056
dEUJN,7733,703703
SIymk,7468,530228
dGlTK,4668,112032
rKzml,9663,599106
lbbAI,4894,44046
DJjpR,4646,153318
hejzM,7042,197176
oZZEy,9494,541158
HytDf,6810,231540
ImKgR,8423,522226
bzqhj,8311,556837
JtNFm,8252,651908
gIBGn,6970,41820
BYHfs,7770,753690
jSYfC,3400,265200
XfDRz,8170,629090
wuyow,2488,114448
GhoWI,5542,49878
LWALp,6720,389760
kImZj,6614,436524
xUZHW,6537,104592
XHXCu,5103,479682
LrRYP,8521,255630
ZTCzx,3098,241644
GaflA,2965,243130
xXQVx,7754,635828
yoPMM,8602,283866
fnifp,3337,143491
UBiHD,7001,294042
pHkIy,4243,343683
hAamr,7721,633122
NGGPn,7190,172560
PieYt,3893,42823
BBviV,7469,358512
WGIMR,4809,288540
Fcoqj,8266,371970
zxbcV,7017,343833
aqXjv,2149,148281
HwABJ,7963,71667
pwxsm,4764,328716
AxKjw,5114,102280
KhQou,8239,428428
FVLXv,8344,801024
