StoreCode,TotalSales,TotalAmount
XdLFb,8284,347928
WqIEX,3512,302032
KsXVw,2343,171039
pQOhV,8360,585200
sQwdy,2951,23608
jaMrl,2073,31095
GRjmN,8426,362318
emfQE,4762,380960
wRGlS,5907,318978
YxXHJ,6822,204660
JHBjS,6801,584886
vyoFP,4096,258048
cIism,5795,162260
OSbey,9874,197480
RLQox,6384,625632
DLXXM,5000,445000
oFMyv,5174,181090
FMBqm,8116,592468
RNPtE,6182,537834
zpakt,6101,378262
NLIXr,4612,438140
LWokn,8644,682876
mEnMN,6075,516375
jikCb,8670,485520
hMhBO,9110,810790
iPoPi,2346,14076
dqwSi,3211,35321
fQpRI,5010,325650
PqbsG,7594,288572
DTWMq,3662,120846
gwbWS,7241,514111
yaSLi,5601,173631
NSXnP,3569,217709
btuqq,8418,277794
rGKjc,8331,474867
AMajW,3801,106428
zmeiH,4802,196882
UodQV,3305,46270
kFoXg,8696,660896
aVuXr,9605,96050
uCgMd,9015,315525
hRuRL,2394,100548
tBSGm,5533,248985
QJNYu,7299,372249
NUyOZ,9921,347235
qSebG,2106,63180
HXgiL,6290,427720
dziKG,8196,770424
xjIiO,9626,847088
rpbLk,6405,563640
DZcGC,9167,770028
CRFfQ,8995,683620
OiMKI,7708,400816
BTAjc,4611,447267
XXAjT,7750,116250
IsNDn,8701,609070
QaUMN,5120,245760
wurcK,7595,706335
kpmEp,9665,144975
iyUdi,3148,277024
TUqOz,6556,537592
TQhEH,2005,110275
vNjvh,8497,365371
nCpCR,4044,206244
OisEW,7506,510408
rzWpv,9002,900200
raUeR,9935,933890
Nmidn,5393,474584
TFkna,7579,197054
fwNoW,4149,124470
Pfnjx,7410,170430
gnIxY,5504,456832
eQsqH,7950,739350
ekYdJ,6626,483698
UqncH,9323,736517
bHvQY,4739,66346
ooFMl,5194,389550
BHMMR,8196,680268
iNHre,4839,222594
vneIJ,6618,297810
LtozY,7108,56864
rDduE,9523,790409
yfBSp,4786,296732
hlorh,9225,710325
hFHEe,3960,79200
ueVpT,5587,497243
kARRM,5760,529920
HeRgG,3392,115328
KtVeF,5148,416988
TYMCc,4498,98956
rPlyx,7026,35130
RwoJX,6219,111942
RnfWE,9304,725712
dLNJC,4205,105125
wRVSD,7695,76950
naVXO,3382,145426
Vhrir,9653,231672
xnqgV,7802,117030
UAlSz,6919,332112
soSos,3131,15655
pBadJ,9767,761826
DiAjh,5317,483847
MGHhA,6310,328120
rWKmx,5649,39543
JuHHk,7354,573612
gosJF,3405,248565
wEXNf,4995,304695
erENa,3609,184059
KIYze,5209,369839
ZITXO,3662,142818
ukwKz,6320,575120
fROpz,2851,125444
SOpJC,6369,337557
dEUJN,2242,69502
SIymk,8345,809465
dGlTK,4005,240300
rKzml,4056,393432
lbbAI,4808,105776
DJjpR,7719,571206
hejzM,8096,663872
oZZEy,6705,576630
HytDf,3380,263640
ImKgR,5282,132050
bzqhj,8007,88077
JtNFm,2590,67340
gIBGn,7443,573111
BYHfs,9916,158656
jSYfC,2591,98458
XfDRz,8255,652145
wuyow,6826,40956
GhoWI,7428,713088
LWALp,5830,215710
kImZj,8698,556672
xUZHW,8362,292670
XHXCu,2961,168777
LrRYP,7033,555607
ZTCzx,2534,53214
GaflA,5471,114891
xXQVx,7617,693147
yoPMM,9876,246900
fnifp,7428,178272
UBiHD,4304,167856
pHkIy,8669,450788
hAamr,5661,543456
NGGPn,8039,594886
PieYt,6160,332640
BBviV,4374,166212
WGIMR,6714,275274
Fcoqj,3567,342432
zxbcV,7452,432216
aqXjv,6765,311190
HwABJ,4495,242730
pwxsm,2828,223412
AxKjw,3669,124746
KhQou,2181,26172
FVLXv,2231,149477
LzYQM,2105,151560
eiFNn,3519,320229
HTneU,3065,266655
woWTU,5394,469278
afDKH,8645,492765
fXnQd,5332,293260
nDWOq,6639,657261
mgRkA,9087,390741
rwALY,3264,254592
bGjFI,4943,34601
OjAxV,9151,503305
pliSK,8360,234080
dkzSF,5592,61512
MuwFP,5930,438820
cfFWu,3743,209608
xfVbw,9823,952831
xBRCe,7339,719222
AiXGp,2172,69504
COxZZ,3363,211869
DgDLy,2218,155260
yqSqM,4522,425068
KuELV,2354,233046
LQmGM,4388,386144
gMrrU,4699,413512
yYKlJ,4487,367934
vlExD,8429,547885
unHPa,3154,249166
Ijovy,8955,116415
jPInm,9259,685166
gkiUJ,3552,28416
cSwhe,2462,41854
zKGLk,5344,438208
HRRep,7181,459584
cAurE,3153,138732
YhtWY,2336,16352
eSItw,9609,566931
flkSX,2088,64728
ltOdM,4226,312724
iwuQa,9795,58770
KcZRO,5150,360500
yGEPn,9092,809188
ZPCiI,6830,402970
clyey,6379,452909
ptuHY,9883,869704
DSLiG,2957,136022
tkjTV,4037,157443
jpOue,3474,156330
gHtBk,7475,246675
HaQbW,6081,346617
lPFrF,9859,49295
zNqnr,4263,76734
oSLEf,5012,110264
XOeGK,3643,276868
MkhmR,2250,33750
HDFVh,9337,802982
bZNrv,7735,386750
