StoreCode,TotalSales,TotalAmount
iVjoX,6175,376675
xNjcJ,4757,38056
GQUGT,2786,231238
YaHYp,2581,242614
XPLIp,8476,228852
KhXqf,7478,97214
nBQnc,8327,741103
TbFwW,6774,413214
kNhde,7878,622362
dhFID,8227,436031
EZiaQ,4823,159159
sLFmF,5216,36512
toqFu,4598,262086
PdveO,4751,446594
BzZTV,3580,28640
khBfg,6599,349747
Brbyo,8422,808512
hxCJQ,4945,271975
PXenY,4455,213840
cwtDX,5836,303472
eUPbR,5569,183777
WmlnQ,9292,715484
kOlaN,3275,307850
yrQct,7979,726089
WJdpA,4334,420398
fXWVR,4244,275860
NMxTB,6850,178100
pUtri,9982,299460
wnZIE,7183,423797
TgYFa,7289,444629
aNprq,9310,819280
FLcJk,3176,50816
DsvRZ,9724,369512
MUHIO,5417,281684
PnQku,6484,583560
auapI,3992,219560
OgydP,6623,205313
zFXxM,6641,59769
zQzLp,4340,334180
FIAJK,2961,236880
fhhcY,2674,197876
zghcv,3740,258060
KIJls,7508,67572
wdpvP,9746,438570
fFXEw,4585,440160
qYLhG,9298,706648
VuEHV,3028,199848
GlgRx,6488,155712
nvdSW,7285,225835
kOoCc,4649,102278
UbVdI,9011,792968
NssPe,8608,309888
xFuoR,5398,248308
DTMgX,7162,336614
mlJlb,6133,337315
ymBoG,6034,380142
IaTIL,5389,355674
RDRbk,8597,481432
PEdzJ,6478,51824
uvYKG,4233,220116
kaKpY,4838,411230
SeXAD,3997,27979
QMmbL,4507,437179
AGZKo,4531,444038
TScRb,6708,523224
KGAMJ,7682,192050
JViUc,6973,550867
KAhnw,3122,146734
xhPHG,5282,36974
ZSErb,7069,169656
PuWMA,6176,86464
IXpTk,7891,173602
soqBT,2399,33586
UYTSr,6148,116812
cfLcc,3568,82064
LCmQP,9391,272339
zQebo,2706,189420
hWvFA,3153,170262
tqpRp,6814,258932
hUecU,8167,375682
wyZhm,5086,310246
EOVmQ,3923,368762
wdJWS,4519,271140
vVlLg,8036,305368
dvYIP,6165,209610
EYsXj,7761,357006
IJRUx,3985,243085
BQvxj,3618,264114
MZeaV,3390,27120
GdwjX,4185,313875
XzDRI,8711,104532
SfoCb,6663,39978
XHZpl,5048,111056
qhGWw,9871,987100
EyAMJ,9193,606738
cOkai,8301,423351
ErNKN,5317,292435
LUZXk,5063,106323
LCbTC,6087,85218
aFBqj,2773,52687
LgLtU,5035,241680
SVJuK,8624,301840
VgqlC,6540,255060
lNIwZ,3916,156640
nrDwj,3044,277004
mTYLg,7375,545750
kZqaY,2455,27005
biUrp,8627,207048
dySwt,9165,559065
nXTSo,4977,318528
NYJYP,7766,706706
TdqRz,7984,127744
DLuNM,2626,112918
iOdxH,3932,31456
gKrAl,5128,358960
qjOML,7020,561600
vzFzF,3887,139932
IedHV,9016,802424
eZrvP,4869,370044
iflfM,5586,553014
ylIMC,8667,346680
VMeqN,4351,143583
AwOZr,6949,548971
SiIRG,8597,799521
KMQJh,2209,11045
ZkYJi,7337,80707
QivYi,3040,167200
jdRdI,4119,296568
dlRPu,8247,799959
AEzua,7471,224130
udeoO,8928,330336
tIbkH,4245,420255
jnckU,7967,286812
UqKHU,3543,198408
fvvzF,7330,461790
ubBvJ,3921,196050
jcBKP,2703,270300
MZufH,2454,71166
leBWA,2015,137020
FZkIh,9137,877152
QcxGX,8449,414001
OYDFS,9389,112668
CWpDO,6584,138264
yMpVe,7865,259545
NHPBK,2068,136488
BTfXS,2956,209876
GYwgd,2385,35775
SJHSM,5573,250785
eaOwZ,7695,669465
GegCn,5108,321804
CVdHm,3184,41392
piDSU,6938,235892
uHFdq,8031,730821
VBvsZ,5516,501956
OaonV,4547,122769
WxCuC,8677,659452
lrdmQ,2497,132341
XDBOn,5207,275971
zKiCg,6217,149208
GhWjC,9157,192297
rLgcW,6122,269368
Kmhev,3586,64548
JMnTL,8580,437580
tygbv,3111,311100
KSaTN,2589,103560
kYhLY,3036,100188
IQpeV,7755,155100
SSGhM,3787,344617
qMQqC,2412,161604
iaKlv,4808,365408
uTDfX,5035,221540
EywWq,4734,104148
YsTui,4677,37416
KNCJS,9788,440460
WuKsx,4547,204615
ANVEy,4789,86202
UWaYX,2101,189090
ssYLB,9097,864215
setOB,4107,41070
hsrSA,6552,504504
kqluk,2571,208251
JYZuR,8807,757402
STRTS,3916,74404
qTePA,9302,669744
mSMBw,6372,108324
dDwYL,4648,130144
Xgsru,2171,212758
ZetEh,8041,763895
vlvxB,2164,153644
PGFlN,5121,404559
hwJkd,8442,211050
jtVyk,5231,104620
rbgKb,6336,259776
DUdIG,2280,164160
GYZVK,3644,360756
QliAf,3795,83490
NlLfn,3241,61579
tmKjH,5075,106575
kqimz,3673,286494
slAfl,8936,134040
Vahai,9004,738328
tXPLn,6682,273962
ePGqv,4743,147033
zCCRP,6553,386627
hMOUE,6882,481740
ntrCa,7028,323288
GmWQr,8625,819375
egwMA,6779,359287
HaEgD,6121,605979
xdCJc,4750,280250
okJyN,7861,133637
ThPsv,9178,394654
VWPwm,8190,303030
UdIGN,4784,382720
rHBoM,3112,242736
AjNQi,7294,678342
nHGfU,2742,178230
vwXuA,4007,308539
ZJRDH,2242,71744
KNnBR,2009,182819
JubAv,8739,533079
MJXcE,3205,233965
lzuFZ,8695,652125
NbkzT,7500,667500
dbLLF,7301,430759
CGXWX,8756,367752
Lnbox,5221,412459
OOCWw,8513,349033
oJjpd,3432,288288
gEHsH,9634,635844
wzYak,7159,615674
zgXpN,3651,171597
oyfDZ,2961,266490
OKaQl,8798,334324
rNDTc,6316,454752
vZRdZ,5051,141428
PEvtn,8906,685762
sYwQV,8432,666128
KBwCt,9374,553066
mPuGW,2420,176660
yTBDy,3183,273738
CueVE,7028,386540
qkxue,2898,57960
LYhDl,7981,598575
gndlW,9747,935712
Lmlko,2351,202186
JWBfD,3794,288344
bIJKs,2771,138550
wqsBh,2933,114387
UcLrz,5345,486395
QOSbc,8927,830211
sMqHg,7723,324366
ehiBf,7462,664118
ddZJd,6250,56250
CrzOh,2096,64976
RDaEM,2719,228396
djmvH,3192,213864
ndGUZ,8911,891100
vOfCn,9437,556783
BTaZB,5679,124938
Bxwxe,8528,758992
aaCPZ,2080,187200
BlIdp,9014,135210
VBYtQ,9314,763748
ZpOOw,4187,351708
fRyHQ,6838,294034
