StoreCode,TotalSales,TotalAmount
UmHsj,7962,748428
aOMVv,5044,504400
DgKsH,2855,196995
XAQvR,9147,82323
VMttA,5529,33174
RMmcx,2213,64177
fGpJo,6756,270240
gQLfK,4154,353090
NwOBS,4070,370370
vpVkm,3738,171948
BvaxX,6412,442428
WkQEr,8913,285216
NEJMD,9643,588223
iWElQ,4307,422086
uBeRU,5690,204840
IGvms,5271,210840
QtidG,9312,93120
QAbBt,2233,58058
GlqCH,9549,47745
clIpF,2230,71360
hgYlA,7124,242216
GXuAF,9321,857532
aTYKa,5261,357748
jDKYr,8470,465850
HpDxV,9896,653136
yKFQJ,3232,138976
mYRzy,4920,39360
YbrVf,3028,230128
OnxjQ,6377,561176
TSqRr,8656,484736
NDtjR,9655,627575
kPsmd,3251,276335
GeMWZ,2010,22110
Dgwbu,9924,89316
RJOUN,6884,227172
KOOGk,3721,301401
etwzA,7902,474120
gkJwL,6362,305376
TkCEQ,6098,243920
mfVba,4084,114352
iVjoX,5255,268005
xNjcJ,4003,180135
GQUGT,4897,176292
YaHYp,8821,855637
XPLIp,4374,131220
KhXqf,9458,189160
nBQnc,5518,253828
TbFwW,7743,271005
kNhde,7373,715181
dhFID,6941,569162
EZiaQ,7920,704880
sLFmF,7495,614590
toqFu,5780,341020
PdveO,3095,157845
BzZTV,8867,602956
khBfg,7068,417012
Brbyo,6990,384450
hxCJQ,4424,243320
PXenY,6065,497330
cwtDX,2888,187720
eUPbR,8525,451825
WmlnQ,6837,136740
kOlaN,2115,38070
yrQct,9378,553302
WJdpA,4208,370304
fXWVR,3866,119846
NMxTB,2628,31536
pUtri,7099,276861
wnZIE,7338,249492
TgYFa,8101,591373
aNprq,5012,235564
FLcJk,3684,283668
DsvRZ,3568,317552
MUHIO,7533,120528
PnQku,3884,54376
auapI,9204,64428
OgydP,9638,954162
zFXxM,4037,326997
zQzLp,4433,403403
FIAJK,6994,650442
fhhcY,7963,676855
zghcv,7713,771300
KIJls,5774,409954
wdpvP,7905,142290
fFXEw,9937,626031
qYLhG,8976,718080
VuEHV,3733,294907
GlgRx,8911,757435
nvdSW,5746,166634
kOoCc,2968,44520
UbVdI,8028,762660
NssPe,7110,469260
xFuoR,8676,390420
DTMgX,3050,259250
mlJlb,7118,320310
ymBoG,9327,643563
IaTIL,6908,518100
RDRbk,9290,845390
PEdzJ,5950,339150
uvYKG,4677,308682
kaKpY,8321,416050
SeXAD,6107,439704
QMmbL,6661,159864
AGZKo,3762,75240
TScRb,5852,111188
KGAMJ,7934,531578
JViUc,2364,99288
KAhnw,6435,141570
xhPHG,3778,151120
ZSErb,9804,960792
PuWMA,7883,102479
IXpTk,4029,72522
soqBT,8826,600168
UYTSr,6870,103050
cfLcc,4928,221760
LCmQP,5635,191590
zQebo,8694,278208
hWvFA,5165,139455
tqpRp,4620,115500
hUecU,8737,515483
wyZhm,5130,76950
EOVmQ,7210,706580
wdJWS,5174,512226
vVlLg,8274,49644
dvYIP,4646,325220
EYsXj,6385,51080
IJRUx,9530,876760
BQvxj,3957,296775
MZeaV,9241,147856
GdwjX,4086,379998
XzDRI,3967,182482
SfoCb,8667,234009
XHZpl,3456,273024
qhGWw,7214,151494
EyAMJ,9207,73656
cOkai,8296,132736
ErNKN,2126,36142
LUZXk,5524,287248
LCbTC,9115,528670
aFBqj,2836,124784
LgLtU,8322,632472
SVJuK,5096,173264
VgqlC,4325,164350
lNIwZ,4266,213300
nrDwj,7696,684944
mTYLg,6732,599148
kZqaY,3667,77007
biUrp,6725,114325
dySwt,6482,388920
nXTSo,9558,697734
NYJYP,4201,138633
TdqRz,5520,253920
DLuNM,2716,127652
iOdxH,5649,423675
gKrAl,9862,433928
qjOML,7407,533304
vzFzF,8488,237664
IedHV,5328,356976
eZrvP,6111,354438
iflfM,6363,82719
