StoreCode,TotalSales,TotalAmount
WRTEU,3883,291225
aYZse,6866,343300
uGymu,7739,301821
bdVkY,6591,355914
xxxdQ,8359,117026
TEoKF,6939,97146
TqvHY,4027,177188
YrCmK,4504,180160
AyODv,3723,145197
SLGvg,3252,65040
xYRIJ,6255,275220
mQdRc,5429,380030
PTuRg,6474,472602
sBYvZ,3916,360272
obwvs,3171,294903
FvafL,4576,77792
Lophj,9408,310464
kIGjc,7042,133798
hzhfC,7583,333652
VcTBw,7544,203688
SJmMg,9065,716135
eFaAS,5497,423269
GAZpr,5328,372960
RzlSK,9272,732488
WxaxZ,2534,58282
VwQUS,3392,305280
wGTkG,7831,665635
xhwRj,6137,564604
SJElI,8727,331626
KUzqX,2233,107184
aPylH,9376,46880
meNtD,7608,760800
pIQTk,3541,46033
ExDQm,7711,493504
bXRMv,8927,339226
yBnce,9484,540588
scuvi,4363,52356
pgqEq,9055,561410
ytYLT,2054,137618
LDiYP,8482,551330
WKkXA,5757,529644
ABviR,3862,239444
hJegb,6704,469280
HKTiq,5753,558041
OHnow,6385,638500
FlrAk,7548,60384
RFgpa,9823,923362
saQBN,7034,422040
Jkjcg,5402,502386
nPQjP,4363,357766
NdXau,2269,45380
eNHsM,8731,148427
ntjoe,2337,49077
uJhPn,4659,65226
AXiBL,3562,334828
CqZhn,8608,292672
CYcPN,3209,186122
DpXrY,8127,40635
JZmGM,4971,482187
NAqcA,6510,84630
lTPEo,9306,632808
sTXYe,6683,454444
gsXOr,8444,582636
YRwUE,2901,217575
RHAuO,5566,445280
INYMj,9752,507104
qNgVE,9959,916228
bPUCM,3388,193116
NyHOc,8720,244160
pwnlB,6329,544294
jcBdh,9963,219186
byOjC,2224,26688
AaqJK,4706,89414
tzcPa,7049,289009
Hkqpu,3229,251862
Iizvd,5737,137688
RDqil,4012,112336
uHVWC,4052,405200
RJhmE,8157,269181
XvqqP,6244,268492
xWhJf,2312,166464
yGLBj,8437,143429
dNYXo,8632,233064
synBh,9112,847416
hgXTv,9927,754452
QscgK,9367,252909
uDZNS,7139,99946
gYdPd,4713,23565
swMcN,8861,655714
huOCi,4663,83934
XKpkB,5463,535374
IQIoQ,7143,385722
Pqibt,3294,250344
QLYru,4887,215028
prNjp,3429,48006
ywDgw,6835,34175
EOuGi,5554,333240
qGCvQ,4609,285758
IwMFG,4532,262856
RNCWl,9668,618752
iufYB,3237,135954
anlBU,7877,330834
SPPBt,8229,444366
uDaMI,6879,570957
abUtW,8321,49926
bceYY,4602,165672
yIpfP,8263,619725
iapZh,5532,210216
xqxiX,3565,21390
GpVwe,6369,509520
TfCjo,3647,204232
uSIuL,7900,450300
DKhMG,5243,68159
UMzIr,8720,462160
JEcPe,5826,29130
dHOWb,5397,345408
MTtET,5147,324261
cDvSm,7842,360732
YqlzQ,3644,364400
TIIHZ,8216,238264
tQEig,3355,214720
zEpHg,7766,706706
EJFNk,2990,152490
AvbxV,5384,86144
HpTWl,2925,277875
QCjmN,6255,118845
tzeZO,3085,262225
Kwcjp,4257,200079
pcROx,3610,97470
gAMtd,2682,101916
VjKsx,6663,233205
svunt,2052,43092
YuwRT,4228,393204
hPeiL,8893,889300
uadTG,3304,125552
CcTQy,7122,92586
MfVCP,7173,93249
gfSXb,8510,765900
GPemI,3202,80050
LohWj,9133,812837
AlHDZ,8839,866222
rykeP,6972,223104
hAfge,9325,261100
HMraQ,5979,532131
eRGZG,8765,490840
BzeNi,8488,424400
dnagi,9945,188955
JIrDE,9126,866970
hYddv,8783,395235
NvIxY,4986,184482
geUiu,5406,389232
vFTOt,5097,142716
rLEAw,2171,199732
jTOEa,6492,272664
UufKk,5334,469392
NaMdF,5130,71820
vGgMR,9956,657096
pqzjt,3974,123194
qoWVi,4233,372504
EzcZR,7420,526820
XdLFb,6463,109871
WqIEX,9035,587275
KsXVw,7925,665700
pQOhV,3691,36910
sQwdy,8665,337935
jaMrl,3238,226660
GRjmN,8580,566280
emfQE,2572,156892
wRGlS,4345,378015
YxXHJ,3395,254625
JHBjS,9289,845299
vyoFP,7149,579069
cIism,2261,122094
OSbey,7227,708246
RLQox,3462,27696
DLXXM,4812,394584
oFMyv,5382,355212
FMBqm,3032,163728
RNPtE,3583,225729
