StoreCode,TotalSales,TotalAmount
zxbcV,9977,808137
aqXjv,5422,178926
HwABJ,7497,719712
pwxsm,2282,228200
AxKjw,7095,674025
KhQou,8586,437886
FVLXv,2847,82563
LzYQM,2315,134270
eiFNn,7799,670714
HTneU,8857,655418
woWTU,9063,135945
afDKH,6560,124640
fXnQd,2200,33000
nDWOq,8428,412972
mgRkA,8773,535153
rwALY,5669,39683
bGjFI,6523,600116
OjAxV,6228,529380
pliSK,6754,33770
dkzSF,3270,179850
MuwFP,5384,430720
cfFWu,8098,40490
xfVbw,7745,38725
xBRCe,7587,470394
AiXGp,3417,136680
COxZZ,5910,130020
DgDLy,3871,220647
yqSqM,4046,331772
KuELV,8801,844896
LQmGM,5471,514274
gMrrU,6069,127449
yYKlJ,8133,211458
vlExD,8784,509472
unHPa,8310,473670
Ijovy,8986,548146
jPInm,8644,224744
gkiUJ,5999,65989
cSwhe,5453,485317
zKGLk,6876,68760
HRRep,5105,321615
cAurE,7746,743616
YhtWY,7596,250668
eSItw,8393,805728
flkSX,2514,160896
ltOdM,2741,191870
iwuQa,4443,430971
KcZRO,6008,186248
yGEPn,5150,309000
ZPCiI,4748,451060
clyey,9745,438525
ptuHY,5472,355680
DSLiG,5130,487350
tkjTV,4694,384908
jpOue,5214,41712
gHtBk,9587,115044
HaQbW,4115,144025
lPFrF,3527,222201
zNqnr,5066,430610
oSLEf,7594,296166
XOeGK,9234,212382
MkhmR,6170,92550
HDFVh,6210,621000
bZNrv,2115,57105
qqMRa,4262,387842
yuPlp,8838,874962
EgDVY,2484,181332
oJRnH,8402,403296
Ulvwf,3133,263172
Zdkte,2240,107520
vuCOP,3969,309582
kLAcH,7141,228512
XGhbO,3722,338702
XQaHJ,9756,526824
xHllz,2003,122183
XEmIJ,2968,246344
orpMr,9827,49135
jyrvB,8941,509637
DiWdM,4814,129978
pJbdt,3496,195776
aQesR,5872,234880
yaVEF,6816,163584
NRoJG,4366,384208
aTfZz,5748,57480
oWLEE,4658,246874
yutoT,8425,294875
dGvdC,2127,108477
AYYHE,6135,122700
Pqphe,4554,373428
VZEKW,8486,746768
WRVNv,3476,159896
iHfaD,7395,354960
alDAd,7670,429520
flZxQ,4873,170555
NoAhW,5808,464640
MRUez,7889,86779
jqVSB,6658,306268
aEZLq,9137,237562
jFHnp,7086,155892
niuao,4232,245456
uxoTY,9746,175428
QfxWo,2121,72114
AgdDr,7170,78870
zDqyD,3906,226548
DQdfx,8543,179403
GrqPo,3645,255150
eSTsG,8948,867956
oqAWv,8537,495146
TbVIw,4816,322672
FCIWC,9688,155008
wAqsT,7929,444024
UmHsj,5674,448246
aOMVv,6343,355208
DgKsH,2352,131712
XAQvR,7350,257250
VMttA,6291,37746
RMmcx,3874,371904
fGpJo,6225,49800
gQLfK,4382,267302
NwOBS,3618,191754
vpVkm,2207,99315
BvaxX,4172,91784
WkQEr,9933,625779
NEJMD,6093,548370
iWElQ,5292,42336
uBeRU,3833,268310
IGvms,4342,199732
QtidG,7615,441670
QAbBt,7980,510720
GlqCH,8858,602344
clIpF,7576,492440
hgYlA,8801,466453
GXuAF,8816,61712
aTYKa,9015,838395
jDKYr,5453,343539
HpDxV,5187,36309
yKFQJ,4279,162602
mYRzy,2770,254840
YbrVf,2962,59240
OnxjQ,3906,175770
TSqRr,5237,235665
NDtjR,9308,772564
kPsmd,4053,235074
GeMWZ,9635,751530
Dgwbu,9891,662697
RJOUN,6405,365085
KOOGk,2012,36216
etwzA,5170,387750
gkJwL,5805,400545
TkCEQ,2251,27012
mfVba,6339,304272
iVjoX,8205,98460
xNjcJ,5536,282336
GQUGT,8583,849717
YaHYp,7364,360836
XPLIp,7999,607924
KhXqf,4886,131922
nBQnc,8925,785400
TbFwW,7105,440510
kNhde,4809,269304
dhFID,2259,117468
EZiaQ,4211,185284
sLFmF,4633,463300
toqFu,3291,16455
PdveO,9934,645710
BzZTV,6629,583352
khBfg,3460,197220
Brbyo,6206,601982
hxCJQ,7142,564218
PXenY,5964,143136
cwtDX,3968,249984
eUPbR,7889,157780
WmlnQ,9633,183027
kOlaN,5205,447630
yrQct,2574,38610
WJdpA,3771,124443
fXWVR,9096,482088
NMxTB,8265,603345
pUtri,6889,151558
wnZIE,9339,252153
TgYFa,2127,48921
aNprq,4330,268460
FLcJk,5224,376128
DsvRZ,4030,153140
MUHIO,9944,686136
PnQku,9606,672420
auapI,4263,268569
OgydP,7476,216804
zFXxM,2115,139590
zQzLp,8330,116620
FIAJK,7156,701288
fhhcY,4408,229216
zghcv,7119,398664
KIJls,3109,270483
wdpvP,2378,102254
fFXEw,3768,248688
qYLhG,2151,154872
VuEHV,2830,133010
GlgRx,6989,279560
nvdSW,8982,673650
kOoCc,4818,173448
UbVdI,5640,490680
NssPe,8222,813978
xFuoR,9595,479750
DTMgX,3863,320629
mlJlb,6400,102400
ymBoG,6308,283860
IaTIL,7876,409552
RDRbk,7939,635120
PEdzJ,2352,18816
uvYKG,7738,425590
kaKpY,6694,502050
SeXAD,4553,273180
QMmbL,5636,546692
AGZKo,6795,251415
TScRb,5133,66729
KGAMJ,3500,189000
JViUc,2703,267597
KAhnw,4872,384888
xhPHG,2134,166452
ZSErb,7615,159915
PuWMA,5555,127765
IXpTk,7570,204390
soqBT,9004,729324
UYTSr,3660,124440
cfLcc,4766,238300
LCmQP,8182,670924
zQebo,6656,472576
hWvFA,2479,126429
tqpRp,2040,71400
hUecU,4649,432357
wyZhm,6688,608608
EOVmQ,6604,356616
wdJWS,2569,172123
vVlLg,3853,265857
dvYIP,6409,243542
EYsXj,3413,218432
IJRUx,4029,205479
BQvxj,9079,326844
MZeaV,4267,55471
GdwjX,3497,111904
XzDRI,8076,306888
SfoCb,4880,366000
XHZpl,8296,199104
qhGWw,9079,635530
EyAMJ,7482,718272
cOkai,8114,308332
ErNKN,8230,757160
LUZXk,2924,49708
LCbTC,4280,299600
aFBqj,6542,582238
LgLtU,8921,428208
SVJuK,6400,32000
VgqlC,7922,198050
lNIwZ,7013,168312
nrDwj,8571,582828
mTYLg,6544,615136
kZqaY,8312,174552
biUrp,3108,273504
dySwt,8277,504897
nXTSo,6082,468314
NYJYP,3162,79050
TdqRz,2169,162675
DLuNM,2174,39132
iOdxH,7350,51450
gKrAl,8961,654153
qjOML,8039,40195
vzFzF,2559,179130
IedHV,7395,606390
eZrvP,8958,421026
iflfM,5719,560462
ylIMC,9361,664631
VMeqN,4033,391201
AwOZr,4215,126450
SiIRG,9237,434139
KMQJh,5451,109020
ZkYJi,6077,30385
QivYi,9795,871755
jdRdI,3557,138723
dlRPu,4848,203616
AEzua,7767,178641
udeoO,4048,275264
tIbkH,8239,378994
jnckU,6136,343616
UqKHU,5239,345774
fvvzF,2523,50460
ubBvJ,7721,386050
jcBKP,4374,122472
MZufH,3973,127136
leBWA,6031,174899
FZkIh,7643,443294
QcxGX,8362,351204
OYDFS,5229,214389
CWpDO,6513,84669
yMpVe,8731,410357
NHPBK,4053,56742
BTfXS,8347,726189
GYwgd,2721,73467
SJHSM,9641,838767
eaOwZ,5155,216510
GegCn,4933,88794
CVdHm,2265,199320
piDSU,5721,240282
uHFdq,2957,73925
VBvsZ,9750,321750
OaonV,6038,54342
WxCuC,6577,624815
lrdmQ,9955,189145
XDBOn,6664,133280
zKiCg,2229,113679
GhWjC,6796,156308
rLgcW,6880,674240
Kmhev,5624,269952
JMnTL,3738,269136
tygbv,3619,213521
KSaTN,4301,240856
kYhLY,8725,610750
IQpeV,5031,246519
SSGhM,8302,157738
qMQqC,6612,231420
iaKlv,4124,284556
uTDfX,6392,147016
EywWq,8737,550431
YsTui,7418,682456
KNCJS,7076,304268
WuKsx,5003,135081
ANVEy,7504,547792
UWaYX,7160,436760
ssYLB,9187,725773
setOB,2101,159676
hsrSA,4359,130770
kqluk,6733,40398
JYZuR,2580,234780
STRTS,5172,41376
qTePA,7690,346050
mSMBw,7179,337413
dDwYL,4751,123526
Xgsru,4007,324567
ZetEh,7513,586014
vlvxB,7477,171971
PGFlN,2754,143208
hwJkd,4473,49203
jtVyk,8970,636870
rbgKb,9806,882540
DUdIG,6059,351422
GYZVK,3622,181100
QliAf,6027,72324
NlLfn,7322,439320
tmKjH,4880,58560
kqimz,8758,683124
slAfl,8754,875400
Vahai,5485,71305
tXPLn,4960,372000
ePGqv,8101,445555
zCCRP,5780,225420
hMOUE,4163,245617
ntrCa,9815,902980
GmWQr,7908,387492
egwMA,7846,776754
HaEgD,4704,141120
xdCJc,7825,133025
okJyN,9936,308016
ThPsv,7046,119782
VWPwm,5662,441636
UdIGN,4270,196420
rHBoM,2054,18486
AjNQi,5699,381833
nHGfU,5021,95399
vwXuA,7137,471042
ZJRDH,4286,192870
KNnBR,2454,186504
JubAv,6309,624591
MJXcE,4319,224588
lzuFZ,5778,537354
NbkzT,7399,547526
dbLLF,9162,384804
CGXWX,7448,476672
Lnbox,5735,516150
OOCWw,9775,918850
oJjpd,8006,296222
gEHsH,2541,55902
wzYak,9555,296205
zgXpN,3837,207198
oyfDZ,7016,666520
OKaQl,2697,258912
rNDTc,9085,563270
vZRdZ,7175,581175
PEvtn,2118,184266
sYwQV,8650,467100
KBwCt,8972,735704
mPuGW,3814,30512
yTBDy,7314,285246
CueVE,2661,244812
qkxue,3345,291015
LYhDl,7595,402535
gndlW,3010,66220
Lmlko,3613,86712
JWBfD,3861,104247
bIJKs,2928,40992
wqsBh,3123,103059
UcLrz,6021,42147
QOSbc,2394,107730
sMqHg,9770,302870
ehiBf,2327,46540
ddZJd,8034,514176
CrzOh,6439,637461
RDaEM,9729,233496
djmvH,2773,249570
ndGUZ,4134,198432
vOfCn,9371,318614
BTaZB,5010,170340
Bxwxe,4981,403461
aaCPZ,8722,409934
BlIdp,5855,485965
VBYtQ,4449,355920
ZpOOw,7529,677610
fRyHQ,5893,471440
ttEre,2925,213525
XfzNT,8662,554368
KFoSd,3120,180960
WTDQv,5672,119112
MkNMD,9673,657764
KBamU,2224,20016
xViNc,5039,393042
gKIyA,9569,411467
OdkJD,6005,480400
zxAJF,7645,496925
Igdvq,7423,267228
wiIhA,8634,224484
FnFgI,5779,34674
wJMYW,4211,80009
mjplW,4602,82836
eDTeH,5678,420172
TIOBi,8387,293545
xwKsc,5139,426537
stMiO,4285,424215
HawXD,2381,183337
rfDaa,5446,136150
OXAud,3638,36380
lglks,8248,362912
nTacC,8511,297885
SeDoA,4231,148085
TGccw,2370,68730
XBWmR,8793,501201
gykMD,2064,101136
wEQqZ,2343,37488
NyJnU,2892,121464
DXhHc,7146,285840
qDvAh,6133,208522
nUTHk,7323,270951
acGxm,7207,713493
shnja,6268,344740
KFUGw,9749,584940
UDpYo,9217,267293
LplpW,4790,210760
aZUOR,6120,275400
FWGHn,5746,367744
LtwFp,4129,136257
bRHtm,7809,226461
MkghG,6192,470592
Ikadb,5258,173514
HZIVT,2551,35714
WDVmp,5507,479109
ozDIX,6429,469317
qIDXq,4683,360591
CTQfN,3538,318420
QgAhx,4808,413488
slAcJ,7224,108360
vmrLU,2821,110019
yTHEh,6106,286982
lGoVa,7203,345744
IRJuG,9546,591852
psBFq,2526,154086
VbuxQ,9933,506583
uKndT,4636,352336
fxCIy,6776,108416
zGyGG,9874,888660
uAkbh,5182,264282
EwABN,6395,211035
bxvtl,5709,371085
mqxxj,2817,30987
tsOJz,3776,268096
GzhSX,8161,114254
kvryu,7020,182520
ZwgUp,2719,217520
NUeWz,3309,43017
vKyIK,4643,269294
AmWQO,2889,164673
fQyRo,6061,351538
hjPHN,4883,92777
POqse,9930,486570
EVDgI,9290,399470
IPcfn,3440,323360
MeMGs,8921,677996
jAhpX,3638,240108
uGDff,5975,227050
gOkdO,7843,698027
jWIre,3017,123697
fHpMI,9796,548576
lVMVN,7199,568721
GSRWU,6269,150456
idOvW,8496,756144
VWqbE,7013,610131
vLmKV,3522,239496
aWOOV,6556,642488
kRrkx,9953,706663
QkEUL,3046,70058
uFpQH,6003,54027
rkxtL,2347,176025
talwS,3981,290613
UaAMB,4736,232064
UAeYW,2649,18543
eyUEn,5531,453542
PjnUz,8893,311255
ODyWO,4727,122902
VHTBY,7210,72100
qfuvj,7316,724284
GWKlk,2358,188640
uDRja,3960,182160
xncbm,9366,805476
QqxEp,7223,722300
QrNwO,6049,459724
Sahxf,5797,34782
oRlni,4875,482625
pWhCP,4964,292876
nYIib,2336,72416
lDLzU,2765,226730
HSBSH,2202,176160
Amagt,4900,210700
eZQuo,9091,481823
oUUDg,9088,336256
CbeQK,4991,24955
ZBfsh,4664,130592
FvhES,2516,12580
ldomP,6880,268320
QnFtv,3838,333906
eQHIq,7463,395539
rhihY,6675,647475
ScgLy,3592,344832
TxJsD,8864,735712
XgfTL,2488,154256
esjbO,3204,89712
puVXA,3697,59152
rEUwW,4457,31199
hAomW,7450,81950
HtCeM,7429,698326
AhDNA,4778,215010
KErsa,7579,591162
bfbuU,4897,259541
crBFQ,3274,324126
mFdLN,4323,432300
CVBrm,8231,370395
qDQip,9955,348425
KUxkt,4877,268235
qQbgw,2246,215616
FBeJv,2082,145740
kJFpB,2358,127332
glKdt,4249,114723
Tocnf,9821,265167
JcCWb,6658,452744
pXHPq,6423,372534
iRpPc,6352,489104
CjhMA,2779,230657
mwCWY,4273,141009
BfPZz,5321,468248
XAFCB,5226,292656
hQLuY,6377,76524
bKFVJ,7320,673440
cCncM,4177,217204
NmlOX,4161,41610
Gmust,4940,158080
Rxykd,7422,66798
oWaGI,8130,552840
RsycJ,9074,244998
RLIcT,7549,551077
xzYdQ,2285,95970
vDyzg,5413,389736
UlCVn,6883,633236
FzEpU,7782,622560
yBIot,3155,306035
iyptw,5137,66781
xutyH,5024,211008
yJMiJ,3244,145980
NDifr,6195,247800
RLjJn,7067,544159
ufPuW,2601,184671
SLgwX,9705,427020
NAEvs,7241,209989
eABiL,6881,639933
fQuLm,4160,266240
ldnYd,6725,638875
ltiCp,7348,551100
HnpRj,5137,133562
OTaJQ,3116,46740
ISWmm,5754,86310
DahmV,7547,498102
nNdzJ,2934,105624
blkyR,5368,32208
WOYco,4840,179080
pzkIS,8515,136240
qeYBQ,2698,242820
voZEK,3183,101856
rpnBO,7071,424260
ZVuTI,5038,226710
BtlKJ,5404,70252
RbQBt,2551,160713
mZDVM,4760,214200
SaNNh,5522,231924
Ksnvj,9303,818664
NlpJP,3782,272304
qDBKc,8608,697248
ELRhJ,9273,510015
mZpJm,6909,511266
Myijg,3952,154128
HESXi,2149,163324
zmKuF,9885,672180
Zhwqx,6590,46130
mrMBd,5997,143928
