StoreCode,TotalSales,TotalAmount
bLEdL,6997,216907
nBWsX,4621,166356
YEDdv,8876,860972
Huqaw,6460,633080
VEMDU,9314,65198
ScRaF,9124,748168
IkEWb,6966,654804
yUAkF,7663,750974
vmMwF,3427,71967
CxgDi,4346,317258
EiFLE,9063,190323
vebAI,7605,494325
hjmEW,6572,210304
XwqDz,6085,285995
oTQNK,6432,250848
yfCFT,4345,160765
sqipH,7517,345782
vKHum,4780,186420
GJYlu,9102,655344
XsQNB,6021,36126
XyNYW,8895,667125
KfNPE,4130,280840
zWLjt,3502,182104
LBZOO,8277,240033
jBUyx,3725,242125
BkcIO,6842,212102
npohD,2033,22363
oHlSy,6572,65720
ORjNJ,2319,62613
nMeRc,5566,339526
KPZsa,5755,345300
HjFMY,5401,307857
ZfISm,8766,298044
xdQSe,8858,602344
WZjPt,6161,252601
uJKMn,7729,208683
ycZWf,5562,350406
jzDgS,7430,705850
ThCjH,5077,187849
LHQkS,9127,328572
sEorK,5769,184608
mlKgn,8504,246616
wywHO,6858,418338
YBGmN,2360,35400
jBTfn,6729,518133
NxHAX,4954,297240
BtXrB,9385,450480
SIGvq,3506,94662
YUuxM,3847,200044
lIxwY,6906,110496
WRTEU,6048,489888
aYZse,9068,680100
uGymu,6024,530112
bdVkY,3551,301835
xxxdQ,7127,612922
TEoKF,8079,363555
TqvHY,3653,138814
YrCmK,4985,453635
AyODv,3186,187974
SLGvg,8749,454948
xYRIJ,3951,161991
mQdRc,8809,819237
PTuRg,4479,241866
sBYvZ,9251,869594
obwvs,2702,253988
FvafL,8773,280736
Lophj,2685,123510
kIGjc,6579,256581
hzhfC,7877,630160
VcTBw,7216,187616
SJmMg,4846,222916
eFaAS,9413,188260
GAZpr,6067,279082
RzlSK,7165,487220
WxaxZ,2588,113872
VwQUS,8127,316953
wGTkG,7973,677705
xhwRj,7480,553520
SJElI,2843,193324
KUzqX,3439,171950
aPylH,6031,229178
meNtD,2652,214812
pIQTk,8350,475950
ExDQm,2193,21930
bXRMv,6720,470400
yBnce,5636,524148
scuvi,2104,145176
pgqEq,7289,473785
ytYLT,3147,217143
LDiYP,5218,401786
WKkXA,2751,242088
ABviR,7360,397440
hJegb,7139,207031
HKTiq,8909,427632
OHnow,9110,382620
FlrAk,5538,44304
RFgpa,8146,57022
saQBN,4392,70272
Jkjcg,7922,142596
nPQjP,2661,13305
NdXau,5472,257184
eNHsM,8340,533760
ntjoe,7391,569107
uJhPn,4767,381360
AXiBL,8063,709544
CqZhn,8658,839826
CYcPN,9853,768534
DpXrY,4450,209150
JZmGM,9798,107778
NAqcA,9345,775635
lTPEo,3683,228346
sTXYe,2581,103240
gsXOr,5937,77181
YRwUE,9884,958748
RHAuO,4572,457200
INYMj,3146,257972
qNgVE,4680,234000
bPUCM,4421,415574
NyHOc,4437,235161
pwnlB,5324,191664
jcBdh,5732,200620
byOjC,7998,271932
AaqJK,6523,169598
tzcPa,9538,810730
Hkqpu,7195,525235
Iizvd,7420,311640
RDqil,2400,19200
uHVWC,8224,435872
RJhmE,6215,584210
XvqqP,7805,764890
xWhJf,4553,305051
yGLBj,7300,182500
dNYXo,6501,598092
synBh,3424,41088
hgXTv,3401,102030
QscgK,8403,168060
uDZNS,3534,226176
gYdPd,6417,256680
swMcN,8611,94721
huOCi,5583,200988
XKpkB,6361,139942
IQIoQ,6284,125680
Pqibt,6174,92610
QLYru,6853,335797
prNjp,5432,179256
ywDgw,7412,555900
EOuGi,4922,354384
qGCvQ,8870,656380
IwMFG,6821,422902
RNCWl,6668,266720
iufYB,9440,500320
anlBU,4053,68901
SPPBt,9937,337858
uDaMI,9747,594567
abUtW,4038,351306
bceYY,2950,233050
yIpfP,6616,344032
iapZh,4484,112100
xqxiX,7664,444512
GpVwe,5426,341838
TfCjo,5576,44608
uSIuL,6340,564260
DKhMG,3330,269730
UMzIr,6135,392640
JEcPe,8171,392208
dHOWb,7340,631240
MTtET,8618,413664
cDvSm,7862,400962
YqlzQ,5856,421632
TIIHZ,2671,42736
tQEig,4998,314874
zEpHg,4198,180514
EJFNk,8291,588661
AvbxV,8264,181808
HpTWl,6656,539136
QCjmN,8909,383087
tzeZO,8808,466824
Kwcjp,5287,169184
pcROx,6925,270075
gAMtd,6667,406687
VjKsx,4364,183288
svunt,3716,148640
YuwRT,2582,77460
hPeiL,6220,223920
uadTG,9868,59208
CcTQy,7880,378240
MfVCP,5146,138942
gfSXb,3993,311454
GPemI,6161,135542
LohWj,8298,464688
AlHDZ,3839,199628
rykeP,2098,201408
hAfge,9072,163296
HMraQ,2867,154818
eRGZG,3414,92178
BzeNi,8906,472018
dnagi,8028,754632
JIrDE,8273,587383
hYddv,5233,313980
NvIxY,7199,165577
geUiu,7626,366048
vFTOt,7835,438760
rLEAw,8819,264570
jTOEa,4370,301530
UufKk,3409,170450
NaMdF,2478,34692
vGgMR,6742,296648
pqzjt,4861,418046
qoWVi,7618,380900
EzcZR,5446,310422
XdLFb,7005,623445
WqIEX,9102,373182
KsXVw,6487,181636
pQOhV,2163,118965
sQwdy,3111,208437
jaMrl,5697,495639
GRjmN,5715,531495
emfQE,3740,160820
wRGlS,8034,731094
YxXHJ,5963,542633
JHBjS,2598,132498
vyoFP,3275,153925
cIism,2899,31889
OSbey,5171,310260
RLQox,5290,380880
DLXXM,8525,562650
oFMyv,9903,406023
FMBqm,6744,573240
RNPtE,7676,299364
zpakt,3960,118800
NLIXr,2316,85692
LWokn,9624,230976
mEnMN,2133,104517
jikCb,9689,813876
hMhBO,3649,65682
iPoPi,7872,519552
dqwSi,4298,202006
fQpRI,9449,122837
PqbsG,7213,43278
DTWMq,9377,684521
gwbWS,6499,630403
yaSLi,6652,186256
NSXnP,4205,399475
btuqq,2544,228960
rGKjc,3963,384411
AMajW,2085,200160
zmeiH,6740,424620
UodQV,4827,202734
kFoXg,5248,36736
aVuXr,9383,797555
uCgMd,2878,100730
hRuRL,5754,414288
tBSGm,5103,331695
QJNYu,6427,347058
NUyOZ,8512,229824
qSebG,6658,226372
HXgiL,2287,75471
dziKG,6633,159192
xjIiO,8863,833122
rpbLk,7999,95988
DZcGC,2618,81158
CRFfQ,2761,218119
OiMKI,8596,670488
BTAjc,6584,520136
XXAjT,5548,416100
IsNDn,2701,89133
QaUMN,6371,108307
wurcK,8802,70416
kpmEp,7013,483897
iyUdi,9046,425162
TUqOz,4317,259020
TQhEH,9287,882265
vNjvh,4069,260416
nCpCR,3824,248560
OisEW,3505,168240
rzWpv,6957,48699
raUeR,2585,186120
Nmidn,3409,85225
TFkna,7707,269745
fwNoW,7075,530625
Pfnjx,7101,149121
gnIxY,4615,110760
eQsqH,6348,495144
ekYdJ,9745,399545
UqncH,6863,638259
bHvQY,2149,66619
ooFMl,2028,141960
BHMMR,2212,141568
iNHre,7329,410424
vneIJ,8094,696084
LtozY,6925,228525
rDduE,7761,613119
yfBSp,2229,191694
hlorh,9723,418089
hFHEe,5283,401508
ueVpT,4030,68510
kARRM,7743,108402
HeRgG,7704,46224
KtVeF,8191,384977
TYMCc,3385,50775
rPlyx,4738,473800
RwoJX,9555,468195
RnfWE,5653,503117
dLNJC,9939,278292
wRVSD,5182,487108
naVXO,2742,197424
Vhrir,6266,162916
xnqgV,8552,581536
UAlSz,9416,451968
soSos,3364,50460
pBadJ,6637,199110
DiAjh,5398,80970
MGHhA,5994,299700
rWKmx,9895,138530
JuHHk,9185,918500
gosJF,4851,140679
wEXNf,7698,146262
erENa,4659,335448
KIYze,4657,172309
ZITXO,4501,220549
ukwKz,6506,188674
fROpz,5428,260544
