StoreCode,TotalSales,TotalAmount
TUqOz,9472,634624
TQhEH,3626,232064
vNjvh,8475,135600
nCpCR,9299,846209
OisEW,9851,167467
rzWpv,7008,532608
raUeR,5381,226002
Nmidn,7322,285558
TFkna,3602,90050
fwNoW,2749,181434
Pfnjx,8795,140720
gnIxY,9140,749480
eQsqH,2919,216006
ekYdJ,9078,190638
UqncH,7289,36445
bHvQY,7785,412605
ooFMl,6452,445188
BHMMR,5655,441090
iNHre,3500,227500
vneIJ,9714,203994
LtozY,4737,61581
rDduE,5638,315728
yfBSp,8402,739376
hlorh,6244,586936
hFHEe,9226,415170
ueVpT,5170,211970
kARRM,3269,104608
HeRgG,2715,138465
KtVeF,8892,248976
TYMCc,5941,540631
rPlyx,8791,457132
RwoJX,6523,463133
RnfWE,7762,294956
dLNJC,7138,642420
wRVSD,3480,302760
naVXO,4123,119567
Vhrir,2500,97500
xnqgV,7092,510624
UAlSz,7986,255552
soSos,4496,292240
pBadJ,4831,67634
DiAjh,6391,306768
MGHhA,3882,85404
rWKmx,7399,266364
JuHHk,8641,146897
gosJF,9980,698600
wEXNf,2570,231300
erENa,4607,433058
KIYze,5615,280750
ZITXO,9130,867350
ukwKz,7679,230370
fROpz,7952,485072
SOpJC,7990,199750
dEUJN,5877,470160
SIymk,7519,52633
dGlTK,4249,250691
rKzml,7728,208656
lbbAI,8054,531564
DJjpR,8465,304740
hejzM,9624,895032
oZZEy,6897,206910
HytDf,9090,754470
ImKgR,8032,337344
bzqhj,6677,133540
JtNFm,6710,449570
gIBGn,9751,146265
BYHfs,3347,123839
jSYfC,2877,284823
XfDRz,8332,799872
wuyow,8213,443502
GhoWI,9157,412065
LWALp,6095,201135
kImZj,4930,49300
xUZHW,6579,151317
XHXCu,3279,78696
LrRYP,9261,213003
ZTCzx,9397,432262
GaflA,6912,34560
xXQVx,9752,438840
yoPMM,7819,93828
fnifp,5541,498690
UBiHD,2210,33150
pHkIy,9110,300630
hAamr,8246,412300
NGGPn,7458,186450
PieYt,6730,423990
BBviV,9039,244053
WGIMR,2497,117359
Fcoqj,8317,723579
zxbcV,8571,539973
aqXjv,2381,202385
HwABJ,2562,105042
pwxsm,7425,289575
AxKjw,7854,651882
KhQou,5709,108471
FVLXv,5168,191216
LzYQM,3247,318206
eiFNn,3786,265020
HTneU,6423,629454
woWTU,9721,972100
afDKH,7354,382408
fXnQd,5183,139941
nDWOq,9912,465864
mgRkA,8951,196922
rwALY,5607,297171
bGjFI,7713,323946
OjAxV,7218,642402
pliSK,6738,559254
dkzSF,3071,242609
MuwFP,7235,716265
cfFWu,6037,374294
xfVbw,7666,214648
xBRCe,4113,378396
AiXGp,3838,76760
COxZZ,4871,214324
DgDLy,5624,33744
yqSqM,9376,403168
KuELV,9718,524772
LQmGM,8605,567930
gMrrU,7406,651728
yYKlJ,6183,216405
vlExD,3773,316932
unHPa,8803,290499
Ijovy,8154,212004
jPInm,9273,732567
gkiUJ,7096,610256
cSwhe,6394,332488
zKGLk,2852,65596
HRRep,6811,538069
cAurE,6959,389704
YhtWY,3260,306440
eSItw,5827,40789
flkSX,4505,297330
ltOdM,7031,330457
iwuQa,4006,140210
KcZRO,2081,135265
yGEPn,5346,90882
ZPCiI,6685,287455
clyey,7970,621660
ptuHY,9829,117948
DSLiG,4965,268110
tkjTV,7551,203877
jpOue,3197,31970
gHtBk,3886,268134
HaQbW,5745,172350
lPFrF,3128,175168
zNqnr,6731,350012
oSLEf,6466,90524
XOeGK,3391,332318
MkhmR,4221,59094
HDFVh,2091,73185
bZNrv,2020,195940
qqMRa,2636,234604
yuPlp,3629,348384
EgDVY,8525,127875
oJRnH,3088,126608
Ulvwf,6808,279128
Zdkte,5436,76104
vuCOP,9567,908865
kLAcH,9423,414612
XGhbO,3048,225552
XQaHJ,8074,379478
xHllz,6880,220160
XEmIJ,9610,759190
orpMr,5889,512343
jyrvB,4968,203688
DiWdM,5036,40288
pJbdt,4870,355510
aQesR,9856,709632
yaVEF,7645,588665
NRoJG,4276,222352
aTfZz,7248,268176
oWLEE,3221,96630
yutoT,3316,76268
dGvdC,8433,539712
AYYHE,5765,46120
Pqphe,5013,195507
VZEKW,4110,234270
WRVNv,8165,400085
iHfaD,8898,578370
alDAd,2606,13030
flZxQ,9975,369075
NoAhW,5497,285844
MRUez,4037,286627
jqVSB,7723,123568
aEZLq,2206,172068
jFHnp,2282,41076
niuao,8518,459972
uxoTY,8765,429485
QfxWo,5443,114303
AgdDr,4354,243824
zDqyD,7394,443640
DQdfx,8318,257858
GrqPo,8996,314860
eSTsG,5745,338955
oqAWv,4268,85360
TbVIw,9648,723600
FCIWC,2079,37422
wAqsT,6049,169372
UmHsj,3634,61778
aOMVv,9221,590144
DgKsH,6061,212135
XAQvR,6303,542058
VMttA,5297,487324
RMmcx,4863,432807
fGpJo,2848,242080
gQLfK,3203,237022
NwOBS,9763,234312
vpVkm,9437,349169
BvaxX,7381,575718
WkQEr,8963,385409
NEJMD,6911,483770
iWElQ,5250,451500
uBeRU,9414,169452
IGvms,2934,170172
QtidG,9724,807092
QAbBt,5903,460434
GlqCH,3070,21490
clIpF,5168,335920
hgYlA,3820,191000
GXuAF,8246,49476
aTYKa,5510,512430
jDKYr,9742,214324
HpDxV,2799,235116
yKFQJ,3393,74646
mYRzy,3891,206223
YbrVf,3770,37700
OnxjQ,2443,214984
TSqRr,4672,177536
NDtjR,5121,384075
kPsmd,5910,295500
GeMWZ,5069,248381
Dgwbu,7640,129880
RJOUN,6855,507270
KOOGk,4029,330378
etwzA,3022,87638
gkJwL,6643,425152
TkCEQ,6065,351770
mfVba,4329,181818
iVjoX,7924,499212
xNjcJ,5141,514100
GQUGT,3680,224480
YaHYp,5124,379176
XPLIp,7865,605605
KhXqf,8434,210850
nBQnc,7610,730560
TbFwW,5762,437912
kNhde,9654,704742
dhFID,6208,347648
EZiaQ,7376,427808
sLFmF,9482,265496
toqFu,5837,501982
PdveO,3854,69372
BzZTV,4569,36552
khBfg,6393,600942
Brbyo,4418,203228
hxCJQ,3224,154752
PXenY,4978,149340
cwtDX,8447,515267
eUPbR,4251,178542
