StoreCode,TotalSales,TotalAmount
UAeYW,8544,153792
eyUEn,9695,804685
PjnUz,7957,668388
ODyWO,7156,135964
VHTBY,6204,335016
qfuvj,5995,551540
GWKlk,6733,599237
uDRja,9862,424066
xncbm,9065,308210
QqxEp,6860,48020
QrNwO,2028,10140
Sahxf,9980,449100
oRlni,8512,263872
pWhCP,2499,167433
nYIib,4122,358614
lDLzU,3842,57630
HSBSH,8271,769203
Amagt,6924,380820
eZQuo,4888,29328
oUUDg,4920,216480
CbeQK,7953,516945
ZBfsh,4728,340416
FvhES,6030,60300
ldomP,7911,545859
QnFtv,3279,268878
eQHIq,5782,34692
rhihY,8080,387840
ScgLy,6706,395654
TxJsD,4215,21075
XgfTL,5906,236240
esjbO,9499,332465
puVXA,3985,59775
rEUwW,4350,334950
hAomW,7359,147180
HtCeM,8692,425908
AhDNA,5356,396344
KErsa,8240,197760
bfbuU,8446,709464
crBFQ,3666,230958
mFdLN,4658,260848
CVBrm,9480,445560
qDQip,3651,259221
KUxkt,2845,267430
qQbgw,6312,410280
FBeJv,2376,185328
kJFpB,5703,433428
glKdt,8744,699520
Tocnf,6016,397056
JcCWb,7930,547170
pXHPq,2636,129164
iRpPc,4939,296340
CjhMA,2481,119088
mwCWY,9110,218640
BfPZz,5089,157759
XAFCB,5969,119380
hQLuY,5164,402792
bKFVJ,7035,302505
cCncM,3230,239020
NmlOX,4302,90342
Gmust,9385,863420
Rxykd,5289,211560
oWaGI,8134,675122
RsycJ,5591,39137
RLIcT,6946,486220
xzYdQ,4177,213027
vDyzg,9775,371450
UlCVn,9643,588223
FzEpU,4257,208593
yBIot,6494,220796
iyptw,3034,251822
xutyH,4889,185782
yJMiJ,5613,28065
NDifr,8541,657657
RLjJn,5210,46890
ufPuW,2234,163082
SLgwX,6130,128730
NAEvs,3518,295512
eABiL,2883,132618
fQuLm,7949,556430
ldnYd,8515,587535
ltiCp,8805,457860
HnpRj,3279,242646
OTaJQ,7528,639880
ISWmm,7820,672520
DahmV,2506,172914
nNdzJ,5795,347700
blkyR,3159,195858
WOYco,7641,680049
pzkIS,4209,345138
qeYBQ,9991,89919
voZEK,9903,633792
rpnBO,3770,339300
ZVuTI,4961,377036
BtlKJ,3870,150930
RbQBt,8199,516537
mZDVM,3902,308258
SaNNh,8502,688662
Ksnvj,5921,378944
NlpJP,8623,344920
qDBKc,2660,236740
ELRhJ,7430,178320
mZpJm,5883,553002
Myijg,4364,283660
HESXi,5740,562520
zmKuF,7962,477720
Zhwqx,5205,140535
mrMBd,5090,249410
gRnNs,5163,340758
AEaYi,3231,90468
auACm,4518,31626
uxZcL,8932,491260
LLHRI,6606,429390
Gfuml,9743,350748
xpWFE,8188,671416
hzYwn,3502,297670
asrDF,8756,323972
WqXEo,3342,260676
UzyND,4019,132627
VfSTP,3767,60272
KICbe,4704,254016
arcPj,2784,66816
xuXJD,8366,117124
LncVn,3285,68985
DpLms,2133,53325
ukbYT,7747,209169
LUaMu,5058,156798
HlQhV,6273,269739
xqytA,9178,495612
yRrjt,4675,60775
qnaRz,8102,664364
bLEdL,4732,99372
nBWsX,7332,51324
YEDdv,2350,152750
Huqaw,8443,726098
VEMDU,6830,628360
ScRaF,3304,277536
IkEWb,5685,534390
yUAkF,9207,184140
vmMwF,5658,198030
CxgDi,8759,420432
EiFLE,2388,210144
vebAI,9217,811096
hjmEW,4535,104305
XwqDz,3546,195030
oTQNK,7540,716300
yfCFT,5384,231512
sqipH,5237,89029
vKHum,9025,144400
GJYlu,2552,45936
XsQNB,9121,592865
XyNYW,7186,352114
KfNPE,8696,860904
zWLjt,4284,59976
LBZOO,5270,495380
jBUyx,4289,377432
BkcIO,9753,468144
npohD,5440,348160
oHlSy,7110,625680
ORjNJ,3003,183183
nMeRc,5401,259248
KPZsa,3501,66519
HjFMY,8805,572325
ZfISm,7612,98956
xdQSe,5598,257508
WZjPt,7150,193050
uJKMn,6794,197026
ycZWf,9444,94440
jzDgS,6633,351549
ThCjH,4076,330156
LHQkS,7354,272098
sEorK,4692,351900
mlKgn,8147,260704
wywHO,4739,151648
YBGmN,6939,152658
jBTfn,3278,262240
NxHAX,2056,143920
BtXrB,7318,695210
SIGvq,4625,342250
YUuxM,6452,606488
lIxwY,7245,383985
WRTEU,3592,39512
aYZse,3633,312438
uGymu,2274,161454
bdVkY,7003,252108
xxxdQ,3528,105840
TEoKF,4421,92841
TqvHY,8648,319976
YrCmK,2979,214488
AyODv,5832,466560
SLGvg,2772,102564
xYRIJ,4027,314106
mQdRc,2995,173710
PTuRg,6128,49024
sBYvZ,9737,58422
obwvs,8849,362809
FvafL,9360,861120
Lophj,3474,114642
kIGjc,7941,659103
hzhfC,4206,386952
VcTBw,3784,56760
SJmMg,4764,271548
eFaAS,8654,112502
GAZpr,3645,204120
RzlSK,8961,528699
WxaxZ,8698,774122
VwQUS,6973,334704
wGTkG,3986,159440
xhwRj,4014,357246
SJElI,9683,416369
KUzqX,7841,446937
aPylH,3306,19836
meNtD,2931,35172
pIQTk,6181,290507
ExDQm,5008,65104
bXRMv,7881,535908
yBnce,4034,157326
scuvi,5746,247078
pgqEq,8518,144806
ytYLT,2113,211300
LDiYP,2027,54729
WKkXA,5017,125425
ABviR,8043,691698
hJegb,9502,266056
HKTiq,5910,254130
OHnow,2915,84535
FlrAk,2105,86305
RFgpa,6788,624496
saQBN,5423,162690
Jkjcg,9068,788916
nPQjP,6371,31855
NdXau,2229,202839
eNHsM,9241,166338
ntjoe,8266,512492
uJhPn,2755,148770
AXiBL,7656,543576
CqZhn,4853,388240
CYcPN,9743,818412
DpXrY,7000,329000
JZmGM,7666,383300
NAqcA,4599,289737
lTPEo,4060,235480
sTXYe,5933,47464
gsXOr,6468,646800
YRwUE,3805,209275
RHAuO,8577,317349
INYMj,8997,161946
qNgVE,2883,83607
bPUCM,8185,507470
NyHOc,7103,220193
pwnlB,3063,192969
jcBdh,5576,289952
byOjC,3728,316880
AaqJK,2564,79484
tzcPa,6317,467458
Hkqpu,7134,192618
Iizvd,6798,435072
RDqil,7879,590925
uHVWC,7404,66636
RJhmE,7934,650588
XvqqP,2342,21078
xWhJf,4353,195885
yGLBj,3222,164322
dNYXo,9392,920416
synBh,4527,325944
hgXTv,8772,87720
QscgK,6395,639500
uDZNS,2051,73836
gYdPd,4673,275707
swMcN,8740,270940
huOCi,4366,358012
XKpkB,4367,314424
IQIoQ,6594,329700
Pqibt,4340,342860
QLYru,5810,214970
prNjp,6301,352856
ywDgw,6989,265582
EOuGi,6707,147554
qGCvQ,5319,69147
IwMFG,5766,386322
RNCWl,7490,666610
iufYB,7783,171226
anlBU,3243,194580
SPPBt,6452,32260
uDaMI,3406,112398
abUtW,3907,27349
bceYY,3849,265581
yIpfP,5099,285544
iapZh,6873,96222
xqxiX,6900,89700
GpVwe,7594,60752
TfCjo,9974,887686
uSIuL,4657,335304
DKhMG,3894,66198
UMzIr,5254,420320
JEcPe,3955,79100
dHOWb,3486,125496
MTtET,9748,409416
cDvSm,7238,275044
YqlzQ,9261,490833
TIIHZ,7581,295659
tQEig,3384,219960
zEpHg,7968,406368
EJFNk,5223,329049
AvbxV,4189,377010
HpTWl,6371,484196
QCjmN,5706,353772
tzeZO,8443,202632
Kwcjp,2274,22740
pcROx,7169,566351
gAMtd,3674,124916
VjKsx,7459,499753
svunt,9538,352906
YuwRT,6497,409311
hPeiL,4562,191604
uadTG,9173,174287
CcTQy,4542,404238
MfVCP,4420,265200
gfSXb,7876,181148
GPemI,8223,139791
LohWj,4488,408408
AlHDZ,6194,483132
rykeP,6145,467020
hAfge,5353,299768
HMraQ,7712,239072
eRGZG,9098,163764
BzeNi,7040,112640
dnagi,7539,588042
JIrDE,8445,760050
hYddv,4668,392112
NvIxY,5659,305586
geUiu,8632,656032
vFTOt,8989,512373
rLEAw,8617,603190
jTOEa,7713,609327
UufKk,9409,809174
NaMdF,5642,146692
vGgMR,3394,240974
pqzjt,3030,181800
qoWVi,3318,152628
EzcZR,9764,283156
XdLFb,4929,128154
WqIEX,5965,512990
KsXVw,3218,61142
pQOhV,8364,736032
sQwdy,3515,337440
jaMrl,9725,437625
GRjmN,8597,679163
emfQE,6061,490941
wRGlS,2003,200300
YxXHJ,3438,305982
JHBjS,4210,96830
vyoFP,8865,487575
cIism,4831,149761
OSbey,6449,496573
RLQox,2561,99879
DLXXM,8280,538200
oFMyv,8779,754994
FMBqm,7250,514750
RNPtE,7906,624574
zpakt,3364,67280
NLIXr,6448,32240
LWokn,8462,456948
mEnMN,2673,152361
jikCb,2065,101185
hMhBO,3332,213248
iPoPi,7542,754200
dqwSi,8340,792300
fQpRI,3963,229854
PqbsG,6961,417660
DTWMq,8582,712306
gwbWS,5617,162893
yaSLi,4916,373616
NSXnP,9637,48185
btuqq,4839,329052
rGKjc,4467,285888
AMajW,9243,878085
zmeiH,2504,62600
UodQV,9307,912086
kFoXg,5414,270700
aVuXr,7064,141280
uCgMd,2443,19544
hRuRL,7111,469326
tBSGm,5008,225360
QJNYu,6033,30165
NUyOZ,3352,278216
qSebG,9016,369656
HXgiL,7658,467138
dziKG,6809,81708
xjIiO,7862,676132
rpbLk,8667,502686
DZcGC,5663,300139
CRFfQ,7602,197652
OiMKI,2036,50900
BTAjc,5074,441438
XXAjT,2937,290763
IsNDn,2190,45990
QaUMN,9293,882835
wurcK,4730,122980
kpmEp,5880,246960
iyUdi,7354,198558
TUqOz,2900,118900
TQhEH,7479,478656
vNjvh,4151,220003
nCpCR,8494,399218
OisEW,2657,257729
rzWpv,8063,306394
raUeR,2144,184384
Nmidn,4634,189994
TFkna,7642,198692
fwNoW,9698,669162
Pfnjx,3317,59706
gnIxY,6738,525564
eQsqH,4119,168879
ekYdJ,4509,175851
UqncH,8266,272778
bHvQY,4809,33663
ooFMl,3603,208974
BHMMR,3851,254166
iNHre,5240,351080
vneIJ,7913,561823
LtozY,5644,197540
rDduE,3552,28416
yfBSp,9360,243360
hlorh,5100,392700
hFHEe,4902,323532
ueVpT,9542,515268
kARRM,3812,263028
HeRgG,9761,585660
KtVeF,6493,467496
TYMCc,2878,20146
rPlyx,3383,172533
RwoJX,5679,130617
RnfWE,3439,202901
dLNJC,7171,229472
wRVSD,7860,330120
naVXO,8127,438858
Vhrir,3078,301644
xnqgV,8803,492968
UAlSz,8039,418028
soSos,4110,53430
pBadJ,5793,139032
DiAjh,5368,75152
MGHhA,8885,515330
rWKmx,7776,474336
JuHHk,8515,664170
gosJF,9395,676440
wEXNf,3526,306762
erENa,4880,156160
KIYze,6874,371196
ZITXO,5801,469881
ukwKz,4393,390977
fROpz,2429,126308
SOpJC,4659,69885
dEUJN,7759,100867
SIymk,5067,131742
dGlTK,8419,446207
rKzml,4338,364392
lbbAI,3278,22946
DJjpR,8847,88470
hejzM,2126,108426
oZZEy,3585,261705
HytDf,6239,124780
ImKgR,8309,232652
bzqhj,4168,25008
JtNFm,7604,410616
gIBGn,2022,58638
BYHfs,3574,100072
jSYfC,7558,105812
XfDRz,9772,332248
wuyow,7719,733305
GhoWI,7648,412992
LWALp,6862,446030
kImZj,9583,459984
xUZHW,2185,109250
XHXCu,4954,356688
LrRYP,4486,210842
ZTCzx,7542,226260
GaflA,3423,92421
xXQVx,5908,59080
yoPMM,6040,320120
fnifp,9137,237562
UBiHD,2935,152620
pHkIy,7226,563628
hAamr,4462,321264
NGGPn,2263,178777
PieYt,5064,222816
BBviV,3896,253240
WGIMR,5474,93058
Fcoqj,5873,293650
zxbcV,7119,291879
aqXjv,8756,105072
HwABJ,4148,398208
pwxsm,2414,185878
AxKjw,6051,169428
KhQou,6999,384945
FVLXv,4936,69104
LzYQM,3956,118680
eiFNn,5350,208650
HTneU,2186,85254
woWTU,7701,308040
afDKH,5003,135081
fXnQd,4310,413760
nDWOq,9851,453146
mgRkA,9512,275848
rwALY,8385,150930
bGjFI,3520,73920
OjAxV,7745,549895
pliSK,2502,42534
dkzSF,6720,517440
MuwFP,5649,564900
cfFWu,9891,89019
xfVbw,5512,347256
xBRCe,6536,581704
AiXGp,6943,645699
COxZZ,9431,895945
DgDLy,2174,54350
yqSqM,8845,804895
KuELV,8541,538083
LQmGM,8988,134820
gMrrU,9313,74504
yYKlJ,3469,194264
vlExD,2382,197706
unHPa,3474,208440
Ijovy,2046,28644
jPInm,8737,550431
gkiUJ,9520,913920
cSwhe,5148,154440
zKGLk,9954,627102
HRRep,9993,149895
cAurE,7099,283960
YhtWY,9720,505440
eSItw,6091,158366
flkSX,3785,219530
ltOdM,2514,30168
iwuQa,8288,762496
KcZRO,5259,136734
yGEPn,5634,298602
ZPCiI,5252,299364
clyey,2722,48996
ptuHY,8435,708540
DSLiG,7994,263802
tkjTV,2234,24574
jpOue,9943,785497
gHtBk,3832,168608
HaQbW,9581,344916
lPFrF,2077,116312
zNqnr,6915,34575
oSLEf,8142,789774
XOeGK,7822,719624
MkhmR,8613,525393
HDFVh,9241,480532
bZNrv,6329,31645
qqMRa,5799,516111
yuPlp,8344,166880
EgDVY,9684,919980
oJRnH,7029,435798
Ulvwf,2019,94893
Zdkte,8728,872800
vuCOP,7002,35010
kLAcH,6123,606177
XGhbO,5190,487860
XQaHJ,8740,690460
xHllz,6399,185571
XEmIJ,3459,152196
orpMr,6857,678843
jyrvB,3774,41514
DiWdM,4380,131400
pJbdt,2894,266248
aQesR,3393,264654
yaVEF,7724,162204
NRoJG,9058,63406
aTfZz,2762,165720
oWLEE,3722,145158
yutoT,8526,383670
dGvdC,5904,425088
AYYHE,2153,161475
Pqphe,2737,106743
VZEKW,3230,219640
WRVNv,2736,41040
iHfaD,5447,223327
alDAd,9662,628030
flZxQ,5056,444928
NoAhW,7324,388172
MRUez,7429,497743
jqVSB,5508,473688
aEZLq,7629,602691
jFHnp,7979,694173
niuao,4232,203136
uxoTY,4665,438510
QfxWo,7411,296440
AgdDr,3523,116259
zDqyD,4094,266110
DQdfx,9615,740355
GrqPo,3334,76682
eSTsG,9672,812448
oqAWv,7194,330924
TbVIw,8964,528876
FCIWC,8413,630975
wAqsT,5169,41352
UmHsj,8422,75798
aOMVv,9470,482970
DgKsH,5881,58810
XAQvR,6080,212800
VMttA,2036,138448
RMmcx,5130,102600
fGpJo,4387,236898
gQLfK,8651,787241
NwOBS,7755,77550
vpVkm,9880,237120
BvaxX,4801,62413
WkQEr,6755,74305
NEJMD,4245,101880
iWElQ,8880,639360
uBeRU,5989,473131
IGvms,6355,114390
QtidG,2763,146439
QAbBt,3597,302148
GlqCH,7102,376406
clIpF,6567,558195
hgYlA,5945,95120
GXuAF,7233,593106
aTYKa,5420,542000
jDKYr,8282,215332
HpDxV,9176,899248
yKFQJ,9748,302188
mYRzy,9666,222318
YbrVf,7745,751265
OnxjQ,8705,182805
TSqRr,9213,64491
NDtjR,4801,72015
kPsmd,7882,323162
GeMWZ,7222,577760
Dgwbu,6277,433113
RJOUN,9377,571997
KOOGk,6006,60060
etwzA,4234,50808
gkJwL,4496,328208
TkCEQ,9014,730134
mfVba,7653,107142
iVjoX,3451,334747
xNjcJ,9071,190491
GQUGT,4960,64480
YaHYp,4510,139810
XPLIp,3742,306844
KhXqf,4558,364640
nBQnc,8145,138465
TbFwW,7199,489532
kNhde,9697,766063
dhFID,5140,169620
EZiaQ,6176,506432
sLFmF,8582,154476
toqFu,3908,211032
PdveO,4830,33810
BzZTV,4064,256032
khBfg,6652,552116
Brbyo,6506,474938
hxCJQ,4291,197386
PXenY,4648,269584
cwtDX,9227,55362
eUPbR,3904,351360
WmlnQ,8231,707866
kOlaN,2432,63232
yrQct,4523,58799
WJdpA,9592,354904
fXWVR,3552,110112
NMxTB,9105,883185
pUtri,4048,255024
wnZIE,5388,307116
TgYFa,4362,213738
aNprq,3374,313782
FLcJk,4685,74960
DsvRZ,7127,135413
MUHIO,3521,348579
PnQku,9822,78576
auapI,7485,651195
OgydP,6121,612100
zFXxM,3347,157309
zQzLp,9760,810080
FIAJK,7922,71298
fhhcY,6232,592040
zghcv,7953,47718
KIJls,2882,149864
wdpvP,8840,689520
fFXEw,6596,428740
qYLhG,8586,60102
VuEHV,7144,71440
GlgRx,7303,58424
nvdSW,4132,318164
kOoCc,2470,138320
UbVdI,2904,119064
NssPe,4909,294540
xFuoR,8904,80136
DTMgX,2582,105862
mlJlb,8532,853200
ymBoG,5016,331056
IaTIL,2535,53235
RDRbk,3077,33847
PEdzJ,3910,230690
uvYKG,7804,93648
kaKpY,5286,116292
SeXAD,7996,743628
QMmbL,9778,948466
AGZKo,9375,825000
TScRb,3754,341614
KGAMJ,8576,325888
JViUc,7975,398750
KAhnw,5442,190470
xhPHG,6438,103008
ZSErb,8457,617361
PuWMA,3095,198080
IXpTk,7812,710892
soqBT,4282,235510
UYTSr,6832,34160
cfLcc,3177,63540
LCmQP,9032,451600
zQebo,4340,73780
hWvFA,7275,683850
tqpRp,3218,51488
hUecU,2125,42500
wyZhm,2714,241546
EOVmQ,2585,180950
wdJWS,2086,158536
vVlLg,5732,521612
dvYIP,7310,233920
EYsXj,6438,135198
IJRUx,4065,48780
BQvxj,6982,656308
MZeaV,8677,529297
GdwjX,4656,69840
XzDRI,7797,608166
SfoCb,4953,148590
XHZpl,9434,207548
qhGWw,6414,545190
EyAMJ,6070,309570
cOkai,4306,275584
ErNKN,9798,715254
LUZXk,4232,258152
LCbTC,8567,462618
aFBqj,4052,320108
LgLtU,9938,59628
SVJuK,5506,445986
VgqlC,5999,455924
lNIwZ,6779,155917
nrDwj,8707,191554
mTYLg,6279,364182
kZqaY,2388,150444
biUrp,8552,453256
dySwt,2032,54864
nXTSo,5391,177903
NYJYP,8865,567360
TdqRz,9568,822848
DLuNM,3439,220096
iOdxH,5687,176297
gKrAl,5583,396393
qjOML,5598,543006
vzFzF,4943,247150
IedHV,4231,71927
eZrvP,9568,612352
iflfM,2538,185274
ylIMC,8073,678132
VMeqN,8862,460824
AwOZr,5011,330726
SiIRG,9376,618816
KMQJh,5304,68952
ZkYJi,2899,130455
QivYi,6735,222255
jdRdI,3063,162339
dlRPu,6243,87402
AEzua,6598,131960
udeoO,7835,360410
tIbkH,5743,424982
jnckU,5542,365772
UqKHU,7067,706700
fvvzF,9627,462096
ubBvJ,5688,568800
jcBKP,2474,195446
MZufH,5483,279633
leBWA,9934,695380
FZkIh,4370,21850
QcxGX,2348,65744
OYDFS,4606,253330
CWpDO,9295,622765
yMpVe,9085,763140
NHPBK,6419,513520
BTfXS,4826,130302
GYwgd,9321,438087
SJHSM,2573,136369
eaOwZ,3133,247507
GegCn,6611,449548
CVdHm,3242,90776
piDSU,2455,14730
uHFdq,2093,98371
VBvsZ,3850,196350
OaonV,4961,114103
WxCuC,2713,32556
lrdmQ,3914,305292
XDBOn,2869,28690
zKiCg,2851,14255
GhWjC,6368,522176
rLgcW,7616,182784
Kmhev,2922,93504
JMnTL,5844,216228
tygbv,7221,714879
KSaTN,9622,952578
kYhLY,8781,878100
IQpeV,5759,403130
SSGhM,7634,282458
qMQqC,6014,487134
iaKlv,7308,672336
uTDfX,7449,342654
EywWq,5994,101898
YsTui,5967,334152
KNCJS,5029,140812
WuKsx,8878,878922
ANVEy,4209,387228
UWaYX,2373,35595
ssYLB,4145,327455
setOB,9550,420200
hsrSA,2375,128250
kqluk,8561,291074
JYZuR,4550,282100
STRTS,6518,149914
qTePA,7781,684728
mSMBw,3544,74424
dDwYL,2083,102067
Xgsru,7175,107625
ZetEh,8610,723240
vlvxB,6535,457450
PGFlN,4059,215127
hwJkd,8199,319761
jtVyk,2885,25965
rbgKb,4751,460847
DUdIG,4346,52152
GYZVK,9091,227275
QliAf,9565,602595
NlLfn,6058,442234
tmKjH,7512,307992
kqimz,8735,829825
slAfl,9250,897250
Vahai,6346,329992
tXPLn,8461,482277
ePGqv,6184,80392
zCCRP,4915,152365
hMOUE,4968,54648
ntrCa,2067,183963
GmWQr,7994,375718
