StoreCode,TotalSales,TotalAmount
fhhcY,8763,867537
zghcv,4559,273540
KIJls,3205,243580
wdpvP,5423,439263
fFXEw,9973,767921
qYLhG,4275,235125
VuEHV,6110,611000
GlgRx,9791,685370
nvdSW,4362,396942
kOoCc,5113,219859
UbVdI,7579,265265
NssPe,9213,239538
xFuoR,8555,718620
DTMgX,4803,134484
mlJlb,2354,178904
ymBoG,6433,373114
IaTIL,8533,614376
RDRbk,9916,337144
PEdzJ,4394,180154
uvYKG,6723,423549
kaKpY,6514,540662
SeXAD,5276,448460
QMmbL,8656,796352
AGZKo,8940,420180
TScRb,9112,473824
KGAMJ,4385,83315
JViUc,8991,863136
KAhnw,3941,394100
xhPHG,9847,118164
ZSErb,2703,97308
PuWMA,3463,128131
IXpTk,2730,196560
soqBT,2766,212982
UYTSr,6140,601720
cfLcc,6775,88075
LCmQP,3911,183817
zQebo,8161,391728
hWvFA,9403,65821
tqpRp,9456,661920
hUecU,5677,113540
wyZhm,3406,149864
EOVmQ,8587,412176
wdJWS,8620,284460
vVlLg,6556,340912
dvYIP,2120,108120
EYsXj,5886,206010
IJRUx,5164,490580
BQvxj,9912,257712
MZeaV,8573,848727
GdwjX,9644,530420
XzDRI,3004,234312
SfoCb,4307,422086
XHZpl,9835,422905
qhGWw,6285,502800
EyAMJ,7289,648721
cOkai,2388,179100
ErNKN,6273,269739
LUZXk,6460,497420
LCbTC,7293,65637
aFBqj,2017,181530
LgLtU,6572,433752
SVJuK,9572,698756
VgqlC,5367,214680
lNIwZ,5108,183888
nrDwj,7006,133114
mTYLg,8425,58975
kZqaY,4813,221398
biUrp,8777,412519
dySwt,5479,202723
nXTSo,6487,505986
NYJYP,4218,265734
TdqRz,8101,729090
DLuNM,7197,302274
iOdxH,8799,827106
gKrAl,7186,150906
qjOML,3804,76080
vzFzF,7731,278316
IedHV,2827,268565
eZrvP,9554,773874
iflfM,2508,95304
ylIMC,4084,212368
VMeqN,2028,168324
AwOZr,7219,700243
SiIRG,8911,507927
KMQJh,6643,385294
ZkYJi,8573,848727
QivYi,8387,679347
jdRdI,2566,100074
dlRPu,8092,218484
AEzua,2456,27016
udeoO,2753,253276
tIbkH,2479,52059
jnckU,5141,365011
UqKHU,7337,557612
fvvzF,3969,214326
ubBvJ,7222,664424
jcBKP,5698,165242
MZufH,3952,185744
leBWA,7192,625704
FZkIh,5498,390358
QcxGX,8249,74241
OYDFS,2834,85020
CWpDO,3824,351808
yMpVe,6091,48728
NHPBK,5140,169620
BTfXS,8607,206568
GYwgd,2948,17688
SJHSM,6963,327261
eaOwZ,6158,387954
GegCn,9617,326978
CVdHm,8088,234552
piDSU,9486,569160
uHFdq,8621,250009
VBvsZ,7393,221790
OaonV,7839,681993
WxCuC,7664,137952
lrdmQ,2957,136022
XDBOn,3451,289884
zKiCg,4350,304500
GhWjC,6800,680000
rLgcW,2094,25128
Kmhev,4118,214136
JMnTL,5674,391506
tygbv,5289,290895
KSaTN,7992,343656
kYhLY,6379,606005
IQpeV,8349,359007
SSGhM,2316,138960
qMQqC,8043,450408
iaKlv,4795,340445
uTDfX,9957,229011
EywWq,6588,144936
YsTui,6621,523059
KNCJS,3758,281850
WuKsx,2154,64620
ANVEy,2613,75777
UWaYX,2084,77108
ssYLB,5776,525616
setOB,9436,462364
hsrSA,8791,747235
kqluk,9018,568134
JYZuR,2236,71552
STRTS,3100,275900
qTePA,8318,199632
mSMBw,7245,594090
dDwYL,4875,263250
Xgsru,9685,145275
ZetEh,9662,647354
vlvxB,4414,211872
PGFlN,9701,310432
hwJkd,8777,667052
jtVyk,8213,402437
rbgKb,3766,346472
DUdIG,6422,154128
GYZVK,8126,121890
QliAf,7223,79453
NlLfn,7116,555048
tmKjH,7281,87372
kqimz,9093,872928
slAfl,2269,124795
Vahai,5628,326424
tXPLn,3854,242802
