StoreCode,TotalSales,TotalAmount
JubAv,6653,445751
MJXcE,5393,528514
lzuFZ,7798,38990
NbkzT,3058,73392
dbLLF,8799,668724
CGXWX,8974,879452
Lnbox,3126,87528
OOCWw,9306,409464
oJjpd,4140,198720
gEHsH,5826,250518
wzYak,5786,295086
zgXpN,4761,338031
oyfDZ,3370,90990
OKaQl,6592,533952
rNDTc,7279,465856
vZRdZ,4461,147213
PEvtn,4543,258951
sYwQV,3523,264225
KBwCt,9135,840420
mPuGW,6257,237766
yTBDy,2967,175053
CueVE,7025,323150
qkxue,4792,124592
LYhDl,4378,297704
gndlW,2071,89053
Lmlko,9195,790770
JWBfD,4922,182114
bIJKs,4419,66285
wqsBh,4680,131040
UcLrz,5376,150528
QOSbc,2241,188244
sMqHg,7789,147991
ehiBf,6216,584304
ddZJd,4706,343538
CrzOh,8123,154337
RDaEM,5900,100300
djmvH,9347,719719
ndGUZ,7210,237930
vOfCn,4790,354460
BTaZB,9978,618636
Bxwxe,7623,327789
aaCPZ,4144,372960
BlIdp,9679,416197
VBYtQ,3057,122280
ZpOOw,8761,429289
fRyHQ,3871,232260
ttEre,6896,331008
XfzNT,8686,286638
KFoSd,6142,386946
WTDQv,5775,450450
MkNMD,3766,116746
KBamU,6210,298080
xViNc,7523,684593
gKIyA,7102,703098
OdkJD,7731,695790
zxAJF,7768,256344
Igdvq,4770,190800
wiIhA,2312,101728
FnFgI,8641,578947
wJMYW,2965,77090
mjplW,2808,241488
eDTeH,6448,580320
TIOBi,5595,324510
xwKsc,8982,781434
stMiO,8590,257700
HawXD,3379,162192
rfDaa,8947,599449
OXAud,6173,580262
lglks,5442,119724
nTacC,8079,581688
SeDoA,5089,162848
TGccw,2283,86754
XBWmR,3422,246384
gykMD,2928,163968
wEQqZ,4347,152145
NyJnU,3244,233568
DXhHc,7729,115935
qDvAh,3213,70686
nUTHk,9042,587730
acGxm,8671,69368
shnja,4509,225450
KFUGw,9029,677175
UDpYo,3099,46485
LplpW,5733,464373
aZUOR,4685,252990
FWGHn,8506,374264
LtwFp,9883,405203
bRHtm,7637,618597
MkghG,4056,32448
Ikadb,4700,263200
HZIVT,3152,50432
WDVmp,4820,202440
ozDIX,8705,513595
qIDXq,7015,56120
CTQfN,4841,91979
QgAhx,8957,841958
slAcJ,6141,178089
vmrLU,3840,195840
yTHEh,7376,177024
lGoVa,4187,121423
IRJuG,9054,832968
psBFq,8231,304547
VbuxQ,6178,247120
uKndT,2320,44080
fxCIy,4182,66912
zGyGG,8802,862596
uAkbh,4784,205712
EwABN,6550,157200
bxvtl,9098,354822
mqxxj,4638,259728
tsOJz,7778,490014
GzhSX,4458,410136
kvryu,9072,235872
ZwgUp,4013,341105
NUeWz,2417,207862
vKyIK,2043,171612
AmWQO,5400,507600
fQyRo,9656,299336
hjPHN,2703,48654
POqse,4272,46992
EVDgI,2268,195048
IPcfn,9238,92380
MeMGs,9497,417868
jAhpX,9535,333725
uGDff,2293,25223
gOkdO,7005,511365
jWIre,5731,68772
fHpMI,8285,248550
lVMVN,8464,761760
GSRWU,6204,279180
idOvW,8416,639616
VWqbE,5552,83280
vLmKV,9965,657690
aWOOV,7154,593782
kRrkx,4102,389690
QkEUL,5787,405090
uFpQH,5370,515520
rkxtL,8997,737754
talwS,2789,270533
UaAMB,8601,352641
UAeYW,5617,438126
eyUEn,6699,475629
PjnUz,3564,174636
ODyWO,7312,570336
VHTBY,6684,474564
qfuvj,4710,362670
GWKlk,4152,137016
uDRja,5899,312647
xncbm,2782,275418
QqxEp,7443,409365
QrNwO,3023,24184
Sahxf,7530,496980
oRlni,7634,427504
pWhCP,9491,863681
nYIib,2569,131019
lDLzU,7375,442500
HSBSH,5305,137930
Amagt,5245,419600
eZQuo,6962,187974
oUUDg,5696,546816
CbeQK,4345,404085
ZBfsh,5876,305552
FvhES,2527,207214
ldomP,5759,293709
QnFtv,7630,267050
eQHIq,2438,14628
rhihY,5768,288400
ScgLy,9428,179132
TxJsD,2970,231660
XgfTL,6715,470050
esjbO,7903,489986
puVXA,2091,83640
rEUwW,3506,133228
hAomW,2890,124270
HtCeM,6880,82560
AhDNA,3634,301622
KErsa,5666,226640
bfbuU,3666,69654
crBFQ,7093,248255
mFdLN,6959,313155
CVBrm,6535,477055
qDQip,4090,368100
KUxkt,4061,154318
qQbgw,8582,712306
FBeJv,6557,636029
kJFpB,7140,699720
glKdt,5557,172267
Tocnf,8802,501714
JcCWb,8534,691254
pXHPq,3503,217186
iRpPc,8817,132255
CjhMA,2835,167265
mwCWY,3345,217425
BfPZz,8780,605820
XAFCB,5422,374118
hQLuY,3115,28035
bKFVJ,3032,100056
cCncM,3969,186543
NmlOX,9064,861080
Gmust,7033,91429
Rxykd,3293,95497
oWaGI,4259,178878
RsycJ,7585,273060
RLIcT,6109,226033
xzYdQ,5445,462825
vDyzg,4490,67350
UlCVn,6210,527850
FzEpU,8468,194764
yBIot,4118,374738
iyptw,7294,65646
xutyH,9192,119496
yJMiJ,6738,673800
NDifr,5572,89152
RLjJn,7366,316738
ufPuW,7808,249856
SLgwX,8234,510508
NAEvs,2864,48688
eABiL,6148,368880
fQuLm,9073,707694
ldnYd,4414,357534
ltiCp,7365,132570
HnpRj,2636,147616
OTaJQ,8972,358880
ISWmm,4151,33208
DahmV,9819,333846
nNdzJ,9945,656370
blkyR,9863,355068
WOYco,5754,460320
pzkIS,8608,275456
qeYBQ,5601,257646
voZEK,2069,111726
rpnBO,5381,193716
ZVuTI,7442,52094
BtlKJ,7239,224409
RbQBt,2077,45694
mZDVM,8714,522840
SaNNh,3700,262700
Ksnvj,7705,523940
NlpJP,7219,368169
qDBKc,9814,637910
ELRhJ,8600,447200
mZpJm,6254,419018
Myijg,6691,649027
HESXi,9943,964471
zmKuF,8981,673575
Zhwqx,9952,179136
mrMBd,7972,223216
gRnNs,6428,147844
AEaYi,4445,297815
auACm,8133,374118
uxZcL,3172,158600
LLHRI,6211,279495
Gfuml,5013,481248
xpWFE,2008,92368
hzYwn,5330,501020
asrDF,7561,173903
WqXEo,6652,219516
UzyND,2945,29450
VfSTP,8787,369054
KICbe,3834,180198
arcPj,3050,274500
xuXJD,3639,320232
LncVn,7892,386708
DpLms,2878,83462
ukbYT,2411,226634
LUaMu,6103,335665
HlQhV,2171,149799
xqytA,6439,109463
yRrjt,7313,548475
qnaRz,8291,812518
bLEdL,2655,183195
nBWsX,8745,655875
YEDdv,6122,379564
Huqaw,2210,132600
VEMDU,5938,59380
ScRaF,9543,897042
IkEWb,3478,17390
yUAkF,8940,455940
vmMwF,7391,716927
CxgDi,7734,757932
EiFLE,3380,243360
vebAI,4403,378658
hjmEW,3142,78550
XwqDz,8657,415536
oTQNK,7189,409773
yfCFT,8345,116830
sqipH,9189,624852
vKHum,2042,112310
GJYlu,2440,58560
XsQNB,8842,839990
XyNYW,3948,205296
KfNPE,8776,254504
zWLjt,3356,322176
LBZOO,2463,142854
jBUyx,8094,153786
BkcIO,9368,206096
npohD,8193,475194
oHlSy,5794,289700
ORjNJ,9754,390160
nMeRc,9228,156876
KPZsa,6085,285995
HjFMY,4958,247900
ZfISm,8318,224586
xdQSe,2297,78098
WZjPt,3537,155628
uJKMn,8313,789735
ycZWf,7590,721050
jzDgS,9483,587946
ThCjH,2166,56316
LHQkS,2314,83304
sEorK,9189,487017
mlKgn,6303,334059
wywHO,4609,442464
YBGmN,9097,263813
jBTfn,3175,279400
NxHAX,9942,666114
BtXrB,7289,189514
SIGvq,7189,309127
YUuxM,3392,84800
lIxwY,6961,591685
WRTEU,3357,231633
aYZse,3257,241018
uGymu,6875,385000
bdVkY,4764,452580
xxxdQ,4521,198924
TEoKF,3849,257883
TqvHY,2732,114744
YrCmK,7865,605605
AyODv,2597,49343
SLGvg,8549,555685
xYRIJ,8555,479080
mQdRc,3229,61351
PTuRg,6631,39786
sBYvZ,4599,303534
obwvs,3315,258570
FvafL,5186,342276
Lophj,8152,692920
kIGjc,3309,29781
hzhfC,2354,21186
VcTBw,9569,660261
SJmMg,8676,347040
eFaAS,5640,332760
GAZpr,7939,555730
RzlSK,5528,110560
WxaxZ,5730,464130
VwQUS,4147,153439
wGTkG,8453,185966
xhwRj,3652,197208
SJElI,8218,583478
KUzqX,9457,189140
aPylH,5290,296240
meNtD,8348,333920
pIQTk,7211,245174
ExDQm,4787,234563
bXRMv,5702,114040
yBnce,7323,490641
scuvi,6332,246948
pgqEq,4934,335512
ytYLT,9051,407295
LDiYP,7499,547427
WKkXA,6434,193020
ABviR,2184,141960
hJegb,3301,207963
HKTiq,4537,86203
OHnow,5437,27185
FlrAk,4702,352650
RFgpa,6356,311444
saQBN,7672,705824
Jkjcg,9968,289072
nPQjP,5162,108402
NdXau,4782,301266
eNHsM,3167,22169
ntjoe,3192,130872
uJhPn,3710,296800
AXiBL,8723,418704
CqZhn,2370,227520
CYcPN,6347,291962
DpXrY,2643,58146
JZmGM,2146,23606
NAqcA,3346,60228
lTPEo,3626,308210
sTXYe,6328,423976
gsXOr,2656,132800
YRwUE,3723,115413
RHAuO,6453,574317
INYMj,5063,405040
qNgVE,2252,157640
bPUCM,9901,861387
NyHOc,7409,481585
pwnlB,2553,160839
jcBdh,6500,104000
byOjC,7329,578991
AaqJK,2871,186615
tzcPa,3188,270980
Hkqpu,7245,601335
Iizvd,5203,416240
RDqil,8075,621775
uHVWC,6029,90435
RJhmE,2361,134577
XvqqP,7552,347392
xWhJf,2134,74690
yGLBj,6255,243945
dNYXo,7550,626650
synBh,3567,238989
hgXTv,7072,190944
QscgK,8131,617956
uDZNS,7925,285300
gYdPd,3975,290175
swMcN,8772,429828
huOCi,3116,152684
XKpkB,3761,353534
IQIoQ,6222,192882
Pqibt,5870,457860
QLYru,5656,62216
prNjp,2212,139356
ywDgw,4420,327080
EOuGi,5523,474978
qGCvQ,4629,236079
IwMFG,4164,216528
RNCWl,6342,133182
iufYB,6133,312783
anlBU,8209,476122
SPPBt,6803,414983
uDaMI,4617,235467
abUtW,7697,230910
bceYY,3559,121006
yIpfP,4728,472800
iapZh,5792,278016
xqxiX,6585,138285
GpVwe,5377,75278
TfCjo,2657,233816
uSIuL,7959,318360
DKhMG,9614,48070
UMzIr,9111,674214
JEcPe,9484,398328
dHOWb,4846,213224
MTtET,9910,891900
cDvSm,7276,72760
YqlzQ,2149,116046
TIIHZ,8494,832412
tQEig,4182,284376
zEpHg,8904,186984
EJFNk,3230,197030
AvbxV,4040,121200
HpTWl,3493,199101
QCjmN,2682,126054
tzeZO,9269,769327
Kwcjp,2029,156233
pcROx,2119,127140
gAMtd,2201,103447
VjKsx,8616,516960
svunt,9961,448245
YuwRT,2786,50148
hPeiL,6438,238206
uadTG,8526,835548
CcTQy,2211,81807
MfVCP,8979,350181
gfSXb,4374,284310
GPemI,8427,42135
LohWj,6669,133380
AlHDZ,7224,238392
rykeP,3487,268499
hAfge,2056,119248
HMraQ,5876,299676
eRGZG,7534,143146
BzeNi,3780,170100
dnagi,5114,342638
JIrDE,4929,374604
hYddv,6549,451881
NvIxY,9188,661536
geUiu,3525,331350
vFTOt,3182,270470
rLEAw,2416,41072
jTOEa,5815,162820
UufKk,4642,199606
NaMdF,5250,47250
vGgMR,8458,270656
pqzjt,6119,293712
qoWVi,7986,407286
EzcZR,2821,25389
XdLFb,3455,221120
WqIEX,9942,735708
KsXVw,5708,416684
pQOhV,7308,533484
sQwdy,8187,188301
jaMrl,7569,340605
GRjmN,4479,331446
emfQE,8600,498800
wRGlS,9642,790644
YxXHJ,7189,416962
JHBjS,4647,246291
vyoFP,2200,94600
cIism,2096,94320
OSbey,2095,98465
RLQox,2100,21000
DLXXM,7844,674584
oFMyv,2360,54280
FMBqm,2129,59612
RNPtE,2878,20146
zpakt,6354,508320
NLIXr,6179,253339
LWokn,6018,595782
mEnMN,8007,528462
jikCb,9656,473144
hMhBO,2537,202960
iPoPi,4237,296590
dqwSi,9990,149850
fQpRI,5249,257201
PqbsG,8913,855648
DTWMq,5311,58421
gwbWS,2175,30450
yaSLi,6565,492375
NSXnP,5387,145449
btuqq,9718,272104
rGKjc,3603,306255
AMajW,4643,208935
