StoreCode,TotalSales,TotalAmount
aPylH,3429,236601
meNtD,6508,390480
pIQTk,4770,42930
ExDQm,7904,782496
bXRMv,3984,211152
yBnce,2720,255680
scuvi,2759,273141
pgqEq,3560,71200
ytYLT,7732,54124
LDiYP,4964,481508
WKkXA,9552,506256
ABviR,6382,134022
hJegb,5949,190368
HKTiq,5147,51470
OHnow,7658,122528
FlrAk,7972,310908
RFgpa,8153,40765
saQBN,7553,513604
Jkjcg,7968,756960
nPQjP,9022,866112
NdXau,2351,216292
eNHsM,5470,377430
ntjoe,9017,865632
uJhPn,6084,30420
AXiBL,2465,32045
CqZhn,8905,249340
CYcPN,8354,551364
DpXrY,3379,74338
JZmGM,8637,621864
NAqcA,3035,30350
lTPEo,3011,75275
sTXYe,4944,331248
gsXOr,2201,213497
YRwUE,4330,398360
RHAuO,9889,286781
INYMj,7463,194038
qNgVE,3600,111600
bPUCM,8488,696016
NyHOc,3181,22267
pwnlB,9545,744510
jcBdh,6431,257240
byOjC,3377,334323
AaqJK,8137,431261
tzcPa,4504,270240
Hkqpu,3843,26901
Iizvd,9377,234425
RDqil,2465,246500
uHVWC,4744,327336
RJhmE,8078,444290
XvqqP,2633,100054
xWhJf,2431,14586
yGLBj,8920,151640
dNYXo,6574,631104
synBh,9315,819720
hgXTv,3012,60240
QscgK,5697,421578
uDZNS,8967,277977
gYdPd,5015,195585
swMcN,5553,138825
huOCi,7207,122519
XKpkB,8481,76329
IQIoQ,7068,254448
Pqibt,5098,259998
QLYru,8958,851010
prNjp,3632,43584
ywDgw,7200,381600
EOuGi,9336,84024
qGCvQ,2205,59535
IwMFG,9685,794170
RNCWl,5885,394295
iufYB,7008,616704
anlBU,8263,718881
SPPBt,9060,226500
uDaMI,8033,192792
abUtW,3853,362182
bceYY,7710,339240
yIpfP,4075,199675
iapZh,2151,154872
xqxiX,7847,70623
GpVwe,3243,42159
TfCjo,4463,312410
uSIuL,3100,80600
DKhMG,3584,265216
UMzIr,4124,226820
JEcPe,6162,295776
dHOWb,9694,164798
MTtET,6834,88842
cDvSm,7489,314538
YqlzQ,5154,396858
TIIHZ,7760,256080
tQEig,4409,22045
zEpHg,3429,41148
EJFNk,8352,684864
AvbxV,9311,828679
HpTWl,4553,441641
QCjmN,3664,47632
tzeZO,8253,792288
Kwcjp,6550,340600
pcROx,5125,256250
gAMtd,5302,174966
VjKsx,3873,120063
svunt,4809,269304
YuwRT,4186,121394
hPeiL,4101,213252
uadTG,2485,114310
CcTQy,9110,838120
MfVCP,2127,17016
gfSXb,7650,351900
GPemI,7312,658080
LohWj,2430,82620
AlHDZ,7198,683810
rykeP,3953,304381
hAfge,4482,156870
HMraQ,5641,141025
eRGZG,8256,586176
BzeNi,2928,210816
dnagi,2741,112381
JIrDE,3219,196359
hYddv,5367,509865
NvIxY,8400,495600
geUiu,8678,859122
vFTOt,6238,193378
rLEAw,8768,166592
jTOEa,6484,291780
UufKk,6734,451178
NaMdF,3812,346892
vGgMR,9044,696388
pqzjt,9717,573303
qoWVi,6487,168662
EzcZR,4254,42540
XdLFb,9448,529088
WqIEX,7455,372750
KsXVw,2356,150784
pQOhV,8368,602496
sQwdy,5982,245262
jaMrl,4877,297497
GRjmN,6626,609592
emfQE,2877,287700
wRGlS,3811,209605
YxXHJ,7501,255034
JHBjS,3881,240622
vyoFP,7302,357798
cIism,4884,312576
OSbey,9020,117260
RLQox,2433,82722
DLXXM,3883,361119
oFMyv,2966,231348
FMBqm,2458,29496
RNPtE,9402,808572
zpakt,4315,146710
NLIXr,6111,323883
LWokn,8157,456792
mEnMN,9916,109076
jikCb,3320,96280
hMhBO,5142,190254
iPoPi,5953,476240
dqwSi,8083,444565
fQpRI,6916,366548
PqbsG,7114,128052
DTWMq,2414,154496
gwbWS,5340,256320
yaSLi,9616,932752
NSXnP,5280,285120
btuqq,8025,593850
rGKjc,4933,34531
AMajW,6245,612010
zmeiH,4256,391552
UodQV,7910,783090
kFoXg,2661,130389
aVuXr,6552,543816
uCgMd,9761,517333
hRuRL,6373,325023
tBSGm,5059,419897
QJNYu,9833,383487
NUyOZ,3366,188496
qSebG,4431,172809
HXgiL,8230,246900
dziKG,3070,171920
xjIiO,2940,167580
rpbLk,9928,476544
DZcGC,3982,306614
CRFfQ,5802,371328
OiMKI,5915,520520
BTAjc,9946,467462
XXAjT,8573,857300
IsNDn,6474,375492
QaUMN,6302,554576
wurcK,9100,482300
kpmEp,6122,471394
iyUdi,3962,297150
TUqOz,4646,148672
TQhEH,8781,588327
vNjvh,3284,315264
nCpCR,4751,437092
OisEW,7263,225153
rzWpv,6139,73668
raUeR,8924,44620
Nmidn,9459,217557
TFkna,9535,410005
fwNoW,2567,51340
Pfnjx,7831,195775
gnIxY,3753,334017
eQsqH,9569,162673
ekYdJ,6888,571704
UqncH,2063,30945
bHvQY,4036,387456
ooFMl,3242,165342
BHMMR,2215,170555
iNHre,9746,643236
vneIJ,7069,494830
LtozY,3962,209986
rDduE,3459,159114
yfBSp,4909,211087
hlorh,9955,487795
hFHEe,5502,126546
ueVpT,7727,200902
kARRM,7118,412844
HeRgG,6634,291896
KtVeF,2352,47040
TYMCc,8219,336979
rPlyx,8817,484935
RwoJX,2998,146902
RnfWE,8160,783360
dLNJC,7934,626786
wRVSD,9794,617022
naVXO,7800,436800
Vhrir,9361,805046
xnqgV,3175,25400
UAlSz,3989,219395
soSos,2223,66690
pBadJ,3889,342232
DiAjh,3489,177939
MGHhA,3576,39336
rWKmx,2312,94792
JuHHk,9031,541860
gosJF,2064,163056
wEXNf,4834,251368
erENa,6826,375430
KIYze,2120,82680
ZITXO,6174,493920
ukwKz,2734,133966
fROpz,9107,737667
SOpJC,6200,223200
dEUJN,6145,202785
SIymk,3516,151188
dGlTK,2339,42102
rKzml,3079,264794
lbbAI,6779,230486
DJjpR,5473,476151
hejzM,5411,416647
oZZEy,4839,188721
HytDf,7870,338410
ImKgR,9334,65338
bzqhj,3270,215820
JtNFm,2518,138490
gIBGn,3343,16715
BYHfs,7871,771358
jSYfC,3724,100548
XfDRz,9778,616014
wuyow,5631,56310
GhoWI,5896,560120
LWALp,2621,241132
kImZj,4496,31472
xUZHW,7885,536180
XHXCu,9818,716714
LrRYP,2411,212168
ZTCzx,6210,490590
GaflA,5875,99875
xXQVx,4509,180360
yoPMM,8662,138592
fnifp,6386,453406
UBiHD,9644,819740
pHkIy,5182,269464
hAamr,3016,78416
NGGPn,4329,424242
PieYt,5577,39039
BBviV,7003,168072
WGIMR,6831,512325
Fcoqj,5459,223819
zxbcV,4468,442332
aqXjv,2887,155898
HwABJ,6613,436458
pwxsm,7083,262071
AxKjw,2486,223740
KhQou,7979,239370
FVLXv,5509,38563
LzYQM,2427,84945
eiFNn,9380,121940
HTneU,5417,59587
woWTU,6375,312375
afDKH,3798,277254
fXnQd,9509,713175
nDWOq,4379,302151
mgRkA,5401,280852
rwALY,9624,885408
bGjFI,3053,54954
OjAxV,4130,392350
pliSK,8523,826731
dkzSF,2797,125865
MuwFP,9148,320180
cfFWu,5964,316092
xfVbw,6315,505200
xBRCe,6655,638880
AiXGp,8401,697283
COxZZ,6270,100320
DgDLy,8435,168700
yqSqM,5351,53510
KuELV,2633,13165
LQmGM,2164,15148
gMrrU,6260,212840
yYKlJ,9242,619214
vlExD,9029,559798
unHPa,3617,43404
Ijovy,6934,353634
jPInm,5616,426816
gkiUJ,4934,463796
cSwhe,7590,447810
zKGLk,6933,353583
HRRep,6909,241815
cAurE,6518,293310
YhtWY,2785,122540
eSItw,4759,233191
flkSX,2595,129750
ltOdM,8395,478515
iwuQa,8577,60039
KcZRO,7488,217152
yGEPn,2360,94400
ZPCiI,9108,309672
clyey,3564,335016
ptuHY,3783,124839
DSLiG,9362,767684
tkjTV,3659,25613
jpOue,7636,481068
gHtBk,9853,837505
HaQbW,9662,318846
lPFrF,6378,542130
zNqnr,4421,247576
oSLEf,9415,790860
XOeGK,2065,109445
MkhmR,7617,761700
HDFVh,9956,686964
bZNrv,5757,529644
qqMRa,9853,68971
yuPlp,9583,622895
EgDVY,4772,439024
oJRnH,6138,251658
Ulvwf,6844,547520
Zdkte,4332,402876
vuCOP,5235,115170
kLAcH,4186,66976
XGhbO,4849,121225
XQaHJ,8183,73647
xHllz,8006,560420
XEmIJ,5433,141258
orpMr,6600,376200
jyrvB,2024,141680
DiWdM,6732,289476
pJbdt,7096,588968
aQesR,3397,247981
yaVEF,3694,36940
NRoJG,4210,42100
aTfZz,7546,67914
oWLEE,6573,243201
yutoT,8548,384660
dGvdC,6197,334638
AYYHE,2747,35711
Pqphe,6053,466081
VZEKW,4324,194580
WRVNv,8098,493978
iHfaD,6759,479889
alDAd,5018,105378
flZxQ,3088,92640
NoAhW,5115,184140
MRUez,9751,302281
jqVSB,7240,311320
aEZLq,9664,628160
jFHnp,4806,91314
niuao,7058,162334
