StoreCode,TotalSales,TotalAmount
yaVEF,6550,563300
NRoJG,7858,471480
aTfZz,5188,415040
oWLEE,7581,507927
yutoT,3209,44926
dGvdC,5198,51980
AYYHE,7652,351992
Pqphe,3775,132125
VZEKW,3480,198360
WRVNv,6983,621487
iHfaD,9824,658208
alDAd,8134,764596
flZxQ,7767,256311
NoAhW,3895,159695
MRUez,6961,438543
jqVSB,8842,663150
aEZLq,3884,349560
jFHnp,6720,577920
niuao,9103,837476
uxoTY,6633,364815
QfxWo,6019,529672
AgdDr,9093,691068
zDqyD,7013,582079
DQdfx,6870,604560
GrqPo,6631,265240
eSTsG,2310,16170
oqAWv,2727,253611
TbVIw,5711,456880
FCIWC,2862,231822
wAqsT,7816,265744
UmHsj,8728,253112
aOMVv,2330,191060
DgKsH,4623,115575
XAQvR,4282,333996
VMttA,8314,490526
RMmcx,5086,86462
fGpJo,7705,123280
gQLfK,3867,216552
NwOBS,2854,79912
vpVkm,3285,312075
BvaxX,7120,612320
WkQEr,4479,152286
NEJMD,6118,446614
iWElQ,8472,330408
uBeRU,7743,147117
IGvms,7008,658752
QtidG,5443,500756
QAbBt,4729,364133
GlqCH,7514,75140
clIpF,5726,274848
hgYlA,6884,392388
GXuAF,3810,129540
aTYKa,2840,167560
jDKYr,4822,472556
HpDxV,4932,246600
yKFQJ,3664,51296
mYRzy,4504,432384
YbrVf,2868,183552
OnxjQ,2079,153846
TSqRr,2828,22624
NDtjR,8872,505704
kPsmd,7741,108374
GeMWZ,8226,592272
Dgwbu,5834,29170
RJOUN,2682,139464
KOOGk,9084,526872
etwzA,3581,282899
gkJwL,5474,262752
TkCEQ,8996,89960
mfVba,2472,51912
iVjoX,5669,317464
xNjcJ,6004,204136
GQUGT,2785,236725
YaHYp,8396,201504
XPLIp,2897,225966
KhXqf,3424,23968
nBQnc,5408,27040
TbFwW,8316,482328
kNhde,9667,67669
dhFID,5633,512603
EZiaQ,8631,69048
sLFmF,5252,320372
toqFu,6009,432648
PdveO,2648,225080
BzZTV,8820,211680
khBfg,4282,329714
Brbyo,3324,46536
hxCJQ,5223,235035
PXenY,3419,331643
cwtDX,6617,575679
eUPbR,9575,268100
WmlnQ,8896,809536
kOlaN,6732,269280
yrQct,8113,567910
WJdpA,3855,61680
fXWVR,4798,417426
NMxTB,5559,344658
pUtri,8178,40890
wnZIE,9801,313632
TgYFa,9443,632681
aNprq,2487,223830
FLcJk,6866,96124
DsvRZ,8533,290122
MUHIO,2250,166500
PnQku,5339,90763
auapI,8056,692816
OgydP,3191,102112
zFXxM,9100,118300
zQzLp,2328,16296
FIAJK,8365,660835
fhhcY,8524,383580
zghcv,5424,493584
KIJls,4947,74205
wdpvP,6217,273548
fFXEw,7255,493340
qYLhG,4330,294440
VuEHV,5067,157077
GlgRx,5441,43528
nvdSW,2547,66222
kOoCc,2909,221084
UbVdI,9232,230800
NssPe,2139,62031
xFuoR,5434,103246
DTMgX,5998,155948
mlJlb,9016,802424
ymBoG,7233,607572
IaTIL,7273,712754
RDRbk,9554,812090
PEdzJ,7071,304053
uvYKG,3223,293293
kaKpY,2232,102672
SeXAD,2036,166952
QMmbL,6845,280645
AGZKo,7301,365050
TScRb,5734,338306
KGAMJ,9956,497800
JViUc,5324,431244
KAhnw,7304,189904
xhPHG,8917,624190
ZSErb,4830,371910
PuWMA,2323,123119
IXpTk,4986,154566
soqBT,6780,244080
UYTSr,2945,217930
cfLcc,2666,93310
LCmQP,2523,141288
zQebo,6808,544640
hWvFA,5136,482784
tqpRp,9974,548570
hUecU,2819,194511
wyZhm,6163,554670
EOVmQ,9458,510732
wdJWS,8517,161823
vVlLg,4183,184052
dvYIP,2923,81844
EYsXj,7607,197782
IJRUx,8327,191521
BQvxj,3410,64790
MZeaV,5432,168392
GdwjX,3614,263822
XzDRI,3452,220928
SfoCb,3898,331330
XHZpl,8015,296555
qhGWw,2688,77952
EyAMJ,5310,148680
cOkai,2322,55728
ErNKN,7712,331616
LUZXk,8327,83270
LCbTC,2745,197640
aFBqj,4157,261891
LgLtU,4065,243900
SVJuK,2576,211232
VgqlC,7152,708048
lNIwZ,2881,43215
nrDwj,5986,275356
mTYLg,8054,467132
kZqaY,8428,471968
biUrp,6667,373352
dySwt,4775,286500
nXTSo,4775,105050
NYJYP,9838,255788
TdqRz,5670,232470
DLuNM,8450,92950
iOdxH,9754,224342
gKrAl,3511,326523
qjOML,2756,132288
vzFzF,9140,127960
IedHV,8770,648980
eZrvP,4600,234600
iflfM,2023,163863
ylIMC,7875,118125
