StoreCode,TotalSales,TotalAmount
hgYlA,8452,388792
GXuAF,6380,312620
aTYKa,5839,157653
jDKYr,2961,272412
HpDxV,5167,315187
yKFQJ,4837,101577
mYRzy,4329,225108
YbrVf,6888,461496
OnxjQ,6980,83760
TSqRr,5056,323584
NDtjR,7130,684480
kPsmd,9746,516538
GeMWZ,6199,588905
Dgwbu,9891,850626
RJOUN,6335,475125
KOOGk,6040,151000
etwzA,6762,601818
gkJwL,4329,411255
TkCEQ,4584,426312
mfVba,7976,143568
iVjoX,4875,472875
xNjcJ,8403,84030
GQUGT,4138,86898
YaHYp,8918,615342
XPLIp,5577,356928
KhXqf,4199,20995
nBQnc,3208,48120
TbFwW,3270,212550
kNhde,2942,285374
dhFID,2171,184535
EZiaQ,8010,192240
sLFmF,7508,292812
toqFu,5883,505938
PdveO,2936,155608
BzZTV,9739,847293
khBfg,2146,167388
Brbyo,9786,763308
hxCJQ,6076,145824
PXenY,8641,216025
cwtDX,9575,900050
eUPbR,8760,219000
WmlnQ,7287,386211
kOlaN,6793,461924
yrQct,5830,343970
WJdpA,5709,302577
fXWVR,8554,684320
NMxTB,2094,10470
pUtri,9419,367341
wnZIE,9768,791208
TgYFa,6578,513084
aNprq,5365,26825
FLcJk,5462,152936
DsvRZ,5718,263028
MUHIO,5876,29380
PnQku,8562,77058
auapI,9491,379640
OgydP,9916,961852
zFXxM,9249,721422
zQzLp,9079,808031
FIAJK,9805,588300
fhhcY,3433,199114
zghcv,6770,500980
KIJls,2627,81437
wdpvP,3426,250098
fFXEw,4463,241002
qYLhG,5922,367164
VuEHV,3312,228528
GlgRx,9436,905856
nvdSW,6650,39900
kOoCc,5087,432395
UbVdI,4841,406644
NssPe,4715,249895
xFuoR,2213,108437
DTMgX,3667,73340
mlJlb,4683,393372
ymBoG,4834,29004
IaTIL,5008,75120
RDRbk,2431,99671
PEdzJ,5207,234315
uvYKG,8972,224300
kaKpY,4341,73797
SeXAD,8079,719031
QMmbL,8642,388890
AGZKo,3762,214434
TScRb,8079,654399
KGAMJ,9303,893088
JViUc,7995,431730
KAhnw,4447,377995
xhPHG,8309,423759
ZSErb,4408,136648
PuWMA,6670,440220
IXpTk,6381,210573
soqBT,7031,224992
UYTSr,2992,53856
cfLcc,4062,284340
LCmQP,4938,113574
zQebo,6084,419796
hWvFA,6606,607752
tqpRp,5970,262680
hUecU,5900,247800
wyZhm,5968,29840
EOVmQ,3552,127872
wdJWS,2817,33804
vVlLg,9957,527721
dvYIP,8917,80253
EYsXj,7031,77341
IJRUx,2583,64575
BQvxj,7304,503976
MZeaV,4736,75776
GdwjX,5515,170965
XzDRI,6712,543672
SfoCb,4636,375516
XHZpl,2767,130049
qhGWw,3478,139120
EyAMJ,9128,821520
cOkai,9303,920997
ErNKN,2693,223519
LUZXk,3180,254400
LCbTC,4383,65745
aFBqj,6883,192724
LgLtU,7419,630615
SVJuK,8363,108719
VgqlC,7758,488754
lNIwZ,8136,675288
nrDwj,6140,558740
mTYLg,4889,151559
kZqaY,2707,211146
biUrp,7183,423797
dySwt,2626,21008
nXTSo,8187,49122
NYJYP,9094,554734
TdqRz,2557,58811
DLuNM,3431,51465
iOdxH,6067,364020
gKrAl,3695,173665
qjOML,5843,379795
vzFzF,7208,209032
IedHV,6648,604968
eZrvP,9196,901208
iflfM,3782,219356
ylIMC,9558,525690
VMeqN,5670,436590
AwOZr,6406,409984
SiIRG,4691,107893
KMQJh,9396,234900
ZkYJi,5905,395635
QivYi,4811,43299
jdRdI,6289,194959
dlRPu,4917,358941
AEzua,7796,358616
udeoO,8968,726408
tIbkH,9375,243750
jnckU,9284,343508
UqKHU,6883,110128
fvvzF,6319,322269
ubBvJ,8624,241472
jcBKP,9846,748296
MZufH,5412,216480
leBWA,8240,74160
FZkIh,6074,564882
QcxGX,5320,218120
OYDFS,6021,541890
CWpDO,4791,306624
yMpVe,2023,135541
NHPBK,4697,155001
BTfXS,4942,395360
GYwgd,4979,333593
SJHSM,3951,248913
eaOwZ,3330,319680
GegCn,5687,545952
CVdHm,3188,117956
piDSU,6615,615195
uHFdq,4836,203112
VBvsZ,7270,327150
OaonV,6313,353528
WxCuC,9698,281242
lrdmQ,4780,205540
XDBOn,2390,143400
zKiCg,4426,247856
GhWjC,8014,320560
rLgcW,9501,275529
Kmhev,5312,446208
JMnTL,4962,387036
tygbv,6790,536410
KSaTN,3933,239913
kYhLY,8860,239220
IQpeV,4811,288660
SSGhM,7706,678128
qMQqC,3786,321810
iaKlv,3961,213894
uTDfX,8529,818784
EywWq,8844,397980
YsTui,5654,525822
KNCJS,6868,624988
WuKsx,5985,359100
ANVEy,2378,66584
UWaYX,5220,417600
ssYLB,8628,232956
setOB,2552,89320
hsrSA,3572,67868
kqluk,6602,415926
JYZuR,5368,166408
STRTS,8176,801248
qTePA,2896,266432
mSMBw,3287,75601
dDwYL,7279,254765
Xgsru,6384,331968
ZetEh,6134,466184
vlvxB,2300,20700
PGFlN,5253,162843
hwJkd,7622,259148
jtVyk,4020,213060
rbgKb,9372,937200
DUdIG,6094,170632
GYZVK,3702,322074
QliAf,8898,266940
NlLfn,9171,311814
tmKjH,3930,345840
kqimz,7420,519400
slAfl,8858,859226
Vahai,3396,129048
tXPLn,5479,208202
ePGqv,6202,93030
zCCRP,6358,311542
hMOUE,9839,305009
ntrCa,4153,253333
GmWQr,8891,640152
egwMA,6552,635544
HaEgD,9584,642128
xdCJc,5207,275971
okJyN,9102,600732
ThPsv,2982,152082
VWPwm,6778,277898
UdIGN,9381,731718
rHBoM,2884,245140
AjNQi,6595,230825
nHGfU,3662,175776
vwXuA,7622,731712
ZJRDH,3938,78760
KNnBR,7173,157806
JubAv,3302,89154
MJXcE,6550,458500
lzuFZ,7050,324300
NbkzT,8948,331076
dbLLF,4062,207162
CGXWX,4287,235785
Lnbox,5840,198560
OOCWw,8796,527760
oJjpd,3509,38599
gEHsH,4454,71264
wzYak,9125,593125
zgXpN,2583,46494
oyfDZ,4581,375642
OKaQl,6313,176764
rNDTc,2728,35464
vZRdZ,4670,261520
PEvtn,4046,24276
sYwQV,6780,183060
KBwCt,9801,352836
mPuGW,2060,156560
yTBDy,5268,152772
CueVE,8717,139472
qkxue,2549,48431
LYhDl,9427,443069
gndlW,4261,276965
Lmlko,6030,446220
JWBfD,8142,333822
bIJKs,7427,423339
wqsBh,5768,248024
UcLrz,3972,297900
QOSbc,2930,222680
sMqHg,3252,175608
ehiBf,7117,384318
ddZJd,7101,156222
CrzOh,6525,280575
RDaEM,2217,101982
djmvH,3576,150192
ndGUZ,7162,279318
vOfCn,3473,159758
BTaZB,4354,274302
Bxwxe,9720,447120
aaCPZ,3733,220247
BlIdp,5706,285300
VBYtQ,3296,108768
ZpOOw,3432,85800
fRyHQ,5740,298480
ttEre,5729,521339
XfzNT,8297,174237
KFoSd,6350,304800
WTDQv,9866,147990
MkNMD,2121,131502
KBamU,4510,193930
xViNc,6138,448074
gKIyA,4145,53885
OdkJD,3963,241743
zxAJF,7472,276464
Igdvq,6898,110368
wiIhA,5375,510625
FnFgI,8739,87390
wJMYW,4854,262116
mjplW,3410,95480
eDTeH,9382,65674
TIOBi,4489,430944
xwKsc,6677,487421
stMiO,9183,633627
HawXD,2011,164902
rfDaa,2302,188764
OXAud,6477,492252
lglks,3920,31360
nTacC,5698,558404
SeDoA,4486,394768
TGccw,5718,434568
XBWmR,4856,111688
gykMD,2518,110792
wEQqZ,9372,862224
NyJnU,3136,84672
DXhHc,2861,223158
qDvAh,7809,249888
nUTHk,2196,138348
acGxm,7507,210196
shnja,8752,463856
KFUGw,5922,414540
UDpYo,3701,229462
LplpW,8909,44545
aZUOR,9887,227401
FWGHn,8618,413664
LtwFp,7552,135936
bRHtm,9884,602924
MkghG,8166,604284
Ikadb,4644,232200
HZIVT,2601,70227
WDVmp,7774,69966
ozDIX,3180,117660
qIDXq,5433,298815
CTQfN,6927,270153
QgAhx,7446,528666
slAcJ,3910,93840
vmrLU,2391,196062
yTHEh,8419,109447
lGoVa,9184,101024
IRJuG,7903,300314
psBFq,3813,19065
VbuxQ,8803,633816
uKndT,3724,189924
fxCIy,6364,566396
zGyGG,5609,190706
uAkbh,2658,114294
EwABN,2444,117312
bxvtl,8893,515794
mqxxj,6728,336400
tsOJz,2180,58860
GzhSX,9014,649008
kvryu,8689,469206
ZwgUp,7271,436260
NUeWz,2460,201720
vKyIK,8978,341164
AmWQO,3712,81664
fQyRo,8206,73854
hjPHN,4407,233571
POqse,8220,287700
EVDgI,3565,253115
IPcfn,5742,493812
MeMGs,9454,94540
jAhpX,8288,397824
uGDff,2324,25564
gOkdO,2400,14400
jWIre,4450,396050
fHpMI,5481,498771
lVMVN,4423,26538
GSRWU,6338,126760
idOvW,3360,218400
VWqbE,4588,289044
vLmKV,7675,260950
aWOOV,3427,54832
kRrkx,6559,236124
QkEUL,2312,97104
uFpQH,5289,174537
rkxtL,9286,83574
talwS,3705,96330
UaAMB,4086,404514
UAeYW,8804,316944
eyUEn,2857,117137
PjnUz,5744,419312
ODyWO,9853,443385
VHTBY,5544,177408
qfuvj,6232,149568
GWKlk,5800,255200
uDRja,9780,889980
xncbm,5516,242704
QqxEp,4934,271370
QrNwO,9875,325875
Sahxf,4806,264330
oRlni,8817,88170
pWhCP,2442,188034
nYIib,2200,127600
lDLzU,3393,315549
HSBSH,4213,337040
Amagt,2432,119168
eZQuo,2674,203224
oUUDg,3436,274880
CbeQK,2681,249333
ZBfsh,7973,191352
FvhES,8043,691698
ldomP,7446,290394
QnFtv,5902,241982
eQHIq,6756,344556
rhihY,5677,158956
ScgLy,3189,296577
TxJsD,8559,659043
XgfTL,6222,391986
esjbO,4696,187840
puVXA,3032,157664
rEUwW,6725,430400
hAomW,6569,203639
HtCeM,7816,297008
AhDNA,4495,71920
KErsa,6210,527850
bfbuU,7779,132243
crBFQ,3613,166198
mFdLN,7931,721721
CVBrm,6645,538245
qDQip,8001,424053
KUxkt,7171,537825
qQbgw,7923,507072
FBeJv,9521,695033
kJFpB,4815,101115
glKdt,7801,397851
Tocnf,6226,143198
JcCWb,5363,488033
pXHPq,7560,446040
iRpPc,8717,348680
CjhMA,5460,147420
mwCWY,9840,501840
BfPZz,7564,552172
XAFCB,3226,219368
hQLuY,4702,343246
bKFVJ,2545,53445
cCncM,2728,163680
NmlOX,3655,208335
Gmust,4583,32081
Rxykd,7747,480314
oWaGI,5759,276432
RsycJ,7355,448655
RLIcT,5505,236715
xzYdQ,3449,172450
vDyzg,3139,119282
UlCVn,8365,803040
FzEpU,3579,189687
yBIot,6994,601484
iyptw,5231,136006
xutyH,7398,739800
