StoreCode,TotalSales,TotalAmount
ltiCp,9747,555579
HnpRj,9058,706524
OTaJQ,8885,186585
ISWmm,8346,726102
DahmV,3602,46826
nNdzJ,2739,73953
blkyR,4371,135501
WOYco,3604,248676
pzkIS,2534,195118
qeYBQ,8311,124665
voZEK,7716,285492
rpnBO,4159,145565
ZVuTI,9483,436218
BtlKJ,8369,376605
RbQBt,4422,84018
mZDVM,8109,356796
SaNNh,2623,236070
Ksnvj,4051,340284
NlpJP,3377,222882
qDBKc,7027,393512
ELRhJ,4878,102438
mZpJm,7798,257334
Myijg,3732,235116
HESXi,8123,503626
zmKuF,3762,60192
Zhwqx,4015,389455
mrMBd,8760,446760
gRnNs,7005,210150
AEaYi,2914,154442
auACm,8462,152316
uxZcL,2256,60912
LLHRI,5278,337792
Gfuml,8775,851175
xpWFE,2010,98490
hzYwn,8168,620768
asrDF,5174,119002
WqXEo,8151,211926
UzyND,7270,472550
VfSTP,3014,135630
KICbe,8544,521184
arcPj,3164,148708
xuXJD,2368,172864
LncVn,3693,40623
DpLms,5016,331056
ukbYT,9360,655200
LUaMu,3921,360732
HlQhV,4333,155988
xqytA,2792,156352
yRrjt,7038,175950
qnaRz,9030,370230
bLEdL,6024,30120
nBWsX,2174,115222
YEDdv,6679,60111
Huqaw,9061,253708
VEMDU,6769,643055
ScRaF,4647,343878
IkEWb,4154,191084
yUAkF,5490,543510
vmMwF,5750,224250
CxgDi,7821,484902
EiFLE,6165,228105
vebAI,2943,150093
hjmEW,7361,95693
XwqDz,6871,673358
oTQNK,6998,146958
yfCFT,3604,111724
sqipH,6740,667260
vKHum,3001,63021
GJYlu,4551,445998
XsQNB,4051,271417
XyNYW,4527,212769
KfNPE,2716,78764
zWLjt,8752,691408
LBZOO,8358,125370
jBUyx,2790,136710
BkcIO,5207,161417
npohD,5733,177723
oHlSy,4373,104952
ORjNJ,3927,223839
nMeRc,9922,317504
KPZsa,3485,142885
HjFMY,4979,477984
ZfISm,5606,201816
xdQSe,4573,402424
WZjPt,9170,586880
uJKMn,5309,191124
ycZWf,2428,211236
jzDgS,6039,585783
ThCjH,4509,252504
LHQkS,4957,302377
sEorK,9739,107129
mlKgn,9676,909544
wywHO,9902,505002
YBGmN,9066,888468
jBTfn,9401,620466
NxHAX,7821,508365
BtXrB,7929,39645
SIGvq,8755,192610
YUuxM,7450,149000
lIxwY,5522,364452
WRTEU,9805,941280
aYZse,8174,572180
uGymu,6465,122835
bdVkY,4343,351783
xxxdQ,8335,275055
TEoKF,6893,337757
TqvHY,4506,63084
YrCmK,2428,106832
AyODv,6794,618254
SLGvg,4902,485298
xYRIJ,7953,190872
mQdRc,4606,73696
PTuRg,8661,536982
sBYvZ,7299,36495
obwvs,9959,567663
FvafL,3244,204372
Lophj,8770,368340
kIGjc,9008,810720
hzhfC,4112,106912
VcTBw,9831,668508
SJmMg,8728,113464
eFaAS,7427,37135
GAZpr,6734,639730
RzlSK,2339,88882
WxaxZ,9205,727195
VwQUS,9416,677952
wGTkG,5485,383950
xhwRj,4932,44388
SJElI,3666,54990
KUzqX,7977,574344
aPylH,9712,165104
meNtD,8641,103692
pIQTk,5310,127440
ExDQm,2021,194016
bXRMv,4571,246834
yBnce,3534,300390
scuvi,2521,63025
pgqEq,6547,104752
ytYLT,7579,720005
LDiYP,2678,176748
WKkXA,2021,198058
ABviR,3565,217465
hJegb,5558,311248
HKTiq,3591,348327
OHnow,6667,133340
FlrAk,2788,150552
RFgpa,7599,668712
saQBN,6359,101744
Jkjcg,3275,193225
nPQjP,4844,319704
NdXau,8761,508138
eNHsM,2396,129384
ntjoe,7035,344715
uJhPn,9399,817713
AXiBL,9494,825978
CqZhn,5593,520149
CYcPN,3028,118092
DpXrY,9388,206536
JZmGM,9854,246350
NAqcA,8146,171066
lTPEo,6517,580013
sTXYe,4337,125773
gsXOr,8251,643578
YRwUE,8568,574056
RHAuO,3809,163787
INYMj,9453,141795
qNgVE,6704,73744
bPUCM,3635,229005
NyHOc,6266,307034
pwnlB,4103,28721
jcBdh,2326,48846
byOjC,9921,357156
AaqJK,3304,185024
tzcPa,2407,108315
Hkqpu,6172,203676
Iizvd,2310,127050
RDqil,2679,241110
uHVWC,9592,86328
RJhmE,3904,50752
XvqqP,6244,268492
xWhJf,2246,38182
yGLBj,7159,594197
dNYXo,5963,149075
synBh,7153,307579
hgXTv,4366,314352
QscgK,3858,100308
uDZNS,3351,281484
gYdPd,7840,509600
swMcN,9814,382746
huOCi,9056,425632
XKpkB,4638,55656
IQIoQ,3228,80700
Pqibt,9553,305696
QLYru,4097,286790
prNjp,6253,462722
ywDgw,6835,123030
EOuGi,2851,173911
qGCvQ,9766,312512
IwMFG,4989,334263
RNCWl,2930,246120
iufYB,9334,672048
anlBU,7713,169686
SPPBt,3962,225834
uDaMI,7023,491610
abUtW,6246,530910
bceYY,3091,74184
yIpfP,8388,251640
iapZh,6940,319240
xqxiX,2022,184002
GpVwe,8858,770646
