StoreCode,TotalSales,TotalAmount
hwJkd,7821,719532
jtVyk,6324,493272
rbgKb,9909,138726
DUdIG,8354,576426
GYZVK,2753,187204
QliAf,7930,729560
NlLfn,4763,342936
tmKjH,6733,531907
kqimz,8126,162520
slAfl,2307,13842
Vahai,5329,197173
tXPLn,5938,302838
ePGqv,5160,170280
zCCRP,2656,135456
hMOUE,3927,54978
ntrCa,8098,113372
GmWQr,8036,216972
egwMA,3117,77925
HaEgD,7327,249118
xdCJc,6945,395865
okJyN,8288,472416
ThPsv,8308,407092
VWPwm,4176,204624
UdIGN,7824,219072
rHBoM,8128,666496
AjNQi,8195,344190
nHGfU,4080,383520
vwXuA,6338,57042
ZJRDH,8811,440550
KNnBR,9629,779949
JubAv,5634,107046
MJXcE,7309,65781
lzuFZ,6664,659736
NbkzT,5595,296535
dbLLF,3119,290067
CGXWX,3864,100464
Lnbox,4267,46937
OOCWw,3144,301824
oJjpd,7898,529166
gEHsH,7965,39825
wzYak,7663,628366
zgXpN,5325,207675
oyfDZ,7266,603078
OKaQl,7593,189825
rNDTc,5369,515424
vZRdZ,8794,167086
PEvtn,9987,579246
sYwQV,9890,108790
KBwCt,5917,53253
mPuGW,4403,295001
yTBDy,6813,599544
CueVE,7902,663768
qkxue,2172,180276
LYhDl,2526,229866
gndlW,6411,576990
Lmlko,7035,260295
JWBfD,4823,130221
bIJKs,4831,410635
wqsBh,2132,206804
UcLrz,2340,86580
QOSbc,3346,20076
sMqHg,2685,42960
ehiBf,9420,376800
ddZJd,5112,107352
CrzOh,3920,305760
RDaEM,8861,877239
djmvH,5170,72380
ndGUZ,4353,261180
vOfCn,9885,948960
BTaZB,7047,98658
Bxwxe,6130,257460
aaCPZ,7811,39055
BlIdp,8525,750200
VBYtQ,8649,856251
ZpOOw,7512,398136
fRyHQ,5479,323261
ttEre,2126,153072
XfzNT,4287,282942
KFoSd,4378,78804
WTDQv,9146,82314
MkNMD,9854,985400
KBamU,5729,515610
xViNc,6235,305515
gKIyA,4110,180840
OdkJD,9506,893564
zxAJF,3056,253648
Igdvq,2901,29010
wiIhA,8250,478500
FnFgI,4798,379042
wJMYW,2079,143451
mjplW,8310,232680
eDTeH,2834,192712
TIOBi,2436,192444
xwKsc,5826,506862
stMiO,8119,771305
HawXD,7777,279972
rfDaa,6215,509630
OXAud,6388,95820
lglks,7212,706776
nTacC,7916,569952
SeDoA,7762,271670
TGccw,3293,250268
XBWmR,2194,129446
gykMD,3151,135493
wEQqZ,3101,65121
NyJnU,8562,744894
DXhHc,6305,586365
qDvAh,9772,68404
nUTHk,4610,419510
acGxm,6233,423844
shnja,6937,388472
KFUGw,2526,68202
UDpYo,2332,205216
LplpW,7695,684855
aZUOR,4643,60359
FWGHn,6033,591234
LtwFp,9609,864810
bRHtm,3626,206682
MkghG,3726,216108
Ikadb,4713,329910
HZIVT,6758,202740
WDVmp,4983,413589
ozDIX,4622,36976
qIDXq,2045,114520
CTQfN,9196,781660
QgAhx,7836,352620
slAcJ,7962,230898
vmrLU,9150,475800
yTHEh,3543,152349
lGoVa,4928,428736
IRJuG,9572,938056
psBFq,6696,388368
VbuxQ,7108,312752
uKndT,8001,368046
fxCIy,7158,207582
zGyGG,9943,636352
uAkbh,5178,367638
EwABN,2073,118161
bxvtl,4922,246100
mqxxj,2570,179900
tsOJz,2248,137128
GzhSX,8432,295120
kvryu,2780,191820
ZwgUp,7100,234300
NUeWz,3637,221857
vKyIK,8937,661338
AmWQO,4574,246996
fQyRo,6571,59139
hjPHN,7598,638232
POqse,3207,153936
EVDgI,5011,280616
IPcfn,6339,253560
MeMGs,4638,435972
jAhpX,9787,655729
uGDff,8536,734096
gOkdO,2181,102507
jWIre,3248,256592
fHpMI,6647,186116
lVMVN,3796,64532
GSRWU,2380,38080
idOvW,2962,56278
VWqbE,7679,476098
vLmKV,8423,614879
aWOOV,3718,293722
kRrkx,4479,362799
QkEUL,3317,295213
uFpQH,3587,222394
rkxtL,7945,39725
talwS,5434,244530
UaAMB,3996,159840
UAeYW,7372,154812
eyUEn,8725,846325
PjnUz,5479,405446
ODyWO,8527,76743
VHTBY,5989,413241
qfuvj,9306,818928
GWKlk,4199,319124
uDRja,2535,218010
xncbm,4582,123714
QqxEp,4438,137578
QrNwO,2487,238752
Sahxf,6095,170660
oRlni,2821,64883
pWhCP,6412,609140
nYIib,8791,782399
lDLzU,9828,226044
HSBSH,4954,173390
Amagt,7435,237920
eZQuo,8717,130755
oUUDg,5759,310986
CbeQK,2771,260474
ZBfsh,8531,716604
FvhES,9649,96490
ldomP,6837,485427
QnFtv,9974,209454
eQHIq,5481,142506
rhihY,9751,468048
ScgLy,9257,925700
TxJsD,4324,112424
XgfTL,4783,95660
esjbO,9628,962800
puVXA,5182,196916
rEUwW,8696,95656
hAomW,7110,675450
HtCeM,9876,750576
AhDNA,4020,265320
KErsa,7107,362457
bfbuU,6653,93142
crBFQ,7115,192105
mFdLN,6716,174616
CVBrm,9494,579134
qDQip,7320,446520
KUxkt,2103,67296
qQbgw,8388,92268
FBeJv,2730,24570
kJFpB,9179,183580
glKdt,6454,432418
Tocnf,6031,84434
JcCWb,7424,296960
pXHPq,9300,46500
iRpPc,7291,43746
CjhMA,7258,297578
mwCWY,6319,183251
BfPZz,7166,64494
XAFCB,8515,630110
hQLuY,6936,409224
bKFVJ,2059,187369
cCncM,4336,69376
NmlOX,8227,189221
Gmust,2436,68208
Rxykd,5493,115353
oWaGI,7947,230463
RsycJ,2169,75915
RLIcT,5416,352040
xzYdQ,8060,145080
vDyzg,4735,378800
UlCVn,2314,71734
FzEpU,8251,511562
yBIot,5079,467268
iyptw,3524,246680
xutyH,7500,390000
yJMiJ,5439,478632
NDifr,2827,93291
RLjJn,8965,573760
ufPuW,3236,220048
SLgwX,9454,888676
NAEvs,5698,455840
eABiL,8317,324363
fQuLm,7713,69417
ldnYd,3303,303876
ltiCp,4859,233232
HnpRj,2732,262272
OTaJQ,2780,219620
ISWmm,3846,53844
DahmV,9283,92830
nNdzJ,2912,96096
blkyR,6709,60381
WOYco,7257,217710
pzkIS,7636,748328
qeYBQ,8995,485730
voZEK,2560,23040
rpnBO,8088,792624
ZVuTI,3679,161876
BtlKJ,8250,231000
RbQBt,7666,137988
mZDVM,7050,542850
SaNNh,9316,698700
Ksnvj,8612,688960
NlpJP,7273,690935
qDBKc,9402,291462
ELRhJ,8151,122265
mZpJm,6086,608600
Myijg,4586,87134
HESXi,2944,229632
zmKuF,8713,121982
Zhwqx,6536,117648
mrMBd,2838,110682
gRnNs,8580,832260
AEaYi,6068,309468
auACm,7008,686784
uxZcL,2516,52836
LLHRI,6851,561782
Gfuml,2456,147360
xpWFE,7943,548067
hzYwn,3316,16580
asrDF,8163,750996
WqXEo,3729,316965
UzyND,3901,234060
VfSTP,9547,811495
KICbe,4328,432800
arcPj,7294,204232
xuXJD,4474,40266
LncVn,4429,363178
DpLms,5519,60709
ukbYT,7113,49791
LUaMu,7817,484654
HlQhV,4741,165935
xqytA,3853,53942
yRrjt,5489,450098
qnaRz,9152,585728
bLEdL,6056,327024
nBWsX,5978,47824
YEDdv,5161,356109
Huqaw,6298,440860
VEMDU,2322,120744
ScRaF,3538,70760
IkEWb,6822,422964
yUAkF,6687,167175
vmMwF,7946,516490
CxgDi,4150,41500
EiFLE,3319,102889
vebAI,9098,855212
hjmEW,8766,61362
XwqDz,3404,132756
oTQNK,9863,986300
yfCFT,5825,192225
sqipH,5117,496349
vKHum,8997,539820
GJYlu,4109,106834
XsQNB,7554,60432
XyNYW,9874,839290
KfNPE,5353,369357
zWLjt,7703,269605
LBZOO,8646,760848
jBUyx,4149,49788
BkcIO,2906,95898
npohD,7328,476320
oHlSy,7737,735015
ORjNJ,7937,269858
nMeRc,9051,896049
KPZsa,3944,138040
HjFMY,9138,785868
ZfISm,2370,49770
xdQSe,3549,298116
WZjPt,7853,636093
uJKMn,3687,202785
ycZWf,3830,363850
jzDgS,9700,465600
ThCjH,2597,62328
LHQkS,3885,205905
sEorK,4725,396900
mlKgn,8319,390993
wywHO,3832,53648
YBGmN,6055,454125
jBTfn,8670,182070
NxHAX,7198,561444
BtXrB,3983,382368
SIGvq,8594,283602
YUuxM,7346,565642
lIxwY,5844,391548
WRTEU,6400,192000
aYZse,4455,227205
uGymu,3637,54555
bdVkY,5963,429336
xxxdQ,6029,325566
TEoKF,6110,342160
TqvHY,6024,168672
YrCmK,6417,263097
AyODv,7240,405440
SLGvg,3948,307944
xYRIJ,7446,655248
mQdRc,2174,115222
PTuRg,6930,457380
sBYvZ,6191,130011
obwvs,8472,847200
FvafL,7313,270581
Lophj,9661,270508
kIGjc,8639,665203
hzhfC,4208,147280
VcTBw,8192,573440
SJmMg,2470,14820
eFaAS,8659,277088
GAZpr,6949,479481
RzlSK,9418,131852
WxaxZ,2471,51891
VwQUS,3128,143888
wGTkG,6038,513230
xhwRj,3602,118866
SJElI,3411,47754
KUzqX,9561,822246
aPylH,9346,915908
meNtD,7801,195025
pIQTk,3062,153100
ExDQm,7964,222992
bXRMv,4729,122954
yBnce,2585,240405
scuvi,8615,603050
pgqEq,7526,617132
ytYLT,4817,101157
LDiYP,8383,117362
WKkXA,7592,744016
ABviR,2040,132600
hJegb,4559,428546
HKTiq,5267,42136
OHnow,8207,722216
FlrAk,7908,608916
RFgpa,4761,442773
saQBN,5475,273750
Jkjcg,7630,358610
nPQjP,6227,211718
NdXau,2019,185748
eNHsM,4773,410478
ntjoe,7541,354427
uJhPn,9141,530178
AXiBL,7901,331842
CqZhn,3471,180492
CYcPN,2926,108262
DpXrY,8934,53604
JZmGM,4748,213660
NAqcA,7058,254088
lTPEo,3756,244140
sTXYe,5674,340440
gsXOr,3164,256284
YRwUE,5485,329100
