StoreCode,TotalSales,TotalAmount
MkNMD,7961,71649
KBamU,4820,337400
xViNc,5006,315378
gKIyA,2418,116064
OdkJD,6169,555210
zxAJF,8875,674500
Igdvq,9349,243074
wiIhA,7171,164933
FnFgI,8035,474065
wJMYW,2766,16596
mjplW,8423,463265
eDTeH,2120,167480
TIOBi,8425,791950
xwKsc,8956,53736
stMiO,3999,35991
HawXD,2698,102524
rfDaa,7167,666531
OXAud,3803,68454
lglks,3638,272850
nTacC,2596,241428
SeDoA,6714,33570
TGccw,9855,827820
XBWmR,7170,344160
gykMD,4363,187609
wEQqZ,5821,139704
NyJnU,4844,484400
DXhHc,6273,558297
qDvAh,9951,427893
nUTHk,9637,626405
acGxm,6915,601605
shnja,8748,253692
KFUGw,3232,145440
UDpYo,6335,418110
LplpW,6298,302304
aZUOR,3476,319792
FWGHn,9828,117936
LtwFp,7697,292486
bRHtm,5347,368943
MkghG,2023,109242
Ikadb,7975,207350
HZIVT,7743,162603
WDVmp,2744,208544
ozDIX,4952,123800
qIDXq,7180,265660
CTQfN,2865,120330
QgAhx,4603,248562
slAcJ,6865,205950
vmrLU,8731,768328
yTHEh,8743,559552
lGoVa,2849,256410
IRJuG,5084,91512
psBFq,8572,85720
VbuxQ,5170,41360
uKndT,9034,776924
fxCIy,9330,662430
zGyGG,5327,452795
uAkbh,8757,525420
EwABN,4652,404724
bxvtl,4813,476487
mqxxj,3125,112500
tsOJz,4021,317659
GzhSX,8847,221175
kvryu,3487,296395
ZwgUp,8123,787931
NUeWz,6118,452732
vKyIK,9749,77992
AmWQO,9500,513000
fQyRo,3877,116310
hjPHN,4479,53748
POqse,7068,402876
EVDgI,6958,403564
IPcfn,8160,734400
MeMGs,7950,310050
jAhpX,7968,151392
uGDff,5290,470810
gOkdO,8689,582163
jWIre,3474,163278
fHpMI,6993,699300
lVMVN,5990,281530
GSRWU,7029,702900
idOvW,9076,127064
VWqbE,8285,107705
vLmKV,4317,207216
aWOOV,7448,647976
kRrkx,4998,84966
QkEUL,5681,142025
uFpQH,5482,306992
rkxtL,6649,398940
talwS,4163,245617
UaAMB,7611,319662
UAeYW,7739,309560
eyUEn,8611,94721
PjnUz,9311,232775
ODyWO,8957,268710
VHTBY,9467,151472
qfuvj,9215,119795
GWKlk,5123,40984
uDRja,9689,174402
xncbm,2120,74200
QqxEp,7966,541688
QrNwO,9652,443992
Sahxf,4934,108548
oRlni,4524,420732
pWhCP,5045,433870
nYIib,2823,19761
lDLzU,2574,48906
HSBSH,6259,363022
Amagt,2029,137972
eZQuo,2895,165015
oUUDg,5287,359516
CbeQK,4958,44622
ZBfsh,5022,225990
FvhES,5622,33732
ldomP,2832,152928
QnFtv,8004,544272
eQHIq,2354,120054
rhihY,2594,25940
ScgLy,4720,184080
TxJsD,5287,206193
XgfTL,4071,244260
esjbO,2307,186867
puVXA,6047,495854
rEUwW,2043,24516
hAomW,5002,30012
HtCeM,9234,886464
AhDNA,4862,34034
KErsa,4738,364826
bfbuU,5481,230202
crBFQ,7066,91858
