StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
rLgcW,2049-03-29,8566,642450,false
Kmhev,2049-12-23,9074,372034,false
JMnTL,2085-02-27,9940,337960,true
tygbv,2024-01-28,2786,259098,true
KSaTN,2118-01-22,6337,202784,false
kYhLY,2067-07-14,6695,120510,false
IQpeV,2056-07-11,9279,723762,false
SSGhM,2027-03-07,2625,86625,true
qMQqC,2048-01-29,8820,599760,false
iaKlv,2105-02-09,6663,139923,true
uTDfX,2062-11-17,2291,20619,false
EywWq,2043-08-20,6162,338910,false
YsTui,2093-11-24,5671,170130,true
KNCJS,2054-04-16,4036,169512,true
WuKsx,2052-08-20,3689,162316,true
ANVEy,2062-10-11,7777,591052,false
UWaYX,2065-02-02,2151,118305,false
ssYLB,2112-05-01,3459,283638,true
setOB,2023-11-06,6547,229145,true
hsrSA,2033-08-28,4584,224616,true
kqluk,2041-03-03,5699,364736,true
JYZuR,2113-09-07,2113,209187,true
STRTS,2107-01-20,8746,577236,false
qTePA,2026-03-31,2827,31097,true
mSMBw,2056-05-16,3199,230328,false
dDwYL,2079-10-21,5986,484866,false
Xgsru,2061-07-29,7131,406467,true
ZetEh,2061-09-29,6867,41202,false
vlvxB,2027-02-09,7992,543456,false
PGFlN,2111-06-27,6966,564246,false
hwJkd,2034-10-01,4242,390264,true
jtVyk,2042-05-08,4341,273483,false
rbgKb,2091-10-26,6959,327073,true
DUdIG,2066-12-26,9240,212520,false
GYZVK,2062-01-04,9619,798377,true
QliAf,2038-06-14,4742,346166,false
NlLfn,2054-05-04,7638,618678,false
tmKjH,2029-12-26,7402,303482,true
kqimz,2082-09-10,5562,305910,false
slAfl,2109-05-26,3000,270000,true
Vahai,2037-01-17,2687,94045,true
tXPLn,2108-06-13,4432,35456,true
ePGqv,2036-12-14,3274,19644,false
zCCRP,2094-08-21,5209,401093,false
hMOUE,2067-03-08,3028,48448,true
ntrCa,2089-07-07,7218,433080,true
GmWQr,2021-09-26,3096,126936,true
egwMA,2055-03-29,3509,101761,false
HaEgD,2053-09-11,5145,241815,true
xdCJc,2036-10-23,4805,456475,true
okJyN,2084-05-16,7745,495680,false
ThPsv,2042-09-08,2782,203086,true
VWPwm,2068-04-30,6613,238068,true
UdIGN,2092-08-07,6073,230774,false
rHBoM,2103-08-22,4592,87248,false
AjNQi,2039-03-31,4351,100073,false
nHGfU,2097-05-17,2964,88920,false
vwXuA,2080-12-11,3629,352013,false
ZJRDH,2081-05-13,5008,85136,false
KNnBR,2073-12-20,5743,361809,true
JubAv,2075-10-19,4103,114884,true
MJXcE,2042-06-17,9487,218201,true
lzuFZ,2051-02-17,5282,258818,false
NbkzT,2084-11-23,8204,131264,true
dbLLF,2030-02-15,5332,362576,true
CGXWX,2072-03-30,7756,349020,true
Lnbox,2049-08-07,7649,183576,true
OOCWw,2107-01-21,3170,66570,true
oJjpd,2061-03-03,3616,122944,true
gEHsH,2098-03-08,6846,643524,false
wzYak,2062-01-02,9688,96880,true
zgXpN,2070-08-22,4308,219708,true
oyfDZ,2052-12-15,5059,424956,false
OKaQl,2111-06-25,4687,23435,true
rNDTc,2080-02-24,2189,85371,true
vZRdZ,2037-07-24,3713,215354,false
PEvtn,2077-09-01,2224,55600,false
sYwQV,2109-03-25,3427,157642,false
KBwCt,2081-12-17,2072,205128,false
mPuGW,2028-03-21,7560,60480,false
yTBDy,2027-11-04,4240,394320,true
CueVE,2070-10-15,5347,374290,true
qkxue,2021-09-29,3645,266085,false
LYhDl,2084-11-26,6408,352440,false
gndlW,2051-11-26,8525,477400,false
Lmlko,2102-10-16,8563,256890,true
JWBfD,2117-01-10,6799,455533,true
bIJKs,2025-08-07,6351,152424,true
wqsBh,2097-10-07,3355,325435,true
UcLrz,2119-12-07,6049,411332,false
QOSbc,2111-12-02,9111,537549,false
sMqHg,2025-10-24,6288,559632,false
ehiBf,2068-11-30,6937,603519,false
ddZJd,2041-12-31,5749,339191,false
CrzOh,2070-03-31,2392,162656,false
RDaEM,2046-02-20,2739,104082,false
djmvH,2037-03-22,6550,150650,false
ndGUZ,2041-05-10,4266,268758,false
vOfCn,2096-06-12,2389,119450,false
BTaZB,2074-09-29,2247,40446,true
Bxwxe,2037-08-30,4378,363374,false
aaCPZ,2091-02-28,2116,86756,false
BlIdp,2061-12-04,2857,237131,false
VBYtQ,2045-07-14,8488,746944,true
ZpOOw,2073-01-12,5861,363382,false
fRyHQ,2102-11-03,3348,20088,false
ttEre,2041-01-01,4409,44090,false
XfzNT,2063-05-16,4772,396076,false
KFoSd,2061-01-13,2323,120796,false
WTDQv,2085-10-02,5573,195055,true
MkNMD,2055-01-04,2737,169694,true
KBamU,2101-05-03,7225,549100,true
xViNc,2069-04-26,9516,761280,true
gKIyA,2021-07-30,7517,699081,false
OdkJD,2113-01-08,8924,71392,false
zxAJF,2055-08-28,2238,33570,true
Igdvq,2039-03-10,4511,94731,false
wiIhA,2099-03-16,6564,85332,true
FnFgI,2082-11-10,9655,212410,false
wJMYW,2120-04-10,3648,342912,false
mjplW,2088-03-16,5297,137722,true
eDTeH,2097-06-20,7921,388129,false
TIOBi,2070-01-15,7977,454689,true
xwKsc,2092-01-12,7273,436380,false
stMiO,2089-07-07,2277,132066,true
HawXD,2081-09-16,3531,52965,true
rfDaa,2082-01-28,2672,32064,true
OXAud,2032-07-23,3534,169632,true
lglks,2078-09-30,8546,743502,false
nTacC,2057-11-10,9567,956700,false
SeDoA,2038-05-07,8677,95447,false
TGccw,2120-05-22,6817,531726,false
XBWmR,2054-07-18,7322,322168,true
gykMD,2118-03-18,6769,575365,true
wEQqZ,2045-11-23,4783,315678,false
NyJnU,2078-06-15,9084,172596,true
DXhHc,2093-02-07,6468,97020,true
qDvAh,2026-05-16,7751,449558,false
nUTHk,2044-08-19,7533,429381,true
acGxm,2060-07-26,4078,265070,false
shnja,2070-01-27,2822,163676,true
KFUGw,2029-04-03,2879,210167,false
UDpYo,2092-03-12,5648,118608,true
LplpW,2057-07-03,3604,277508,true
aZUOR,2075-09-08,2058,98784,false
FWGHn,2099-01-19,2404,132220,true
LtwFp,2114-03-11,3600,306000,false
bRHtm,2070-12-23,6236,155900,false
MkghG,2069-05-22,4135,107510,false
Ikadb,2083-11-22,7958,214866,false
HZIVT,2075-03-30,2062,51550,true
WDVmp,2078-01-13,9079,417634,false
ozDIX,2094-08-02,9857,749132,false
qIDXq,2094-02-07,5942,178260,true
CTQfN,2054-12-20,5630,56300,false
QgAhx,2059-05-16,2507,62675,false
slAcJ,2089-06-14,4798,278284,true
vmrLU,2075-07-06,6210,583740,true
yTHEh,2036-10-11,2509,245882,false
lGoVa,2106-02-15,2405,88985,false
IRJuG,2036-07-09,6389,108613,false
psBFq,2091-09-10,8651,147067,false
VbuxQ,2059-07-06,2972,154544,true
uKndT,2021-07-29,4184,150624,false
fxCIy,2088-09-10,7081,191187,true
zGyGG,2076-12-08,3780,49140,true
uAkbh,2030-01-01,3346,173992,true
EwABN,2091-11-24,6345,63450,false
bxvtl,2079-10-22,4474,371342,false
mqxxj,2101-07-19,3949,276430,false
tsOJz,2049-11-13,5922,562590,true
GzhSX,2038-07-28,6976,613888,false
kvryu,2102-10-28,2221,137702,true
ZwgUp,2102-10-21,2668,213440,true
NUeWz,2028-01-08,8032,112448,false
vKyIK,2022-10-18,4323,159951,false
AmWQO,2087-02-26,2045,204500,true
fQyRo,2109-07-08,8348,308876,false
hjPHN,2075-10-05,6110,152750,false
POqse,2053-04-09,7832,336776,true
EVDgI,2100-01-02,7802,148238,true
IPcfn,2033-06-23,5286,237870,false
MeMGs,2024-12-10,8617,766913,true
jAhpX,2026-01-17,9887,257062,false
uGDff,2039-08-16,8162,285670,true
gOkdO,2022-12-11,8992,197824,true
jWIre,2093-05-13,4032,245952,false
fHpMI,2107-04-17,6772,460496,false
lVMVN,2043-08-17,7026,49182,false
GSRWU,2028-05-03,2313,191979,false
idOvW,2079-07-22,9011,225275,false
VWqbE,2070-11-27,7924,324884,false
vLmKV,2083-01-01,5026,65338,false
aWOOV,2113-02-14,2382,195324,true
kRrkx,2072-08-19,6771,507825,false
QkEUL,2059-12-02,9736,623104,true
uFpQH,2112-08-04,4545,109080,false
rkxtL,2039-12-04,9890,949440,false
talwS,2021-11-27,5865,486795,false
UaAMB,2120-05-02,4292,218892,false
UAeYW,2076-12-10,9646,520884,true
eyUEn,2022-05-31,8583,171660,false
PjnUz,2110-05-09,3545,205610,true
ODyWO,2031-04-28,3314,102734,false
VHTBY,2098-02-09,6827,116059,true
qfuvj,2027-07-01,8714,827830,true
GWKlk,2072-12-25,9558,497016,false
uDRja,2055-04-28,6853,137060,false
xncbm,2116-03-08,4678,247934,false
QqxEp,2033-08-13,3784,234608,false
QrNwO,2111-06-01,5718,480312,false
Sahxf,2082-09-01,6527,182756,true
oRlni,2110-08-30,4191,20955,true
pWhCP,2088-05-04,7132,242488,true
nYIib,2026-03-01,6696,502200,true
lDLzU,2093-05-26,2059,181192,true
HSBSH,2023-12-25,2584,64600,false
Amagt,2077-05-21,5500,137500,true
eZQuo,2086-10-26,2547,114615,false
oUUDg,2074-09-07,3616,339904,true
CbeQK,2074-03-03,7258,312094,true
ZBfsh,2086-05-23,4809,442428,false
FvhES,2056-09-09,5142,25710,false
ldomP,2071-10-27,8428,766948,false
QnFtv,2093-12-19,5114,86938,false
eQHIq,2108-07-24,9675,774000,false
rhihY,2103-06-17,8552,607192,false
ScgLy,2029-11-07,9499,455952,true
TxJsD,2112-02-02,8374,92114,true
XgfTL,2102-03-24,6701,502575,false
esjbO,2045-02-19,5706,199710,false
puVXA,2105-03-08,7367,88404,true
rEUwW,2047-09-04,7006,490420,false
hAomW,2101-12-23,7671,276156,false
HtCeM,2066-07-06,5886,541512,false
AhDNA,2057-08-26,8180,368100,false
KErsa,2066-08-03,5519,209722,true
bfbuU,2120-08-19,4702,188080,true
crBFQ,2036-06-08,9446,330610,false
mFdLN,2090-03-04,6061,521246,false
CVBrm,2097-11-05,4944,341136,true
qDQip,2075-08-20,8101,607575,true
KUxkt,2104-01-20,5166,227304,true
qQbgw,2114-01-28,9143,201146,true
FBeJv,2024-01-11,5503,544797,true
kJFpB,2079-08-03,9790,323070,false
glKdt,2112-07-20,6995,216845,false
Tocnf,2080-07-25,2734,103892,false
JcCWb,2106-06-11,4019,152722,true
pXHPq,2084-12-14,3033,188046,false
iRpPc,2063-08-27,6367,140074,false
CjhMA,2076-10-08,6797,95158,false
mwCWY,2073-10-04,5332,223944,false
BfPZz,2029-09-14,2357,188560,true
XAFCB,2105-08-30,3281,314976,false
hQLuY,2086-05-25,8834,344526,true
bKFVJ,2047-05-06,8296,522648,false
cCncM,2039-04-28,6184,117496,false
NmlOX,2095-01-23,4720,254880,false
Gmust,2066-03-19,9269,899093,true
Rxykd,2085-09-07,6365,50920,true
oWaGI,2106-11-06,4594,431836,false
RsycJ,2121-10-08,8846,513068,false
RLIcT,2098-03-30,4829,410465,true
xzYdQ,2058-09-13,5737,401590,true
vDyzg,2104-09-17,8497,526814,false
UlCVn,2057-04-20,2970,92070,true
FzEpU,2090-09-26,6130,281980,true
yBIot,2037-06-02,2342,194386,true
iyptw,2106-07-22,9629,48145,false
xutyH,2092-05-23,2914,78678,true
yJMiJ,2041-07-31,9132,45660,false
NDifr,2094-10-11,9909,594540,false
RLjJn,2085-09-13,8555,804170,false
ufPuW,2040-08-25,7387,310254,false
SLgwX,2033-12-05,9380,816060,false
NAEvs,2115-06-14,5001,35007,false
eABiL,2032-04-08,5781,456699,false
fQuLm,2111-09-30,3283,328300,false
ldnYd,2095-11-02,9593,201453,true
ltiCp,2078-09-27,3011,132484,false
HnpRj,2114-06-13,5368,332816,true
OTaJQ,2080-01-21,4223,109798,false
ISWmm,2085-08-16,5817,413007,false
DahmV,2087-07-09,7611,677379,false
nNdzJ,2058-09-18,6574,565364,false
blkyR,2047-06-06,5729,326553,false
WOYco,2087-07-14,2937,232023,false
pzkIS,2082-06-07,2982,53676,true
qeYBQ,2059-04-19,2959,224884,false
voZEK,2047-10-09,9396,902016,true
rpnBO,2054-02-14,8501,773591,true
ZVuTI,2033-06-24,7080,552240,true
BtlKJ,2073-09-08,8561,154098,false
RbQBt,2068-11-25,9004,405180,false
mZDVM,2117-12-07,6584,605728,false
SaNNh,2026-07-31,3451,251923,false
Ksnvj,2081-08-02,2987,197142,false
NlpJP,2068-02-06,4546,200024,false
qDBKc,2043-04-30,2049,104499,false
ELRhJ,2061-05-05,4012,40120,false
mZpJm,2078-03-10,5385,398490,false
Myijg,2065-08-04,2713,27130,false
HESXi,2059-05-13,5102,163264,false
zmKuF,2063-05-20,3287,213655,false
Zhwqx,2027-11-05,6431,559497,true
mrMBd,2089-04-29,2851,131146,false
gRnNs,2055-08-07,6877,515775,true
AEaYi,2101-07-29,7432,527672,false
auACm,2051-11-18,7441,349727,false
uxZcL,2098-10-15,9082,426854,true
LLHRI,2060-03-24,9136,118768,false
Gfuml,2028-07-15,4882,195280,false
xpWFE,2064-02-10,5084,147436,true
hzYwn,2061-03-12,2774,69350,false
asrDF,2120-03-02,8953,241731,false
WqXEo,2042-01-30,4563,22815,true
UzyND,2121-05-27,5225,418000,true
VfSTP,2071-10-19,5491,472226,false
KICbe,2085-03-08,2639,255983,false
arcPj,2111-03-05,8096,663872,false
xuXJD,2054-12-13,6010,492820,false
LncVn,2111-09-09,6870,158010,true
DpLms,2063-03-23,8584,429200,false
ukbYT,2056-05-14,7963,79630,false
LUaMu,2076-01-01,5969,185039,true
HlQhV,2098-05-26,7847,674842,true
xqytA,2062-02-05,3117,43638,false
yRrjt,2048-02-14,4000,52000,true
qnaRz,2081-02-04,8321,574149,true
bLEdL,2098-12-17,9838,983800,true
nBWsX,2100-08-31,8110,543370,true
YEDdv,2033-09-11,4425,442500,false
Huqaw,2053-01-23,9069,807141,true
VEMDU,2029-08-12,8079,379713,true
ScRaF,2075-05-23,8744,183624,false
IkEWb,2083-08-19,2209,94987,false
yUAkF,2079-04-24,2369,18952,false
vmMwF,2044-12-21,6555,52440,true
CxgDi,2056-09-04,7300,226300,true
EiFLE,2089-05-01,6004,312208,true
vebAI,2053-02-26,5416,509104,true
hjmEW,2056-10-03,3663,29304,true
XwqDz,2118-03-06,7175,452025,true
oTQNK,2080-01-09,7038,344862,false
yfCFT,2100-08-13,9021,378882,true
sqipH,2083-07-08,2481,225771,false
vKHum,2113-10-30,4124,226820,true
GJYlu,2040-05-11,2340,79560,false
XsQNB,2033-02-13,5279,453994,false
XyNYW,2119-03-11,9704,853952,false
KfNPE,2093-01-20,8828,564992,true
zWLjt,2044-10-12,7346,484836,true
LBZOO,2058-06-25,6506,520480,true
jBUyx,2097-03-30,2827,212025,true
BkcIO,2030-02-05,5052,277860,true
npohD,2106-05-13,4314,211386,true
oHlSy,2062-11-01,6096,353568,false
ORjNJ,2103-04-24,4729,208076,true
nMeRc,2035-03-14,2172,217200,false
KPZsa,2112-08-11,9520,514080,true
HjFMY,2036-04-18,7108,177700,false
ZfISm,2022-08-04,6575,276150,false
xdQSe,2021-04-29,7006,119102,true
WZjPt,2093-09-21,4904,441360,true
uJKMn,2027-12-31,5563,278150,false
ycZWf,2106-05-18,5258,241868,false
jzDgS,2084-03-21,5196,223428,false
ThCjH,2029-03-30,9248,712096,false
LHQkS,2034-11-29,9489,303648,false
sEorK,2120-01-31,7812,640584,true
mlKgn,2057-02-20,7588,629804,true
wywHO,2108-07-16,6305,359385,true
YBGmN,2066-05-26,9786,870954,false
jBTfn,2096-01-11,5392,237248,false
NxHAX,2117-06-13,4966,476736,true
BtXrB,2095-09-27,9221,811448,true
SIGvq,2105-02-06,5118,475974,false
YUuxM,2109-12-09,8426,690932,false
lIxwY,2032-02-06,7852,588900,true
WRTEU,2076-08-05,5295,121785,false
aYZse,2121-07-12,2954,203826,true
uGymu,2039-11-21,4788,316008,true
bdVkY,2032-04-23,6642,272322,false
xxxdQ,2027-10-02,5814,133722,false
TEoKF,2021-02-06,9181,826290,true
TqvHY,2086-04-07,5713,68556,false
YrCmK,2071-01-08,7692,161532,false
AyODv,2081-09-02,8186,703996,true
SLGvg,2079-10-16,6123,587808,true
xYRIJ,2064-03-12,7596,607680,false
mQdRc,2084-05-17,6226,56034,true
PTuRg,2083-12-24,2638,18466,true
sBYvZ,2057-06-03,9836,963928,true
obwvs,2089-03-30,6785,678500,false
FvafL,2082-08-31,5530,160370,false
Lophj,2038-09-03,4571,178269,false
kIGjc,2026-03-03,7369,294760,false
hzhfC,2089-06-12,5570,38990,true
VcTBw,2120-12-07,5850,163800,false
SJmMg,2085-08-02,7569,333036,true
eFaAS,2119-07-04,5799,516111,true
GAZpr,2099-03-09,6759,202770,false
RzlSK,2027-05-01,6606,409572,false
WxaxZ,2069-12-20,5045,80720,false
VwQUS,2111-02-20,7863,566136,false
wGTkG,2096-06-21,6369,318450,false
xhwRj,2065-01-17,6543,45801,true
SJElI,2044-04-18,4006,72108,false
KUzqX,2038-07-05,8061,717429,false
aPylH,2078-06-13,7578,151560,false
meNtD,2070-01-31,3686,294880,false
pIQTk,2025-06-27,3642,335064,true
ExDQm,2097-09-20,9603,758637,true
bXRMv,2025-10-05,7249,137731,false
yBnce,2064-02-28,2217,82029,true
scuvi,2069-12-28,5566,361790,false
pgqEq,2109-11-25,7983,431082,true
ytYLT,2068-05-22,9602,230448,false
LDiYP,2085-08-19,7991,511424,false
WKkXA,2099-08-13,6639,112863,false
ABviR,2049-04-01,3860,193000,true
hJegb,2114-06-24,5596,346952,false
HKTiq,2025-11-25,8974,493570,true
OHnow,2080-04-09,5794,451932,true
FlrAk,2109-01-22,6019,583843,true
RFgpa,2074-02-08,9952,865824,true
saQBN,2044-09-20,4952,198080,false
Jkjcg,2022-02-18,2229,200610,true
nPQjP,2087-01-29,2124,38232,false
NdXau,2068-07-01,4950,311850,true
eNHsM,2111-03-17,3607,245276,true
ntjoe,2113-10-28,6243,380823,false
uJhPn,2040-09-10,2336,116800,false
