StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
uCgMd,2045-03-01,6755,290465,true
hRuRL,2087-09-15,9403,263284,true
tBSGm,2046-08-27,9748,68236,false
QJNYu,2025-03-07,6307,504560,true
NUyOZ,2085-12-15,8120,373520,true
qSebG,2085-03-26,4022,156858,false
HXgiL,2036-12-25,7306,379912,true
dziKG,2111-11-14,2718,222876,false
xjIiO,2057-08-15,4436,39924,true
rpbLk,2069-01-16,7162,257832,false
DZcGC,2114-11-21,7491,389532,false
CRFfQ,2051-01-16,5588,50292,true
OiMKI,2101-07-03,2800,64400,false
BTAjc,2035-08-20,2807,145964,true
XXAjT,2099-05-10,8889,160002,false
IsNDn,2099-09-06,9446,170028,true
QaUMN,2050-01-09,2270,34050,true
wurcK,2082-02-17,4482,116532,false
kpmEp,2061-11-26,3677,202235,false
iyUdi,2068-04-23,5138,421316,false
TUqOz,2108-03-26,7363,721574,false
TQhEH,2114-07-30,3227,322700,true
vNjvh,2093-11-11,4379,205813,false
nCpCR,2098-10-23,7141,164243,true
OisEW,2046-05-30,6177,592992,false
rzWpv,2032-02-10,7958,127328,false
raUeR,2079-12-09,2286,221742,true
Nmidn,2107-09-02,9455,321470,false
TFkna,2044-01-18,4912,348752,true
fwNoW,2112-11-07,9704,562832,true
Pfnjx,2022-03-11,7133,670502,true
gnIxY,2046-06-24,9795,734625,false
eQsqH,2041-05-19,3959,197950,true
ekYdJ,2092-03-14,4484,313880,true
UqncH,2029-08-19,9714,417702,true
bHvQY,2111-05-27,5164,196232,true
ooFMl,2094-10-06,9817,854079,true
BHMMR,2108-12-23,8194,737460,false
iNHre,2037-01-03,7600,38000,true
vneIJ,2097-05-12,8121,576591,true
LtozY,2115-09-24,4692,248676,true
rDduE,2053-11-20,9507,228168,false
yfBSp,2057-03-03,8970,116610,false
hlorh,2088-01-18,8431,421550,true
hFHEe,2086-10-05,4350,34800,false
ueVpT,2027-02-15,4671,354996,false
kARRM,2062-01-01,2825,22600,true
HeRgG,2101-01-10,8545,247805,true
KtVeF,2110-12-07,7338,565026,false
TYMCc,2027-04-28,3804,159768,true
rPlyx,2088-05-02,5067,121608,true
RwoJX,2061-06-30,2832,138768,false
RnfWE,2058-07-20,8372,418600,true
dLNJC,2034-11-05,9723,145845,false
wRVSD,2043-09-06,7599,121584,false
naVXO,2043-04-26,5116,424628,true
Vhrir,2087-10-03,4079,171318,true
xnqgV,2051-10-09,5291,238095,true
UAlSz,2062-10-04,3622,329602,true
soSos,2022-01-02,2210,185640,false
pBadJ,2105-09-10,7003,294126,false
DiAjh,2043-06-23,2863,62986,true
MGHhA,2043-05-13,4409,308630,true
rWKmx,2070-09-11,8276,157244,true
JuHHk,2061-06-09,6581,125039,true
gosJF,2027-04-01,5048,146392,true
wEXNf,2062-11-15,9755,78040,false
erENa,2069-12-05,8854,814568,true
KIYze,2031-05-22,8998,467896,false
ZITXO,2075-03-24,8586,789912,false
ukwKz,2093-09-01,3434,44642,true
fROpz,2023-11-15,9540,801360,false
SOpJC,2111-02-28,2950,100300,true
dEUJN,2121-05-16,3405,173655,true
SIymk,2021-10-29,2368,54464,true
dGlTK,2048-05-25,8032,787136,true
rKzml,2105-03-17,8028,272952,true
lbbAI,2050-10-16,2524,58052,false
DJjpR,2116-09-06,8790,676830,false
hejzM,2051-09-26,3488,52320,true
oZZEy,2117-10-05,8818,802438,true
HytDf,2106-01-09,7605,585585,true
ImKgR,2034-12-07,4054,304050,false
bzqhj,2085-06-13,4859,447028,false
JtNFm,2030-12-08,7602,197652,true
gIBGn,2063-10-03,3501,329094,false
BYHfs,2120-03-30,5623,56230,true
jSYfC,2042-03-29,3071,224183,false
XfDRz,2087-12-14,9412,395304,true
wuyow,2052-06-21,8348,225396,true
GhoWI,2060-06-07,9766,498066,true
LWALp,2099-04-20,5217,443445,false
kImZj,2094-04-18,8386,536704,false
xUZHW,2066-08-11,2161,23771,true
XHXCu,2049-12-09,5909,106362,false
LrRYP,2022-12-14,3567,356700,false
ZTCzx,2079-01-05,2069,196555,false
GaflA,2062-10-07,8610,723240,false
xXQVx,2036-08-24,5432,86912,true
yoPMM,2072-01-23,8779,280928,false
fnifp,2063-04-24,3767,143146,false
UBiHD,2031-05-02,3678,264816,false
pHkIy,2032-03-27,4136,227480,false
hAamr,2116-12-10,5562,372654,true
NGGPn,2101-08-07,4836,72540,false
PieYt,2085-03-01,8169,555492,false
BBviV,2118-11-01,7744,456896,false
WGIMR,2090-10-24,4214,214914,true
Fcoqj,2050-09-05,3004,198264,true
zxbcV,2062-06-22,8879,97669,true
aqXjv,2107-01-06,7969,255008,false
HwABJ,2061-08-07,8883,186543,true
pwxsm,2069-12-27,3600,97200,false
AxKjw,2050-02-22,3729,141702,true
KhQou,2048-08-28,6525,574200,false
FVLXv,2092-08-29,6793,679300,false
LzYQM,2062-06-13,5153,288568,false
eiFNn,2047-12-21,3410,143220,true
HTneU,2115-06-13,9210,819690,true
woWTU,2121-06-10,4571,123417,false
afDKH,2118-09-12,9078,199716,true
fXnQd,2025-04-21,6989,398373,true
nDWOq,2043-04-19,5903,413210,false
mgRkA,2081-01-17,3757,86411,false
rwALY,2069-03-18,3357,30213,false
bGjFI,2066-04-13,7724,424820,true
OjAxV,2111-02-01,3527,144607,false
pliSK,2047-09-27,9392,497776,false
dkzSF,2066-07-04,9356,598784,true
MuwFP,2032-02-11,4352,430848,true
cfFWu,2102-06-19,4906,304172,false
xfVbw,2063-07-20,7844,784400,false
xBRCe,2087-10-01,6430,128600,false
AiXGp,2091-12-19,6416,628768,true
COxZZ,2089-03-06,3574,42888,true
DgDLy,2057-11-13,2266,33990,true
yqSqM,2083-08-05,5427,531846,false
KuELV,2114-08-21,5426,260448,false
LQmGM,2109-08-07,7544,271584,true
gMrrU,2040-03-20,2719,176735,false
yYKlJ,2074-03-18,5851,198934,false
vlExD,2059-10-27,5438,538362,true
unHPa,2044-08-31,4659,116475,true
Ijovy,2062-05-21,5800,284200,true
jPInm,2033-11-26,5086,366192,false
gkiUJ,2069-01-25,2359,103796,false
cSwhe,2104-02-06,2979,226404,true
zKGLk,2120-09-28,9449,321266,false
HRRep,2100-03-13,7157,121669,false
cAurE,2031-11-27,8912,481248,true
YhtWY,2079-08-14,3359,282156,true
eSItw,2095-08-17,7111,511992,false
flkSX,2046-12-30,5105,377770,false
ltOdM,2060-10-31,2622,123234,false
iwuQa,2043-03-14,8478,178038,true
KcZRO,2109-03-29,2008,64256,true
yGEPn,2043-12-17,5637,377679,false
ZPCiI,2059-03-12,5977,257011,true
