StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
wzYak,2094-03-24,5008,495792,false
zgXpN,2099-03-21,4882,283156,true
oyfDZ,2031-07-31,4681,79577,false
OKaQl,2115-07-31,7517,225510,true
rNDTc,2114-04-25,6443,373694,false
vZRdZ,2073-06-22,8004,720360,false
PEvtn,2051-11-06,5643,203148,false
sYwQV,2057-11-20,7605,699660,false
KBwCt,2110-06-27,7400,488400,false
mPuGW,2112-12-21,3719,197107,true
yTBDy,2065-03-09,5821,372544,false
CueVE,2078-05-20,4282,321150,true
qkxue,2035-03-05,7839,517374,false
LYhDl,2023-03-14,4987,329142,true
gndlW,2109-12-23,8080,500960,false
Lmlko,2051-09-15,7572,583044,false
JWBfD,2110-05-26,9548,706552,false
bIJKs,2068-01-06,9391,732498,true
wqsBh,2074-02-17,8281,207025,false
UcLrz,2041-04-06,4164,29148,true
QOSbc,2095-05-17,8569,59983,false
sMqHg,2084-09-27,8005,624390,true
ehiBf,2105-05-05,7014,301602,true
ddZJd,2054-04-12,6951,465717,true
CrzOh,2105-04-05,8528,801632,false
RDaEM,2068-01-03,6979,614152,true
djmvH,2087-11-25,5078,203120,true
ndGUZ,2049-09-26,5061,354270,true
vOfCn,2042-04-26,5356,144612,false
BTaZB,2023-08-17,5811,377715,false
Bxwxe,2059-03-14,4928,423808,true
aaCPZ,2092-03-10,3974,190752,false
BlIdp,2064-08-11,4399,303531,true
VBYtQ,2108-06-24,4044,234552,true
ZpOOw,2023-09-16,2200,90200,true
fRyHQ,2070-04-16,8695,669515,true
ttEre,2081-02-27,2822,200362,true
XfzNT,2053-12-09,3005,183305,false
KFoSd,2063-10-31,9730,379470,false
WTDQv,2049-02-16,9686,339010,true
MkNMD,2065-04-18,9235,766505,false
KBamU,2087-01-07,3470,90220,false
xViNc,2030-07-21,9987,399480,true
gKIyA,2051-10-17,8031,273054,false
OdkJD,2095-10-11,2496,62400,true
zxAJF,2049-08-18,3068,92040,false
Igdvq,2043-09-04,4218,282606,true
wiIhA,2038-05-07,6412,256480,true
FnFgI,2072-11-08,8295,232260,false
wJMYW,2067-08-13,6638,590782,true
mjplW,2042-03-17,7896,497448,false
eDTeH,2068-10-19,4618,203192,false
TIOBi,2084-09-03,7732,719076,false
xwKsc,2059-01-10,8422,741136,true
stMiO,2027-10-12,6953,194684,false
HawXD,2033-03-18,4506,383010,false
rfDaa,2104-07-04,5731,515790,true
OXAud,2101-12-21,3957,257205,true
lglks,2095-03-08,7476,523320,true
nTacC,2055-05-26,5576,128248,true
SeDoA,2117-09-05,7340,227540,true
TGccw,2038-10-22,9009,495495,false
XBWmR,2070-08-12,3275,157200,false
gykMD,2102-06-02,5644,406368,true
wEQqZ,2112-09-26,3585,283215,false
NyJnU,2028-03-13,8771,140336,true
DXhHc,2035-10-23,7791,568743,false
qDvAh,2022-04-19,7880,772240,true
nUTHk,2099-04-19,6531,561666,true
acGxm,2092-11-07,8726,314136,true
shnja,2082-01-18,9952,199040,false
KFUGw,2098-07-05,2615,86295,true
UDpYo,2038-02-27,3139,75336,true
LplpW,2063-12-23,8020,665660,true
aZUOR,2042-10-29,6157,437147,true
FWGHn,2042-06-15,6475,97125,false
LtwFp,2120-10-23,5313,409101,true
bRHtm,2115-06-20,7881,654123,false
MkghG,2112-11-12,9995,249875,true
Ikadb,2049-02-02,9180,385560,false
HZIVT,2068-05-17,3920,337120,true
WDVmp,2072-06-10,5007,170238,true
ozDIX,2064-08-02,7634,290092,true
qIDXq,2050-03-01,5010,100200,false
CTQfN,2078-06-12,4195,251700,true
QgAhx,2059-05-10,6021,114399,false
slAcJ,2037-09-27,3840,195840,true
vmrLU,2071-05-30,8195,147510,false
yTHEh,2077-12-15,4804,475596,false
lGoVa,2113-06-08,2534,32942,true
IRJuG,2060-03-27,9111,382662,true
psBFq,2093-02-25,7452,663228,true
VbuxQ,2094-04-26,4029,177276,true
uKndT,2089-06-03,3196,178976,false
fxCIy,2108-11-07,5793,162204,false
zGyGG,2093-01-17,2723,117089,true
uAkbh,2088-04-13,9897,593820,false
EwABN,2066-06-25,4217,172897,true
bxvtl,2097-01-16,6237,461538,false
mqxxj,2087-01-01,9039,45195,true
tsOJz,2121-03-17,2864,223392,false
GzhSX,2102-09-19,4328,25968,true
