StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
uxZcL,2050-08-02,4417,48587,true
LLHRI,2083-07-16,5590,268320,true
Gfuml,2040-10-27,9764,117168,true
xpWFE,2108-05-11,4821,260334,false
hzYwn,2112-06-26,9185,165330,false
asrDF,2056-05-16,9260,305580,true
WqXEo,2034-05-19,3685,169510,false
UzyND,2088-08-16,4921,314944,false
VfSTP,2049-08-01,4935,370125,true
KICbe,2068-12-22,2551,191325,true
arcPj,2088-11-18,4644,339012,true
xuXJD,2032-10-14,5073,360183,true
LncVn,2104-01-18,7889,639009,false
DpLms,2040-04-13,2875,132250,false
ukbYT,2070-02-04,8133,585576,false
LUaMu,2067-11-09,4202,306746,false
HlQhV,2044-05-22,4756,366212,true
xqytA,2058-10-12,2305,55320,true
yRrjt,2089-06-13,5744,338896,false
qnaRz,2079-03-03,5503,434737,false
bLEdL,2087-06-19,4524,280488,true
nBWsX,2078-12-04,4874,399668,true
YEDdv,2112-08-14,9619,288570,true
Huqaw,2076-08-29,7903,640143,false
VEMDU,2066-02-25,3210,121980,true
ScRaF,2044-08-01,4190,377100,false
IkEWb,2065-01-20,3520,242880,true
yUAkF,2105-03-01,3616,108480,false
vmMwF,2102-12-07,9533,772173,true
CxgDi,2026-03-30,9798,48990,true
EiFLE,2043-02-26,6465,239205,false
vebAI,2101-01-14,5856,368928,true
hjmEW,2081-01-28,9046,479438,true
XwqDz,2021-06-12,5256,94608,true
oTQNK,2053-12-02,6622,158928,false
yfCFT,2032-10-05,6005,324270,true
sqipH,2057-05-25,9260,740800,true
vKHum,2057-06-16,2297,199839,false
GJYlu,2096-07-17,5759,529828,false
XsQNB,2062-07-04,2846,184990,false
XyNYW,2054-01-02,2434,41378,false
KfNPE,2023-07-12,3286,259594,true
zWLjt,2080-01-24,5463,387873,false
LBZOO,2074-07-29,4203,159714,true
jBUyx,2032-09-26,6506,468432,true
BkcIO,2039-05-16,7631,641004,true
npohD,2078-02-10,9775,400775,false
oHlSy,2114-08-29,4499,197956,true
ORjNJ,2051-10-03,3744,93600,true
nMeRc,2106-12-17,9320,801520,false
KPZsa,2040-10-12,6410,185890,true
HjFMY,2091-06-09,4208,269312,true
ZfISm,2043-06-14,5656,565600,false
xdQSe,2112-08-24,9607,874237,false
WZjPt,2102-12-12,2912,276640,false
uJKMn,2109-12-13,4381,61334,false
ycZWf,2118-05-09,7212,598596,true
jzDgS,2067-01-20,9857,591420,true
ThCjH,2052-09-25,9259,768497,false
LHQkS,2056-04-22,4667,126009,false
sEorK,2046-01-06,8866,88660,false
mlKgn,2102-10-24,9315,512325,true
wywHO,2047-11-14,3463,148909,true
YBGmN,2077-06-16,8163,530595,true
jBTfn,2118-09-05,3566,188998,true
NxHAX,2046-09-28,5373,188055,false
BtXrB,2109-06-13,9200,276000,false
SIGvq,2053-05-01,7108,490452,true
YUuxM,2074-05-05,6877,605176,true
lIxwY,2077-03-09,3170,310660,false
WRTEU,2082-07-03,6661,106576,false
aYZse,2080-06-10,5880,376320,true
uGymu,2104-07-03,6843,499539,false
bdVkY,2120-03-26,4248,407808,false
xxxdQ,2112-05-13,6492,77904,true
TEoKF,2116-11-13,3119,127879,false
TqvHY,2049-07-16,6854,356408,false
YrCmK,2102-12-18,9092,672808,true
AyODv,2039-11-09,8707,774923,true
SLGvg,2070-02-21,4590,192780,true
xYRIJ,2057-09-23,5329,143883,false
mQdRc,2064-08-21,9214,801618,false
PTuRg,2114-12-19,5816,139584,false
sBYvZ,2047-09-05,5925,195525,true
obwvs,2043-03-06,8618,129270,false
FvafL,2071-11-22,3803,64651,false
Lophj,2025-01-14,9634,953766,true
kIGjc,2094-04-12,2616,107256,true
hzhfC,2119-12-01,6886,323642,false
VcTBw,2033-06-02,8710,426790,false
SJmMg,2094-11-23,3241,68061,false
eFaAS,2071-06-03,7397,96161,true
GAZpr,2060-12-15,7311,482526,true
RzlSK,2074-06-25,2114,150094,false
WxaxZ,2047-03-19,3932,290968,false
VwQUS,2106-09-25,6797,598136,false
wGTkG,2057-10-29,5450,354250,false
xhwRj,2083-09-12,7539,422184,false
SJElI,2052-01-29,4628,41652,false
KUzqX,2097-03-26,5034,503400,false
aPylH,2118-02-11,5852,286748,false
meNtD,2027-07-12,7316,534068,true
pIQTk,2109-06-15,9876,454296,true
ExDQm,2096-05-22,7129,527546,true
bXRMv,2077-05-14,5368,391864,true
yBnce,2118-01-09,7941,436755,false
scuvi,2060-11-26,5189,243883,true
pgqEq,2108-06-27,6515,429990,false
ytYLT,2064-10-09,5617,320169,false
LDiYP,2089-09-01,5217,339105,true
WKkXA,2078-01-08,3118,233850,false
ABviR,2026-06-15,6242,393246,true
hJegb,2061-03-07,9032,180640,true
HKTiq,2051-03-01,2993,218489,false
OHnow,2121-12-21,5958,458766,true
FlrAk,2053-05-04,7537,535127,true
RFgpa,2106-01-05,9705,640530,true
saQBN,2039-04-17,8383,779619,false
Jkjcg,2054-08-23,7311,438660,false
nPQjP,2058-08-06,5264,63168,true
NdXau,2028-03-28,2434,226362,true
eNHsM,2107-08-24,8860,637920,true
ntjoe,2103-08-19,3676,80872,false
uJhPn,2054-08-26,2362,85032,false
AXiBL,2077-08-27,6028,554576,false
CqZhn,2065-09-02,9414,263592,true
CYcPN,2074-07-31,5882,323510,false
DpXrY,2102-10-20,4168,245912,true
JZmGM,2022-03-04,3245,207680,false
NAqcA,2087-07-16,6389,191670,true
lTPEo,2092-09-27,2543,198354,true
sTXYe,2115-11-29,6579,296055,true
gsXOr,2104-06-10,3793,106204,true
YRwUE,2074-09-25,7166,537450,true
RHAuO,2102-06-20,4466,352814,true
INYMj,2062-10-19,6863,631396,false
qNgVE,2024-08-20,8558,453574,false
bPUCM,2105-12-18,3823,347893,true
NyHOc,2052-02-19,6288,622512,true
pwnlB,2056-10-22,6706,228004,true
jcBdh,2085-10-22,8937,62559,true
byOjC,2023-04-07,3708,244728,false
AaqJK,2081-09-10,4580,265640,false
tzcPa,2078-08-27,6729,107664,false
Hkqpu,2076-09-15,2409,209583,false
Iizvd,2098-11-12,9155,311270,true
RDqil,2022-02-11,2031,67023,true
uHVWC,2048-12-01,4924,428388,true
RJhmE,2093-12-21,8221,246630,false
XvqqP,2095-03-06,6470,517600,false
xWhJf,2102-07-01,5788,312552,false
yGLBj,2023-01-09,7443,654984,false
dNYXo,2091-10-03,4712,348688,false
synBh,2066-11-17,8989,602263,false
hgXTv,2092-08-05,9748,302188,false
QscgK,2054-11-18,8863,363383,true
uDZNS,2067-04-30,2455,130115,false
gYdPd,2041-09-25,2804,215908,false
swMcN,2064-07-26,6155,400075,true
huOCi,2052-10-07,4701,103422,false
XKpkB,2069-09-02,7572,68148,true
IQIoQ,2092-10-21,8997,782739,true
Pqibt,2111-09-26,9905,633920,false
QLYru,2088-09-02,8420,311540,false
prNjp,2115-07-06,4481,421214,false
ywDgw,2041-01-30,7311,358239,true
EOuGi,2105-03-13,7054,606644,false
qGCvQ,2080-03-12,6149,344344,false
IwMFG,2047-06-22,2534,101360,false
RNCWl,2050-12-02,3805,178835,false
iufYB,2026-12-30,2023,34391,true
anlBU,2099-10-22,2268,165564,true
SPPBt,2091-05-25,7811,437416,false
uDaMI,2035-12-12,9260,916740,true
abUtW,2113-07-06,2106,120042,true
bceYY,2083-10-07,4356,113256,true
