StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
rPlyx,2095-06-01,2998,92938,true
RwoJX,2068-01-20,9416,819192,false
RnfWE,2121-06-04,4461,352419,false
dLNJC,2088-05-30,4766,376514,true
wRVSD,2041-05-16,2292,176484,false
naVXO,2069-07-25,3993,203643,true
Vhrir,2066-06-30,6371,471454,false
xnqgV,2085-01-16,2245,193070,true
UAlSz,2048-09-17,8270,173670,true
soSos,2032-03-02,7457,67113,true
pBadJ,2081-05-28,5938,409722,false
DiAjh,2041-11-05,3763,37630,true
MGHhA,2114-08-03,6180,358440,true
rWKmx,2085-09-14,9737,68159,true
JuHHk,2030-01-22,2363,18904,true
gosJF,2030-07-17,6038,525306,true
wEXNf,2042-10-13,4105,307875,false
erENa,2089-04-10,7835,274225,false
KIYze,2099-07-26,8417,92587,true
ZITXO,2037-01-11,4503,396264,false
ukwKz,2021-01-18,8804,545848,false
fROpz,2083-12-01,8363,192349,true
SOpJC,2027-01-04,8574,557310,true
dEUJN,2118-07-09,4446,97812,false
SIymk,2074-06-29,9526,200046,true
dGlTK,2052-09-19,2042,196032,false
rKzml,2034-06-18,4745,28470,true
lbbAI,2082-02-08,8040,313560,true
DJjpR,2113-02-11,4123,94829,false
hejzM,2110-08-03,7525,105350,false
oZZEy,2087-04-22,2665,79950,false
HytDf,2047-01-04,3347,16735,true
ImKgR,2086-06-17,4634,194628,false
bzqhj,2030-05-05,5415,48735,true
JtNFm,2065-02-01,5330,421070,true
gIBGn,2090-11-21,7218,375336,false
BYHfs,2095-09-24,3807,106596,false
jSYfC,2059-09-18,8136,528840,false
XfDRz,2117-02-03,4194,360684,true
wuyow,2101-04-19,4003,244183,true
GhoWI,2081-11-29,6735,33675,false
LWALp,2081-01-28,7582,189550,false
kImZj,2121-06-02,8344,642488,false
xUZHW,2120-03-29,2986,137356,true
XHXCu,2028-08-24,3996,171828,true
LrRYP,2071-04-01,3224,119288,true
ZTCzx,2065-04-01,6727,383439,true
GaflA,2073-02-11,4955,208110,false
xXQVx,2064-07-20,7754,302406,false
yoPMM,2101-11-11,3200,182400,true
fnifp,2040-01-13,2734,90222,true
UBiHD,2036-11-08,6780,400020,true
pHkIy,2050-11-30,5329,111909,true
hAamr,2027-03-15,7226,289040,true
NGGPn,2095-05-02,3441,302808,true
PieYt,2121-09-12,8555,213875,true
BBviV,2113-02-19,9496,674216,false
WGIMR,2071-10-04,5602,464966,true
Fcoqj,2071-01-13,7681,652885,false
zxbcV,2025-06-04,8654,657704,true
aqXjv,2066-12-25,2433,223836,false
HwABJ,2101-01-20,5093,509300,true
pwxsm,2107-07-16,9934,149010,true
AxKjw,2109-09-24,8631,112203,false
