StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
UbVdI,2044-03-10,6958,278320,true
NssPe,2072-11-02,2555,79205,false
xFuoR,2028-10-27,2326,230274,false
DTMgX,2067-09-04,2774,138700,true
mlJlb,2064-09-26,2148,40812,true
ymBoG,2039-12-07,4660,139800,false
IaTIL,2060-10-11,6757,60813,true
RDRbk,2099-05-20,7925,554750,false
PEdzJ,2062-09-17,8144,456064,false
uvYKG,2096-08-11,6586,296370,false
kaKpY,2056-09-28,5335,517495,false
SeXAD,2110-08-03,9527,924119,true
QMmbL,2021-05-29,3544,74424,false
AGZKo,2079-11-25,3708,114948,true
TScRb,2061-01-30,7602,311682,true
KGAMJ,2090-04-09,8736,262080,false
JViUc,2094-01-14,7591,523779,true
KAhnw,2040-03-23,2349,89262,false
xhPHG,2088-07-04,7766,232980,true
ZSErb,2026-05-28,2257,58682,true
PuWMA,2049-09-12,9405,103455,true
IXpTk,2051-07-17,8392,545480,true
soqBT,2084-03-02,3136,185024,true
UYTSr,2038-05-13,6508,78096,true
cfLcc,2054-07-10,7445,431810,false
LCmQP,2065-11-22,7086,474762,true
zQebo,2114-01-28,3140,282600,false
hWvFA,2037-01-19,6994,328718,true
tqpRp,2106-05-15,4543,358897,false
hUecU,2082-04-09,2445,224940,true
wyZhm,2068-06-06,9202,165636,true
EOVmQ,2052-02-01,5625,90000,false
wdJWS,2096-02-16,2918,215932,true
vVlLg,2071-02-21,7504,90048,true
dvYIP,2079-12-15,6525,411075,true
EYsXj,2088-08-07,4950,193050,true
IJRUx,2066-01-09,8260,421260,false
BQvxj,2047-11-16,8548,145316,false
MZeaV,2120-03-21,2504,82632,false
GdwjX,2120-07-22,4664,424424,false
XzDRI,2093-06-17,4014,224784,true
SfoCb,2064-08-01,8320,757120,false
XHZpl,2120-06-26,5858,117160,false
qhGWw,2052-03-15,6684,407724,false
EyAMJ,2080-08-26,2029,202900,false
cOkai,2120-02-09,9731,613053,false
ErNKN,2034-06-01,4452,302736,true
LUZXk,2041-09-02,6669,266760,false
LCbTC,2089-02-18,5141,200499,true
aFBqj,2062-11-16,3760,210560,false
LgLtU,2075-11-30,6097,152425,true
SVJuK,2030-12-14,6752,189056,false
VgqlC,2037-10-22,7477,493482,true
lNIwZ,2085-09-16,6682,207142,true
nrDwj,2121-08-13,5839,513832,true
mTYLg,2070-12-20,9568,181792,true
kZqaY,2067-02-06,2340,112320,true
biUrp,2076-05-11,9885,296550,false
dySwt,2071-06-12,4192,25152,false
nXTSo,2111-05-09,4402,347758,true
NYJYP,2103-05-02,8982,763470,false
TdqRz,2056-12-19,9388,84492,true
DLuNM,2081-01-13,4318,215900,true
iOdxH,2064-03-09,4436,106464,false
gKrAl,2046-10-15,8102,615752,true
qjOML,2074-12-08,3313,79512,true
vzFzF,2040-09-13,9964,697480,false
IedHV,2096-05-22,8392,604224,false
eZrvP,2096-03-20,2825,96050,true
iflfM,2108-06-18,4714,51854,false
ylIMC,2059-09-06,6148,92220,true
VMeqN,2090-01-26,2002,70070,true
AwOZr,2047-04-25,3233,236009,false
SiIRG,2046-08-23,8040,739680,true
KMQJh,2094-03-01,6220,43540,false
