StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
XKpkB,2089-12-30,6502,65020,true
IQIoQ,2034-12-25,7638,328434,false
Pqibt,2079-04-25,3426,215838,true
QLYru,2080-07-06,3687,247029,true
prNjp,2082-05-31,2318,208620,false
ywDgw,2075-08-15,8740,751640,true
EOuGi,2040-01-21,5455,125465,false
qGCvQ,2110-05-06,3836,214816,true
IwMFG,2116-12-30,8977,565551,true
RNCWl,2074-12-13,4208,248272,true
iufYB,2111-01-31,5658,424350,true
anlBU,2077-01-12,7673,184152,true
SPPBt,2039-02-02,9421,56526,false
uDaMI,2084-07-03,7982,255424,false
abUtW,2050-03-16,8022,513408,false
bceYY,2067-03-31,2885,28850,true
yIpfP,2049-03-18,3491,251352,false
iapZh,2056-12-24,7154,207466,true
xqxiX,2051-09-09,6313,441910,false
GpVwe,2075-05-29,9060,715740,true
TfCjo,2038-12-09,3560,210040,false
uSIuL,2060-08-04,4937,266598,false
DKhMG,2032-11-14,5123,358610,true
UMzIr,2066-08-13,4746,90174,false
JEcPe,2117-07-19,2771,210596,true
dHOWb,2026-07-04,5103,255150,false
MTtET,2070-05-08,4022,36198,false
cDvSm,2104-02-08,3131,306838,false
YqlzQ,2067-01-19,2613,62712,true
TIIHZ,2037-06-24,6474,453180,true
tQEig,2057-04-05,9343,766126,false
zEpHg,2077-05-21,4506,441588,false
EJFNk,2110-09-05,2617,196275,true
AvbxV,2101-04-08,8787,711747,false
HpTWl,2078-02-27,3914,242668,false
QCjmN,2055-04-10,5230,418400,false
tzeZO,2107-07-13,6770,47390,true
Kwcjp,2091-12-20,5270,247690,true
pcROx,2110-07-22,8780,790200,false
gAMtd,2040-12-24,4150,62250,true
VjKsx,2055-08-09,9181,137715,true
svunt,2050-01-25,3389,193173,true
YuwRT,2118-09-11,3681,80982,true
hPeiL,2062-04-15,7721,424655,false
uadTG,2115-02-24,9806,303986,true
CcTQy,2119-03-05,5265,368550,true
MfVCP,2079-12-14,9036,524088,false
gfSXb,2085-01-10,6954,438102,true
GPemI,2076-07-25,3164,85428,true
LohWj,2068-11-23,6174,358092,false
AlHDZ,2074-11-20,4391,153685,false
rykeP,2036-12-14,2270,129390,true
hAfge,2067-01-14,4332,199272,true
HMraQ,2057-02-22,2579,159898,false
eRGZG,2047-02-06,8106,275604,true
BzeNi,2090-08-07,2384,73904,false
dnagi,2053-10-22,8068,750324,true
JIrDE,2049-02-24,4547,350119,false
hYddv,2023-04-03,8895,382485,false
NvIxY,2088-04-30,5775,398475,false
geUiu,2045-01-04,2934,237654,true
vFTOt,2027-05-16,8093,712184,true
rLEAw,2121-07-22,7602,448518,true
jTOEa,2088-11-11,3876,127908,true
UufKk,2066-10-19,4942,143318,true
NaMdF,2080-07-13,7808,406016,true
vGgMR,2088-07-28,9104,236704,false
pqzjt,2108-02-12,3190,86130,false
qoWVi,2088-12-10,3086,111096,true
EzcZR,2076-09-03,4401,382887,true
XdLFb,2042-10-09,2481,238176,true
WqIEX,2041-09-01,8128,715264,true
KsXVw,2090-06-12,6899,600213,true
pQOhV,2105-11-10,3683,346202,false
sQwdy,2081-02-08,3379,118265,true
jaMrl,2107-02-28,9157,659304,true
GRjmN,2054-10-07,5136,97584,false
emfQE,2069-03-27,3443,220352,false
wRGlS,2021-12-16,6263,75156,true
YxXHJ,2039-12-09,2085,52125,false
JHBjS,2098-11-20,3510,301860,true
vyoFP,2031-10-26,9686,881426,true
cIism,2118-07-13,6333,94995,true
OSbey,2074-08-20,7345,301145,true
RLQox,2093-02-26,6895,193060,true
DLXXM,2081-05-10,7906,339958,true
oFMyv,2029-12-07,2846,153684,false
FMBqm,2058-01-18,6661,626134,false
RNPtE,2098-12-29,7881,331002,false
zpakt,2069-10-04,7653,727035,false
NLIXr,2083-06-19,2315,71765,false
LWokn,2101-07-10,6134,122680,true
mEnMN,2066-02-21,6861,253857,true
jikCb,2088-11-08,8711,557504,true
hMhBO,2048-06-23,5954,482274,true
iPoPi,2093-03-23,9303,241878,true
dqwSi,2055-04-11,3671,157853,true
fQpRI,2023-05-23,5754,258930,false
PqbsG,2090-03-05,9797,146955,false
DTWMq,2027-11-12,2445,68460,false
