StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
ELRhJ,2103-10-18,9792,851904,true
mZpJm,2083-04-12,8523,826731,false
Myijg,2067-03-27,8599,189178,true
HESXi,2050-10-02,5235,230340,false
zmKuF,2091-10-11,9034,397496,true
Zhwqx,2091-07-04,9950,179100,true
mrMBd,2062-12-06,5676,283800,false
gRnNs,2083-07-26,5691,256095,false
AEaYi,2066-08-08,2374,11870,false
auACm,2055-09-16,5593,542521,false
uxZcL,2103-05-19,9572,622180,false
LLHRI,2086-10-20,7211,115376,true
Gfuml,2112-06-26,3320,122840,false
xpWFE,2093-09-30,2843,113720,false
hzYwn,2111-11-22,8444,641744,false
asrDF,2046-05-27,2699,107960,true
WqXEo,2119-07-12,9559,267652,false
UzyND,2067-08-02,8363,577047,true
VfSTP,2121-09-15,5830,448910,true
KICbe,2116-12-27,8587,223262,false
arcPj,2116-10-27,9144,530352,true
xuXJD,2030-01-23,4193,117404,true
LncVn,2040-06-18,3728,357888,true
DpLms,2095-03-03,9274,760468,true
ukbYT,2023-03-21,3794,83468,true
LUaMu,2033-06-22,3498,87450,true
HlQhV,2089-03-25,3113,292622,false
xqytA,2069-07-26,9542,314886,true
yRrjt,2092-11-13,6150,541200,false
qnaRz,2096-05-03,3998,123938,false
bLEdL,2026-10-19,2264,115464,false
nBWsX,2097-01-30,9261,546399,true
YEDdv,2105-11-20,3962,324884,false
Huqaw,2027-05-27,7702,500630,false
VEMDU,2099-11-11,5285,465080,true
ScRaF,2067-06-09,6441,392901,true
IkEWb,2023-05-02,2784,236640,false
yUAkF,2023-01-16,9778,264006,false
vmMwF,2056-03-12,2467,69076,true
CxgDi,2048-06-30,6439,373462,false
EiFLE,2046-12-29,9042,822822,false
vebAI,2099-02-14,3215,273275,false
hjmEW,2087-07-27,4225,392925,true
XwqDz,2062-03-29,3165,69630,true
oTQNK,2053-02-24,3513,137007,false
yfCFT,2067-03-19,8829,185409,true
sqipH,2074-07-06,2878,34536,false
vKHum,2086-05-03,5351,74914,false
GJYlu,2056-04-27,4786,445098,false
XsQNB,2069-02-19,8128,357632,false
XyNYW,2032-12-21,6924,353124,true
KfNPE,2042-03-30,7154,171696,true
zWLjt,2118-04-28,5540,282540,false
LBZOO,2080-10-24,4621,184840,true
jBUyx,2067-09-12,2314,192062,true
BkcIO,2103-02-26,9068,326448,false
npohD,2026-11-26,9097,436656,false
oHlSy,2048-09-14,3501,241569,false
ORjNJ,2045-09-11,5083,111826,false
nMeRc,2037-07-28,7456,342976,true
KPZsa,2105-11-11,5905,283440,false
HjFMY,2040-03-09,2413,178562,false
ZfISm,2098-05-23,8273,488107,true
xdQSe,2119-04-26,4038,169596,true
WZjPt,2049-06-06,7272,247248,true
uJKMn,2104-12-23,6951,139020,true
ycZWf,2044-03-15,5377,290358,true
jzDgS,2060-06-07,8807,819051,false
ThCjH,2032-05-28,5512,418912,true
LHQkS,2104-06-12,5331,138606,true
sEorK,2088-05-27,5772,386724,false
mlKgn,2098-05-04,7448,67032,false
wywHO,2107-11-01,3900,89700,true
YBGmN,2118-02-08,7048,218488,true
jBTfn,2065-01-05,8151,586872,true
NxHAX,2048-12-07,9591,374049,true
BtXrB,2053-04-18,4558,410220,false
SIGvq,2048-04-14,6907,580188,true
YUuxM,2086-02-12,6524,534968,true
lIxwY,2031-04-27,4066,276488,true
WRTEU,2082-05-04,5599,330341,true
aYZse,2086-06-06,5811,92976,false
uGymu,2119-05-23,3104,93120,false
bdVkY,2078-06-22,7430,208040,false
xxxdQ,2083-10-09,9773,674337,true
TEoKF,2090-10-24,3190,216920,true
TqvHY,2070-07-18,5875,70500,true
YrCmK,2051-11-16,2581,193575,false
AyODv,2084-08-04,5351,288954,false
SLGvg,2093-08-19,7862,188688,true
xYRIJ,2093-09-06,7051,479468,true
mQdRc,2112-12-15,3949,177705,true
PTuRg,2039-04-05,4472,174408,false
sBYvZ,2104-04-30,9424,574864,false
obwvs,2111-12-29,9128,721112,true
FvafL,2022-01-09,2885,213490,true
Lophj,2078-04-26,7350,279300,false
kIGjc,2051-08-30,5306,344890,false
hzhfC,2079-08-03,5113,71582,true
VcTBw,2099-01-23,9202,478504,false
SJmMg,2119-08-26,6421,250419,true
eFaAS,2039-06-15,9371,655970,true
GAZpr,2045-10-27,7497,67473,true
RzlSK,2068-05-27,4479,103017,false
WxaxZ,2042-05-25,5461,70993,true
VwQUS,2101-01-21,6559,491925,true
wGTkG,2121-08-09,6451,135471,true
xhwRj,2044-01-19,4543,454300,true
SJElI,2080-05-24,4586,362294,true
KUzqX,2120-10-28,6829,68290,true
aPylH,2110-05-08,7799,616121,false
meNtD,2088-04-21,2788,184008,true
pIQTk,2113-12-30,8832,185472,true
ExDQm,2047-06-01,9312,400416,true
bXRMv,2041-04-11,5893,135539,false
yBnce,2075-02-24,3759,372141,false
scuvi,2120-06-14,5666,56660,false
pgqEq,2057-08-01,3964,178380,false
ytYLT,2120-08-20,9225,525825,true
LDiYP,2057-01-12,9613,922848,true
WKkXA,2076-07-25,4917,481866,true
ABviR,2105-09-23,2241,165834,false
hJegb,2048-03-23,5512,485056,false
HKTiq,2119-05-02,6135,343560,false
OHnow,2048-01-04,3045,167475,false
FlrAk,2021-10-14,9549,926253,true
RFgpa,2046-03-31,6479,291555,true
saQBN,2021-06-21,5057,369161,true
Jkjcg,2094-08-02,3654,73080,false
nPQjP,2036-11-11,8506,374264,false
NdXau,2025-08-29,2952,35424,false
eNHsM,2084-12-12,8889,471117,true
ntjoe,2099-05-12,7674,276264,true
uJhPn,2089-06-17,6335,519470,true
