StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
XyNYW,2022-08-03,5485,351040,false
KfNPE,2045-03-23,3445,196365,true
zWLjt,2041-06-01,8901,738783,false
LBZOO,2120-08-27,6390,421740,true
jBUyx,2086-11-25,9447,708525,false
BkcIO,2029-07-19,7403,725494,false
npohD,2056-12-25,5073,492081,true
oHlSy,2121-02-08,7727,262718,true
ORjNJ,2121-06-02,4641,27846,false
nMeRc,2041-12-12,8147,529555,false
KPZsa,2025-11-25,3296,161504,true
HjFMY,2046-10-05,8116,560004,true
ZfISm,2026-08-22,7524,353628,true
xdQSe,2051-01-31,3934,200634,true
WZjPt,2043-09-05,2918,221768,true
uJKMn,2032-12-14,4145,215540,true
ycZWf,2064-05-01,6185,414395,true
jzDgS,2045-12-04,2130,140580,true
ThCjH,2021-12-26,7725,440325,true
LHQkS,2076-11-10,2297,78098,false
sEorK,2065-11-30,6210,310500,true
mlKgn,2088-01-02,6994,678418,true
wywHO,2101-10-31,3202,278574,false
YBGmN,2068-03-21,9537,591294,false
jBTfn,2075-08-03,2253,36048,true
NxHAX,2062-02-05,4322,263642,false
BtXrB,2058-12-01,4325,298425,false
SIGvq,2026-10-25,6971,41826,true
YUuxM,2091-09-08,4945,311535,true
lIxwY,2063-07-12,4756,313896,true
WRTEU,2033-08-06,2753,269794,true
aYZse,2120-06-14,5604,437112,false
uGymu,2120-03-26,9511,485061,false
bdVkY,2098-06-29,9132,136980,false
xxxdQ,2080-03-28,5946,576762,true
TEoKF,2035-05-01,4596,344700,false
TqvHY,2101-03-29,4435,208445,true
YrCmK,2095-05-31,9282,83538,true
AyODv,2021-05-27,3041,145968,true
SLGvg,2031-12-28,7608,190200,false
xYRIJ,2030-07-15,8975,753900,false
mQdRc,2061-06-08,6260,494540,false
PTuRg,2095-03-17,3087,222264,false
sBYvZ,2024-01-27,6446,141812,false
obwvs,2096-08-04,3721,96746,true
FvafL,2038-12-08,4982,468308,false
Lophj,2067-10-19,3292,292988,false
