StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
aNprq,2083-03-26,3310,191980,true
FLcJk,2026-03-17,2377,180652,true
DsvRZ,2026-01-12,4244,237664,true
MUHIO,2113-04-16,5470,306320,false
PnQku,2094-07-08,6901,455466,false
auapI,2119-05-03,9766,410172,false
OgydP,2063-08-03,4955,252705,true
zFXxM,2056-07-03,2177,95788,true
zQzLp,2110-08-29,6485,622560,false
FIAJK,2068-11-30,2156,60368,false
fhhcY,2030-02-04,6762,676200,false
zghcv,2090-05-11,3104,158304,true
KIJls,2079-08-24,4489,412988,false
wdpvP,2096-09-10,2461,216568,true
fFXEw,2111-04-17,3542,265650,false
qYLhG,2087-05-28,2650,190800,false
VuEHV,2037-01-09,8485,695770,true
GlgRx,2033-12-11,8844,194568,false
nvdSW,2063-06-28,9011,396484,false
kOoCc,2057-09-20,2303,23030,true
UbVdI,2042-08-12,2346,32844,false
NssPe,2031-10-08,8338,708730,true
xFuoR,2092-01-29,5932,373716,true
DTMgX,2078-01-15,3944,236640,true
mlJlb,2108-12-09,5402,91834,false
ymBoG,2033-03-30,6896,172400,false
IaTIL,2106-10-14,7507,90084,true
RDRbk,2032-02-08,8229,633633,false
PEdzJ,2117-09-16,6996,398772,false
uvYKG,2118-02-19,8464,110032,true
kaKpY,2026-01-08,4012,148444,true
SeXAD,2074-06-18,8272,628672,true
QMmbL,2100-03-10,4906,240394,false
AGZKo,2107-10-29,5202,301716,false
TScRb,2056-06-26,9469,842741,false
KGAMJ,2075-06-01,7535,75350,false
JViUc,2022-10-12,2939,229242,true
KAhnw,2044-11-27,8167,253177,true
xhPHG,2073-09-13,6229,579297,true
ZSErb,2046-08-31,7427,393631,true
PuWMA,2021-07-17,6841,608849,true
IXpTk,2108-04-29,4899,181263,true
soqBT,2120-10-05,6759,466371,true
UYTSr,2102-02-10,4436,199620,false
cfLcc,2106-06-24,3273,265113,false
LCmQP,2023-08-03,7191,582471,false
zQebo,2119-05-03,8473,499907,false
hWvFA,2074-10-09,3385,81240,false
tqpRp,2095-03-30,3528,179928,true
hUecU,2099-01-05,7507,578039,false
wyZhm,2091-10-19,8224,452320,false
EOVmQ,2027-08-25,3711,222660,false
wdJWS,2060-12-20,3392,152640,false
vVlLg,2109-05-15,3999,63984,true
dvYIP,2052-12-04,8152,684768,false
EYsXj,2054-07-20,3503,287246,true
IJRUx,2072-11-05,5787,214119,false
BQvxj,2051-04-11,2310,34650,true
MZeaV,2118-12-04,5854,427342,false
GdwjX,2088-05-06,5605,470820,true
XzDRI,2025-09-02,9900,257400,true
SfoCb,2065-07-13,5948,571008,false
XHZpl,2043-10-22,3786,124938,true
qhGWw,2085-06-03,5504,49536,true
EyAMJ,2065-01-13,9511,218753,true
cOkai,2105-10-12,7986,455202,true
ErNKN,2070-05-04,4805,446865,true
LUZXk,2052-03-28,6755,175630,true
LCbTC,2112-04-21,4113,78147,true
aFBqj,2029-03-31,9140,767760,true
LgLtU,2057-06-28,6948,396036,true
SVJuK,2047-04-28,8044,48264,false
VgqlC,2115-07-21,7102,134938,true
lNIwZ,2107-03-17,5113,189181,true
nrDwj,2081-05-30,3265,235080,true
mTYLg,2037-09-23,2328,128040,false
kZqaY,2026-03-17,8513,476728,true
biUrp,2069-11-17,5553,349839,false
dySwt,2042-06-05,4345,65175,true
nXTSo,2111-11-08,7882,299516,false
NYJYP,2109-06-24,2636,134436,false
TdqRz,2047-11-24,6938,131822,false
DLuNM,2108-07-30,7252,108780,true
iOdxH,2086-02-03,7825,320825,false
gKrAl,2043-04-16,5388,96984,true
qjOML,2101-01-15,5603,246532,false
vzFzF,2022-04-20,7402,266472,true
IedHV,2031-09-18,3052,64092,false
eZrvP,2027-03-25,7208,533392,false
iflfM,2115-08-15,8694,504252,true
ylIMC,2081-08-29,7992,775224,false
VMeqN,2113-12-18,5028,196092,false
AwOZr,2062-01-14,5732,200620,false
SiIRG,2059-11-03,6720,383040,false
KMQJh,2121-10-12,2468,41956,true
ZkYJi,2099-03-15,9980,349300,true
QivYi,2068-05-28,9992,879296,false
jdRdI,2106-11-28,9058,471016,false
dlRPu,2116-03-30,4752,218592,true
AEzua,2051-01-14,4468,80424,true
udeoO,2031-06-20,5861,76193,false
tIbkH,2038-02-03,5480,197280,false
jnckU,2080-08-22,4506,162216,false
UqKHU,2064-09-07,6494,305218,false
fvvzF,2117-12-05,2737,153272,false
ubBvJ,2097-09-12,7152,550704,false
jcBKP,2074-01-16,8583,489231,true
MZufH,2036-12-23,4274,85480,true
leBWA,2092-06-17,6111,122220,true
FZkIh,2089-12-11,8463,414687,true
QcxGX,2023-07-03,5341,144207,false
OYDFS,2111-04-20,5864,111416,true
CWpDO,2110-09-20,2682,107280,false
yMpVe,2108-11-27,9161,677914,true
NHPBK,2029-02-02,2762,121528,false
BTfXS,2120-07-29,9557,372723,true
GYwgd,2044-03-11,6307,334271,false
SJHSM,2042-10-04,7697,384850,true
eaOwZ,2112-12-22,2315,215295,false
GegCn,2112-09-05,9726,116712,false
CVdHm,2059-03-01,2092,56484,true
piDSU,2099-04-20,6074,504142,true
uHFdq,2021-04-09,2642,31704,false
VBvsZ,2025-07-15,7656,643104,false
OaonV,2100-11-29,6123,48984,false
WxCuC,2061-08-29,2756,256308,false
lrdmQ,2024-07-22,3201,214467,false
XDBOn,2119-04-04,3137,254097,true
zKiCg,2099-10-24,8108,502696,false
GhWjC,2025-01-31,4629,379578,false
rLgcW,2034-04-07,9050,660650,false
Kmhev,2094-01-22,9348,570228,true
JMnTL,2117-05-18,2976,142848,false
tygbv,2111-06-12,7521,488865,true
KSaTN,2052-06-05,7309,613956,false
kYhLY,2029-10-17,8156,513828,true
IQpeV,2111-08-06,3253,250481,true
SSGhM,2101-06-16,6025,542250,false
qMQqC,2035-02-13,9360,833040,true
iaKlv,2068-02-15,2236,143104,true
uTDfX,2077-10-21,6929,360308,true
EywWq,2031-02-10,3551,85224,true
YsTui,2096-05-09,4551,391386,true
KNCJS,2046-02-06,8987,620103,true
WuKsx,2097-12-26,8445,827610,true
ANVEy,2102-01-27,5312,361216,true
UWaYX,2051-12-24,2530,245410,true
ssYLB,2021-09-04,9438,415272,false
setOB,2074-02-18,9390,892050,false
hsrSA,2076-08-31,8216,583336,true
kqluk,2051-10-29,9418,621588,true
JYZuR,2104-11-20,8836,627356,false
STRTS,2078-10-23,7189,50323,false
qTePA,2044-08-21,9625,462000,false
mSMBw,2041-02-11,9527,924119,true
dDwYL,2040-02-08,5179,77685,true
Xgsru,2076-07-18,5524,176768,false
ZetEh,2088-11-23,6223,504063,false
vlvxB,2048-08-03,8907,115791,true
PGFlN,2048-06-05,6990,636090,true
hwJkd,2082-07-03,3236,252408,true
jtVyk,2037-02-26,4696,319328,true
rbgKb,2026-12-06,6678,627732,true
DUdIG,2091-03-17,4672,383104,true
GYZVK,2023-06-25,4281,308232,true
QliAf,2026-10-22,5286,417594,false
NlLfn,2100-09-05,7305,343335,false
tmKjH,2032-09-05,8404,487432,false
kqimz,2021-09-09,5803,539679,true
slAfl,2077-01-13,8383,603576,true
Vahai,2024-10-20,5651,356013,true
tXPLn,2032-01-11,5450,288850,true
ePGqv,2118-02-08,5777,479491,true
zCCRP,2104-11-19,7906,252992,false
hMOUE,2072-11-20,6326,480776,false
ntrCa,2090-03-08,9046,316610,true
GmWQr,2039-08-23,2428,126256,true
