StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
EZiaQ,2039-09-26,5450,430550,false
sLFmF,2032-04-27,2018,52468,false
toqFu,2072-09-11,9455,888770,true
PdveO,2047-05-19,2299,206910,false
BzZTV,2074-09-07,6715,100725,true
khBfg,2066-12-25,2494,162110,false
Brbyo,2102-09-19,5043,423612,true
hxCJQ,2071-11-14,9029,234754,true
PXenY,2099-12-16,4708,75328,true
cwtDX,2104-11-04,6441,618336,true
eUPbR,2098-03-05,9844,118128,false
WmlnQ,2024-05-28,4649,464900,false
kOlaN,2076-02-20,5888,476928,true
yrQct,2077-10-07,3197,274942,true
WJdpA,2076-02-10,2735,183245,true
fXWVR,2103-08-25,4600,161000,false
NMxTB,2085-12-28,9417,254259,true
pUtri,2097-12-16,9660,115920,true
wnZIE,2104-03-15,8985,440265,false
TgYFa,2024-11-28,3384,16920,false
aNprq,2112-06-02,7994,375718,false
FLcJk,2054-10-04,9914,456044,false
DsvRZ,2121-07-10,9979,738446,true
MUHIO,2037-01-16,6089,401874,false
PnQku,2040-07-30,3608,266992,false
auapI,2121-06-11,8520,85200,false
OgydP,2036-01-17,9136,191856,true
zFXxM,2066-12-26,9806,392240,false
zQzLp,2047-02-26,2181,139584,false
FIAJK,2098-04-23,2730,204750,true
fhhcY,2107-05-08,4779,200718,true
zghcv,2120-05-24,9774,322542,false
KIJls,2115-08-11,5186,285230,true
wdpvP,2047-05-25,7997,263901,false
fFXEw,2029-04-16,6787,217184,true
qYLhG,2109-07-21,6042,392730,false
VuEHV,2040-01-20,8346,692718,true
GlgRx,2092-09-03,7417,734283,false
nvdSW,2113-11-06,8530,733580,true
kOoCc,2049-01-15,7179,337413,false
UbVdI,2098-04-10,7434,141246,true
NssPe,2040-05-06,3435,144270,true
xFuoR,2054-08-01,8877,168663,false
DTMgX,2083-10-09,2735,257090,true
mlJlb,2094-02-02,4674,135546,true
ymBoG,2059-06-27,9506,104566,false
IaTIL,2075-01-07,3240,294840,false
RDRbk,2088-06-21,5736,217968,false
PEdzJ,2073-04-08,8649,674622,true
uvYKG,2115-11-17,5734,516060,false
kaKpY,2091-05-17,9884,820372,false
SeXAD,2095-11-02,2571,136263,false
QMmbL,2054-04-21,5366,332692,false
AGZKo,2022-02-02,9058,471016,true
TScRb,2033-04-10,7920,712800,true
KGAMJ,2097-07-06,2282,189406,true
JViUc,2102-11-16,2425,232800,true
KAhnw,2021-12-25,6254,425272,false
xhPHG,2068-10-29,7700,662200,true
ZSErb,2095-01-12,6038,344166,false
PuWMA,2090-03-02,3964,368652,true
IXpTk,2059-02-21,8621,353461,false
soqBT,2101-02-17,2991,161514,false
UYTSr,2111-03-05,3766,207130,false
cfLcc,2050-01-26,7324,388172,true
LCmQP,2105-06-02,8149,814900,true
zQebo,2063-10-07,7416,652608,false
hWvFA,2077-01-02,8705,835680,true
tqpRp,2049-09-19,5156,262956,false
hUecU,2107-12-09,8309,556703,true
wyZhm,2090-02-15,8447,582843,false
EOVmQ,2120-04-28,9397,244322,false
wdJWS,2072-10-04,9724,768196,true
vVlLg,2102-07-07,9957,507807,false
dvYIP,2053-06-19,8855,672980,false
EYsXj,2045-12-27,7204,79244,false
IJRUx,2117-08-07,9966,936804,true
BQvxj,2041-04-14,5437,54370,true
MZeaV,2040-02-24,6752,40512,true
GdwjX,2081-04-09,7713,269955,true
XzDRI,2097-12-24,8551,299285,true
SfoCb,2055-05-23,4857,398274,false
XHZpl,2104-12-03,9714,330276,true
qhGWw,2121-04-20,5932,498288,true
EyAMJ,2040-09-03,8471,304956,true
cOkai,2116-04-28,4057,255591,false
ErNKN,2046-03-22,2914,26226,true
LUZXk,2024-04-04,5138,354522,true
LCbTC,2115-06-27,6390,178920,true
aFBqj,2085-09-17,4175,158650,false
LgLtU,2102-09-16,2488,161720,true
SVJuK,2069-11-18,4348,286968,true
VgqlC,2103-11-11,6448,490048,true
lNIwZ,2045-08-27,3001,270090,true
nrDwj,2076-04-11,3159,315900,true
mTYLg,2052-09-16,8465,406320,false
kZqaY,2030-10-01,6324,411060,true
biUrp,2059-10-23,2118,188502,true
dySwt,2106-07-30,8320,191360,true
nXTSo,2082-01-16,7911,490482,false
NYJYP,2116-05-18,6993,468531,true
TdqRz,2045-01-09,2734,270666,false
DLuNM,2105-03-02,7496,382296,true
iOdxH,2025-08-05,5040,282240,true
gKrAl,2051-09-05,4767,424263,false
qjOML,2045-01-22,2670,248310,false
vzFzF,2092-01-18,3022,45330,true
IedHV,2083-08-04,9842,541310,true
eZrvP,2112-02-15,2696,29656,false
iflfM,2110-03-17,6211,447192,false
ylIMC,2063-02-12,5631,411063,false
VMeqN,2121-02-15,8615,361830,false
AwOZr,2042-11-22,7189,366639,true
SiIRG,2096-03-01,4179,271635,true
KMQJh,2075-03-08,4936,44424,true
ZkYJi,2054-12-07,7988,71892,false
QivYi,2026-02-22,8287,571803,true
jdRdI,2070-06-07,3596,133052,true
dlRPu,2075-10-26,3455,58735,false
AEzua,2077-12-31,4009,400900,true
udeoO,2056-12-06,4473,335475,true
tIbkH,2049-10-11,8893,311255,true
jnckU,2107-10-21,7851,777249,true
UqKHU,2087-08-27,3664,102592,false
fvvzF,2110-05-07,8679,243012,true
ubBvJ,2053-05-08,9999,429957,true
jcBKP,2098-07-22,8709,478995,false
MZufH,2075-09-30,8670,329460,false
leBWA,2071-12-22,8173,343266,true
FZkIh,2076-01-15,6171,111078,false
QcxGX,2121-05-06,3433,336434,true
OYDFS,2075-08-31,6104,427280,false
CWpDO,2054-08-17,3910,144670,true
yMpVe,2088-07-25,8620,224120,false
NHPBK,2107-11-19,8693,434650,true
BTfXS,2115-03-19,8479,813984,false
GYwgd,2042-09-27,4744,431704,true
SJHSM,2054-03-14,8186,638508,false
eaOwZ,2067-09-22,4282,158434,true
GegCn,2108-10-27,9460,936540,false
CVdHm,2113-09-09,5890,29450,true
piDSU,2074-05-04,8466,431766,true
uHFdq,2058-05-03,2576,231840,true
VBvsZ,2025-03-02,5337,277524,false
OaonV,2026-11-10,7453,521710,true
WxCuC,2058-06-02,7824,78240,true
lrdmQ,2030-09-08,3866,386600,true
XDBOn,2023-01-01,6032,199056,true
zKiCg,2093-12-20,5842,338836,false
GhWjC,2028-01-02,3136,235200,true
rLgcW,2059-03-09,6066,594468,true
Kmhev,2055-08-29,2725,133525,true
JMnTL,2071-10-14,5676,221364,false
tygbv,2044-02-08,2294,112406,false
KSaTN,2061-10-11,8209,49254,true
kYhLY,2076-04-05,9675,706275,true
IQpeV,2074-08-14,9067,634690,false
SSGhM,2114-11-28,2202,28626,true
qMQqC,2066-06-30,8012,713068,true
iaKlv,2079-05-26,7509,412995,false
uTDfX,2085-07-17,5360,75040,false
EywWq,2087-07-24,6773,270920,false
YsTui,2114-04-15,4503,373749,true
KNCJS,2103-12-19,7434,587286,false
WuKsx,2112-04-28,8160,522240,true
ANVEy,2070-09-06,6485,110245,true
UWaYX,2113-04-20,4494,417942,false
ssYLB,2090-12-31,4471,268260,true
setOB,2032-05-06,5879,417409,true
hsrSA,2099-12-22,7699,754502,false
kqluk,2046-04-28,3046,146208,false
JYZuR,2046-11-23,5507,55070,false
STRTS,2037-10-24,5779,543226,false
qTePA,2094-03-30,8973,134595,true
mSMBw,2090-03-01,3195,140580,false
dDwYL,2105-02-11,5163,216846,false
Xgsru,2066-06-05,2754,187272,false
ZetEh,2040-06-23,6099,555009,false
vlvxB,2104-12-31,8962,385366,false
PGFlN,2074-09-02,2136,196512,true
hwJkd,2077-11-03,7740,85140,true
jtVyk,2033-03-26,3656,277856,false
rbgKb,2099-04-09,6990,132810,true
DUdIG,2091-01-20,8827,600236,true
GYZVK,2104-02-13,7084,49588,true
QliAf,2077-09-22,4076,399448,false
NlLfn,2086-05-22,3713,345309,true
tmKjH,2049-04-14,5453,43624,true
kqimz,2067-05-03,8266,578620,false
slAfl,2070-07-29,3834,279882,true
Vahai,2093-06-22,3342,233940,true
tXPLn,2071-01-21,4354,374444,false
ePGqv,2098-07-01,4327,229331,true
zCCRP,2114-10-25,7054,416186,true
hMOUE,2094-02-19,7040,499840,false
ntrCa,2060-12-18,6370,382200,true
GmWQr,2032-12-25,3179,73117,false
egwMA,2026-08-11,9113,510328,false
HaEgD,2094-01-13,7807,499648,false
xdCJc,2041-01-04,4160,295360,false
okJyN,2116-07-12,5500,418000,false
ThPsv,2040-08-14,7134,392370,true
VWPwm,2089-10-12,9889,791120,false
UdIGN,2095-06-27,7335,550125,true
rHBoM,2078-10-15,9203,276090,false
AjNQi,2115-08-15,2390,114720,true
nHGfU,2038-04-04,2864,74464,true
vwXuA,2073-09-13,8163,399987,true
ZJRDH,2071-05-17,8471,160949,false
KNnBR,2092-09-15,7693,692370,false
JubAv,2082-01-21,4811,356014,true
MJXcE,2087-09-09,9805,882450,false
lzuFZ,2056-05-25,6214,149136,true
NbkzT,2088-02-14,6037,362220,false
dbLLF,2104-12-19,4624,383792,false
CGXWX,2119-05-10,2956,183272,true
Lnbox,2042-09-02,4350,95700,false
OOCWw,2068-07-14,3083,123320,true
oJjpd,2025-02-08,4102,365078,true
gEHsH,2023-06-12,3676,257320,false
wzYak,2078-07-01,3019,150950,true
zgXpN,2101-01-24,8906,169214,true
oyfDZ,2119-07-08,6100,579500,true
OKaQl,2094-12-30,6019,583843,true
rNDTc,2117-03-08,5180,36260,false
vZRdZ,2071-09-27,2335,214820,false
PEvtn,2041-08-31,4558,278038,false
sYwQV,2066-09-27,9294,315996,true
KBwCt,2115-07-19,4433,217217,true
mPuGW,2024-02-21,4413,392757,true
yTBDy,2031-01-20,4304,180768,true
CueVE,2071-01-30,2700,253800,true
qkxue,2057-12-05,3630,363000,false
LYhDl,2056-04-07,7221,548796,true
gndlW,2120-10-15,7790,560880,false
Lmlko,2029-01-26,3638,149158,true
JWBfD,2053-06-18,5829,198186,true
bIJKs,2108-05-12,9518,256986,true
wqsBh,2117-12-08,3190,264770,true
UcLrz,2108-05-09,7505,622915,true
QOSbc,2096-06-08,6043,320279,true
sMqHg,2093-10-24,2134,142978,true
ehiBf,2022-05-05,2933,85057,true
ddZJd,2033-10-11,5724,194616,true
CrzOh,2049-06-28,9100,200200,false
RDaEM,2072-04-28,9303,539574,false
djmvH,2103-05-18,5355,160650,false
ndGUZ,2041-06-16,3637,192761,false
vOfCn,2093-10-18,8201,98412,true
BTaZB,2047-02-10,8016,256512,false
Bxwxe,2034-11-04,7745,418230,false
aaCPZ,2021-08-05,2909,104724,false
BlIdp,2041-04-07,2472,88992,false
VBYtQ,2037-11-02,7686,607194,true
ZpOOw,2049-09-21,7943,349492,true
fRyHQ,2025-08-02,8639,570174,false
ttEre,2114-06-30,3479,247009,true
XfzNT,2051-10-19,6899,317354,true
KFoSd,2040-08-02,6002,306102,true
WTDQv,2034-11-13,4335,268770,false
MkNMD,2107-08-10,6005,180150,true
KBamU,2092-09-22,4281,265422,true
xViNc,2062-04-28,3861,212355,true
gKIyA,2032-11-29,2054,36972,true
OdkJD,2029-07-21,4394,127426,true
zxAJF,2109-01-30,2392,174616,true
Igdvq,2075-05-08,7771,93252,true
wiIhA,2039-03-29,5855,398140,true
FnFgI,2102-01-16,6061,200013,false
wJMYW,2055-05-12,7105,660765,false
mjplW,2054-01-21,6970,376380,false
eDTeH,2119-08-03,8803,431347,false
TIOBi,2111-12-17,7603,707079,false
xwKsc,2038-06-26,8672,442272,true
stMiO,2060-09-05,4591,413190,false
HawXD,2042-03-02,3506,178806,false
rfDaa,2055-01-30,5462,404188,true
OXAud,2088-03-28,5567,322886,false
lglks,2108-06-06,8555,256650,true
nTacC,2073-04-06,6851,534378,false
SeDoA,2049-04-26,2531,151860,true
TGccw,2081-10-04,7628,282236,true
XBWmR,2063-07-30,6219,230103,true
gykMD,2094-01-11,2979,211509,true
wEQqZ,2121-01-31,4883,405289,false
NyJnU,2034-09-18,4865,413525,false
DXhHc,2028-06-06,8294,472758,true
qDvAh,2037-11-03,6462,226170,false
nUTHk,2093-01-10,4518,167166,true
acGxm,2087-06-25,5201,374472,true
shnja,2066-08-24,5552,122144,true
KFUGw,2033-12-26,2518,88130,false
UDpYo,2042-01-26,5789,260505,false
LplpW,2111-07-15,8461,761490,false
aZUOR,2054-12-24,6514,143308,false
FWGHn,2065-12-23,3590,215400,true
LtwFp,2110-12-27,9867,661089,false
bRHtm,2050-03-21,4126,136158,false
MkghG,2090-09-07,8136,447480,false
Ikadb,2064-01-13,3226,96780,true
HZIVT,2082-01-08,4323,259380,true
WDVmp,2040-02-07,2875,227125,false
ozDIX,2069-10-07,7889,276115,true
qIDXq,2058-04-30,2054,45188,false
CTQfN,2058-03-07,5197,93546,false
QgAhx,2021-03-14,7751,620080,true
slAcJ,2023-07-18,9405,56430,false
vmrLU,2106-10-31,4643,162505,false
yTHEh,2088-03-13,9626,404292,false
lGoVa,2064-05-12,4392,412848,true
IRJuG,2054-06-19,4777,329613,false
psBFq,2036-11-19,2711,235857,true
VbuxQ,2085-09-02,8283,265056,true
uKndT,2061-11-04,3766,308812,false
fxCIy,2025-12-02,6028,114532,true
zGyGG,2030-06-17,6452,77424,false
uAkbh,2078-03-08,4667,126009,true
EwABN,2112-04-25,2381,90478,false
bxvtl,2050-04-15,9374,609310,true
mqxxj,2065-08-12,7268,697728,false
tsOJz,2055-07-10,8126,195024,true
GzhSX,2069-01-22,2020,202000,false
kvryu,2048-02-26,7894,197350,false
ZwgUp,2023-03-30,3223,41899,false
NUeWz,2098-12-11,8344,475608,false
vKyIK,2083-04-07,7864,479704,true
AmWQO,2096-04-12,4121,383253,true
fQyRo,2109-01-12,5901,224238,false
hjPHN,2048-04-26,4716,462168,false
POqse,2038-09-07,8085,177870,true
EVDgI,2060-01-21,2989,35868,true
IPcfn,2063-04-07,5430,412680,false
MeMGs,2041-10-25,9667,357679,false
jAhpX,2032-05-03,5706,165474,false
uGDff,2036-09-26,2065,51625,false
gOkdO,2024-09-13,4283,158471,true
jWIre,2077-10-01,7656,627792,false
fHpMI,2080-05-01,9552,76416,true
lVMVN,2053-10-31,7256,457128,false
GSRWU,2103-11-30,4060,292320,false
idOvW,2081-04-29,6926,263188,true
VWqbE,2113-10-22,5226,339690,false
vLmKV,2022-02-12,5613,56130,false
aWOOV,2027-05-23,5330,79950,true
kRrkx,2088-06-09,6383,229788,true
QkEUL,2088-01-03,8528,307008,true
uFpQH,2072-11-27,6452,612940,true
rkxtL,2024-08-12,6036,150900,true
talwS,2088-01-20,6974,536998,false
UaAMB,2046-10-26,2230,165020,false
UAeYW,2055-04-11,5524,104956,false
eyUEn,2081-08-09,8239,337799,true
PjnUz,2034-06-06,2360,193520,false
ODyWO,2043-10-31,7739,123824,false
VHTBY,2079-10-14,6496,175392,true
qfuvj,2103-01-12,4649,27894,false
GWKlk,2103-08-31,8371,292985,false
uDRja,2089-06-08,5860,111340,false
xncbm,2050-01-08,6055,326970,true
QqxEp,2057-01-11,7270,472550,true
QrNwO,2079-11-20,8799,571935,false
Sahxf,2054-01-02,2336,102784,true
oRlni,2099-02-14,8699,391455,false
pWhCP,2073-12-23,2382,195324,true
nYIib,2048-01-21,9465,681480,false
lDLzU,2095-07-03,9004,603268,false
HSBSH,2059-03-09,8778,842688,false
Amagt,2085-10-29,5809,34854,true
eZQuo,2104-08-07,9789,929955,true
oUUDg,2067-11-01,4654,274586,false
CbeQK,2055-08-06,6506,110602,true
ZBfsh,2107-05-04,7659,490176,false
FvhES,2066-08-29,7132,299544,false
ldomP,2114-11-18,2198,131880,false
QnFtv,2105-12-29,2844,221832,true
