StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
shnja,2056-11-18,4474,326602,false
KFUGw,2070-10-27,5227,94086,true
UDpYo,2023-08-19,9106,136590,false
LplpW,2056-11-12,2482,196078,true
aZUOR,2078-06-05,7977,662091,true
FWGHn,2058-07-11,9182,211186,false
LtwFp,2076-05-27,5125,25625,false
bRHtm,2090-12-09,3513,281040,false
MkghG,2041-02-18,6101,475878,false
Ikadb,2101-12-26,8549,769410,false
HZIVT,2023-11-25,6459,510261,false
WDVmp,2061-01-22,6892,151624,false
ozDIX,2111-08-12,4860,58320,false
qIDXq,2071-08-03,8753,210072,false
CTQfN,2120-12-06,2804,260772,true
QgAhx,2025-10-03,8193,761949,false
slAcJ,2023-02-20,3491,181532,false
vmrLU,2030-10-10,2210,11050,false
yTHEh,2071-04-03,9847,630208,true
lGoVa,2079-08-15,8059,112826,true
IRJuG,2096-12-01,6176,296448,false
psBFq,2108-11-28,3336,33360,false
VbuxQ,2040-06-01,9962,199240,false
uKndT,2046-07-10,3167,247026,false
fxCIy,2025-07-14,5168,501296,true
zGyGG,2057-05-12,6218,553402,true
uAkbh,2035-01-09,4791,119775,false
EwABN,2059-06-13,2301,220896,false
bxvtl,2079-07-31,8093,56651,false
mqxxj,2081-07-21,8951,125314,true
tsOJz,2023-08-03,5910,390060,false
GzhSX,2095-09-03,4071,89562,false
kvryu,2023-07-01,9508,503924,true
ZwgUp,2065-04-19,3507,227955,false
NUeWz,2092-08-02,2297,94177,false
vKyIK,2093-07-25,5199,197562,true
AmWQO,2024-04-02,9631,260037,true
fQyRo,2102-03-28,6204,136488,true
hjPHN,2073-11-02,4966,456872,false
POqse,2065-06-29,7003,658282,true
EVDgI,2072-08-18,3163,309974,true
IPcfn,2063-08-02,6629,106064,true
MeMGs,2106-03-15,8990,728190,false
jAhpX,2061-09-06,2871,137808,true
uGDff,2081-09-07,4870,107140,false
gOkdO,2119-02-01,5228,67964,true
jWIre,2067-04-05,4651,213946,false
fHpMI,2108-10-29,2768,190992,true
lVMVN,2079-08-22,5433,461805,true
GSRWU,2118-07-21,4750,451250,false
idOvW,2028-02-02,8957,179140,false
VWqbE,2041-12-16,6596,296820,true
vLmKV,2057-09-03,7611,53277,false
aWOOV,2108-06-21,5694,398580,true
kRrkx,2089-01-09,4025,36225,true
QkEUL,2098-08-02,5914,313442,true
uFpQH,2041-06-21,3323,245902,true
rkxtL,2116-09-15,8776,157968,false
talwS,2028-07-13,7175,358750,true
UaAMB,2085-09-21,3901,159941,true
UAeYW,2102-01-07,4816,380464,true
eyUEn,2110-05-06,4722,212490,true
PjnUz,2037-03-22,9049,823459,true
ODyWO,2050-07-20,6063,260709,false
VHTBY,2098-12-23,3397,129086,true
qfuvj,2066-05-26,7478,433724,false
GWKlk,2078-02-12,3815,335720,false
uDRja,2121-11-25,8343,784242,false
xncbm,2033-12-29,2024,44528,true
QqxEp,2069-10-08,2518,42806,true
QrNwO,2117-02-23,7529,730313,true
Sahxf,2097-01-23,2095,125700,true
oRlni,2064-06-24,2464,246400,true
pWhCP,2083-11-10,3407,262339,false
nYIib,2117-08-08,4036,72648,true
lDLzU,2070-09-21,7761,605358,true
HSBSH,2036-01-25,7928,586672,false
Amagt,2075-10-06,8669,780210,false
eZQuo,2089-06-07,5808,505296,false
oUUDg,2116-01-19,5730,487050,false
CbeQK,2046-06-30,7483,314286,false
ZBfsh,2085-03-31,8638,397348,true
FvhES,2099-12-23,3588,53820,false
ldomP,2069-06-26,7610,289180,true
QnFtv,2058-03-25,5595,475575,false
eQHIq,2024-08-27,2368,87616,false
rhihY,2058-08-03,5887,347333,false
ScgLy,2110-03-22,3017,27153,false
TxJsD,2116-01-12,2165,207840,false
XgfTL,2034-09-09,4143,116004,false
esjbO,2040-06-08,4932,157824,false
puVXA,2080-04-18,6227,118313,true
rEUwW,2043-09-19,7938,55566,false
hAomW,2065-07-30,3927,157080,true
HtCeM,2080-11-01,4462,40158,false
AhDNA,2117-06-21,3450,155250,true
KErsa,2099-11-14,9749,545944,false
bfbuU,2047-04-18,4949,133623,true
crBFQ,2116-06-29,5074,233404,false
mFdLN,2089-08-28,8466,491028,false
CVBrm,2096-01-23,3700,284900,true
qDQip,2111-12-11,2390,105160,false
KUxkt,2055-10-21,9901,831684,false
qQbgw,2031-05-12,7926,214002,true
FBeJv,2051-04-21,9188,431836,false
kJFpB,2078-12-28,5158,144424,false
glKdt,2079-04-03,3467,204553,true
Tocnf,2108-09-11,7271,719829,true
JcCWb,2027-01-24,3616,343520,false
pXHPq,2116-12-28,5035,171190,true
iRpPc,2111-07-05,5557,316749,false
CjhMA,2068-09-27,8783,43915,true
mwCWY,2060-11-02,7201,324045,false
