StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
kqluk,2084-04-06,4429,75293,false
JYZuR,2051-12-04,2242,35872,true
STRTS,2050-01-31,4637,139110,false
qTePA,2067-01-23,5540,83100,false
mSMBw,2032-04-13,8757,113841,true
dDwYL,2041-06-18,8720,235440,false
Xgsru,2093-04-21,8514,212850,false
ZetEh,2064-09-25,8278,298008,false
vlvxB,2050-08-31,6748,398132,true
PGFlN,2038-04-09,2518,146044,false
hwJkd,2028-01-27,5093,483835,true
jtVyk,2024-04-02,6916,532532,false
rbgKb,2103-04-10,4403,189329,true
DUdIG,2069-05-10,4172,354620,false
GYZVK,2103-06-06,8505,119070,true
QliAf,2064-09-24,6221,311050,true
NlLfn,2098-09-19,5328,154512,false
tmKjH,2054-12-21,9451,548158,true
kqimz,2044-09-14,9694,882154,true
slAfl,2044-10-12,6943,326321,false
Vahai,2085-11-19,2880,216000,false
tXPLn,2060-08-20,9909,951264,false
ePGqv,2050-04-10,8578,763442,true
zCCRP,2094-11-11,8050,354200,false
hMOUE,2119-12-25,8252,709672,false
ntrCa,2027-11-19,4873,43857,true
GmWQr,2083-12-03,8176,441504,true
egwMA,2083-03-20,9687,804021,true
HaEgD,2087-04-20,3053,268664,true
xdCJc,2022-07-31,7732,123712,false
okJyN,2103-11-27,2694,129312,true
ThPsv,2087-09-21,6069,224553,false
VWPwm,2047-12-14,2529,184617,false
UdIGN,2065-01-19,4157,124710,false
rHBoM,2030-02-25,7082,658626,false
AjNQi,2116-03-14,5888,588800,false
nHGfU,2047-01-24,3851,207954,true
vwXuA,2072-09-03,3553,284240,true
ZJRDH,2119-04-06,4767,233583,true
KNnBR,2029-05-29,7531,617542,true
JubAv,2108-02-14,4416,123648,false
MJXcE,2070-11-16,9422,207284,false
lzuFZ,2081-10-28,3848,157768,false
NbkzT,2075-02-12,2080,81120,false
dbLLF,2052-09-25,4332,359556,false
CGXWX,2093-03-11,9868,611816,false
Lnbox,2080-02-04,4542,404238,false
OOCWw,2041-10-17,5336,352176,false
oJjpd,2056-01-07,6437,102992,true
gEHsH,2058-09-22,8673,442323,false
wzYak,2031-05-01,5261,94698,false
zgXpN,2040-11-05,6280,50240,true
oyfDZ,2027-03-03,7495,44970,false
OKaQl,2052-04-17,7372,235904,false
rNDTc,2033-10-28,3419,157274,false
vZRdZ,2098-08-16,2508,20064,true
PEvtn,2027-11-12,3208,35288,false
sYwQV,2104-05-23,4691,426881,true
KBwCt,2047-05-28,5214,229416,false
mPuGW,2116-07-10,4337,203839,false
yTBDy,2099-04-18,3308,72776,false
CueVE,2062-12-13,6613,310811,true
qkxue,2119-02-05,5415,184110,true
LYhDl,2096-05-07,9058,869568,false
gndlW,2079-05-03,5599,363935,false
Lmlko,2046-09-30,5063,339221,false
JWBfD,2103-03-04,3122,131124,true
bIJKs,2040-12-30,6070,157820,false
wqsBh,2093-07-11,9940,566580,false
UcLrz,2027-11-22,6245,212330,true
QOSbc,2081-04-02,9172,302676,false
sMqHg,2031-12-17,4496,422624,false
ehiBf,2028-12-02,3084,21588,true
ddZJd,2114-04-12,4274,153864,true
CrzOh,2078-11-17,6128,49024,false
RDaEM,2038-05-18,3008,27072,false
djmvH,2094-11-01,5951,154726,false
ndGUZ,2118-06-02,9842,492100,true
vOfCn,2112-11-08,7153,336191,false
BTaZB,2120-06-25,8105,372830,false
Bxwxe,2023-02-14,7353,301473,false
aaCPZ,2054-06-25,3278,68838,false
BlIdp,2109-11-12,8426,168520,false
VBYtQ,2096-05-23,9960,129480,false
ZpOOw,2082-10-11,3649,149609,false
fRyHQ,2072-07-21,4453,320616,false
ttEre,2100-12-13,5130,205200,true
XfzNT,2062-11-28,6864,274560,false
KFoSd,2093-10-20,9094,54564,false
WTDQv,2055-06-03,7900,560900,false
MkNMD,2072-08-31,2566,51320,true
KBamU,2027-04-14,4003,304228,true
xViNc,2090-01-14,6479,447051,true
gKIyA,2085-10-01,8794,96734,false
OdkJD,2050-05-22,9028,722240,false
zxAJF,2115-06-10,5568,261696,true
Igdvq,2079-06-02,8913,329781,false
wiIhA,2021-01-25,2046,65472,false
FnFgI,2052-02-01,4495,85405,true
wJMYW,2092-03-09,5391,221031,true
mjplW,2065-08-05,4642,41778,true
eDTeH,2040-11-01,5190,108990,false
TIOBi,2069-04-23,8636,734060,false
xwKsc,2074-07-08,6186,68046,false
stMiO,2108-10-07,5805,75465,true
HawXD,2028-11-15,3117,28053,true
rfDaa,2105-03-05,9347,701025,false
OXAud,2082-11-22,7929,63432,true
lglks,2093-08-05,8213,698105,true
nTacC,2105-10-23,9953,676804,false
SeDoA,2077-03-19,9146,749972,false
TGccw,2063-09-03,8476,559416,true
XBWmR,2056-05-02,6339,519798,false
gykMD,2088-05-02,4485,390195,true
wEQqZ,2039-07-13,8866,115258,false
NyJnU,2044-08-15,2723,247793,true
DXhHc,2108-12-24,8666,121324,true
qDvAh,2092-09-18,8404,260524,false
nUTHk,2034-03-16,2524,186776,true
acGxm,2097-05-05,3551,85224,true
shnja,2093-04-22,9494,142410,false
KFUGw,2046-11-28,5172,382728,true
UDpYo,2053-01-25,2166,129960,false
LplpW,2070-09-11,2833,48161,true
aZUOR,2035-10-15,4155,207750,false
FWGHn,2049-09-13,7658,681562,false
LtwFp,2086-11-19,2705,146070,false
bRHtm,2064-05-28,4252,161576,true
MkghG,2048-09-13,2943,273699,true
Ikadb,2033-06-14,8533,255990,false
HZIVT,2043-07-15,5389,80835,true
WDVmp,2023-11-13,7847,211869,false
ozDIX,2060-03-13,3705,18525,true
qIDXq,2085-05-08,5752,132296,false
CTQfN,2115-10-28,3249,100719,true
QgAhx,2042-03-26,2038,203800,true
slAcJ,2074-05-05,9754,399914,false
vmrLU,2102-02-01,8110,218970,true
yTHEh,2035-11-29,7662,658932,true
lGoVa,2047-09-14,9301,762682,false
IRJuG,2058-11-29,6105,274725,true
psBFq,2038-01-09,8022,377034,true
VbuxQ,2099-02-12,5261,457707,false
uKndT,2036-09-01,2426,242600,true
fxCIy,2104-02-02,4923,29538,true
zGyGG,2078-12-18,4325,350325,true
uAkbh,2039-05-16,2459,66393,true
EwABN,2033-05-09,8623,112099,true
bxvtl,2027-11-21,7089,63801,false
mqxxj,2095-05-03,4988,119712,false
tsOJz,2025-11-25,5020,316260,true
GzhSX,2027-03-13,9447,670737,false
kvryu,2089-06-03,4748,365596,false
ZwgUp,2091-05-14,8061,104793,true
NUeWz,2091-05-13,8222,73998,true
vKyIK,2072-11-14,3463,138520,true
AmWQO,2117-07-31,4159,74862,false
fQyRo,2048-04-28,2554,89390,true
hjPHN,2054-12-25,3723,171258,false
POqse,2057-08-18,8989,44945,true
EVDgI,2039-07-26,4861,301382,true
IPcfn,2033-07-24,5003,170102,false
MeMGs,2072-11-02,3911,238571,false
jAhpX,2104-06-10,9381,919338,true
uGDff,2021-12-08,4455,338580,false
gOkdO,2090-09-17,9292,789820,true
jWIre,2056-06-29,8671,815074,true
fHpMI,2101-11-26,8364,443292,false
lVMVN,2108-04-23,9532,409876,true
GSRWU,2087-03-31,3879,232740,false
idOvW,2050-10-01,5369,144963,true
VWqbE,2114-04-08,6282,263844,true
vLmKV,2045-03-12,6966,445824,false
aWOOV,2052-01-02,2261,126616,true
kRrkx,2066-03-22,7047,359397,true
QkEUL,2090-05-06,8108,397292,true
uFpQH,2079-12-06,2175,206625,false
rkxtL,2086-03-20,4977,204057,false
talwS,2033-01-04,8557,744459,true
UaAMB,2094-01-12,5808,290400,false
UAeYW,2073-05-08,6061,545490,true
eyUEn,2030-03-25,7868,275380,false
PjnUz,2091-01-26,5003,50030,false
ODyWO,2113-10-07,7656,244992,true
VHTBY,2060-01-30,4790,268240,true
qfuvj,2041-07-01,5109,245232,true
GWKlk,2078-09-27,3804,49452,true
uDRja,2052-12-04,4011,268737,false
xncbm,2070-09-01,4787,268072,true
QqxEp,2112-01-10,2000,18000,true
QrNwO,2046-07-22,9800,421400,true
Sahxf,2056-04-06,8414,622636,false
oRlni,2067-02-04,8566,214150,true
pWhCP,2082-03-20,8337,825363,false
nYIib,2074-05-17,7294,627284,true
lDLzU,2039-08-14,8600,438600,true
HSBSH,2021-08-28,6323,202336,false
Amagt,2040-12-18,5350,267500,true
eZQuo,2115-05-10,2924,169592,false
oUUDg,2050-04-29,9589,604107,true
CbeQK,2106-10-22,3103,18618,true
ZBfsh,2040-07-29,7701,577575,true
FvhES,2060-07-04,2708,216640,true
ldomP,2034-01-21,6271,288466,true
QnFtv,2101-09-04,3163,306811,true
eQHIq,2111-08-04,2721,141492,true
rhihY,2089-01-29,5626,500714,true
ScgLy,2100-11-13,3484,313560,false
TxJsD,2048-10-24,9196,82764,false
XgfTL,2105-09-04,9423,631341,true
esjbO,2031-05-29,5167,93006,false
puVXA,2022-05-14,3332,26656,false
rEUwW,2092-01-26,7357,492919,true
hAomW,2085-11-24,4983,423555,true
HtCeM,2110-02-03,5082,304920,true
AhDNA,2060-10-03,8103,218781,false
KErsa,2083-12-06,6267,570297,true
bfbuU,2041-04-02,6342,443940,true
crBFQ,2062-06-04,7859,542271,false
mFdLN,2059-05-31,8684,677352,true
CVBrm,2022-11-12,4056,113568,false
qDQip,2031-01-23,3953,284616,false
KUxkt,2082-07-28,9311,158287,true
qQbgw,2082-02-19,8775,43875,false
FBeJv,2101-02-14,2932,76232,true
kJFpB,2114-08-26,9294,390348,true
glKdt,2097-01-18,8987,709973,false
Tocnf,2087-06-02,4935,241815,false
JcCWb,2104-10-13,2984,256624,false
pXHPq,2101-07-11,6628,238608,false
iRpPc,2068-12-08,6936,346800,false
CjhMA,2121-06-28,2324,123172,true
mwCWY,2113-01-12,4886,327362,false
BfPZz,2065-01-01,8445,456030,false
XAFCB,2069-08-23,8512,59584,true
hQLuY,2040-11-13,2828,50904,true
bKFVJ,2024-07-31,4888,58656,true
cCncM,2048-08-10,4708,291896,true
NmlOX,2098-04-08,4658,265506,true
Gmust,2118-11-22,4123,115444,false
Rxykd,2057-12-27,9176,238576,false
oWaGI,2116-09-16,4689,60957,false
RsycJ,2056-12-15,3677,169142,false
RLIcT,2051-09-04,7464,134352,false
xzYdQ,2046-02-15,4662,200466,true
vDyzg,2025-01-22,9918,962046,true
UlCVn,2095-06-28,9846,334764,false
FzEpU,2098-12-08,6883,123894,true
yBIot,2032-02-06,3519,63342,true
iyptw,2038-04-03,9967,109637,false
xutyH,2115-03-27,9000,225000,false
yJMiJ,2119-09-22,8131,195144,true
NDifr,2113-08-01,3673,132228,true
RLjJn,2118-06-22,3821,298038,true
ufPuW,2058-11-30,6722,611702,true
SLgwX,2032-02-10,3796,280904,false
NAEvs,2075-10-12,5956,482436,true
eABiL,2051-04-29,9822,687540,false
fQuLm,2049-05-22,7649,397748,true
ldnYd,2104-11-09,7282,509740,false
ltiCp,2028-05-06,5380,435780,true
HnpRj,2109-01-13,4037,213961,true
OTaJQ,2071-10-22,9473,644164,true
ISWmm,2056-05-29,9152,521664,true
DahmV,2050-08-27,4385,39465,false
nNdzJ,2093-04-05,4886,454398,true
