StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
QrNwO,2088-03-30,5650,435050,true
Sahxf,2107-01-11,3113,43582,false
oRlni,2051-04-30,7201,619286,true
pWhCP,2101-04-29,7565,537115,false
nYIib,2107-10-06,5171,108591,false
lDLzU,2104-07-14,2197,96668,false
HSBSH,2093-02-03,9016,261464,false
Amagt,2068-11-17,4281,299670,true
eZQuo,2060-01-29,9804,88236,false
oUUDg,2068-02-11,6548,275016,false
CbeQK,2103-04-12,4290,90090,false
ZBfsh,2040-10-25,9644,77152,false
FvhES,2119-12-29,3992,199600,true
ldomP,2037-07-17,7773,645159,false
QnFtv,2092-09-30,8751,315036,false
eQHIq,2102-03-27,8552,795336,false
rhihY,2031-05-25,7959,620802,false
ScgLy,2109-02-10,2528,171904,true
TxJsD,2098-11-09,2944,150144,false
XgfTL,2104-09-11,4466,263494,true
esjbO,2094-03-16,2397,151011,true
puVXA,2044-05-19,5011,461012,false
rEUwW,2075-07-31,4324,242144,false
hAomW,2025-12-03,3827,22962,false
HtCeM,2082-05-25,2291,38947,false
AhDNA,2036-11-15,7206,475596,true
KErsa,2036-01-12,7712,609248,true
bfbuU,2044-01-29,9286,603590,true
crBFQ,2054-06-13,6938,679924,true
mFdLN,2046-02-22,6661,432965,false
CVBrm,2031-05-01,2593,140022,true
qDQip,2034-11-25,9354,177726,false
KUxkt,2063-02-02,5365,439930,false
qQbgw,2021-09-03,4820,375960,false
FBeJv,2084-03-08,6794,67940,false
kJFpB,2051-09-29,8973,690921,true
glKdt,2044-12-21,6138,165726,true
Tocnf,2029-03-12,3884,23304,false
JcCWb,2064-11-18,4022,402200,true
pXHPq,2035-06-29,3491,258334,false
iRpPc,2062-05-20,7951,596325,true
CjhMA,2060-02-02,3262,205506,true
mwCWY,2063-01-21,3344,140448,false
BfPZz,2112-11-09,7796,732824,true
XAFCB,2117-05-03,7424,393472,false
hQLuY,2023-05-26,4540,431300,true
bKFVJ,2021-07-15,9629,751062,true
cCncM,2046-11-29,2066,140488,true
NmlOX,2113-02-06,5060,394680,false
Gmust,2059-04-07,2294,114700,false
Rxykd,2109-12-22,9503,693719,true
oWaGI,2036-06-25,6038,440774,true
RsycJ,2032-08-14,7805,764890,true
RLIcT,2099-12-17,6450,70950,true
xzYdQ,2047-09-19,6578,532818,true
vDyzg,2081-04-24,8970,825240,false
UlCVn,2037-07-29,6395,581945,true
FzEpU,2108-12-02,9509,903355,false
yBIot,2082-06-25,7457,402678,true
iyptw,2098-03-26,7500,60000,true
xutyH,2109-09-02,5034,286938,false
yJMiJ,2048-05-06,3842,307360,false
NDifr,2094-08-31,9478,606592,true
RLjJn,2040-01-17,6444,418860,true
ufPuW,2057-01-23,7608,296712,false
SLgwX,2118-05-23,9525,762000,true
NAEvs,2066-11-28,6159,505038,false
eABiL,2115-12-18,2137,94028,true
fQuLm,2091-03-11,7423,81653,false
ldnYd,2021-05-23,4860,247860,true
ltiCp,2103-12-01,2620,157200,false
HnpRj,2081-03-12,8084,97008,false
OTaJQ,2035-09-20,4458,173862,true
ISWmm,2050-06-09,4480,255360,true
DahmV,2085-11-08,2108,115940,true
nNdzJ,2109-04-02,8925,401625,true
blkyR,2033-01-03,9816,441720,false
WOYco,2084-10-24,2760,160080,false
pzkIS,2071-09-01,6688,588544,false
qeYBQ,2117-08-25,7263,486621,true
voZEK,2027-10-26,8323,158137,true
rpnBO,2111-01-25,4892,132084,true
ZVuTI,2023-01-07,2430,145800,true
BtlKJ,2025-02-24,6470,459370,true
RbQBt,2120-10-28,5580,524520,true
mZDVM,2085-12-19,7290,641520,true
SaNNh,2064-01-16,9918,287622,true
Ksnvj,2076-06-18,6704,663696,false
NlpJP,2115-03-11,6842,595254,true
qDBKc,2025-12-18,4059,40590,false
ELRhJ,2087-07-12,5216,67808,true
mZpJm,2056-04-17,5715,171450,false
Myijg,2047-06-25,3394,166306,false
HESXi,2026-12-10,6281,414546,false
zmKuF,2029-02-24,3878,290850,false
Zhwqx,2056-10-22,2634,158040,false
mrMBd,2109-09-07,2650,45050,true
gRnNs,2073-04-21,7188,86256,false
AEaYi,2120-05-29,8727,663252,true
auACm,2079-09-01,9568,57408,true
uxZcL,2082-05-11,3232,268256,true
LLHRI,2110-08-05,4833,24165,false
Gfuml,2076-08-19,5175,207000,true
xpWFE,2114-11-27,3981,159240,true
hzYwn,2058-09-25,3164,218316,false
asrDF,2065-06-14,9983,209643,true
WqXEo,2081-03-16,7489,277093,false
UzyND,2060-03-23,8202,221454,true
VfSTP,2078-01-22,9733,720242,true
KICbe,2032-10-05,3034,182040,true
arcPj,2059-01-05,7580,174340,false
xuXJD,2083-08-19,6898,317308,false
LncVn,2042-08-10,9410,263480,true
DpLms,2047-04-11,4139,409761,false
ukbYT,2085-09-30,7710,285270,false
