StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
xWhJf,2031-09-25,7738,85118,true
yGLBj,2112-06-27,5992,461384,true
dNYXo,2073-03-09,9781,841166,true
synBh,2117-10-28,2134,27742,false
hgXTv,2080-09-22,3124,237424,false
QscgK,2065-02-05,9611,816935,true
uDZNS,2078-09-20,3021,45315,false
gYdPd,2121-09-24,5221,208840,true
swMcN,2061-03-31,8751,113763,false
huOCi,2112-04-21,9847,777913,true
XKpkB,2027-02-17,7114,540664,true
IQIoQ,2114-06-18,4137,359919,true
Pqibt,2070-10-06,9828,98280,true
QLYru,2054-03-02,2033,34561,true
prNjp,2024-08-04,4078,130496,true
ywDgw,2031-02-06,3963,336855,false
EOuGi,2081-11-20,2610,200970,false
qGCvQ,2074-07-21,9223,719394,false
IwMFG,2080-11-30,3797,273384,false
RNCWl,2069-11-11,4098,405702,false
iufYB,2049-02-03,8806,563584,true
anlBU,2085-09-26,6732,94248,true
SPPBt,2119-01-25,3476,114708,true
uDaMI,2055-04-19,2779,127834,false
abUtW,2051-02-03,3391,57647,false
bceYY,2074-08-08,2674,248682,false
yIpfP,2105-05-27,6567,223278,true
iapZh,2078-11-01,4098,327840,false
xqxiX,2083-11-17,3712,159616,false
GpVwe,2083-04-02,4303,55939,false
TfCjo,2033-05-19,2553,222111,false
uSIuL,2065-05-11,8312,241048,false
DKhMG,2087-01-13,3795,364320,true
UMzIr,2085-04-02,8540,683200,true
JEcPe,2028-12-09,3987,63792,false
dHOWb,2057-09-18,8171,408550,true
MTtET,2121-09-10,8975,107700,true
cDvSm,2086-05-17,2733,218640,true
YqlzQ,2075-01-18,9965,79720,false
TIIHZ,2107-07-23,3747,322242,false
tQEig,2071-08-16,6664,46648,true
zEpHg,2044-06-12,7079,700821,true
EJFNk,2117-01-16,8599,533138,false
AvbxV,2113-08-10,2673,53460,true
HpTWl,2092-01-10,2374,123448,false
QCjmN,2056-11-27,9416,65912,true
tzeZO,2057-11-05,2324,185920,false
Kwcjp,2041-09-09,9863,108493,true
pcROx,2083-09-06,2255,96965,true
gAMtd,2095-10-04,9246,166428,false
VjKsx,2075-03-13,6575,618050,false
svunt,2058-11-01,7319,373269,true
YuwRT,2031-04-26,3061,266307,false
hPeiL,2067-02-14,4892,415820,false
uadTG,2046-04-21,2679,141987,false
CcTQy,2112-11-12,6647,33235,true
MfVCP,2085-02-15,2430,218700,false
gfSXb,2069-06-19,6925,96950,false
GPemI,2073-02-06,9022,126308,true
LohWj,2021-04-07,9742,204582,false
AlHDZ,2056-11-19,4976,447840,false
rykeP,2078-03-22,4341,329916,false
hAfge,2085-01-12,6887,550960,true
HMraQ,2108-02-16,9590,805560,false
eRGZG,2075-06-23,7872,464448,false
BzeNi,2033-12-25,3015,141705,true
dnagi,2028-06-22,2010,42210,true
JIrDE,2056-04-26,2571,169686,false
hYddv,2082-03-13,7619,441902,true
NvIxY,2067-10-06,8807,140912,true
geUiu,2092-01-05,3014,57266,true
vFTOt,2088-11-04,9623,538888,false
rLEAw,2043-05-30,3986,390628,false
jTOEa,2062-07-30,6975,223200,true
UufKk,2041-08-26,5319,159570,true
NaMdF,2051-02-06,9208,580104,true
vGgMR,2064-09-09,8878,142048,true
pqzjt,2104-02-09,7003,672288,false
qoWVi,2052-11-05,6313,195703,false
EzcZR,2030-11-03,6503,318647,false
XdLFb,2074-03-16,9103,482459,true
WqIEX,2116-11-22,8815,881500,true
KsXVw,2107-04-27,5371,166501,true
pQOhV,2053-08-22,2110,135040,true
sQwdy,2036-09-20,7946,71514,true
jaMrl,2048-11-22,3174,34914,true
GRjmN,2116-03-07,6267,538962,false
emfQE,2037-01-29,5817,558432,true
wRGlS,2115-02-18,3798,284850,true
YxXHJ,2050-08-10,6549,170274,true
JHBjS,2055-03-19,9995,729635,false
vyoFP,2121-02-22,9868,404588,false
cIism,2070-07-19,4078,281382,true
OSbey,2111-01-07,8379,83790,false
RLQox,2105-02-15,2188,115964,true
DLXXM,2099-12-02,6183,482274,true
oFMyv,2087-07-06,6044,169232,false
FMBqm,2108-11-28,3412,262724,false
RNPtE,2049-07-16,5220,480240,false
zpakt,2042-04-28,5927,320058,true
NLIXr,2029-08-27,9867,404547,true
LWokn,2088-07-31,3061,247941,true
mEnMN,2084-02-08,5743,201005,false
jikCb,2064-06-10,8418,614514,false
hMhBO,2048-07-18,4236,249924,false
iPoPi,2107-10-10,9438,528528,true
dqwSi,2069-01-25,9758,458626,true
fQpRI,2059-08-14,8742,244776,false
PqbsG,2100-08-20,9202,174838,false
DTWMq,2101-09-13,4745,71175,true
gwbWS,2035-06-13,8570,437070,false
yaSLi,2037-07-08,5443,261264,true
NSXnP,2106-03-17,4817,211948,false
btuqq,2098-07-13,6086,298214,true
rGKjc,2046-10-15,2983,259521,true
AMajW,2062-02-14,3758,300640,false
zmeiH,2039-04-01,8267,223209,true
UodQV,2053-12-24,6828,218496,true
kFoXg,2049-12-29,3537,261738,false
aVuXr,2121-07-07,9623,144345,true
uCgMd,2082-04-30,6676,33380,true
hRuRL,2061-11-14,4061,402039,false
tBSGm,2079-04-25,7594,455640,false
QJNYu,2027-02-21,2104,90472,true
NUyOZ,2061-01-14,7626,465186,true
qSebG,2049-07-19,4857,160281,false
HXgiL,2029-02-07,5290,354430,false
dziKG,2100-05-26,5728,211936,true
xjIiO,2121-12-04,7919,483059,true
rpbLk,2026-02-09,4639,361842,true
DZcGC,2112-02-13,8617,232659,true
CRFfQ,2097-09-01,4648,111552,false
OiMKI,2104-09-01,3492,233964,true
BTAjc,2037-12-18,7662,145578,true
XXAjT,2032-05-26,4737,85266,true
IsNDn,2050-05-30,7194,517968,false
QaUMN,2037-12-20,3723,346239,true
wurcK,2032-12-19,5654,147004,true
kpmEp,2107-08-20,3989,366988,true
iyUdi,2036-08-27,8347,58429,true
TUqOz,2027-07-02,3296,85696,true
TQhEH,2047-11-30,2828,79184,true
vNjvh,2085-10-18,7783,46698,true
nCpCR,2077-10-17,8587,566742,true
OisEW,2073-02-16,9940,834960,true
rzWpv,2075-01-24,6071,254982,true
raUeR,2063-02-09,3950,359450,true
Nmidn,2083-12-11,2401,180075,true
TFkna,2034-10-29,8417,824866,true
fwNoW,2100-06-01,2221,210995,true
Pfnjx,2096-05-14,6099,97584,true
gnIxY,2073-12-24,6504,494304,false
eQsqH,2084-06-14,4178,271570,true
ekYdJ,2043-09-19,9663,618432,true
UqncH,2082-01-16,9259,453691,true
bHvQY,2032-02-27,3511,49154,false
ooFMl,2087-04-13,5260,210400,true
BHMMR,2116-05-07,9373,478023,true
iNHre,2116-09-07,2419,171749,false
vneIJ,2072-05-13,9904,59424,true
LtozY,2096-07-30,2015,62465,true
rDduE,2071-01-25,7466,559950,true
yfBSp,2029-07-13,9291,622497,false
hlorh,2072-10-22,3881,221217,true
hFHEe,2097-09-18,5705,313775,true
ueVpT,2082-11-07,6842,526834,false
kARRM,2112-04-19,8542,580856,true
HeRgG,2073-06-25,6208,434560,true
KtVeF,2098-05-13,2654,84928,false
TYMCc,2058-06-04,2821,146692,false
rPlyx,2120-09-21,7901,766397,false
RwoJX,2096-01-05,4201,58814,true
RnfWE,2089-09-07,7964,430056,false
dLNJC,2058-03-28,4594,257264,false
wRVSD,2036-01-20,9210,331560,true
naVXO,2039-02-05,8934,330558,true
Vhrir,2092-09-08,6518,436706,true
xnqgV,2117-01-29,9521,390361,false
UAlSz,2069-06-05,2671,208338,false
soSos,2055-03-08,6647,106352,true
pBadJ,2063-10-29,8911,739613,false
DiAjh,2065-08-11,9393,150288,false
MGHhA,2036-01-28,8640,371520,true
rWKmx,2093-08-26,3804,133140,true
JuHHk,2093-03-14,5938,362218,false
gosJF,2090-07-15,8099,145782,true
wEXNf,2082-10-24,2578,234598,false
erENa,2074-06-11,7902,276570,false
KIYze,2037-04-11,8900,62300,false
ZITXO,2092-07-18,7222,50554,true
ukwKz,2117-10-30,9905,594300,true
fROpz,2027-05-31,8801,484055,true
SOpJC,2086-09-13,7575,249975,false
dEUJN,2039-01-26,4736,383616,false
