StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
okJyN,2101-01-08,9773,977300,true
ThPsv,2073-12-01,8519,153342,false
VWPwm,2111-09-16,2116,203136,false
UdIGN,2035-08-16,8007,464406,true
rHBoM,2115-05-14,6131,257502,false
AjNQi,2070-07-28,6057,60570,false
nHGfU,2032-07-19,3379,233151,true
vwXuA,2042-05-19,8214,213564,true
ZJRDH,2037-01-10,7188,93444,true
KNnBR,2040-11-01,9942,338028,true
JubAv,2080-07-05,3982,99550,false
MJXcE,2100-04-26,9335,93350,false
lzuFZ,2081-11-15,4461,120447,false
NbkzT,2078-05-16,8910,712800,false
dbLLF,2082-04-13,9971,687999,false
CGXWX,2084-02-03,9816,530064,false
Lnbox,2037-12-16,9219,295008,false
OOCWw,2086-10-04,8168,596264,true
oJjpd,2048-04-21,4936,34552,true
gEHsH,2108-03-18,6963,132297,true
wzYak,2086-05-26,6989,559120,false
zgXpN,2112-04-01,6832,198128,true
oyfDZ,2104-10-23,5699,347639,true
OKaQl,2058-11-25,8542,811490,true
rNDTc,2038-09-04,8229,683007,true
vZRdZ,2060-04-11,7159,408063,true
PEvtn,2025-11-12,2040,167280,true
sYwQV,2076-11-24,4490,228990,true
KBwCt,2040-09-10,9428,933372,true
mPuGW,2070-06-10,7746,503490,true
yTBDy,2062-02-12,8436,767676,true
CueVE,2044-03-20,2756,157092,true
qkxue,2077-09-17,5806,458674,true
LYhDl,2073-06-13,5141,231345,true
gndlW,2113-06-01,8407,815479,false
Lmlko,2031-04-08,5266,205374,true
JWBfD,2106-04-11,4309,129270,true
bIJKs,2099-11-28,7726,169972,true
wqsBh,2077-08-01,3972,43692,false
UcLrz,2104-04-23,4607,340918,true
QOSbc,2040-07-12,7006,686588,true
sMqHg,2072-07-24,4493,121311,false
ehiBf,2097-05-01,7176,459264,false
ddZJd,2045-01-18,7904,545376,true
CrzOh,2043-10-09,7367,331515,false
RDaEM,2040-01-28,4860,218700,false
djmvH,2047-02-20,7910,308490,true
ndGUZ,2042-02-13,5744,178064,false
vOfCn,2048-05-28,8069,564830,true
BTaZB,2113-03-07,2556,171252,true
Bxwxe,2106-10-18,9410,922180,false
aaCPZ,2070-05-18,4323,255057,false
BlIdp,2029-01-29,7556,392912,true
VBYtQ,2026-03-10,5549,538253,true
ZpOOw,2033-03-30,5064,81024,true
fRyHQ,2045-08-07,4895,474815,false
ttEre,2058-01-26,9340,84060,true
XfzNT,2059-09-05,6147,30735,false
KFoSd,2093-07-27,3442,216846,true
WTDQv,2062-03-17,2367,21303,false
MkNMD,2080-04-29,4681,140430,true
KBamU,2034-11-20,8889,195558,true
xViNc,2066-04-30,6816,681600,false
gKIyA,2116-11-03,7834,289858,false
OdkJD,2061-09-16,2022,86946,true
zxAJF,2030-09-16,6579,263160,true
Igdvq,2107-04-09,4066,20330,true
wiIhA,2042-08-03,2593,124464,false
FnFgI,2085-05-24,2416,166704,true
wJMYW,2044-06-25,6691,100365,false
mjplW,2072-08-31,3253,55301,false
eDTeH,2104-12-19,4145,190670,false
TIOBi,2037-05-03,9678,832308,false
xwKsc,2040-03-29,7364,427112,false
stMiO,2105-10-30,8855,841225,false
HawXD,2023-08-30,2769,271362,true
rfDaa,2087-05-05,5628,106932,true
OXAud,2115-06-10,7005,630450,false
lglks,2030-12-02,4485,448500,true
nTacC,2037-11-19,2505,187875,true
SeDoA,2074-05-02,8620,379280,false
TGccw,2110-02-16,5643,316008,true
XBWmR,2046-09-17,9996,289884,true
gykMD,2083-05-17,6698,154054,false
wEQqZ,2082-08-04,8421,488418,false
NyJnU,2044-03-15,8833,839135,true
DXhHc,2088-03-07,8377,41885,false
qDvAh,2105-10-03,2741,268618,true
nUTHk,2048-04-16,7398,362502,true
acGxm,2046-09-02,8996,296868,true
shnja,2089-06-21,2659,95724,true
KFUGw,2043-09-27,8302,498120,true
UDpYo,2026-06-25,8702,809286,false
LplpW,2098-03-23,3028,124148,true
aZUOR,2026-01-28,5128,123072,false
FWGHn,2091-03-09,9928,833952,true
LtwFp,2095-05-16,7214,223634,false
bRHtm,2036-12-16,5386,75404,true
MkghG,2065-05-20,2709,51471,true
Ikadb,2078-06-01,6972,501984,false
HZIVT,2078-10-12,4025,370300,false
WDVmp,2075-02-03,8693,104316,true
ozDIX,2030-08-28,5929,112651,true
qIDXq,2072-11-17,8209,246270,false
CTQfN,2061-03-11,5905,277535,true
QgAhx,2044-09-17,3987,123597,true
slAcJ,2097-03-31,6920,422120,true
vmrLU,2052-02-13,5653,135672,true
yTHEh,2062-07-28,2776,174888,true
lGoVa,2092-06-26,5847,496995,true
IRJuG,2099-04-06,7372,552900,true
psBFq,2081-10-20,9143,713154,true
VbuxQ,2077-05-09,2745,134505,false
uKndT,2071-03-21,7708,524144,false
fxCIy,2118-06-26,6441,431547,false
zGyGG,2054-07-12,5325,463275,false
uAkbh,2105-12-24,5359,96462,false
EwABN,2091-09-27,4764,95280,false
bxvtl,2070-09-26,7887,741378,true
mqxxj,2100-05-01,6412,570668,false
tsOJz,2023-04-26,3428,113124,false
GzhSX,2060-10-16,6665,233275,false
kvryu,2080-12-11,4402,123256,false
ZwgUp,2034-12-11,7857,361422,true
NUeWz,2057-01-27,5198,46782,false
vKyIK,2050-11-12,5733,504504,false
AmWQO,2110-05-12,2232,53568,false
fQyRo,2091-06-02,5739,361557,true
hjPHN,2047-05-18,5327,277004,true
POqse,2052-06-01,7549,135882,true
EVDgI,2035-11-17,3012,192768,false
IPcfn,2047-09-10,6509,481666,false
MeMGs,2036-12-06,2994,95808,true
jAhpX,2053-01-19,7605,722475,true
uGDff,2114-05-09,8163,89793,false
gOkdO,2022-07-04,6282,257562,false
jWIre,2051-12-31,2804,75708,false
fHpMI,2099-08-06,9882,583038,false
lVMVN,2067-10-13,7699,123184,false
GSRWU,2044-09-25,5662,418988,false
idOvW,2121-10-22,6553,150719,true
VWqbE,2067-09-30,7312,51184,true
vLmKV,2080-08-31,3786,374814,true
aWOOV,2083-04-19,4608,73728,true
kRrkx,2112-01-28,3937,23622,false
QkEUL,2058-10-23,4336,229808,false
uFpQH,2091-02-28,6137,343672,false
rkxtL,2044-03-14,8398,109174,false
talwS,2078-01-07,3291,243534,false
UaAMB,2085-05-14,4888,464360,false
UAeYW,2094-07-03,4439,71024,true
eyUEn,2089-07-10,6374,280456,true
PjnUz,2038-12-20,3760,63920,true
ODyWO,2030-01-10,3918,184146,true
VHTBY,2117-11-10,3698,48074,false
qfuvj,2049-01-16,9901,425743,true
GWKlk,2061-12-20,3786,75720,false
uDRja,2039-05-22,5081,71134,true
xncbm,2023-10-17,2859,65757,false
QqxEp,2099-11-19,6538,444584,true
QrNwO,2093-12-29,3628,32652,true
Sahxf,2063-02-06,3595,39545,true
oRlni,2079-08-29,8514,153252,true
pWhCP,2052-08-09,5696,347456,false
nYIib,2070-07-19,2368,137344,false
lDLzU,2094-03-19,9914,912088,false
HSBSH,2052-03-21,8668,121352,true
Amagt,2053-10-16,6277,225972,false
eZQuo,2120-07-19,8973,672975,false
oUUDg,2121-05-16,3682,235648,true
CbeQK,2086-01-28,2419,125788,false
ZBfsh,2069-04-16,3197,63940,false
FvhES,2028-12-07,2243,197384,true
ldomP,2038-07-11,6004,390260,true
QnFtv,2038-03-09,4783,186537,true
eQHIq,2113-05-06,3895,175275,true
rhihY,2111-05-05,2681,184989,true
ScgLy,2083-12-31,6602,250876,true
TxJsD,2055-09-28,7651,290738,false
XgfTL,2043-08-30,8662,216550,false
esjbO,2023-05-25,5009,30054,true
puVXA,2116-03-20,3996,171828,false
rEUwW,2086-01-20,4922,324852,false
hAomW,2080-01-27,4695,366210,true
HtCeM,2072-06-01,2204,160892,false
AhDNA,2085-05-29,8385,503100,true
KErsa,2051-07-22,8590,712970,false
bfbuU,2117-06-15,8665,285945,false
crBFQ,2081-09-07,9285,250695,false
mFdLN,2097-04-20,9226,756532,false
CVBrm,2093-04-07,3653,292240,true
qDQip,2106-08-13,4842,314730,true
KUxkt,2070-10-23,7915,696520,true
qQbgw,2105-12-04,4003,100075,false
FBeJv,2058-12-30,3219,273615,true
kJFpB,2117-10-25,6357,394134,false
glKdt,2051-10-08,7884,323244,true
Tocnf,2077-05-14,5236,345576,true
JcCWb,2092-03-23,6965,438795,true
pXHPq,2055-11-05,8773,315828,true
iRpPc,2058-01-02,3461,290724,true
CjhMA,2106-05-24,7290,488430,true
mwCWY,2075-09-16,3505,311945,true
BfPZz,2048-01-24,6159,110862,true
XAFCB,2120-11-18,7204,605136,false
hQLuY,2080-06-26,4276,277940,true
bKFVJ,2071-11-22,6092,383796,false
cCncM,2036-06-13,8137,97644,false
NmlOX,2076-05-03,6946,222272,false
Gmust,2081-04-30,5222,475202,true
