StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
EVDgI,2070-06-03,9107,755881,false
IPcfn,2036-03-02,7220,187720,true
MeMGs,2076-07-12,8962,295746,false
jAhpX,2045-03-02,8495,849500,true
uGDff,2100-07-20,2373,156618,true
gOkdO,2041-06-24,2492,124600,false
jWIre,2082-08-25,7505,390260,false
fHpMI,2099-07-04,9909,495450,true
lVMVN,2036-11-30,7952,572544,true
GSRWU,2072-04-03,9231,55386,true
idOvW,2027-02-18,2975,29750,false
VWqbE,2070-07-14,8044,723960,false
vLmKV,2110-10-25,3695,269735,false
aWOOV,2029-11-09,3460,231820,true
kRrkx,2086-09-07,5283,84528,false
QkEUL,2108-08-02,6033,289584,false
uFpQH,2086-09-05,8474,635550,false
rkxtL,2096-02-01,3293,72446,false
talwS,2035-10-26,4252,306144,false
UaAMB,2033-10-12,3904,316224,true
UAeYW,2023-06-07,4892,435388,true
eyUEn,2076-09-07,7338,146760,true
PjnUz,2046-09-06,9295,715715,false
ODyWO,2077-11-05,7170,179250,false
VHTBY,2021-11-25,5985,538650,true
qfuvj,2024-06-18,5529,514197,true
GWKlk,2121-01-10,5719,154413,true
uDRja,2049-08-04,8223,213798,false
xncbm,2115-12-10,7180,122060,true
QqxEp,2074-04-06,9453,548274,true
QrNwO,2068-08-01,5972,244852,true
Sahxf,2066-10-29,9800,215600,true
oRlni,2044-01-14,6293,308357,true
pWhCP,2085-10-20,7956,111384,true
nYIib,2103-07-08,6462,32310,true
lDLzU,2087-08-04,9888,484512,true
HSBSH,2089-07-07,4181,246679,false
Amagt,2049-04-10,8772,570180,false
eZQuo,2115-08-24,4127,317779,true
oUUDg,2075-04-19,8877,754545,false
CbeQK,2038-02-28,9874,809668,true
ZBfsh,2090-08-31,8669,502802,false
FvhES,2036-07-31,5825,332025,true
ldomP,2038-02-16,9262,898414,false
QnFtv,2096-04-25,5608,269184,false
eQHIq,2022-09-29,3160,233840,false
rhihY,2098-12-19,9028,397232,true
ScgLy,2057-05-25,9966,229218,false
TxJsD,2067-07-10,3215,234695,true
XgfTL,2103-08-08,7276,378352,false
esjbO,2100-03-23,4428,22140,false
puVXA,2075-04-21,2469,229617,true
rEUwW,2034-02-23,3433,72093,true
hAomW,2093-08-06,3349,110517,true
HtCeM,2117-05-31,9707,97070,false
AhDNA,2081-01-07,8640,267840,true
KErsa,2076-07-16,3911,230749,true
bfbuU,2036-12-27,4395,224145,false
crBFQ,2035-04-01,4993,499300,false
mFdLN,2105-05-02,4505,418965,true
CVBrm,2082-06-14,9356,860752,false
qDQip,2080-09-17,9421,141315,false
KUxkt,2104-06-27,3661,241626,true
qQbgw,2075-01-15,8592,128880,false
FBeJv,2040-06-25,2385,155025,true
kJFpB,2042-09-06,8947,796283,true
glKdt,2033-12-22,8069,225932,false
Tocnf,2070-02-25,4779,23895,true
JcCWb,2114-08-10,8894,658156,false
pXHPq,2079-01-20,7611,753489,true
iRpPc,2069-09-18,8173,212498,false
CjhMA,2056-09-25,4151,228305,false
mwCWY,2032-06-14,9769,898748,false
BfPZz,2096-11-04,2026,176262,true
XAFCB,2050-10-15,3931,180826,true
hQLuY,2030-04-09,4995,389610,true
bKFVJ,2039-10-23,7543,346978,true
cCncM,2091-10-05,3423,266994,false
NmlOX,2100-02-26,9924,833616,true
Gmust,2023-07-22,5772,334776,false
Rxykd,2073-08-23,4253,161614,true
