StoreCode,Date,TotalSales,TotalAmount,Is Vacation Day
pBadJ,2077-01-29,4831,193240,false
DiAjh,2024-04-21,6881,323407,false
MGHhA,2108-11-11,6297,560433,true
rWKmx,2112-09-21,6072,564696,true
JuHHk,2042-01-05,6260,281700,false
gosJF,2111-04-08,3775,211400,true
wEXNf,2069-02-21,4187,66992,false
erENa,2111-11-19,4922,123050,true
KIYze,2046-08-04,8545,170900,true
ZITXO,2098-03-21,3980,386060,true
ukwKz,2072-04-18,8100,737100,true
fROpz,2084-12-03,4715,344195,false
SOpJC,2109-01-16,3860,281780,false
dEUJN,2113-12-12,9206,681244,true
SIymk,2097-09-21,9058,443842,false
dGlTK,2037-09-29,7533,685503,false
rKzml,2064-05-14,7591,668008,true
lbbAI,2071-05-28,8331,724797,true
DJjpR,2063-05-16,9686,174348,false
hejzM,2041-10-02,6206,142738,true
oZZEy,2054-05-15,8361,568548,true
HytDf,2056-06-03,2306,34590,false
ImKgR,2036-04-04,6613,370328,false
bzqhj,2104-09-02,7105,568400,false
JtNFm,2056-03-06,3607,266918,true
gIBGn,2033-05-12,9499,512946,false
BYHfs,2111-01-07,4242,258762,false
jSYfC,2097-03-12,7235,86820,false
XfDRz,2086-12-07,2018,98882,false
wuyow,2081-04-08,4293,120204,true
GhoWI,2051-01-12,5293,418147,true
LWALp,2108-01-02,9683,590663,true
kImZj,2036-07-19,9526,895444,true
xUZHW,2060-06-29,9411,94110,false
XHXCu,2034-01-13,5153,432852,true
LrRYP,2083-06-15,4578,265524,true
ZTCzx,2065-03-24,7929,705681,true
GaflA,2096-02-15,3006,126252,false
xXQVx,2024-04-22,6074,437328,false
yoPMM,2034-03-27,3527,59959,false
fnifp,2035-03-11,2399,184723,false
UBiHD,2060-10-01,5647,259762,true
pHkIy,2064-04-12,9806,147090,true
hAamr,2063-09-24,8107,535062,true
NGGPn,2052-05-18,5599,106381,false
PieYt,2078-11-19,8950,572800,true
BBviV,2119-05-12,5542,459986,false
WGIMR,2026-06-12,4828,434520,false
Fcoqj,2068-07-01,9433,764073,true
zxbcV,2112-04-08,4801,211244,true
aqXjv,2034-12-12,8658,129870,false
HwABJ,2034-05-06,4802,475398,true
pwxsm,2043-12-09,4965,89370,true
AxKjw,2025-04-09,9358,598912,false
KhQou,2059-01-10,9510,836880,false
FVLXv,2055-02-28,4942,261926,false
LzYQM,2031-06-14,4528,163008,true
eiFNn,2027-02-16,6301,132321,false
HTneU,2083-09-22,2056,26728,false
woWTU,2032-04-26,2156,19404,true
afDKH,2091-06-03,9805,588300,false
fXnQd,2072-12-16,9839,236136,false
nDWOq,2040-12-09,8866,531960,false
mgRkA,2072-01-20,4801,302463,true
rwALY,2102-05-06,6210,521640,false
bGjFI,2027-08-26,3693,354528,false
OjAxV,2046-07-12,9298,799628,false
pliSK,2066-02-09,6667,226678,false
dkzSF,2117-06-24,7052,225664,false
MuwFP,2086-09-14,5722,160216,false
cfFWu,2063-03-29,6193,538791,true
xfVbw,2104-01-20,3583,78826,false
xBRCe,2071-02-17,3734,119488,true
AiXGp,2041-09-01,6940,499680,false
COxZZ,2052-09-20,7742,712264,true
DgDLy,2094-12-02,4654,23270,false
yqSqM,2043-02-04,4407,176280,false
KuELV,2051-09-13,4766,448004,false
LQmGM,2110-11-06,5389,91613,false
gMrrU,2105-09-04,7198,525454,false
yYKlJ,2031-11-12,2797,153835,false
vlExD,2080-08-04,6192,383904,false
unHPa,2090-07-03,2339,72509,false
Ijovy,2028-07-15,2897,144850,true
jPInm,2095-08-22,9605,422620,false
gkiUJ,2071-04-21,7785,482670,false
cSwhe,2066-06-17,9239,203258,false
zKGLk,2074-06-17,6243,580599,true
HRRep,2079-05-05,4033,100825,true
cAurE,2102-07-23,7970,111580,false
YhtWY,2099-01-28,8380,762580,false
eSItw,2067-01-05,9167,540853,true
flkSX,2059-09-01,3072,30720,false
ltOdM,2101-12-18,7673,644532,false
iwuQa,2082-05-15,5682,346602,true
KcZRO,2034-07-01,2664,250416,false
yGEPn,2061-03-28,2195,129505,true
ZPCiI,2045-11-20,6132,128772,false
clyey,2076-11-23,4481,425695,true
ptuHY,2064-01-23,5806,400614,false
DSLiG,2072-06-18,5800,197200,true
tkjTV,2074-04-13,4481,259898,false
jpOue,2089-09-28,9559,382360,false
gHtBk,2095-04-18,8964,331668,false
HaQbW,2053-08-17,4449,387063,false
lPFrF,2036-05-28,4197,339957,false
zNqnr,2102-09-12,7244,463616,true
oSLEf,2055-08-01,2090,91960,false
XOeGK,2089-12-07,9136,292352,false
MkhmR,2071-01-20,4987,69818,true
HDFVh,2084-10-11,6200,179800,true
bZNrv,2060-03-25,2316,113484,false
qqMRa,2078-08-13,5046,196794,true
yuPlp,2041-04-27,9441,802485,true
EgDVY,2051-11-25,2417,21753,false
oJRnH,2073-02-20,2895,254760,false
Ulvwf,2098-05-15,4453,169214,false
Zdkte,2072-09-04,4323,125367,false
vuCOP,2071-05-13,2203,180646,false
kLAcH,2101-11-14,2593,119278,true
XGhbO,2022-05-19,2586,196536,false
XQaHJ,2087-08-05,4274,418852,false
xHllz,2107-06-15,7684,345780,false
XEmIJ,2054-02-17,2653,225505,false
orpMr,2053-09-21,7818,609804,true
jyrvB,2072-11-25,7226,390204,false
DiWdM,2040-10-03,8441,202584,true
pJbdt,2054-02-19,9406,498518,false
aQesR,2077-03-24,6977,293034,true
yaVEF,2027-08-28,6004,48032,true
NRoJG,2088-10-11,7820,477020,true
aTfZz,2098-03-28,4164,362268,false
oWLEE,2069-09-20,7545,324435,false
yutoT,2078-03-17,8639,77751,true
dGvdC,2106-09-27,9136,155312,true
AYYHE,2099-05-24,2548,28028,true
Pqphe,2031-12-04,6829,245844,false
VZEKW,2111-02-24,5997,503748,true
WRVNv,2086-10-19,5796,399924,false
iHfaD,2116-03-08,6186,80418,true
alDAd,2056-09-01,9537,314721,false
flZxQ,2030-10-07,2459,46721,true
NoAhW,2047-08-10,7340,36700,false
MRUez,2092-03-22,4589,307463,true
jqVSB,2049-06-30,7250,536500,true
aEZLq,2070-11-25,2488,189088,false
jFHnp,2059-04-30,6884,605792,true
niuao,2079-03-14,3676,334516,true
uxoTY,2040-08-01,4371,305970,false
QfxWo,2045-09-25,6899,600213,false
AgdDr,2026-04-15,9997,659802,true
zDqyD,2035-10-15,7653,596934,false
DQdfx,2111-03-26,3046,295462,true
GrqPo,2074-01-25,6743,121374,true
eSTsG,2117-03-15,2429,223468,false
oqAWv,2040-07-24,4952,168368,true
TbVIw,2099-12-12,6135,153375,true
FCIWC,2050-03-29,5847,356667,true
wAqsT,2047-12-06,2819,219882,true
UmHsj,2058-07-27,7738,735110,false
aOMVv,2077-09-18,9998,89982,true
DgKsH,2113-07-24,5725,486625,false
XAQvR,2085-10-14,6455,45185,true
VMttA,2069-03-16,8457,549705,false
RMmcx,2054-03-15,9824,677856,false
fGpJo,2029-11-15,2330,221350,true
gQLfK,2052-05-05,2028,20280,true
NwOBS,2076-03-26,6244,468300,false
vpVkm,2057-09-05,5567,539999,true
BvaxX,2099-04-28,3645,338985,false
WkQEr,2091-07-05,4633,268714,true
NEJMD,2036-01-02,5497,93449,true
iWElQ,2102-08-24,6015,312780,false
uBeRU,2093-11-07,3715,300915,true
IGvms,2050-01-25,8446,278718,true
QtidG,2060-03-15,4665,363870,true
QAbBt,2056-06-18,6053,163431,false
GlqCH,2063-01-24,6976,516224,true
clIpF,2035-06-07,6599,270559,true
hgYlA,2101-06-14,9663,347868,true
GXuAF,2062-05-02,6379,127580,true
aTYKa,2060-09-21,2723,138873,false
jDKYr,2038-02-17,4146,406308,true
HpDxV,2059-07-06,3609,303156,true
yKFQJ,2081-12-15,8402,604944,false
mYRzy,2041-06-25,2402,103286,false
YbrVf,2077-06-05,2518,178778,true
OnxjQ,2085-11-03,8538,572046,false
TSqRr,2104-01-02,6971,620419,false
NDtjR,2088-11-29,3679,180271,true
kPsmd,2120-03-09,7586,508262,false
GeMWZ,2066-03-24,2396,227620,false
Dgwbu,2049-11-23,3252,321948,false
RJOUN,2021-10-14,5693,512370,true
KOOGk,2058-12-21,4144,37296,true
etwzA,2066-07-27,5094,305640,true
gkJwL,2088-07-11,2410,33740,true
TkCEQ,2082-01-11,6979,321034,true
mfVba,2089-07-27,6822,463896,true
iVjoX,2066-04-12,8380,175980,true
xNjcJ,2027-03-05,8665,355265,false
GQUGT,2120-03-27,2241,212895,true
YaHYp,2022-03-07,6424,269808,true
XPLIp,2101-10-13,2694,183192,true
KhXqf,2093-01-07,7421,37105,true
nBQnc,2099-10-27,3362,30258,true
TbFwW,2030-08-29,4587,444939,false
kNhde,2082-12-09,5865,557175,false
dhFID,2047-10-15,6829,532662,false
EZiaQ,2055-04-17,5401,43208,false
sLFmF,2023-12-09,9081,889938,true
toqFu,2029-04-17,5099,173366,true
PdveO,2054-01-08,5489,164670,true
BzZTV,2115-11-15,6059,557428,true
khBfg,2104-07-18,9164,861416,false
Brbyo,2047-11-30,2883,49011,false
hxCJQ,2102-06-08,2492,154504,true
PXenY,2062-08-30,7543,346978,false
cwtDX,2113-10-26,8616,551424,true
eUPbR,2065-04-25,7789,412817,true
WmlnQ,2048-02-21,6769,318143,true
kOlaN,2111-07-04,4313,77634,false
yrQct,2110-08-05,6674,634030,true
WJdpA,2102-03-23,6948,368244,true
fXWVR,2082-04-23,9205,276150,true
NMxTB,2070-11-22,7066,558214,false
pUtri,2080-03-01,8207,590904,false
wnZIE,2066-02-12,8423,463265,false
TgYFa,2038-05-04,4194,62910,true
aNprq,2025-03-22,8582,257460,false
FLcJk,2104-03-11,4367,113542,false
DsvRZ,2060-05-03,3099,226227,true
MUHIO,2069-04-03,2780,75060,false
PnQku,2081-06-26,2568,192600,false
auapI,2032-02-13,6543,510354,true
OgydP,2106-10-20,3800,292600,false
zFXxM,2097-10-16,6348,349140,true
zQzLp,2035-12-30,3973,75487,true
FIAJK,2092-11-16,8856,611064,true
fhhcY,2102-03-14,7037,225184,true
zghcv,2051-04-03,7044,162012,true
KIJls,2025-09-28,4240,419760,true
wdpvP,2066-08-13,3056,220032,false
fFXEw,2103-11-10,5605,218595,false
qYLhG,2042-01-09,6227,429663,false
VuEHV,2100-09-08,4601,64414,false
GlgRx,2024-04-02,8451,42255,false
nvdSW,2057-06-09,8965,62755,true
kOoCc,2062-08-17,8666,753942,false
UbVdI,2025-10-13,2465,12325,true
NssPe,2097-04-09,5261,105220,true
xFuoR,2050-08-10,9379,300128,false
DTMgX,2117-02-11,7677,38385,true
mlJlb,2042-02-28,3137,37644,false
ymBoG,2076-10-24,4913,235824,true
IaTIL,2050-11-06,3172,275964,true
RDRbk,2092-01-01,2797,198587,false
PEdzJ,2098-03-09,3118,46770,false
uvYKG,2080-03-29,3915,289710,false
kaKpY,2070-10-02,6864,487344,true
SeXAD,2039-09-07,5623,500447,false
QMmbL,2108-09-27,7461,111915,false
AGZKo,2060-07-05,9147,887259,true
TScRb,2026-01-16,2820,172020,false
KGAMJ,2081-04-03,8965,806850,true
JViUc,2078-03-24,2133,159975,false
KAhnw,2114-10-15,9034,469768,false
xhPHG,2085-03-27,5984,197472,true
ZSErb,2099-05-22,9070,108840,true
PuWMA,2081-11-21,4232,59248,true
IXpTk,2056-08-01,9264,259392,true
soqBT,2065-11-11,9592,575520,true
UYTSr,2118-04-21,4396,26376,true
cfLcc,2024-01-18,6156,400140,true
LCmQP,2033-05-18,3519,70380,true
zQebo,2114-12-31,4216,33728,true
hWvFA,2082-04-28,4196,104900,false
tqpRp,2083-05-17,9209,331524,true
hUecU,2021-06-04,6411,416715,true
wyZhm,2090-10-29,5487,208506,true
EOVmQ,2037-01-09,4606,69090,true
wdJWS,2022-01-21,2607,96459,false
vVlLg,2075-08-18,7007,238238,true
dvYIP,2062-09-03,3844,84568,true
EYsXj,2105-12-12,2286,112014,false
IJRUx,2112-02-03,6671,40026,true
BQvxj,2063-12-01,2693,169659,false
MZeaV,2094-08-25,8725,235575,true
GdwjX,2093-12-15,5571,545958,false
XzDRI,2096-01-29,4705,423450,false
SfoCb,2092-01-31,8380,821240,false
XHZpl,2082-03-20,8327,657833,false
qhGWw,2081-10-26,4778,439576,true
EyAMJ,2055-05-24,6517,593047,true
cOkai,2056-08-05,2676,214080,false
ErNKN,2097-11-07,5857,380705,true
LUZXk,2048-04-09,9413,743627,false
LCbTC,2076-09-07,6012,571140,true
aFBqj,2036-01-19,2578,72184,true
LgLtU,2077-02-18,6063,72756,false
SVJuK,2068-05-01,8902,53412,true
VgqlC,2059-09-03,2161,138304,true
lNIwZ,2115-04-04,8103,704961,true
nrDwj,2045-12-01,9620,336700,true
mTYLg,2070-09-21,8036,281260,false
kZqaY,2054-05-05,4707,75312,false
biUrp,2109-09-02,2227,195976,false
dySwt,2039-01-01,5806,528346,false
nXTSo,2025-06-18,2893,271942,false
NYJYP,2099-01-28,9673,628745,false
TdqRz,2073-11-14,5376,505344,false
DLuNM,2039-06-14,9383,187660,false
iOdxH,2073-06-18,6162,43134,true
gKrAl,2026-04-23,8028,714492,false
qjOML,2091-05-28,7078,403446,true
vzFzF,2106-12-12,4530,212910,false
IedHV,2073-11-30,2525,176750,true
eZrvP,2059-05-16,9953,905723,false
iflfM,2043-06-09,8143,236147,true
ylIMC,2078-01-10,5904,171216,false
VMeqN,2106-05-24,3939,287547,false
AwOZr,2072-10-31,9083,554063,true
SiIRG,2104-07-31,5337,48033,false
KMQJh,2028-10-02,2078,31170,false
ZkYJi,2082-09-12,7861,636741,false
QivYi,2118-08-08,8304,373680,false
jdRdI,2101-02-07,9079,635530,false
dlRPu,2074-08-29,2465,172550,true
AEzua,2043-12-05,4266,332748,false
udeoO,2044-04-03,2756,250796,false
tIbkH,2105-08-06,6404,192120,false
jnckU,2042-08-23,8215,287525,false
UqKHU,2108-01-02,5485,246825,false
fvvzF,2073-05-21,4850,203700,true
ubBvJ,2067-10-30,4670,93400,false
jcBKP,2029-08-24,8427,58989,false
MZufH,2064-05-23,5907,466653,false
leBWA,2031-09-16,2152,124816,false
FZkIh,2065-08-02,3599,223138,true
QcxGX,2039-08-09,7553,271908,true
OYDFS,2079-09-24,8110,48660,true
CWpDO,2121-04-27,7414,585706,false
yMpVe,2029-06-30,6945,326415,true
NHPBK,2069-09-15,8930,732260,true
BTfXS,2030-10-02,8669,442119,true
GYwgd,2061-09-09,6801,156423,false
SJHSM,2024-11-11,5687,96679,false
eaOwZ,2120-09-02,3181,54077,true
GegCn,2072-02-23,7192,251720,false
CVdHm,2073-05-10,5379,424941,false
piDSU,2033-09-12,2276,38692,false
uHFdq,2099-04-30,8541,401427,true
VBvsZ,2113-05-14,6556,531036,false
OaonV,2027-06-26,4596,257376,false
WxCuC,2083-09-19,5595,100710,false
lrdmQ,2072-07-03,3649,350304,true
XDBOn,2045-12-24,8821,732143,false
zKiCg,2121-09-19,2712,162720,false
GhWjC,2042-12-12,2473,84082,false
rLgcW,2092-05-30,9734,934464,true
Kmhev,2064-02-04,2291,61857,true
JMnTL,2055-10-18,2551,234692,false
tygbv,2091-01-13,2223,188955,true
KSaTN,2033-02-11,3436,302368,false
kYhLY,2094-09-03,7135,192645,true
