StoreCode,Date,TotalSales,TotalAmount
TUqOz,2108-02-01,6431,617376
TQhEH,2099-10-31,3081,163293
vNjvh,2034-12-29,4131,313956
nCpCR,2080-08-04,5648,547856
OisEW,2029-05-04,2025,137700
rzWpv,2107-11-19,3421,47894
raUeR,2048-11-19,3586,333498
Nmidn,2099-12-09,8578,411744
TFkna,2098-02-03,9688,842856
fwNoW,2052-09-30,2532,126600
Pfnjx,2058-06-11,6856,287952
gnIxY,2070-01-11,2855,139895
eQsqH,2025-05-03,8866,390104
ekYdJ,2095-12-18,6319,120061
UqncH,2080-06-26,8775,535275
bHvQY,2109-09-01,5614,381752
ooFMl,2082-03-29,6791,67910
BHMMR,2082-08-17,3929,121799
iNHre,2030-11-02,5720,228800
vneIJ,2102-01-26,2569,79639
LtozY,2088-08-04,2659,199425
rDduE,2098-07-23,5031,367263
yfBSp,2062-10-30,7502,90024
hlorh,2072-08-05,7438,230578
hFHEe,2071-03-25,3995,343570
ueVpT,2103-08-13,3871,205163
kARRM,2076-04-28,6987,607869
HeRgG,2120-03-23,2791,75357
KtVeF,2081-09-26,6686,574996
TYMCc,2075-02-27,6657,153111
rPlyx,2023-10-04,5529,320682
RwoJX,2022-03-01,3134,310266
RnfWE,2076-01-01,4421,225471
dLNJC,2095-09-03,2349,199665
wRVSD,2023-09-02,6658,612536
naVXO,2086-09-08,7378,295120
Vhrir,2062-06-19,6049,187519
xnqgV,2120-01-19,8569,582692
UAlSz,2055-03-25,6838,533364
soSos,2044-04-28,3434,72114
pBadJ,2113-02-19,8789,149413
DiAjh,2030-08-25,6545,85085
MGHhA,2090-08-23,7507,390364
rWKmx,2052-01-09,7989,191736
JuHHk,2116-03-22,3035,267080
gosJF,2075-03-13,6737,673700
wEXNf,2091-07-03,5506,280806
erENa,2068-02-07,8723,113399
KIYze,2054-03-10,6559,275478
ZITXO,2047-09-28,6955,250380
ukwKz,2099-08-25,8345,150210
fROpz,2078-10-08,6413,153912
SOpJC,2099-07-16,3353,331947
dEUJN,2109-12-25,7554,347484
SIymk,2101-12-03,6595,441865
dGlTK,2064-04-04,3786,151440
rKzml,2113-04-06,3353,207886
lbbAI,2087-01-20,9758,624512
DJjpR,2121-03-02,3549,145509
hejzM,2051-01-02,7262,334052
oZZEy,2111-08-11,4501,90020
HytDf,2070-11-30,3427,126799
ImKgR,2081-11-01,4616,212336
bzqhj,2055-10-02,9207,395901
JtNFm,2069-03-05,3656,263232
gIBGn,2098-07-05,7670,421850
BYHfs,2043-11-23,6358,445060
jSYfC,2105-07-12,3111,295545
XfDRz,2076-06-06,7024,330128
wuyow,2056-10-09,6911,69110
GhoWI,2041-07-10,3353,70413
LWALp,2092-04-21,5256,352152
kImZj,2077-03-21,3323,249225
xUZHW,2035-06-11,6908,373032
XHXCu,2026-11-18,2201,202492
LrRYP,2103-12-09,7729,664694
ZTCzx,2112-11-13,2006,44132
GaflA,2086-05-02,5396,43168
xXQVx,2022-03-27,3702,303564
yoPMM,2080-07-26,3210,115560
fnifp,2072-07-02,2866,128970
UBiHD,2071-04-16,6811,286062
pHkIy,2051-10-07,4759,390238
hAamr,2032-09-14,6883,289086
NGGPn,2033-06-18,9098,636860
PieYt,2073-02-17,2903,267076
BBviV,2092-07-21,6597,138537
WGIMR,2032-11-19,2736,155952
Fcoqj,2034-09-08,9569,736813
zxbcV,2117-02-22,5609,84135
aqXjv,2028-11-30,6303,75636
HwABJ,2107-06-08,8726,191972
pwxsm,2030-01-02,3373,70833
AxKjw,2090-04-25,4516,49676
KhQou,2063-09-12,9061,190281
FVLXv,2056-02-28,5831,104958
LzYQM,2048-06-11,2144,197248
eiFNn,2109-03-14,8991,116883
HTneU,2035-02-28,9002,90020
woWTU,2117-06-15,6543,536526
afDKH,2076-05-26,6249,587406
fXnQd,2114-04-18,2995,92845
nDWOq,2103-07-28,3773,226380
mgRkA,2119-03-19,8847,61929
rwALY,2054-11-04,3973,43703
