StoreCode,Date,TotalSales,TotalAmount
fhhcY,2076-04-17,9079,463029
zghcv,2026-07-22,9174,761442
KIJls,2025-11-26,6686,207266
wdpvP,2121-09-06,9334,410696
fFXEw,2121-09-06,5240,434920
qYLhG,2031-11-18,6915,421815
VuEHV,2070-10-01,9950,268650
GlgRx,2065-06-03,3403,217792
nvdSW,2087-05-07,8878,763508
kOoCc,2093-03-28,9519,247494
UbVdI,2073-05-08,8351,718186
NssPe,2025-06-05,2716,108640
xFuoR,2026-05-22,6199,216965
DTMgX,2047-05-03,3771,18855
mlJlb,2097-05-01,7907,189768
ymBoG,2042-11-10,9616,913520
IaTIL,2075-11-07,8908,837352
RDRbk,2083-05-03,3675,73500
PEdzJ,2023-04-07,5958,268110
uvYKG,2087-11-01,3842,357306
kaKpY,2036-08-22,9708,339780
SeXAD,2037-01-12,8492,849200
QMmbL,2047-07-11,3841,222778
AGZKo,2061-04-12,5292,529200
TScRb,2115-05-15,7425,720225
KGAMJ,2083-05-29,2427,152901
JViUc,2088-06-05,6715,597635
KAhnw,2037-03-08,9435,103785
xhPHG,2118-10-05,5451,512394
ZSErb,2052-10-02,4599,82782
PuWMA,2098-12-07,3915,238815
IXpTk,2027-05-02,2722,195984
soqBT,2112-09-16,6634,371504
UYTSr,2072-03-20,7937,722267
cfLcc,2094-10-31,4422,344916
LCmQP,2110-03-05,6550,504350
zQebo,2087-11-29,8272,496320
hWvFA,2034-04-21,3221,238354
tqpRp,2059-08-28,5941,522808
hUecU,2065-04-14,4277,346437
wyZhm,2058-10-08,6680,541080
EOVmQ,2118-07-11,3656,175488
wdJWS,2074-12-20,6532,372324
vVlLg,2119-10-14,7387,96031
dvYIP,2092-04-25,9744,837984
EYsXj,2098-02-08,5169,242943
IJRUx,2087-08-26,2462,113252
BQvxj,2107-03-10,8035,538345
MZeaV,2029-11-07,5801,574299
GdwjX,2084-01-21,6270,31350
XzDRI,2074-11-10,9412,498836
SfoCb,2120-07-13,2448,51408
XHZpl,2039-03-27,2529,164385
qhGWw,2036-03-30,7074,155628
EyAMJ,2058-06-27,4527,67905
cOkai,2082-09-29,9419,508626
ErNKN,2087-09-09,5735,212195
LUZXk,2050-05-31,2177,143682
LCbTC,2050-03-13,4730,420970
aFBqj,2093-10-28,6018,559674
LgLtU,2030-05-21,5516,314412
SVJuK,2061-12-07,3598,334614
VgqlC,2064-11-25,9402,864984
lNIwZ,2049-08-02,9575,134050
nrDwj,2045-05-23,7617,91404
mTYLg,2079-05-09,6504,351216
kZqaY,2107-04-03,6272,401408
biUrp,2064-12-30,7064,565120
dySwt,2113-10-05,9214,313276
nXTSo,2031-12-19,4654,344396
NYJYP,2074-03-14,9878,128414
TdqRz,2089-07-06,6147,491760
DLuNM,2109-10-08,7577,250041
iOdxH,2029-09-05,9044,434112
gKrAl,2115-04-03,2331,32634
qjOML,2024-04-06,6935,298205
vzFzF,2094-08-31,6974,669504
IedHV,2114-04-22,9737,467376
eZrvP,2039-10-19,8166,726774
iflfM,2119-03-17,8179,474382
ylIMC,2100-03-24,2781,136269
VMeqN,2068-02-22,5193,88281
AwOZr,2085-02-21,9382,872526
SiIRG,2060-04-17,8182,40910
KMQJh,2111-03-25,3319,238968
ZkYJi,2078-08-01,6195,49560
QivYi,2081-04-05,5828,227292
jdRdI,2023-07-27,4836,362700
dlRPu,2110-04-13,8907,356280
AEzua,2090-07-25,9644,472556
udeoO,2079-11-19,7587,394524
tIbkH,2024-04-01,4468,379780
jnckU,2114-06-22,2405,86580
UqKHU,2063-10-21,6256,337824
fvvzF,2120-10-14,5198,135148
ubBvJ,2102-12-24,5177,284735
jcBKP,2095-03-24,3038,285572
MZufH,2080-07-11,8048,619696
leBWA,2056-07-06,8305,672705
FZkIh,2031-09-19,3682,110460
QcxGX,2085-04-02,7677,76770
OYDFS,2088-12-18,6064,503312
CWpDO,2090-05-21,8133,455448
yMpVe,2054-12-25,6587,177849
NHPBK,2079-09-23,6137,349809
BTfXS,2072-06-06,7518,52626
