StoreCode,Date,TotalSales,TotalAmount
xWhJf,2038-10-25,2006,56168
yGLBj,2060-03-07,2009,124558
dNYXo,2112-02-19,5173,67249
synBh,2033-09-08,8320,324480
hgXTv,2063-09-28,8041,699567
QscgK,2113-04-11,6770,480670
uDZNS,2029-08-26,5905,448780
gYdPd,2057-10-20,7826,555646
swMcN,2085-01-04,2501,170068
huOCi,2036-04-18,3394,281702
XKpkB,2074-05-16,6782,508650
IQIoQ,2052-03-25,7510,375500
Pqibt,2054-12-23,5347,486577
QLYru,2038-11-30,7969,366574
prNjp,2079-01-18,6883,68830
ywDgw,2116-02-09,2541,38115
EOuGi,2052-12-16,8706,722598
qGCvQ,2094-06-07,8421,345261
IwMFG,2120-04-23,9518,190360
RNCWl,2114-07-03,2636,68536
iufYB,2037-10-04,7635,694785
anlBU,2038-07-14,9079,472108
SPPBt,2059-10-14,5445,381150
uDaMI,2026-08-07,6653,538893
abUtW,2092-12-29,5351,267550
bceYY,2113-01-16,6851,459017
yIpfP,2050-07-29,5853,35118
iapZh,2100-10-04,3475,90350
xqxiX,2078-08-27,2273,186386
GpVwe,2060-01-10,5063,81008
TfCjo,2078-08-19,2227,187068
uSIuL,2045-10-10,4428,243540
DKhMG,2036-05-04,5948,475840
UMzIr,2040-01-09,9290,260120
JEcPe,2024-03-07,2682,13410
dHOWb,2097-11-26,7685,130645
MTtET,2080-10-23,3563,135394
cDvSm,2116-04-17,4872,92568
YqlzQ,2049-10-04,5701,524492
TIIHZ,2068-07-01,9191,716898
tQEig,2092-12-25,4122,98928
zEpHg,2026-09-08,8727,584709
EJFNk,2073-09-09,8370,569160
AvbxV,2029-07-07,9961,836724
HpTWl,2073-03-25,7654,229620
QCjmN,2031-02-10,2752,107328
tzeZO,2099-05-25,3227,70994
Kwcjp,2107-10-24,4216,88536
pcROx,2080-07-18,3270,75210
gAMtd,2034-12-09,5629,264563
VjKsx,2062-03-02,8981,458031
svunt,2023-11-11,5005,345345
YuwRT,2115-04-18,6324,94860
hPeiL,2120-07-15,5680,352160
uadTG,2056-08-27,8524,596680
CcTQy,2063-11-10,4361,436100
MfVCP,2095-12-14,7431,37155
gfSXb,2092-09-27,5030,331980
GPemI,2032-03-20,3010,138460
LohWj,2034-01-14,7470,717120
AlHDZ,2028-04-20,2902,72550
rykeP,2045-04-01,3389,67780
hAfge,2066-05-06,3727,175169
HMraQ,2066-01-31,8930,839420
eRGZG,2034-06-28,7902,703278
BzeNi,2068-01-05,5746,430950
dnagi,2086-09-23,5743,407753
JIrDE,2076-01-24,6740,107840
hYddv,2027-01-16,9027,496485
NvIxY,2112-02-20,7581,758100
geUiu,2102-12-30,3542,226688
vFTOt,2042-07-29,3951,383247
rLEAw,2101-04-01,5435,472845
jTOEa,2103-04-10,4382,236628
UufKk,2067-12-18,2423,198686
NaMdF,2063-04-09,8184,245520
vGgMR,2101-11-13,6030,198990
pqzjt,2103-03-19,9972,668124
qoWVi,2058-01-26,9284,844844
EzcZR,2092-02-24,5188,134888
XdLFb,2067-01-10,3113,208571
WqIEX,2032-08-29,2697,72819
KsXVw,2109-04-15,5546,332760
pQOhV,2120-11-07,8365,485170
sQwdy,2073-04-14,9246,841386
jaMrl,2056-11-06,3990,135660
GRjmN,2102-03-14,3812,118172
emfQE,2079-01-06,4782,100422
wRGlS,2080-07-30,8455,279015
YxXHJ,2057-04-25,7976,334992
JHBjS,2105-11-21,7779,451182
vyoFP,2082-08-17,5689,159292
cIism,2073-08-23,9096,400224
OSbey,2033-03-23,4397,171483
RLQox,2053-03-23,6871,82452
DLXXM,2075-09-02,3308,29772
oFMyv,2039-08-22,9051,515907
FMBqm,2065-03-01,2004,162324
RNPtE,2039-04-09,8153,154907
zpakt,2090-10-22,7725,463500
NLIXr,2037-03-27,2930,20510
LWokn,2083-12-23,5269,426789
mEnMN,2080-05-22,7525,97825
jikCb,2074-05-09,8024,337008
hMhBO,2077-05-07,7941,444696
iPoPi,2043-06-16,3900,347100
dqwSi,2044-06-25,2097,142596
fQpRI,2063-10-09,7405,155505
PqbsG,2037-11-11,8250,99000
DTWMq,2039-12-05,6985,69850
gwbWS,2075-09-02,4235,186340
yaSLi,2113-04-22,6364,44548
NSXnP,2067-10-08,9434,273586
btuqq,2109-12-23,2274,191016
rGKjc,2120-09-11,7626,358422
AMajW,2052-03-24,4911,29466
zmeiH,2056-08-02,6023,367403
UodQV,2101-11-15,3267,169884
kFoXg,2065-08-24,7804,624320
aVuXr,2110-03-15,7120,462800
uCgMd,2056-09-27,2297,18376
hRuRL,2084-07-21,6212,496960
tBSGm,2105-05-23,2453,196240
QJNYu,2096-08-04,7425,74250
NUyOZ,2103-07-02,4443,342111
qSebG,2079-12-15,2692,56532
HXgiL,2035-09-16,2500,190000
