StoreCode,Date,TotalSales,TotalAmount
ltiCp,2045-02-02,4488,184008
HnpRj,2060-07-31,6292,213928
OTaJQ,2095-02-24,6655,618915
ISWmm,2112-03-19,4280,196880
DahmV,2085-03-03,5926,432598
nNdzJ,2048-06-13,9154,448546
blkyR,2062-02-28,8367,476919
WOYco,2066-07-09,7470,276390
pzkIS,2110-06-15,10000,400000
qeYBQ,2120-07-16,7237,79607
voZEK,2100-04-03,4705,188200
rpnBO,2024-08-23,8655,778950
ZVuTI,2049-09-15,4540,295100
BtlKJ,2086-09-28,4168,45848
RbQBt,2106-11-13,6009,486729
mZDVM,2038-12-25,7379,258265
SaNNh,2023-06-07,9109,737829
Ksnvj,2059-01-21,6281,358017
NlpJP,2058-09-19,2629,86757
qDBKc,2043-08-04,8007,240210
ELRhJ,2088-04-08,4557,150381
mZpJm,2058-12-31,5815,412865
Myijg,2096-08-25,6158,123160
HESXi,2058-09-13,2258,219026
zmKuF,2089-04-30,8182,49092
Zhwqx,2084-05-21,4773,95460
mrMBd,2035-11-19,5467,492030
gRnNs,2099-02-09,5403,383613
AEaYi,2079-12-14,4136,82720
auACm,2119-08-03,9273,890208
uxZcL,2053-01-17,9771,556947
LLHRI,2081-05-25,8103,777888
Gfuml,2083-09-07,8493,475608
xpWFE,2048-10-12,4526,271560
hzYwn,2071-04-20,8513,68104
asrDF,2097-05-22,2163,170877
WqXEo,2023-10-14,5518,104842
UzyND,2069-02-11,2982,256452
VfSTP,2104-09-10,4380,389820
KICbe,2057-03-28,3474,72954
arcPj,2093-10-09,3347,140574
xuXJD,2093-05-14,4271,89691
LncVn,2119-04-19,9263,194523
DpLms,2057-07-01,7034,583822
ukbYT,2033-01-22,9265,213095
LUaMu,2028-08-10,8993,566559
HlQhV,2047-02-06,3203,297879
xqytA,2047-03-31,3772,237636
yRrjt,2042-10-06,8187,188301
qnaRz,2073-07-01,5403,156687
bLEdL,2086-05-22,2631,257838
nBWsX,2076-01-31,7822,289414
YEDdv,2055-03-21,4240,228960
Huqaw,2108-04-30,9756,78048
VEMDU,2021-01-18,4287,317238
ScRaF,2069-06-20,2526,204606
IkEWb,2053-11-07,6449,432083
yUAkF,2024-01-31,6050,568700
vmMwF,2024-04-27,4652,237252
CxgDi,2073-05-26,8146,293256
EiFLE,2098-04-20,6684,601560
vebAI,2110-05-13,7119,711900
hjmEW,2055-06-29,3982,27874
XwqDz,2080-04-15,7409,696446
oTQNK,2108-04-23,8359,710515
yfCFT,2103-07-11,2258,207736
sqipH,2117-04-16,8497,832706
vKHum,2021-02-01,8800,756800
GJYlu,2090-01-19,5987,179610
XsQNB,2084-06-21,2670,53400
XyNYW,2102-11-10,6810,34050
KfNPE,2022-08-31,2175,73950
zWLjt,2118-04-15,4868,175248
LBZOO,2109-06-06,4362,87240
jBUyx,2088-01-05,7334,337364
BkcIO,2073-06-20,4472,138632
npohD,2043-09-13,8967,735294
oHlSy,2046-06-05,8257,363308
ORjNJ,2030-07-16,6349,457128
nMeRc,2025-10-04,3503,73563
KPZsa,2098-07-09,4317,358311
HjFMY,2065-11-24,5761,334138
ZfISm,2058-06-05,7506,142614
xdQSe,2023-03-16,3930,86460
WZjPt,2060-10-10,8849,867202
uJKMn,2081-04-20,7092,489348
ycZWf,2087-11-15,5659,514969
jzDgS,2060-05-26,8748,218700
ThCjH,2023-10-29,6151,559741
LHQkS,2045-07-09,2406,84210
sEorK,2092-04-20,6416,577440
mlKgn,2045-12-08,5688,341280
wywHO,2117-01-08,5730,120330
YBGmN,2101-01-22,6063,163701
jBTfn,2117-06-09,2995,203660
NxHAX,2051-01-04,4313,284658
BtXrB,2062-01-30,3225,116100
SIGvq,2048-02-25,6920,159160
YUuxM,2026-08-09,5251,131275
lIxwY,2102-01-10,8902,534120
WRTEU,2039-05-17,8372,175812
aYZse,2091-11-21,7848,196200
uGymu,2109-01-11,6117,48936
bdVkY,2043-06-11,9674,270872
xxxdQ,2121-04-12,3399,98571
TEoKF,2114-11-02,4274,401756
TqvHY,2086-02-08,2429,143311
YrCmK,2111-07-16,2854,222612
AyODv,2097-03-25,8428,488824
SLGvg,2095-08-19,8614,327332
xYRIJ,2024-11-01,5601,442479
mQdRc,2058-05-28,9077,145232
PTuRg,2114-04-17,7853,683211
sBYvZ,2070-07-09,4990,324350
obwvs,2055-04-24,7104,49728
FvafL,2021-10-27,3151,242627
Lophj,2060-02-07,3265,208960
kIGjc,2083-12-16,9322,167796
hzhfC,2119-02-04,5450,512300
VcTBw,2028-05-24,7008,371424
SJmMg,2065-10-12,2841,105117
eFaAS,2051-05-06,5618,303372
GAZpr,2030-08-08,6134,368040
RzlSK,2115-02-26,2648,129752
WxaxZ,2058-02-19,5394,453096
VwQUS,2064-05-23,5431,271550
wGTkG,2089-03-22,5174,238004
xhwRj,2022-03-10,3368,111144
SJElI,2097-03-27,2066,74376
KUzqX,2022-05-20,3853,211915
aPylH,2062-01-16,3536,95472
meNtD,2118-02-20,3832,130288
pIQTk,2037-04-30,4183,288627
ExDQm,2022-06-14,9164,833924
bXRMv,2039-10-31,2891,251517
yBnce,2066-06-27,4562,410580
scuvi,2026-11-14,8631,94941
pgqEq,2106-08-03,6407,403641
