StoreCode,Date,TotalSales,TotalAmount
yTBDy,2098-02-01,7627,602533
CueVE,2072-02-04,3525,179775
qkxue,2077-01-22,9534,829458
LYhDl,2106-07-08,3019,163026
gndlW,2084-11-23,5983,418810
Lmlko,2092-04-10,7040,260480
JWBfD,2057-05-31,6605,184940
bIJKs,2078-12-25,2256,40608
wqsBh,2023-09-05,3466,152504
UcLrz,2072-09-01,8683,130245
QOSbc,2023-09-18,6025,277150
sMqHg,2107-10-21,2282,216790
ehiBf,2107-07-16,8299,356857
ddZJd,2066-01-13,7566,83226
CrzOh,2074-10-11,3304,118944
RDaEM,2042-04-25,9667,947366
djmvH,2087-02-17,6181,414127
ndGUZ,2088-07-20,2126,91418
vOfCn,2038-06-19,8000,152000
BTaZB,2095-11-28,4569,283278
Bxwxe,2048-02-16,5015,115345
aaCPZ,2108-05-19,7928,745232
BlIdp,2109-10-08,3936,247968
VBYtQ,2038-02-06,4542,190764
ZpOOw,2046-07-05,5421,81315
fRyHQ,2120-11-20,8731,104772
ttEre,2032-06-26,8764,350560
XfzNT,2088-06-18,7521,112815
KFoSd,2031-01-05,8778,52668
WTDQv,2090-10-04,5830,279840
MkNMD,2118-05-23,5780,300560
KBamU,2058-03-10,6352,584384
xViNc,2025-05-27,8707,296038
gKIyA,2085-04-11,4744,218224
OdkJD,2114-07-26,5427,81405
zxAJF,2021-03-21,8972,690844
Igdvq,2120-01-04,3191,264853
wiIhA,2121-08-27,8191,507842
FnFgI,2106-08-28,7464,335880
wJMYW,2029-02-18,9558,296298
mjplW,2026-01-03,2941,244103
eDTeH,2101-03-14,5779,242718
TIOBi,2117-06-22,7191,237303
xwKsc,2078-05-19,3655,146200
stMiO,2072-01-16,5129,502642
HawXD,2092-06-26,6294,572754
rfDaa,2089-11-21,6290,37740
OXAud,2065-10-04,8312,706520
lglks,2098-05-04,4515,85785
nTacC,2054-02-21,6958,180908
SeDoA,2099-07-24,4938,118512
TGccw,2028-03-06,7539,241248
XBWmR,2042-09-20,4320,276480
gykMD,2067-09-10,8506,229662
wEQqZ,2066-08-28,4700,460600
NyJnU,2121-03-28,8599,120386
DXhHc,2045-08-24,2996,239680
qDvAh,2060-10-13,6003,252126
nUTHk,2086-03-17,6467,400954
acGxm,2041-05-27,5076,279180
shnja,2109-06-04,8636,708152
KFUGw,2116-09-28,8965,44825
UDpYo,2053-10-23,8279,753389
LplpW,2096-12-09,7925,269450
aZUOR,2069-01-08,8178,376188
FWGHn,2110-08-07,7955,628445
LtwFp,2060-05-10,5761,305333
bRHtm,2103-07-23,8584,643800
MkghG,2053-04-08,2408,93912
Ikadb,2030-01-04,9768,78144
HZIVT,2069-01-11,5499,335439
WDVmp,2111-12-16,3986,87692
ozDIX,2040-05-28,4626,383958
qIDXq,2058-06-06,2790,106020
CTQfN,2081-06-23,7894,592050
QgAhx,2104-06-10,6835,580975
slAcJ,2052-02-04,2563,135839
vmrLU,2074-10-29,8995,395780
yTHEh,2051-06-16,7818,500352
lGoVa,2058-07-09,8965,286880
IRJuG,2049-11-02,5998,371876
psBFq,2047-10-25,5254,210160
VbuxQ,2076-12-07,2494,224460
uKndT,2073-02-22,4009,196441
fxCIy,2044-06-03,9870,424410
zGyGG,2025-07-23,4949,74235
uAkbh,2097-02-15,9446,434516
EwABN,2096-11-07,3523,31707
bxvtl,2025-11-04,5550,299700
mqxxj,2098-03-16,4574,228700
tsOJz,2021-03-02,8665,606550
GzhSX,2032-11-07,8808,625368
kvryu,2025-04-15,5676,402996
ZwgUp,2049-10-23,9955,826265
NUeWz,2045-08-02,9021,613428
vKyIK,2061-01-19,8053,330173
AmWQO,2044-09-06,4177,142018
fQyRo,2069-11-02,9730,943810
hjPHN,2081-03-23,5770,323120
POqse,2097-05-08,9333,149328
EVDgI,2099-02-15,2652,257244
IPcfn,2075-07-09,6974,160402
MeMGs,2073-09-12,7793,171446
jAhpX,2090-09-28,4773,81141
uGDff,2090-03-19,7103,625064
gOkdO,2113-07-14,9419,480369
jWIre,2036-04-23,6777,508275
fHpMI,2032-08-18,7696,354016
lVMVN,2116-09-27,2207,68417
GSRWU,2120-05-31,2637,253152
idOvW,2021-04-15,4307,275648
VWqbE,2088-10-10,6702,516054
vLmKV,2051-03-11,7456,715776
aWOOV,2087-05-05,6222,323544
kRrkx,2059-12-07,7933,428382
QkEUL,2053-04-14,5292,148176
uFpQH,2041-08-06,3083,157233
rkxtL,2109-05-26,3803,159726
talwS,2117-04-08,9949,477552
UaAMB,2047-08-15,9031,288992
UAeYW,2113-12-12,3613,68647
eyUEn,2094-08-21,9985,698950
PjnUz,2055-12-12,9373,881062
ODyWO,2030-09-29,5558,555800
VHTBY,2087-12-19,6015,252630
