StoreCode,Date,TotalSales,TotalAmount
XdLFb,2064-10-15,8687,78183
WqIEX,2041-04-08,7284,640992
KsXVw,2060-06-18,5384,80760
pQOhV,2028-02-22,8051,346193
sQwdy,2081-12-13,4515,144480
jaMrl,2023-04-11,2259,115209
GRjmN,2069-07-04,3813,381300
emfQE,2038-07-18,4728,283680
wRGlS,2095-12-21,6886,296098
YxXHJ,2106-05-20,6179,587005
JHBjS,2042-03-21,6503,188587
vyoFP,2057-09-16,8376,242904
cIism,2036-02-21,9216,875520
OSbey,2055-03-25,5140,241580
RLQox,2074-02-18,4782,143460
DLXXM,2106-11-21,8301,821799
oFMyv,2120-08-16,8307,132912
FMBqm,2096-12-21,3587,111197
RNPtE,2113-09-19,7744,642752
zpakt,2093-09-07,8176,147168
NLIXr,2053-08-07,7196,669228
LWokn,2070-03-02,2907,267444
mEnMN,2041-02-05,2259,192015
jikCb,2073-08-28,3373,60714
hMhBO,2082-03-25,5168,273904
iPoPi,2115-09-10,2607,229416
dqwSi,2062-03-24,8011,793089
fQpRI,2022-08-16,7084,49588
PqbsG,2092-01-11,4690,220430
DTWMq,2057-04-22,5046,136242
gwbWS,2110-11-19,6807,544560
yaSLi,2075-04-28,3798,174708
NSXnP,2107-10-15,5232,256368
btuqq,2118-02-16,3433,178516
rGKjc,2021-01-09,7926,348744
AMajW,2111-05-14,7250,696000
zmeiH,2105-10-02,9355,841950
UodQV,2026-04-13,7308,467712
kFoXg,2039-06-03,4903,230441
aVuXr,2107-12-10,7728,749616
uCgMd,2117-08-01,2068,107536
hRuRL,2067-04-07,2084,143796
tBSGm,2048-08-29,6721,100815
QJNYu,2038-01-26,6679,621147
NUyOZ,2071-08-22,8660,476300
qSebG,2110-07-30,7255,355495
HXgiL,2028-05-31,5169,501393
dziKG,2046-03-11,3092,120588
xjIiO,2105-08-10,2544,43248
rpbLk,2100-12-18,2288,208208
DZcGC,2115-11-30,9937,158992
CRFfQ,2079-02-23,5611,67332
OiMKI,2056-05-10,6433,205856
BTAjc,2049-11-21,5162,449094
XXAjT,2082-03-13,2414,24140
IsNDn,2067-07-13,9766,722684
QaUMN,2067-02-16,5160,350880
wurcK,2047-11-06,5567,183711
kpmEp,2101-01-29,2327,153582
iyUdi,2051-08-26,6095,365700
TUqOz,2054-12-26,5181,196878
TQhEH,2022-10-24,4987,433869
vNjvh,2059-06-07,8831,538691
nCpCR,2092-10-13,6909,69090
OisEW,2047-01-10,8798,114374
