StoreCode,Date,TotalSales,TotalAmount
aNprq,2091-12-09,7985,103805
FLcJk,2102-05-24,4802,96040
DsvRZ,2115-09-12,4397,439700
MUHIO,2118-11-17,3062,122480
PnQku,2087-08-10,7912,284832
auapI,2065-05-27,4537,131573
OgydP,2106-10-18,7735,448630
zFXxM,2106-01-22,3029,54522
zQzLp,2022-08-17,6007,144168
FIAJK,2112-03-02,8648,406456
fhhcY,2066-07-18,8700,356700
zghcv,2058-03-11,4834,174024
KIJls,2043-11-19,6224,504144
wdpvP,2108-04-14,2243,24673
fFXEw,2036-01-31,6306,334218
qYLhG,2060-03-18,4342,356044
VuEHV,2065-04-25,5921,290129
GlgRx,2069-09-07,5789,370496
nvdSW,2065-04-29,6067,339752
kOoCc,2119-12-08,3632,279664
UbVdI,2117-08-15,8715,505470
NssPe,2026-05-14,5629,258934
xFuoR,2076-02-11,5424,59664
DTMgX,2105-07-02,5162,402636
mlJlb,2058-04-19,3178,301910
ymBoG,2052-05-03,2785,275715
IaTIL,2094-04-04,7102,191754
RDRbk,2117-03-13,7747,410591
PEdzJ,2055-12-30,6385,529955
uvYKG,2030-11-28,3650,91250
kaKpY,2080-06-09,8554,248066
SeXAD,2032-11-01,2043,128709
QMmbL,2064-01-20,5620,421500
AGZKo,2030-03-08,2965,136390
TScRb,2085-03-21,6615,628425
KGAMJ,2087-05-13,5718,45744
JViUc,2045-07-17,9053,860035
KAhnw,2083-02-21,8474,542336
xhPHG,2061-03-06,3096,102168
ZSErb,2063-04-28,3001,210070
PuWMA,2110-09-26,7584,219936
IXpTk,2045-07-04,9073,698621
soqBT,2052-09-27,5414,48726
UYTSr,2116-01-24,2416,125632
cfLcc,2110-03-21,3411,47754
LCmQP,2039-06-20,4220,135040
zQebo,2081-12-12,8223,493380
hWvFA,2097-03-23,4815,231120
tqpRp,2104-03-07,6091,255822
hUecU,2089-03-10,5354,53540
wyZhm,2050-07-09,5822,518158
EOVmQ,2082-07-10,5148,113256
wdJWS,2082-02-16,9988,179784
vVlLg,2069-10-23,4846,314990
dvYIP,2092-02-19,2094,23034
EYsXj,2027-09-07,7835,548450
IJRUx,2085-12-23,8441,261671
BQvxj,2105-04-05,5806,383196
MZeaV,2088-07-13,4828,391068
GdwjX,2032-10-27,3011,234858
XzDRI,2116-06-29,8772,96492
SfoCb,2066-12-03,6176,222336
XHZpl,2089-03-07,9680,832480
qhGWw,2073-03-30,8898,729636
EyAMJ,2045-11-12,3382,152190
cOkai,2062-02-01,2292,16044
ErNKN,2082-03-20,4758,123708
LUZXk,2088-03-23,9441,84969
LCbTC,2049-05-08,2689,59158
aFBqj,2091-08-05,5536,326624
LgLtU,2102-06-06,5982,454632
SVJuK,2024-09-30,7751,139518
VgqlC,2034-03-22,2262,221676
lNIwZ,2072-04-17,6767,514292
nrDwj,2049-03-12,9048,570024
mTYLg,2063-02-09,7217,562926
kZqaY,2078-03-15,4960,272800
biUrp,2042-02-12,2341,49161
dySwt,2106-04-03,4147,153439
nXTSo,2080-01-15,2365,208120
NYJYP,2055-03-04,2971,26739
TdqRz,2118-02-20,9613,759427
DLuNM,2075-04-21,2599,109158
iOdxH,2042-08-26,6389,134169
gKrAl,2107-08-07,5088,244224
qjOML,2099-04-11,5731,378246
vzFzF,2026-11-09,6582,500232
IedHV,2062-06-17,2389,109894
eZrvP,2100-04-22,7795,693755
iflfM,2026-11-12,6453,574317
ylIMC,2114-03-16,6163,80119
VMeqN,2052-07-08,3004,60080
AwOZr,2066-08-26,3110,174160
SiIRG,2023-10-20,2521,98319
KMQJh,2067-07-27,2926,169708
ZkYJi,2117-10-13,4546,445508
QivYi,2023-06-12,9349,130886
jdRdI,2099-08-16,2495,62375
dlRPu,2040-03-25,4758,271206
AEzua,2117-09-23,3376,151920
udeoO,2048-05-10,9753,175554
tIbkH,2076-03-11,7222,707756
jnckU,2107-10-23,6841,588326
UqKHU,2044-04-29,7172,509212
fvvzF,2026-01-28,4770,104940
ubBvJ,2077-09-01,7526,737548
jcBKP,2099-08-26,5167,77505
MZufH,2040-01-24,8273,198552
leBWA,2053-07-05,3092,309200
FZkIh,2081-06-03,3845,269150
QcxGX,2104-07-25,4204,214404
OYDFS,2099-02-18,6967,431954
CWpDO,2109-11-07,7542,429894
yMpVe,2021-01-29,7466,238912
NHPBK,2026-07-09,9188,101068
BTfXS,2083-09-11,3270,268140
GYwgd,2069-03-15,3749,314916
SJHSM,2059-02-28,2262,135720
eaOwZ,2036-06-27,6167,228179
GegCn,2062-05-15,2712,135600
CVdHm,2029-02-23,8842,495152
piDSU,2026-10-20,2424,92112
uHFdq,2036-05-17,5800,121800
VBvsZ,2063-02-22,9719,262413
OaonV,2042-03-31,5813,325528
WxCuC,2110-11-21,4628,305448
lrdmQ,2067-11-07,4588,188108
XDBOn,2058-12-18,3893,268617
zKiCg,2034-05-14,4489,89780
GhWjC,2088-11-20,9841,59046
rLgcW,2082-07-07,2291,45820
Kmhev,2097-09-18,4789,344808
JMnTL,2076-07-11,3181,34991
tygbv,2057-11-14,6754,601106
KSaTN,2116-03-09,2687,88671
kYhLY,2022-04-09,8282,140794
IQpeV,2032-04-24,2134,17072
SSGhM,2105-01-20,7888,205088
qMQqC,2062-05-07,4237,165243
iaKlv,2093-07-08,6083,328482
uTDfX,2036-12-03,7546,641410
EywWq,2040-07-17,8907,329559
YsTui,2106-02-12,9962,338708
KNCJS,2078-12-05,7815,336045
WuKsx,2119-12-26,2464,241472
ANVEy,2079-05-18,7654,558742
UWaYX,2096-09-03,3857,358701
ssYLB,2079-11-16,8885,44425
setOB,2065-03-25,8455,59185
hsrSA,2083-04-23,7751,348795
kqluk,2039-08-07,3683,302006
JYZuR,2070-06-27,5339,85424
STRTS,2078-08-03,8623,732955
qTePA,2095-09-27,5922,71064
mSMBw,2027-12-07,8879,488345
dDwYL,2082-10-23,3575,239525
Xgsru,2053-11-03,9343,859556
ZetEh,2105-10-06,2427,21843
vlvxB,2063-10-04,6492,506376
PGFlN,2076-08-17,9827,687890
hwJkd,2054-04-18,8168,40840
jtVyk,2058-08-12,6997,440811
rbgKb,2075-01-18,6548,150604
DUdIG,2121-10-11,3969,214326
GYZVK,2103-09-29,8061,596514
QliAf,2057-01-29,3357,198063
NlLfn,2062-10-26,7803,62424
tmKjH,2047-09-11,2135,166530
kqimz,2079-05-09,6833,273320
slAfl,2066-08-01,6153,473781
Vahai,2070-11-19,6092,590924
tXPLn,2091-05-16,7763,131971
ePGqv,2098-12-21,3652,354244
zCCRP,2102-04-29,5266,368620
hMOUE,2060-08-08,8870,381410
ntrCa,2025-02-14,5758,207288
GmWQr,2074-05-26,5926,349634
egwMA,2060-07-03,4084,224620
HaEgD,2049-06-05,3298,326502
xdCJc,2043-08-11,9292,864156
okJyN,2087-01-17,9596,191920
ThPsv,2066-11-10,5202,213282
VWPwm,2028-11-10,5655,333645
UdIGN,2110-09-10,4763,290543
rHBoM,2103-10-23,5470,328200
AjNQi,2056-07-22,6229,62290
nHGfU,2113-03-18,6982,258334
vwXuA,2060-03-18,9743,925585
ZJRDH,2054-01-14,4610,401070
KNnBR,2061-07-03,5490,373320
JubAv,2079-05-16,8980,727380
MJXcE,2032-09-28,3351,308292
lzuFZ,2100-12-03,9321,932100
NbkzT,2081-11-23,7287,459081
dbLLF,2070-10-30,2494,12470
CGXWX,2047-12-07,5954,363194
Lnbox,2070-03-26,3738,239232
OOCWw,2110-03-15,4572,347472
oJjpd,2070-03-16,6512,520960
gEHsH,2089-09-02,2420,111320
wzYak,2045-08-28,2745,263520
zgXpN,2113-05-31,5400,102600
oyfDZ,2029-10-30,2105,149455
OKaQl,2105-06-19,8522,417578
rNDTc,2103-12-28,5555,505505
vZRdZ,2056-08-13,9588,546516
PEvtn,2030-09-08,5826,454428
sYwQV,2118-10-18,7775,279900
KBwCt,2022-10-19,7255,333730
mPuGW,2037-04-19,5660,543360
yTBDy,2084-10-18,5456,109120
CueVE,2070-10-02,4905,24525
qkxue,2102-05-23,5014,30084
LYhDl,2099-05-28,9064,870144
gndlW,2091-09-17,7477,373850
Lmlko,2110-12-07,9482,900790
JWBfD,2097-03-12,4387,43870
bIJKs,2035-05-25,6276,520908
wqsBh,2047-01-10,5688,523296
UcLrz,2104-02-24,6793,672507
QOSbc,2080-03-25,2939,61719
sMqHg,2029-03-04,7904,205504
ehiBf,2062-10-13,7628,518704
ddZJd,2041-11-27,4288,94336
CrzOh,2103-09-15,6486,570768
RDaEM,2022-03-30,6856,150832
djmvH,2095-10-16,8057,547876
ndGUZ,2023-03-18,8989,251692
vOfCn,2032-05-10,9129,520353
BTaZB,2061-02-07,5618,275282
Bxwxe,2044-09-04,2740,21920
aaCPZ,2097-05-05,5363,332506
BlIdp,2089-09-02,5826,273822
VBYtQ,2070-11-11,7626,754974
ZpOOw,2039-06-25,5815,279120
fRyHQ,2023-06-23,5037,307257
ttEre,2108-01-20,3055,143585
XfzNT,2055-11-07,8858,416326
KFoSd,2039-01-06,6258,93870
WTDQv,2028-07-27,9988,549340
MkNMD,2029-04-23,6332,56988
KBamU,2024-12-25,6555,367080
xViNc,2102-07-14,4921,285418
gKIyA,2083-10-03,8293,729784
OdkJD,2043-11-20,6123,293904
zxAJF,2116-01-23,6312,170424
Igdvq,2032-11-11,9568,583648
wiIhA,2035-08-13,9292,120796
FnFgI,2057-05-11,4101,143535
wJMYW,2068-02-01,6406,147338
mjplW,2049-05-05,5434,483626
eDTeH,2044-12-23,4107,312132
TIOBi,2038-11-12,9682,881062
xwKsc,2039-01-13,2421,154944
stMiO,2102-02-14,6678,220374
HawXD,2101-04-30,5021,235987
rfDaa,2116-09-03,4831,299522
OXAud,2045-12-06,8947,53682
lglks,2059-02-10,7040,450560
nTacC,2118-11-03,5184,82944
SeDoA,2065-09-06,3668,33012
TGccw,2120-09-27,3347,197473
XBWmR,2060-04-10,7960,628840
gykMD,2100-05-02,6596,349588
wEQqZ,2118-02-25,2509,137995
NyJnU,2052-02-16,8322,191406
DXhHc,2118-10-23,6173,574089
qDvAh,2021-10-10,2205,13230
nUTHk,2049-05-08,2235,147510
acGxm,2114-06-30,2510,195780
shnja,2086-10-20,7265,385045
KFUGw,2063-08-29,6197,247880
UDpYo,2042-11-04,6956,139120
LplpW,2047-08-19,5980,538200
aZUOR,2093-06-05,4343,225836
FWGHn,2066-11-18,6801,421662
LtwFp,2043-08-14,7558,211624
bRHtm,2087-10-20,5579,206423
MkghG,2024-01-01,7137,35685
Ikadb,2057-09-03,8003,368138
HZIVT,2031-08-19,4944,326304
WDVmp,2044-06-02,8015,625170
ozDIX,2035-10-01,7774,754078
qIDXq,2088-10-31,7454,529234
CTQfN,2049-08-28,3716,345588
QgAhx,2094-07-25,7335,674820
slAcJ,2062-02-12,6380,191400
vmrLU,2079-01-05,7431,193206
yTHEh,2079-09-14,3934,208502
lGoVa,2080-12-28,4795,163030
IRJuG,2040-04-20,9308,763256
psBFq,2030-06-28,3085,160420
VbuxQ,2059-11-26,3542,283360
uKndT,2120-02-18,5716,308664
fxCIy,2086-06-19,9191,294112
zGyGG,2031-01-29,8573,651548
