StoreCode,Date,TotalSales,TotalAmount
Rxykd,2109-10-26,9287,863691
oWaGI,2023-09-14,8944,357760
RsycJ,2022-10-01,9379,515845
RLIcT,2043-08-05,5097,356790
xzYdQ,2112-10-31,8708,714056
vDyzg,2043-10-13,8278,405622
UlCVn,2086-06-04,5810,284690
FzEpU,2111-03-11,5087,183132
yBIot,2120-03-06,2234,109466
iyptw,2113-08-10,7286,612024
xutyH,2023-08-03,9416,903936
yJMiJ,2109-04-07,4341,91161
NDifr,2038-11-17,7640,565360
RLjJn,2107-04-30,6724,147928
ufPuW,2040-06-03,3325,269325
SLgwX,2093-11-14,2782,239252
NAEvs,2115-06-12,6802,319694
eABiL,2090-03-27,9480,786840
fQuLm,2102-12-15,3479,222656
ldnYd,2023-06-25,9995,169915
ltiCp,2065-02-21,2618,151844
HnpRj,2116-11-02,2302,131214
OTaJQ,2087-08-01,6749,215968
ISWmm,2035-10-01,3073,144431
DahmV,2092-01-28,4989,34923
nNdzJ,2104-07-03,5581,256726
blkyR,2074-03-19,4350,413250
WOYco,2074-02-21,7996,47976
pzkIS,2076-12-10,5861,351660
qeYBQ,2023-06-04,9712,815808
voZEK,2059-11-14,8974,502544
rpnBO,2095-03-10,2405,21645
ZVuTI,2082-02-01,8244,313272
BtlKJ,2085-11-07,6433,591836
RbQBt,2110-12-19,4624,365296
mZDVM,2065-01-08,8991,881118
SaNNh,2121-07-13,9267,157539
Ksnvj,2084-07-29,9201,496854
NlpJP,2070-11-06,8944,635024
qDBKc,2043-07-21,5793,214341
ELRhJ,2027-10-01,9385,938500
mZpJm,2073-07-23,9552,277008
Myijg,2070-08-21,8508,348828
HESXi,2042-08-12,5966,29830
zmKuF,2103-09-05,3039,182340
Zhwqx,2091-02-23,6685,641760
mrMBd,2070-12-11,4332,151620
gRnNs,2058-01-16,2371,215761
AEaYi,2084-09-04,9588,527340
auACm,2089-11-09,4870,141230
uxZcL,2088-10-12,3641,283998
LLHRI,2121-09-03,6818,436352
Gfuml,2030-03-12,7929,784971
xpWFE,2042-12-20,2990,167440
hzYwn,2040-02-26,3525,193875
asrDF,2055-07-10,6145,485455
WqXEo,2052-03-23,5732,143300
UzyND,2099-06-17,5559,466956
VfSTP,2079-01-01,7309,204652
KICbe,2094-01-27,9138,520866
arcPj,2057-03-24,5357,535700
xuXJD,2085-09-01,4350,30450
LncVn,2098-07-20,2826,84780
DpLms,2057-10-31,3748,157416
ukbYT,2110-07-06,9144,246888
LUaMu,2069-07-02,6661,566185
