StoreCode,Date,TotalSales,TotalAmount
uCgMd,2096-11-20,8982,565866
hRuRL,2102-08-10,7934,293558
tBSGm,2035-08-25,8885,168815
QJNYu,2045-12-11,7879,756384
NUyOZ,2039-08-25,4729,468171
qSebG,2031-03-25,8117,316563
HXgiL,2027-07-15,5046,322944
dziKG,2058-09-27,7851,588825
xjIiO,2116-08-06,4194,411012
rpbLk,2079-03-09,7923,538764
DZcGC,2077-11-18,5047,383572
CRFfQ,2093-05-01,8764,613480
OiMKI,2083-06-21,5854,485882
BTAjc,2023-02-06,9473,331555
XXAjT,2056-01-11,8862,815304
IsNDn,2102-11-09,8145,472410
QaUMN,2053-04-28,4916,245800
wurcK,2026-12-08,9588,498576
kpmEp,2113-08-30,3404,98716
iyUdi,2112-02-12,6423,186267
TUqOz,2034-08-12,4265,375320
TQhEH,2109-02-24,3313,235223
vNjvh,2107-03-26,9058,543480
nCpCR,2043-09-20,6895,158585
OisEW,2039-06-11,2751,145803
rzWpv,2106-08-25,3839,318637
raUeR,2056-08-14,8406,504360
Nmidn,2029-09-29,3092,269004
TFkna,2097-11-11,3073,248913
fwNoW,2067-05-15,7609,53263
Pfnjx,2099-04-09,5335,192060
gnIxY,2044-05-04,6672,460368
eQsqH,2036-08-21,4506,450600
ekYdJ,2040-09-10,6849,41094
UqncH,2103-11-01,9266,277980
bHvQY,2047-01-16,5368,273768
ooFMl,2073-02-22,7210,223510
BHMMR,2079-09-18,3441,92907
iNHre,2104-10-30,9631,375609
vneIJ,2057-04-21,5383,430640
LtozY,2041-09-01,5824,81536
rDduE,2064-09-08,4171,404587
yfBSp,2049-05-18,2646,23814
hlorh,2114-12-11,9196,147136
hFHEe,2113-06-19,5215,161665
ueVpT,2060-02-26,3007,39091
kARRM,2040-12-22,5657,446903
HeRgG,2103-08-17,7245,43470
KtVeF,2084-11-17,3538,162748
TYMCc,2096-03-09,7623,525987
rPlyx,2108-02-23,9611,48055
RwoJX,2061-12-17,8984,889416
RnfWE,2085-03-18,7064,409712
dLNJC,2046-11-13,2494,124700
wRVSD,2079-07-03,7561,748539
naVXO,2099-04-18,3941,82761
Vhrir,2063-11-14,8894,320184
xnqgV,2104-04-03,6853,356356
UAlSz,2101-06-28,5160,108360
soSos,2038-12-27,5547,465948
pBadJ,2037-04-23,9088,236288
DiAjh,2076-08-08,6864,638352
MGHhA,2088-02-08,7828,508820
rWKmx,2103-02-09,3314,251864
JuHHk,2036-08-31,8764,595952
gosJF,2031-04-30,6818,681800
wEXNf,2049-04-17,8126,731340
erENa,2111-03-20,6532,52256
KIYze,2099-09-07,8297,248910
ZITXO,2085-06-16,7164,429840
ukwKz,2077-11-09,7519,571444
fROpz,2046-03-09,3560,156640
SOpJC,2105-12-03,3112,196056
dEUJN,2076-02-14,6101,439272
SIymk,2112-09-29,5827,437025
dGlTK,2050-09-19,8372,209300
rKzml,2022-07-13,6011,72132
lbbAI,2102-12-30,7051,380754
DJjpR,2032-08-17,9520,847280
hejzM,2096-05-11,4505,432480
oZZEy,2093-05-11,4560,177840
HytDf,2094-10-08,2175,123975
ImKgR,2061-06-29,3782,64294
bzqhj,2077-09-04,8862,79758
JtNFm,2052-10-06,5338,357646
gIBGn,2033-09-08,3947,351283
BYHfs,2071-08-02,9026,640846
jSYfC,2074-03-16,3565,327980
XfDRz,2115-07-30,7912,253184
wuyow,2064-11-18,5333,335979
GhoWI,2099-06-14,8792,325304
LWALp,2081-01-14,8009,296333
kImZj,2109-04-05,7209,180225
xUZHW,2054-01-12,6863,150986
XHXCu,2084-12-30,9047,823277
LrRYP,2055-03-17,4895,176220
ZTCzx,2046-08-20,2258,162576
GaflA,2045-10-03,6381,402003
xXQVx,2027-06-25,4249,89229
yoPMM,2068-02-08,3643,331513
fnifp,2058-08-03,6470,394670
UBiHD,2114-11-20,9019,658387
pHkIy,2048-01-08,8292,265344
hAamr,2042-07-29,5948,505580
NGGPn,2077-10-06,2999,209930
PieYt,2037-09-20,5596,341356
BBviV,2058-06-22,3811,247715
WGIMR,2104-11-26,5729,217702
Fcoqj,2062-02-14,7416,437544
zxbcV,2030-06-07,7401,281238
aqXjv,2065-06-22,5871,64581
HwABJ,2038-04-13,3605,183855
pwxsm,2119-09-13,2735,243415
AxKjw,2056-09-09,7380,420660
KhQou,2098-05-09,2492,156996
FVLXv,2065-10-17,5024,30144
LzYQM,2053-12-04,4268,29876
