StoreCode,Date,TotalSales,TotalAmount
eUPbR,2088-08-17,3575,60775
WmlnQ,2093-05-13,7556,634704
kOlaN,2039-08-03,2565,148770
yrQct,2090-02-20,5604,235368
WJdpA,2114-06-14,7824,633744
fXWVR,2058-12-16,9226,756532
NMxTB,2090-12-19,3643,51002
pUtri,2060-02-09,5676,448404
wnZIE,2069-01-24,3943,173492
TgYFa,2023-02-14,3571,89275
aNprq,2041-10-08,7094,425640
FLcJk,2117-04-13,6551,556835
DsvRZ,2092-02-11,9517,285510
MUHIO,2033-08-03,3534,332196
PnQku,2116-09-05,8968,242136
auapI,2074-04-01,8885,257665
OgydP,2086-03-29,8249,808402
zFXxM,2093-02-27,7244,239052
zQzLp,2024-08-18,9598,364724
FIAJK,2112-08-28,6130,196160
fhhcY,2055-04-09,3676,29408
zghcv,2072-12-28,6038,54342
KIJls,2033-04-18,7687,707204
wdpvP,2093-03-28,3180,120840
fFXEw,2102-10-25,7206,216180
qYLhG,2065-11-01,9967,677756
VuEHV,2103-08-01,9744,808752
GlgRx,2065-12-07,8868,345852
nvdSW,2038-10-20,4172,296212
kOoCc,2095-03-22,2645,214245
UbVdI,2095-02-12,4199,209950
NssPe,2038-02-03,7844,431420
xFuoR,2097-06-08,9333,578646
DTMgX,2039-04-02,4462,249872
mlJlb,2078-11-09,8672,711104
ymBoG,2034-04-08,6608,528640
IaTIL,2073-04-15,9965,508215
RDRbk,2120-07-16,2664,125208
PEdzJ,2073-04-06,8470,787710
uvYKG,2049-12-03,2380,45220
kaKpY,2022-07-24,8310,265920
SeXAD,2055-11-19,3142,69124
QMmbL,2032-12-13,3840,337920
AGZKo,2023-09-06,4028,257792
TScRb,2055-01-07,4650,385950
KGAMJ,2056-02-24,4515,383775
JViUc,2044-04-09,9565,937370
KAhnw,2053-07-03,7484,44904
xhPHG,2088-01-01,6535,594685
ZSErb,2034-08-08,7223,137237
PuWMA,2098-01-30,5362,32172
IXpTk,2034-07-31,2824,79072
soqBT,2095-05-24,6433,559671
UYTSr,2051-03-10,6143,55287
cfLcc,2082-10-22,4023,289656
LCmQP,2061-08-10,3081,52377
zQebo,2086-04-08,8404,100848
hWvFA,2039-11-11,2979,62559
tqpRp,2023-11-01,2840,31240
hUecU,2064-05-23,7534,67806
wyZhm,2117-08-24,6102,585792
EOVmQ,2037-05-03,8946,223650
wdJWS,2074-07-29,2393,28716
vVlLg,2052-01-18,9873,473904
dvYIP,2059-06-29,4048,234784
EYsXj,2114-09-13,2434,223928
IJRUx,2059-07-29,6421,115578
BQvxj,2120-01-16,4563,104949
MZeaV,2046-07-02,6343,399609
GdwjX,2043-07-29,5451,496041
XzDRI,2021-12-02,2327,23270
SfoCb,2108-03-06,4334,377058
XHZpl,2115-10-23,2177,39186
qhGWw,2052-10-29,5376,392448
EyAMJ,2026-05-06,8253,701505
cOkai,2021-02-06,8039,40195
ErNKN,2116-01-22,3510,312390
LUZXk,2063-10-09,6413,564344
LCbTC,2066-04-03,4317,38853
aFBqj,2057-01-05,2744,115248
LgLtU,2049-02-18,9514,199794
SVJuK,2064-12-31,9605,845240
VgqlC,2107-10-05,9021,234546
lNIwZ,2084-06-03,5310,79650
nrDwj,2119-02-23,7810,179630
mTYLg,2036-08-08,9221,359619
kZqaY,2028-02-04,8749,594932
biUrp,2073-12-31,6746,256348
dySwt,2065-12-14,4341,303870
nXTSo,2096-01-17,6863,295109
NYJYP,2038-05-16,4392,368928
TdqRz,2086-02-06,9517,209374
DLuNM,2086-12-15,8038,651078
iOdxH,2022-03-31,8414,67312
gKrAl,2044-03-25,7653,344385
qjOML,2076-10-07,8988,485352
vzFzF,2074-09-16,6565,78780
IedHV,2095-07-03,2408,204680
eZrvP,2121-10-12,8101,48606
iflfM,2069-05-23,4374,69984
ylIMC,2116-11-11,9491,806735
VMeqN,2105-06-07,7773,163233
AwOZr,2082-08-23,5739,430425
SiIRG,2036-08-04,3131,269266
KMQJh,2022-06-29,3244,194640
ZkYJi,2028-09-05,4975,248750
QivYi,2037-07-04,8002,576144
jdRdI,2027-11-09,9587,642329
dlRPu,2113-05-14,4144,219632
AEzua,2084-07-29,7725,533025
udeoO,2073-01-04,5317,297752
tIbkH,2089-06-07,4073,134409
jnckU,2059-02-21,2114,202944
