StoreCode,Date,TotalSales,TotalAmount
EiFLE,2118-09-25,5360,418080
vebAI,2109-10-19,3857,26999
hjmEW,2087-04-03,6675,400500
XwqDz,2039-08-01,3854,312174
oTQNK,2103-04-04,8626,250154
yfCFT,2021-06-02,7443,714528
sqipH,2041-10-23,3371,269680
vKHum,2101-10-14,6190,439490
GJYlu,2028-07-18,4708,419012
XsQNB,2067-03-23,8077,153463
XyNYW,2027-01-21,7350,51450
KfNPE,2049-07-19,4699,404114
zWLjt,2105-11-19,9060,72480
LBZOO,2067-01-20,7316,197532
jBUyx,2096-06-02,5986,41902
BkcIO,2058-12-04,5658,158424
npohD,2094-07-03,7748,286676
oHlSy,2038-12-18,3940,224580
ORjNJ,2109-06-17,5064,212688
nMeRc,2082-09-22,2763,273537
KPZsa,2021-06-02,7523,586794
HjFMY,2119-11-25,9575,248950
ZfISm,2029-06-18,5225,297825
xdQSe,2045-03-20,8006,776582
WZjPt,2077-04-21,2328,100104
uJKMn,2080-09-14,4799,335930
ycZWf,2066-05-18,5969,525272
jzDgS,2036-06-22,8154,106002
ThCjH,2026-06-30,4627,286874
LHQkS,2050-06-06,9795,107745
sEorK,2099-01-10,6789,183303
mlKgn,2083-07-04,6650,299250
wywHO,2115-10-28,2502,17514
YBGmN,2088-10-25,8836,698044
jBTfn,2033-12-23,4363,178883
NxHAX,2106-06-24,6752,60768
BtXrB,2090-05-23,2489,67203
SIGvq,2046-06-20,7534,678060
YUuxM,2027-05-25,6102,109836
lIxwY,2045-07-09,5004,485388
WRTEU,2052-06-16,6881,330288
aYZse,2077-05-24,2464,234080
uGymu,2021-08-30,7488,179712
bdVkY,2076-08-17,3269,58842
xxxdQ,2110-03-14,2164,186104
TEoKF,2034-12-13,7925,166425
TqvHY,2074-12-04,7847,478667
YrCmK,2071-12-19,4448,253536
AyODv,2051-09-30,7283,211207
SLGvg,2037-09-11,2898,156492
xYRIJ,2118-04-13,9121,747922
mQdRc,2064-09-08,9383,562980
PTuRg,2084-02-08,6068,533984
sBYvZ,2121-03-16,9663,888996
obwvs,2039-10-09,7457,432506
FvafL,2084-04-19,5871,504906
Lophj,2111-04-26,6708,207948
kIGjc,2049-02-27,2214,203688
hzhfC,2060-06-02,4736,298368
VcTBw,2033-12-24,2185,43700
SJmMg,2058-04-26,5631,501159
eFaAS,2113-06-23,4719,297297
GAZpr,2075-06-15,8532,733752
RzlSK,2044-04-07,7778,108892
WxaxZ,2046-06-30,8324,824076
VwQUS,2037-04-13,2790,139500
wGTkG,2101-04-04,2764,273636
xhwRj,2108-09-26,7725,579375
SJElI,2057-11-22,5981,257183
KUzqX,2040-12-07,7381,501908
aPylH,2054-08-29,5947,53523
meNtD,2106-01-28,7449,484185
pIQTk,2091-12-27,2084,52100
ExDQm,2041-05-28,5271,516558
bXRMv,2110-10-02,8655,181755
yBnce,2104-07-28,6454,258160
scuvi,2038-01-16,4022,68374
pgqEq,2070-02-22,7376,228656
ytYLT,2024-11-19,2813,168780
LDiYP,2030-03-01,2173,43460
WKkXA,2112-11-04,4974,273570
ABviR,2091-09-11,4176,162864
hJegb,2120-04-08,7910,696080
HKTiq,2097-10-08,6606,548298
OHnow,2021-01-01,9998,679864
FlrAk,2092-03-17,8624,327712
