StoreCode,Date,TotalSales,TotalAmount
XzDRI,2095-11-28,8943,89430
SfoCb,2096-12-02,7699,600522
XHZpl,2110-09-02,8343,767556
qhGWw,2094-03-19,5699,222261
EyAMJ,2024-12-05,8671,806403
cOkai,2076-04-22,5429,483181
ErNKN,2067-06-21,4639,46390
LUZXk,2095-12-19,5568,217152
LCbTC,2060-10-13,4030,286130
aFBqj,2108-10-26,7445,409475
LgLtU,2104-10-18,2419,195939
SVJuK,2036-05-15,3406,156676
VgqlC,2057-09-19,3385,233565
lNIwZ,2108-11-05,9857,965986
nrDwj,2034-06-09,7893,489366
mTYLg,2120-06-05,6778,562574
kZqaY,2097-06-14,6030,397980
biUrp,2027-01-18,5174,139698
dySwt,2051-08-07,6235,199520
nXTSo,2084-03-19,9653,646751
NYJYP,2030-07-09,8341,550506
TdqRz,2048-10-16,8224,575680
DLuNM,2036-09-14,5655,265785
iOdxH,2110-08-20,2503,200240
gKrAl,2046-07-04,7721,718053
qjOML,2103-03-30,9721,962379
vzFzF,2105-11-24,8028,321120
IedHV,2113-04-16,2241,221859
eZrvP,2070-03-19,2911,17466
iflfM,2032-11-18,7175,530950
ylIMC,2063-09-28,5473,87568
VMeqN,2079-04-21,6668,500100
AwOZr,2071-11-29,6213,223668
SiIRG,2057-09-30,7176,322920
KMQJh,2026-04-16,5991,119820
ZkYJi,2059-08-18,3103,226519
QivYi,2119-04-04,2747,225254
jdRdI,2111-01-08,6122,257124
dlRPu,2111-01-26,8541,760149
AEzua,2057-01-01,3813,259284
udeoO,2044-01-17,8677,121478
tIbkH,2053-08-30,3062,143914
jnckU,2099-02-18,4895,58740
UqKHU,2077-10-24,6477,550545
fvvzF,2039-09-16,4845,242250
ubBvJ,2097-09-22,7873,102349
jcBKP,2090-04-07,7252,311836
MZufH,2054-12-19,2707,146178
leBWA,2065-08-03,5430,81450
FZkIh,2116-01-15,3015,295470
QcxGX,2100-08-31,5700,153900
OYDFS,2033-03-11,3159,66339
CWpDO,2059-01-16,9296,185920
yMpVe,2032-03-16,4702,333842
NHPBK,2091-01-24,5923,201382
BTfXS,2071-09-21,7718,733210
GYwgd,2082-07-10,8812,317232
SJHSM,2091-01-20,5656,152712
eaOwZ,2054-08-06,2468,148080
GegCn,2038-04-06,6515,195450
CVdHm,2085-06-26,5507,490123
piDSU,2038-05-24,4970,467180
uHFdq,2053-11-13,5596,503640
VBvsZ,2105-05-14,9746,506792
OaonV,2113-08-13,4914,324324
WxCuC,2069-12-02,6027,464079
lrdmQ,2026-04-08,4313,314849
XDBOn,2100-05-16,3302,198120
zKiCg,2113-04-25,2488,208992
GhWjC,2067-02-21,7825,367775
rLgcW,2117-10-26,6267,156675
Kmhev,2102-01-21,6279,627900
JMnTL,2042-06-04,3290,187530
tygbv,2045-04-06,6966,633906
KSaTN,2023-03-12,2091,102459
kYhLY,2052-06-11,3219,164169
IQpeV,2062-03-31,4767,400428
SSGhM,2081-03-15,6602,198060
qMQqC,2071-01-10,4396,175840
iaKlv,2081-07-02,6228,348768
uTDfX,2044-07-08,9053,561286
EywWq,2024-02-07,7882,346808
YsTui,2052-01-19,3351,134040
KNCJS,2085-01-11,3529,31761
WuKsx,2063-12-09,2576,170016
ANVEy,2029-08-30,5690,210530
UWaYX,2044-02-17,4176,150336
ssYLB,2038-07-20,4903,451076
setOB,2059-07-25,3412,119420
hsrSA,2022-03-25,9267,713559
kqluk,2061-02-06,9955,866085
JYZuR,2029-12-27,8680,277760
STRTS,2071-09-01,9575,890475
qTePA,2111-11-27,2589,20712
mSMBw,2038-02-27,2053,195035
dDwYL,2027-06-12,3828,187572
Xgsru,2104-01-14,5262,473580
ZetEh,2089-11-02,9313,642597
vlvxB,2064-02-22,4915,122875
PGFlN,2099-07-22,8572,77148
hwJkd,2028-04-30,2381,164289
jtVyk,2063-07-07,5501,55010
rbgKb,2115-04-03,3245,253110
DUdIG,2031-01-11,2719,111479
GYZVK,2071-12-04,5250,383250
QliAf,2028-03-02,7665,659190
NlLfn,2052-02-25,9502,712650
tmKjH,2063-10-31,6035,488835
kqimz,2067-01-20,9129,693804
slAfl,2095-02-06,8344,617456
Vahai,2079-06-27,5718,68616
tXPLn,2065-11-25,5053,70742
ePGqv,2054-10-12,3980,23880
zCCRP,2082-04-08,5979,59790
hMOUE,2039-05-16,4701,122226
ntrCa,2117-01-11,6337,171099
GmWQr,2082-07-31,2829,234807
egwMA,2066-08-15,9447,188940
HaEgD,2092-08-06,4411,304359
xdCJc,2069-07-03,7364,692216
okJyN,2049-02-25,9589,326026
ThPsv,2119-03-03,6132,110376
VWPwm,2083-08-23,2726,136300
UdIGN,2082-12-22,2309,94669
rHBoM,2120-03-26,6535,509730
AjNQi,2040-08-06,9795,812985
nHGfU,2058-10-25,5979,406572
vwXuA,2076-01-04,9610,326740
ZJRDH,2086-12-16,6251,237538
KNnBR,2026-08-31,2130,91590
JubAv,2037-05-28,6725,517825
MJXcE,2027-05-30,9938,288202
lzuFZ,2083-11-29,5177,357213
NbkzT,2062-09-26,5839,338662
dbLLF,2026-02-06,4349,200054
CGXWX,2070-08-23,2809,162922
Lnbox,2032-12-28,5256,99864
OOCWw,2071-11-14,8778,114114
oJjpd,2065-09-03,9116,802208
gEHsH,2064-02-05,2588,212216
wzYak,2067-03-06,4598,349448
zgXpN,2057-12-01,3774,98124
oyfDZ,2077-09-18,6132,73584
OKaQl,2097-08-01,2916,288684
rNDTc,2098-03-29,7998,367908
vZRdZ,2029-04-06,8375,737000
PEvtn,2080-10-01,9359,767438
sYwQV,2040-04-28,5276,522324
KBwCt,2074-05-09,3098,170390
mPuGW,2120-01-29,7638,244416
yTBDy,2111-02-05,9814,137396
CueVE,2080-04-05,3567,131979
qkxue,2071-03-15,6804,557928
LYhDl,2085-12-08,6990,55920
gndlW,2061-12-01,7213,454419
Lmlko,2105-07-21,8454,219804
JWBfD,2079-11-30,8988,440412
bIJKs,2072-07-04,9013,459663
