StoreCode,Date,TotalSales,TotalAmount
LtozY,2026-12-16,2202,22020
rDduE,2109-10-23,4821,337470
yfBSp,2037-04-25,9656,260712
hlorh,2049-11-30,9629,308128
hFHEe,2099-03-09,9105,619140
ueVpT,2063-04-24,4702,352650
kARRM,2044-06-10,4890,347190
HeRgG,2030-04-13,4224,46464
KtVeF,2111-08-04,4272,119616
TYMCc,2028-10-08,4420,313820
rPlyx,2089-02-13,2605,252685
RwoJX,2021-02-13,7499,569924
RnfWE,2108-06-20,5897,53073
dLNJC,2040-12-28,6260,137720
wRVSD,2034-08-28,2286,123444
naVXO,2073-04-19,8011,280385
Vhrir,2102-09-03,7384,479960
xnqgV,2115-08-13,9238,184760
UAlSz,2057-05-24,9608,653344
soSos,2093-03-08,3673,73460
pBadJ,2095-04-27,8079,565530
DiAjh,2116-01-28,3787,299173
MGHhA,2022-05-19,4222,122438
rWKmx,2066-11-18,7396,421572
JuHHk,2106-01-02,5416,308712
gosJF,2069-01-05,8158,554744
wEXNf,2072-03-23,7567,484288
erENa,2030-01-13,8835,97185
KIYze,2099-07-14,7074,686178
ZITXO,2095-03-10,8642,518520
ukwKz,2027-05-10,6758,540640
fROpz,2034-01-31,8809,422832
SOpJC,2112-03-03,4198,134336
dEUJN,2087-04-04,7029,133551
SIymk,2032-08-27,2296,135464
dGlTK,2081-05-14,3177,63540
rKzml,2036-04-27,6794,326112
lbbAI,2040-12-22,6900,351900
DJjpR,2102-03-07,8113,778848
hejzM,2052-10-19,9187,146992
oZZEy,2066-09-13,6890,344500
HytDf,2060-09-14,8205,804090
ImKgR,2089-04-22,9776,830960
bzqhj,2056-02-24,3007,231539
JtNFm,2068-02-04,6611,588379
gIBGn,2081-10-22,4690,445550
BYHfs,2095-05-17,9331,354578
jSYfC,2033-02-14,5521,380949
XfDRz,2093-05-02,7628,259352
wuyow,2096-01-13,6394,370852
GhoWI,2043-11-18,6239,131019
LWALp,2030-06-24,9106,582784
kImZj,2082-09-17,5792,260640
xUZHW,2087-03-20,5523,397656
XHXCu,2086-05-29,9546,897324
LrRYP,2071-09-19,9718,242950
ZTCzx,2039-09-11,9644,433980
GaflA,2022-10-15,3002,225150
xXQVx,2093-11-27,8834,247352
yoPMM,2094-09-15,9482,398244
fnifp,2093-12-23,5492,302060
UBiHD,2113-01-15,7301,248234
pHkIy,2068-05-11,2538,238572
hAamr,2036-03-17,6105,225885
NGGPn,2072-08-06,6124,373564
PieYt,2030-03-14,8868,514344
BBviV,2059-12-16,4022,253386
WGIMR,2021-10-27,8697,774033
Fcoqj,2110-09-22,4147,170027
zxbcV,2089-02-16,8624,448448
aqXjv,2078-08-30,7317,578043
HwABJ,2025-07-02,6511,533902
pwxsm,2090-03-13,6376,599344
AxKjw,2065-10-01,3493,38423
KhQou,2102-12-06,8189,696065
FVLXv,2033-06-01,6688,93632
LzYQM,2069-08-17,8676,728784
eiFNn,2105-10-25,7257,631359
HTneU,2054-12-11,6631,623314
woWTU,2111-07-03,9950,338300
afDKH,2078-01-28,9422,339192
fXnQd,2065-08-24,4999,39992
nDWOq,2089-01-15,9484,360392
mgRkA,2040-10-31,4972,333124
rwALY,2103-02-27,8744,682032
bGjFI,2062-12-08,7085,524290
OjAxV,2052-09-23,5151,273003
pliSK,2053-05-07,9544,76352
dkzSF,2103-06-26,3873,61968
MuwFP,2099-06-16,7355,595755
cfFWu,2049-07-09,2878,279166
xfVbw,2080-02-27,2298,34470
xBRCe,2029-06-11,7870,401370
AiXGp,2041-06-17,5585,72605
COxZZ,2047-07-11,7070,424200
DgDLy,2061-02-15,5253,383469
yqSqM,2028-06-26,2156,77616
KuELV,2028-06-02,6993,552447
LQmGM,2041-09-26,6693,341343
gMrrU,2037-12-19,4042,250604
yYKlJ,2031-06-28,8604,722736
vlExD,2071-01-30,3742,157164
unHPa,2095-09-22,3670,198180
Ijovy,2078-01-03,3971,313709
jPInm,2024-02-04,4197,92334
gkiUJ,2036-06-15,6361,597934
cSwhe,2026-08-14,9348,757188
zKGLk,2094-03-10,6021,578016
HRRep,2078-02-13,7484,269424
cAurE,2056-04-21,5342,464754
YhtWY,2040-01-14,8875,452625
eSItw,2071-12-02,9130,118690
flkSX,2029-01-24,9524,466676
ltOdM,2028-11-08,6016,403072
iwuQa,2058-09-05,4311,301770
KcZRO,2057-06-14,5041,277255
yGEPn,2041-11-27,4784,263120
ZPCiI,2044-12-11,8239,634403
clyey,2103-04-18,2321,146223
ptuHY,2092-04-04,8394,503640
DSLiG,2062-05-25,2705,246155
tkjTV,2052-08-02,6676,206956
jpOue,2092-08-13,5471,492390
gHtBk,2050-07-08,7808,343552
HaQbW,2084-05-28,4178,217256
lPFrF,2051-10-29,9002,675150
zNqnr,2114-07-27,3712,278400
oSLEf,2066-08-08,7613,418715
XOeGK,2080-01-20,9432,94320
MkhmR,2084-02-07,8670,294780
HDFVh,2065-10-30,7077,644007
bZNrv,2034-02-27,6085,103445
qqMRa,2090-11-28,9888,870144
yuPlp,2117-06-25,7053,352650
EgDVY,2045-05-15,5714,457120
oJRnH,2080-04-23,9449,793716
Ulvwf,2083-05-24,6760,209560
Zdkte,2082-09-25,8816,775808
vuCOP,2083-02-09,2029,22319
kLAcH,2105-09-01,2647,31764
XGhbO,2086-05-28,2819,73294
XQaHJ,2096-09-29,6162,610038
xHllz,2116-10-15,9040,117520
XEmIJ,2069-12-17,9944,208824
orpMr,2109-05-09,6509,605337
jyrvB,2090-05-18,9906,416052
DiWdM,2108-01-29,9245,286595
