StoreCode,Date,TotalSales,TotalAmount
rPlyx,2082-02-14,6074,230812
RwoJX,2052-02-28,5700,228000
RnfWE,2064-07-21,3189,51024
dLNJC,2101-04-01,2296,73472
wRVSD,2034-07-07,3273,130920
naVXO,2088-09-28,6833,662801
Vhrir,2057-01-19,2816,239360
xnqgV,2038-10-24,2177,119735
UAlSz,2100-04-23,8001,568071
soSos,2052-08-30,9001,576064
pBadJ,2068-12-20,5230,172590
DiAjh,2022-07-30,9676,677320
MGHhA,2058-04-02,9406,197526
rWKmx,2039-11-07,4466,116116
JuHHk,2079-09-17,5997,59970
gosJF,2041-11-20,8485,339400
wEXNf,2087-10-25,6988,41928
erENa,2119-02-11,6950,472600
KIYze,2068-04-22,3847,230820
ZITXO,2034-03-11,2840,207320
ukwKz,2035-05-17,2601,161262
fROpz,2050-02-28,2963,133335
SOpJC,2078-07-09,8988,889812
dEUJN,2092-01-24,9464,350168
SIymk,2037-06-20,2983,17898
dGlTK,2021-11-20,5837,35022
rKzml,2051-11-01,9555,955500
lbbAI,2105-11-09,8725,619475
DJjpR,2069-09-16,6539,294255
hejzM,2074-05-02,9737,477113
oZZEy,2087-09-20,5846,151996
HytDf,2105-10-24,9404,827552
ImKgR,2053-03-24,7205,252175
bzqhj,2047-06-08,3782,37820
JtNFm,2118-06-21,6557,275394
gIBGn,2028-02-15,3020,30200
BYHfs,2068-08-11,4975,79600
jSYfC,2080-11-10,7476,650412
XfDRz,2099-09-01,3233,184281
wuyow,2028-07-02,2115,27495
GhoWI,2112-04-12,9647,926112
LWALp,2096-08-30,7925,507200
kImZj,2061-10-15,9823,275044
xUZHW,2062-07-27,3273,304389
XHXCu,2097-10-31,9513,152208
LrRYP,2061-06-28,3249,74727
ZTCzx,2086-11-21,9459,822933
GaflA,2057-08-12,2157,107850
xXQVx,2109-04-05,9554,649672
yoPMM,2092-06-06,4796,244596
fnifp,2116-02-05,4525,185525
UBiHD,2023-09-16,7036,555844
pHkIy,2104-07-03,4796,474804
hAamr,2092-06-04,8181,531765
NGGPn,2103-09-10,4326,333102
PieYt,2070-06-05,2037,134442
BBviV,2099-02-28,7815,711165
WGIMR,2105-04-27,7950,596250
Fcoqj,2053-08-13,2941,273513
zxbcV,2027-08-24,7601,402853
aqXjv,2100-06-01,4282,256920
HwABJ,2068-11-14,6642,371952
pwxsm,2060-10-09,6271,426428
AxKjw,2046-04-13,9027,333999
KhQou,2066-09-01,9831,452226
FVLXv,2106-05-02,6053,78689
LzYQM,2049-04-30,3539,184028
eiFNn,2024-04-08,9360,936000
HTneU,2068-07-09,8803,677831
woWTU,2117-05-15,2918,277210
afDKH,2121-12-15,5407,324420
