StoreCode,Date,TotalSales,TotalAmount
CVdHm,2107-12-19,4979,313677
piDSU,2101-09-25,9245,92450
uHFdq,2112-12-04,7684,338096
VBvsZ,2115-01-19,6600,633600
OaonV,2070-09-19,5466,43728
WxCuC,2118-05-23,6023,54207
lrdmQ,2069-08-15,3531,250701
XDBOn,2078-10-19,6979,453635
zKiCg,2028-03-21,6561,590490
GhWjC,2063-08-05,6329,525307
rLgcW,2114-12-11,7326,249084
Kmhev,2056-01-24,5804,179924
JMnTL,2054-05-14,2265,165345
tygbv,2090-08-01,9728,145920
KSaTN,2099-07-29,2979,41706
kYhLY,2036-11-15,6850,274000
IQpeV,2027-12-17,3780,283500
SSGhM,2083-07-24,8305,265760
qMQqC,2090-10-29,9139,210197
iaKlv,2041-10-22,7522,180528
uTDfX,2107-09-11,4291,38619
EywWq,2034-03-20,5452,310764
YsTui,2041-05-19,8825,238275
KNCJS,2085-03-05,4640,143840
WuKsx,2070-06-17,9180,761940
ANVEy,2045-12-14,3376,155296
UWaYX,2021-02-21,8637,414576
ssYLB,2074-01-11,6467,562629
setOB,2107-07-15,3602,154886
hsrSA,2100-06-02,8019,705672
kqluk,2067-09-14,4539,335886
JYZuR,2057-08-21,5985,125685
STRTS,2082-04-05,9632,211904
qTePA,2079-02-12,6777,304965
mSMBw,2069-07-22,7125,470250
dDwYL,2042-11-02,4136,119944
Xgsru,2107-01-23,8627,86270
ZetEh,2021-01-29,3881,213455
vlvxB,2039-06-12,7585,75850
PGFlN,2024-12-13,7457,134226
hwJkd,2111-10-01,6116,226292
jtVyk,2121-12-24,5812,29060
rbgKb,2097-09-25,4347,269514
DUdIG,2077-03-08,3535,49490
GYZVK,2030-06-25,8668,208032
QliAf,2041-06-06,4598,423016
NlLfn,2074-12-30,2212,48664
tmKjH,2091-09-08,9058,742756
kqimz,2067-06-12,6633,517374
slAfl,2037-11-22,6619,165475
Vahai,2037-01-16,9705,485250
tXPLn,2073-12-31,7315,117040
ePGqv,2024-12-29,2771,188428
zCCRP,2102-04-19,6205,235790
hMOUE,2110-08-15,8468,541952
ntrCa,2029-05-25,7020,540540
GmWQr,2111-03-11,7663,99619
egwMA,2032-09-27,3902,105354
