StoreCode,Date,TotalSales,TotalAmount
rLgcW,2040-03-21,6191,575763
Kmhev,2089-07-20,3041,191583
JMnTL,2093-09-15,3294,187758
tygbv,2095-10-07,3371,107872
KSaTN,2067-07-22,9017,757428
kYhLY,2071-12-27,5443,141518
IQpeV,2050-01-08,4775,434525
SSGhM,2071-04-08,9881,533574
qMQqC,2097-01-22,2156,161700
iaKlv,2021-01-08,4119,185355
uTDfX,2058-02-04,9761,800402
EywWq,2072-11-11,9716,796712
YsTui,2029-09-06,8600,77400
KNCJS,2085-05-16,9317,642873
WuKsx,2022-03-08,2856,102816
ANVEy,2063-05-26,2700,145800
UWaYX,2086-02-12,9926,426818
ssYLB,2072-04-02,7718,185232
setOB,2047-05-12,9224,756368
hsrSA,2073-08-20,6983,286303
kqluk,2022-07-17,5162,103240
JYZuR,2120-10-31,3590,301560
STRTS,2063-05-25,7878,787800
qTePA,2029-01-02,6846,499758
mSMBw,2101-05-21,7629,534030
dDwYL,2116-10-29,2166,140790
Xgsru,2049-02-16,2558,248126
ZetEh,2103-09-10,6638,544316
vlvxB,2117-02-24,7534,241088
PGFlN,2041-10-13,7060,240040
hwJkd,2024-07-05,3720,334800
jtVyk,2059-05-11,3107,155350
rbgKb,2115-03-05,5160,283800
DUdIG,2093-05-08,7294,692930
GYZVK,2080-11-15,5540,426580
QliAf,2093-07-15,2940,167580
NlLfn,2106-11-06,4787,320729
tmKjH,2102-06-19,9544,429480
kqimz,2064-09-11,5942,291158
slAfl,2038-12-26,6412,301364
Vahai,2064-03-19,6722,349544
tXPLn,2051-06-14,8624,672672
ePGqv,2026-07-16,7331,175944
zCCRP,2121-01-13,5151,303909
hMOUE,2087-04-21,8217,706662
ntrCa,2113-11-04,9997,59982
GmWQr,2041-01-25,4647,46470
egwMA,2042-02-14,7251,413307
HaEgD,2070-05-29,8003,344129
xdCJc,2069-10-07,3986,362726
okJyN,2069-01-31,9524,885732
ThPsv,2120-05-29,9490,303680
VWPwm,2062-05-06,9175,697300
UdIGN,2029-11-19,9172,504460
rHBoM,2119-03-29,2262,42978
AjNQi,2062-06-18,8654,103848
nHGfU,2076-08-26,9172,155924
vwXuA,2104-10-16,4402,347758
ZJRDH,2055-03-24,2298,89622
KNnBR,2088-01-02,2175,191400
JubAv,2039-03-27,6722,174772
MJXcE,2061-08-28,6462,471726
lzuFZ,2083-03-11,2007,56196
NbkzT,2063-04-07,5310,504450
dbLLF,2093-11-20,9389,413116
CGXWX,2101-07-12,9377,571997
Lnbox,2094-09-10,2428,191812
OOCWw,2022-04-15,3063,202158
oJjpd,2086-11-10,5032,211344
gEHsH,2097-02-24,2566,97508
wzYak,2104-11-27,7768,380632
zgXpN,2049-01-02,6342,361494
oyfDZ,2032-02-08,5935,510410
OKaQl,2100-12-01,9652,386080
rNDTc,2098-04-14,4631,314908
vZRdZ,2084-09-15,3795,250470
PEvtn,2102-06-21,2579,98002
sYwQV,2053-04-13,8156,48936
KBwCt,2056-06-16,6650,438900
mPuGW,2032-02-10,2039,44858
yTBDy,2089-07-02,2614,227418
CueVE,2102-06-13,3353,325241
qkxue,2084-10-25,8216,262912
LYhDl,2047-03-20,7303,452786
gndlW,2059-03-13,4600,220800
Lmlko,2096-07-24,5199,145572
JWBfD,2048-09-12,4227,198669
bIJKs,2024-09-07,8322,690726
wqsBh,2096-09-01,2894,269142
UcLrz,2045-02-03,4711,122486
QOSbc,2049-05-31,9995,159920
sMqHg,2090-07-18,3973,170839
ehiBf,2075-10-08,3560,213600
ddZJd,2025-02-04,8487,661986
CrzOh,2106-06-16,3296,108768
RDaEM,2075-01-12,8294,671814
djmvH,2107-06-18,5564,61204
ndGUZ,2047-12-15,6491,428406
vOfCn,2059-01-18,8903,525277
BTaZB,2087-03-31,3909,171996
Bxwxe,2117-10-19,9090,690840
aaCPZ,2036-06-04,3074,199810
BlIdp,2039-03-26,6984,83808
VBYtQ,2095-07-03,7050,585150
ZpOOw,2090-12-28,2123,203808
fRyHQ,2061-07-30,6229,404885
ttEre,2104-11-25,3692,302744
XfzNT,2117-06-25,3205,108970
KFoSd,2061-03-01,3269,68649
WTDQv,2029-10-05,7507,608067
MkNMD,2105-08-28,3438,134082
KBamU,2052-01-31,8038,313482
xViNc,2088-05-08,7756,116340
gKIyA,2078-08-13,7381,221430
OdkJD,2025-06-10,7280,327600
zxAJF,2052-04-24,3016,21112
Igdvq,2038-10-15,6322,94830
wiIhA,2055-03-06,7069,42414
FnFgI,2029-10-04,7647,305880
wJMYW,2058-03-06,3060,137700
mjplW,2093-11-01,5285,301245
eDTeH,2111-10-22,9903,762531
TIOBi,2074-08-27,3514,295176
xwKsc,2070-01-09,6465,614175
stMiO,2079-05-20,6757,209467
HawXD,2061-03-16,8783,500631
rfDaa,2033-09-15,9604,854756
OXAud,2075-03-30,9936,576288
lglks,2021-02-20,9302,511610
nTacC,2112-02-20,4228,401660
SeDoA,2036-01-29,2329,76857
TGccw,2077-12-15,7796,311840
XBWmR,2064-07-28,8475,254250
gykMD,2045-09-04,8467,194741
wEQqZ,2037-05-19,7704,146376
NyJnU,2034-07-23,2617,259083
DXhHc,2095-09-21,2576,234416
qDvAh,2096-06-06,7627,755073
nUTHk,2095-09-19,4314,81966
acGxm,2030-11-04,7104,284160
shnja,2021-06-26,4765,38120
KFUGw,2110-07-01,9091,409095
UDpYo,2050-12-28,8220,271260
LplpW,2120-04-18,2847,25623
aZUOR,2021-01-08,9541,601083
FWGHn,2045-05-21,3967,337195
LtwFp,2072-04-21,3782,90768
bRHtm,2068-11-04,2175,193575
MkghG,2073-07-27,6010,336560
Ikadb,2091-07-11,5767,288350
HZIVT,2099-10-08,3683,58928
WDVmp,2104-10-22,8954,510378
ozDIX,2047-05-01,5639,530066
qIDXq,2109-04-14,6194,253954
CTQfN,2113-10-28,9573,957300
QgAhx,2077-10-29,9875,829500
slAcJ,2048-08-20,8897,782936
vmrLU,2105-02-11,9600,374400
yTHEh,2042-02-01,6345,621810
lGoVa,2030-04-06,9778,977800
IRJuG,2110-11-05,7852,463268
psBFq,2040-04-13,4865,68110
VbuxQ,2054-02-08,2293,45860
uKndT,2093-11-30,9168,430896
fxCIy,2088-10-22,3075,255225
zGyGG,2072-05-22,6327,487179
uAkbh,2032-01-10,9894,593640
EwABN,2070-08-18,2559,235428
bxvtl,2053-07-28,2133,100251
mqxxj,2091-10-26,8160,65280
tsOJz,2071-08-19,4682,168552
GzhSX,2120-05-23,2293,20637
kvryu,2025-05-14,2169,195210
ZwgUp,2060-08-23,8771,105252
NUeWz,2106-08-17,2104,193568
vKyIK,2076-09-18,5058,50580
AmWQO,2071-05-20,7512,120192
fQyRo,2107-07-05,7704,485352
hjPHN,2068-06-16,3952,193648
POqse,2112-02-17,2298,94218
EVDgI,2078-03-28,3626,155918
IPcfn,2028-12-05,3763,90312
MeMGs,2102-09-23,9357,711132
jAhpX,2023-05-11,9985,469295
uGDff,2059-07-05,9012,811080
gOkdO,2087-01-09,7530,399090
jWIre,2063-10-19,3643,214937
fHpMI,2089-12-31,3583,150486
lVMVN,2028-10-11,7950,373650
GSRWU,2092-12-02,8839,380077
idOvW,2075-11-10,6332,563548
VWqbE,2039-04-17,4110,267150
vLmKV,2071-04-15,2427,55821
aWOOV,2113-01-10,4904,279528
kRrkx,2061-10-01,9942,109362
QkEUL,2025-11-17,7597,326671
uFpQH,2092-06-06,6113,544057
rkxtL,2121-04-21,5102,408160
talwS,2059-06-16,3025,93775
UaAMB,2055-02-17,4780,86040
UAeYW,2061-05-02,2779,61138
eyUEn,2086-04-03,8624,137984
PjnUz,2094-03-05,5221,255829
ODyWO,2038-05-29,3402,64638
VHTBY,2052-04-13,5439,516705
qfuvj,2101-08-28,5473,508989
GWKlk,2027-10-14,7228,477048
uDRja,2091-09-13,6230,548240
xncbm,2092-08-19,8452,532476
QqxEp,2040-07-29,2982,65604
QrNwO,2092-10-22,2373,130515
Sahxf,2045-06-22,8947,187887
oRlni,2092-06-15,2970,273240
