StoreCode,Date,TotalSales,TotalAmount
UAeYW,2095-11-20,4737,203691
eyUEn,2038-02-08,6759,473130
PjnUz,2110-09-17,3925,129525
ODyWO,2106-08-30,6870,178620
VHTBY,2045-01-12,8500,255000
qfuvj,2021-05-12,2401,204085
GWKlk,2026-05-01,8583,437733
uDRja,2086-09-06,8285,381110
xncbm,2113-05-08,4257,332046
QqxEp,2033-12-21,8735,262050
QrNwO,2070-04-20,6559,334509
Sahxf,2085-08-03,4390,70240
oRlni,2116-02-01,8501,68008
pWhCP,2055-05-25,6632,630040
nYIib,2044-07-12,5207,442595
lDLzU,2084-05-30,8594,704708
HSBSH,2107-08-06,6566,446488
Amagt,2087-04-16,6732,249084
eZQuo,2054-07-21,6576,420864
oUUDg,2049-04-22,8061,403050
CbeQK,2069-05-21,4856,262224
ZBfsh,2039-08-02,5292,312228
FvhES,2045-02-07,2353,169416
ldomP,2121-11-20,9838,855906
QnFtv,2032-01-24,6952,681296
eQHIq,2095-04-03,8826,353040
rhihY,2027-12-25,7635,251955
ScgLy,2071-05-23,3777,98202
TxJsD,2050-05-13,6416,237392
XgfTL,2042-12-28,4795,273315
esjbO,2061-08-01,4003,360270
puVXA,2049-02-18,2835,167265
rEUwW,2092-02-03,2591,233190
hAomW,2119-09-12,3466,45058
HtCeM,2071-03-12,9513,513702
AhDNA,2121-07-22,2497,99880
KErsa,2033-11-03,6889,620010
bfbuU,2112-07-19,7777,326634
crBFQ,2094-03-28,6784,122112
mFdLN,2117-05-19,8198,73782
CVBrm,2079-12-26,3391,267889
qDQip,2086-01-26,5495,98910
KUxkt,2063-02-05,4931,69034
qQbgw,2067-12-29,5295,460665
FBeJv,2039-05-27,9042,732402
kJFpB,2121-12-25,2804,53276
glKdt,2082-06-12,8270,595440
Tocnf,2024-10-13,5646,350052
JcCWb,2116-07-11,8335,375075
pXHPq,2095-03-14,7491,449460
iRpPc,2029-09-02,7545,331980
CjhMA,2068-09-08,8246,733894
mwCWY,2118-05-07,9186,394998
BfPZz,2038-12-25,5928,361608
XAFCB,2063-03-15,9212,119756
hQLuY,2027-10-09,7173,322785
bKFVJ,2044-07-24,2208,33120
cCncM,2094-08-30,3045,115710
NmlOX,2043-08-05,8100,97200
Gmust,2068-05-14,6596,527680
Rxykd,2086-01-29,8130,56910
oWaGI,2037-09-03,4988,34916
RsycJ,2038-02-07,8877,532620
RLIcT,2034-01-23,6386,300142
xzYdQ,2059-01-09,6505,240685
vDyzg,2075-08-17,4379,210192
UlCVn,2116-02-22,5016,65208
FzEpU,2064-09-25,5961,333816
yBIot,2115-10-16,4084,122520
iyptw,2033-06-22,5774,490790
xutyH,2096-07-14,8087,274958
yJMiJ,2048-08-20,2154,183090
NDifr,2056-10-26,8809,563776
RLjJn,2041-12-10,7376,265536
ufPuW,2046-06-10,3993,111804
SLgwX,2036-01-12,9712,844944
NAEvs,2030-12-27,2208,205344
eABiL,2104-02-07,5732,114640
fQuLm,2095-05-06,3448,158608
ldnYd,2079-04-27,8951,447550
ltiCp,2077-06-20,9436,754880
HnpRj,2029-10-02,8630,448760
OTaJQ,2097-08-28,6852,493344
ISWmm,2120-09-24,7671,76710
DahmV,2082-03-28,4464,218736
nNdzJ,2111-12-20,2594,119324
blkyR,2028-10-01,9616,817360
WOYco,2050-03-09,6179,364561
pzkIS,2042-10-15,9428,716528
qeYBQ,2069-11-17,6335,278740
voZEK,2021-05-24,6868,96152
rpnBO,2021-11-24,8993,206839
ZVuTI,2027-11-01,2857,137136
BtlKJ,2023-11-09,6324,297228
RbQBt,2056-06-10,8820,167580
mZDVM,2077-08-27,9856,147840
SaNNh,2066-02-11,9623,327182
Ksnvj,2075-12-07,7036,703600
NlpJP,2068-05-18,8720,601680
qDBKc,2039-01-10,5282,169024
ELRhJ,2045-08-07,5480,487720
mZpJm,2043-12-02,6370,152880
Myijg,2072-04-27,4245,29715
HESXi,2111-05-05,7345,367250
zmKuF,2104-12-26,4177,233912
Zhwqx,2088-08-04,8403,445359
mrMBd,2032-04-18,5048,121152
gRnNs,2056-11-14,8512,314944
AEaYi,2080-11-09,4641,436254
auACm,2023-12-24,7283,335018
uxZcL,2039-01-15,3978,103428
LLHRI,2022-01-30,3977,194873
Gfuml,2075-03-30,7122,170928
xpWFE,2094-01-20,2489,121961
hzYwn,2089-03-15,8768,131520
asrDF,2082-04-10,3326,116410
WqXEo,2119-12-19,2450,120050
UzyND,2041-01-12,3690,70110
VfSTP,2085-02-23,3536,21216
KICbe,2059-01-17,9265,74120
arcPj,2045-04-01,2324,32536
xuXJD,2091-01-20,9029,72232
LncVn,2026-03-06,4648,148736
DpLms,2083-02-20,8931,151827
ukbYT,2048-10-25,5428,119416
LUaMu,2049-12-16,8491,458514
HlQhV,2044-02-11,8722,732648
xqytA,2031-06-10,5128,174352
yRrjt,2071-10-10,7851,439656
qnaRz,2107-02-11,2756,203944
bLEdL,2114-02-04,3847,65399
nBWsX,2070-01-13,5434,396682
YEDdv,2105-07-31,6637,272117
Huqaw,2033-12-03,9152,512512
VEMDU,2028-09-30,3144,110040
ScRaF,2074-11-01,2768,265728
IkEWb,2052-04-19,9323,503442
yUAkF,2113-11-28,3340,210420
vmMwF,2114-09-02,8160,432480
CxgDi,2075-07-21,3955,316400
EiFLE,2058-02-06,7508,270288
vebAI,2088-01-22,7612,304480
hjmEW,2113-03-31,7891,394550
XwqDz,2042-01-30,4578,315882
oTQNK,2107-08-24,7236,86832
yfCFT,2046-03-29,4883,131841
sqipH,2037-02-18,9814,461258
vKHum,2075-08-03,6719,53752
GJYlu,2093-08-26,2829,220662
XsQNB,2027-12-14,4134,124020
XyNYW,2096-06-06,4070,175010
KfNPE,2102-09-12,5240,52400
zWLjt,2070-07-30,9286,640734
LBZOO,2023-10-28,7385,332325
jBUyx,2062-11-04,9557,344052
BkcIO,2115-05-19,8556,359352
npohD,2065-07-09,9353,832417
oHlSy,2062-01-18,5106,163392
ORjNJ,2054-04-01,4164,220692
nMeRc,2037-07-17,2938,208598
KPZsa,2075-06-21,9697,368486
HjFMY,2081-01-30,9181,348878
ZfISm,2071-11-02,9343,485836
xdQSe,2090-02-04,5656,339360
WZjPt,2066-04-09,2849,165242
uJKMn,2085-03-14,7369,235808
ycZWf,2075-12-01,4492,332408
jzDgS,2109-02-25,3099,176643
ThCjH,2085-11-22,5051,424284
LHQkS,2059-07-25,7559,83149
sEorK,2088-10-15,8299,780106
mlKgn,2087-11-11,4284,201348
wywHO,2029-05-05,6161,400465
YBGmN,2120-06-17,3950,339700
jBTfn,2093-06-06,7760,729440
NxHAX,2108-09-25,3966,71388
BtXrB,2071-01-22,9400,300800
SIGvq,2029-12-06,6838,458146
YUuxM,2059-09-27,5598,201528
lIxwY,2051-11-21,5557,350091
WRTEU,2066-05-20,6412,519372
aYZse,2036-10-17,5280,121440
uGymu,2035-05-11,9764,615132
bdVkY,2062-03-27,8887,222175
xxxdQ,2055-07-02,8483,814368
TEoKF,2084-01-17,4394,311974
TqvHY,2083-09-13,7343,536039
YrCmK,2062-02-13,9218,175142
AyODv,2095-04-25,8067,500154
SLGvg,2114-11-17,4993,94867
xYRIJ,2113-01-31,4725,307125
mQdRc,2065-12-03,7774,559728
PTuRg,2062-10-09,3933,157320
sBYvZ,2115-07-10,7064,656952
obwvs,2041-01-01,6759,263601
FvafL,2071-04-11,4180,305140
Lophj,2065-12-26,5833,419976
kIGjc,2048-04-19,3116,149568
hzhfC,2050-07-09,6047,495854
VcTBw,2067-08-07,4297,395324
SJmMg,2025-07-15,3918,97950
eFaAS,2059-07-20,7030,274170
GAZpr,2117-08-03,4544,222656
RzlSK,2085-01-10,2323,48783
WxaxZ,2022-10-07,4773,152736
VwQUS,2106-09-13,2445,95355
wGTkG,2021-09-29,4341,325575
xhwRj,2100-11-14,8090,250790
SJElI,2048-10-22,5221,506437
KUzqX,2076-07-28,8540,136640
aPylH,2048-12-02,6889,420229
meNtD,2090-09-24,3675,176400
pIQTk,2118-03-12,8319,707115
ExDQm,2073-11-13,3242,126438
bXRMv,2078-07-01,5423,460955
yBnce,2061-01-18,5231,324322
scuvi,2036-02-03,5814,395352
pgqEq,2112-09-16,5303,445452
ytYLT,2104-11-26,4067,146412
LDiYP,2080-05-07,4165,91630
WKkXA,2092-06-29,2191,105168
ABviR,2080-02-03,5805,52245
hJegb,2082-05-16,8937,214488
HKTiq,2113-07-17,3995,219725
OHnow,2026-08-05,5327,127848
FlrAk,2102-01-16,3079,175503
RFgpa,2089-02-07,9319,810753
saQBN,2084-04-07,3948,153972
Jkjcg,2091-07-30,4884,459096
nPQjP,2083-01-25,7852,392600
NdXau,2116-04-16,4989,354219
eNHsM,2114-04-22,9675,357975
ntjoe,2068-08-16,2736,112176
uJhPn,2109-12-13,8686,529846
AXiBL,2109-10-12,8457,778044
CqZhn,2085-12-03,5732,91712
CYcPN,2116-11-26,4419,357939
DpXrY,2031-08-24,2542,147436
JZmGM,2110-09-20,2733,120252
NAqcA,2035-12-20,8883,568512
lTPEo,2096-06-01,4358,126382
sTXYe,2089-06-01,4969,318016
gsXOr,2062-08-11,9598,681458
YRwUE,2077-08-14,4033,358937
RHAuO,2056-03-12,7462,447720
INYMj,2081-02-08,3743,250781
qNgVE,2033-06-20,7130,121210
bPUCM,2113-11-17,2118,44478
NyHOc,2093-09-25,9925,466475
pwnlB,2041-03-02,3518,214598
jcBdh,2057-03-23,7280,451360
byOjC,2083-07-18,4502,409682
AaqJK,2066-10-23,7558,355226
tzcPa,2030-12-04,8959,573376
Hkqpu,2038-04-09,6606,264240
Iizvd,2044-01-14,2200,74800
RDqil,2073-11-08,5261,441924
uHVWC,2115-10-19,3283,213395
RJhmE,2040-07-30,6540,412020
XvqqP,2026-05-13,3303,214695
xWhJf,2088-03-15,2013,60390
yGLBj,2101-06-02,5901,348159
dNYXo,2114-08-16,5751,172530
synBh,2088-12-29,9216,294912
hgXTv,2103-09-06,7593,592254
QscgK,2121-04-10,4500,432000
uDZNS,2069-01-22,8916,356640
gYdPd,2056-01-29,6489,454230
swMcN,2034-02-06,4555,423615
huOCi,2040-01-30,7774,38870
XKpkB,2082-05-07,5908,573076
IQIoQ,2050-05-04,7622,205794
Pqibt,2065-11-13,7198,323910
QLYru,2050-07-06,7707,462420
prNjp,2087-10-15,7883,717353
ywDgw,2070-09-09,7544,188600
EOuGi,2086-05-13,8015,112210
qGCvQ,2049-05-16,9429,113148
IwMFG,2058-09-01,3137,150576
RNCWl,2082-01-24,2791,125595
iufYB,2034-05-06,6795,550395
anlBU,2056-09-23,7165,594695
SPPBt,2102-07-24,2958,136068
uDaMI,2057-09-03,7193,496317
abUtW,2063-09-17,5445,528165
bceYY,2070-01-25,9286,213578
yIpfP,2023-03-25,6532,640136
iapZh,2088-08-21,2039,77482
xqxiX,2058-02-17,8177,155363
GpVwe,2041-05-18,9924,337416
TfCjo,2043-05-25,3124,240548
uSIuL,2081-03-10,5814,284886
DKhMG,2074-07-05,2341,222395
UMzIr,2083-01-22,7870,661080
JEcPe,2118-11-24,2850,76950
dHOWb,2024-02-28,8191,540606
MTtET,2066-11-25,4806,235494
cDvSm,2068-07-23,6669,120042
YqlzQ,2108-09-27,8759,280288
TIIHZ,2097-08-28,8235,782325
tQEig,2037-07-17,8848,840560
zEpHg,2029-06-03,4548,154632
EJFNk,2047-04-04,4628,208260
AvbxV,2039-06-27,7459,641474
HpTWl,2062-01-27,2305,34575
QCjmN,2094-11-10,7791,560952
tzeZO,2112-04-08,2662,252890
Kwcjp,2067-09-20,7491,82401
pcROx,2091-08-15,5107,117461
gAMtd,2036-07-09,6167,178843
VjKsx,2085-02-20,4679,435147
svunt,2111-04-25,6037,567478
YuwRT,2056-10-31,6662,219846
hPeiL,2092-10-21,2232,46872
uadTG,2067-05-12,4617,27702
CcTQy,2090-02-12,9650,607950
MfVCP,2109-01-14,4354,348320
gfSXb,2032-09-19,6979,523425
GPemI,2029-08-20,2569,51380
LohWj,2031-09-13,4483,179320
AlHDZ,2071-05-07,2368,220224
rykeP,2054-03-04,7356,117696
hAfge,2033-03-27,4577,347852
HMraQ,2121-06-25,2197,79092
eRGZG,2088-02-03,4497,269820
BzeNi,2067-11-16,5126,71764
dnagi,2064-07-12,7437,334665
JIrDE,2075-05-06,8320,449280
hYddv,2092-06-06,4118,222372
NvIxY,2032-08-22,2133,132246
geUiu,2025-06-10,7811,343684
vFTOt,2121-02-26,2661,66525
rLEAw,2084-03-26,5393,312794
jTOEa,2063-07-29,6615,615195
UufKk,2063-06-06,4486,408226
NaMdF,2023-02-10,5309,90253
vGgMR,2092-01-12,9334,494702
pqzjt,2044-03-08,7808,124928
qoWVi,2050-12-17,7434,356832
EzcZR,2062-10-13,9518,352166
XdLFb,2092-09-21,7499,652413
WqIEX,2076-02-05,2634,223890
KsXVw,2030-07-04,8552,128280
pQOhV,2048-07-30,9810,323730
sQwdy,2104-03-02,9012,829104
jaMrl,2032-11-04,8015,40075
GRjmN,2021-07-12,2537,91332
emfQE,2081-05-19,4808,62504
wRGlS,2038-10-04,7983,566793
YxXHJ,2048-01-06,8342,642334
