StoreCode,Date,TotalSales,TotalAmount
BvaxX,2054-01-19,5928,575016
WkQEr,2052-12-12,4064,239776
NEJMD,2094-11-14,4381,140192
iWElQ,2060-06-17,7641,320922
uBeRU,2057-03-05,9543,687096
IGvms,2024-05-16,7911,158220
QtidG,2109-11-07,2040,83640
QAbBt,2067-11-10,3838,349258
GlqCH,2028-06-30,3821,313322
clIpF,2100-05-05,6505,533410
hgYlA,2070-03-15,5564,111280
GXuAF,2060-08-21,5323,69199
aTYKa,2041-12-13,2451,134805
jDKYr,2102-05-20,9198,542682
HpDxV,2027-09-04,7521,669369
yKFQJ,2104-10-23,5458,240152
mYRzy,2030-11-18,5375,209625
YbrVf,2112-06-12,2094,203118
OnxjQ,2069-01-22,2233,11165
TSqRr,2028-12-16,8446,785478
NDtjR,2091-05-04,7032,639912
kPsmd,2107-11-07,5103,224532
GeMWZ,2094-12-02,6611,502436
Dgwbu,2036-11-09,3340,70140
RJOUN,2120-11-29,3929,157160
KOOGk,2040-02-14,8123,471134
etwzA,2116-07-03,8866,301444
gkJwL,2096-09-23,4541,272460
TkCEQ,2076-09-09,5787,40509
mfVba,2047-12-24,5125,507375
iVjoX,2119-12-09,8318,665440
xNjcJ,2031-10-17,9594,556452
GQUGT,2060-11-13,7627,312707
YaHYp,2110-07-17,7452,521640
XPLIp,2054-11-07,5489,120758
KhXqf,2059-02-11,6092,207128
nBQnc,2035-04-05,5294,434108
TbFwW,2095-10-08,5781,150306
kNhde,2072-02-07,3974,302024
dhFID,2088-10-25,7611,707823
EZiaQ,2048-01-13,9863,286027
sLFmF,2043-05-07,9004,756336
toqFu,2030-10-23,6170,413390
PdveO,2031-10-18,7192,525016
BzZTV,2083-10-18,6046,368806
khBfg,2078-07-03,3473,131974
Brbyo,2038-12-08,7343,506667
hxCJQ,2063-08-05,6096,335280
PXenY,2066-05-27,3742,269424
cwtDX,2028-05-30,9840,196800
eUPbR,2073-06-08,8994,602598
WmlnQ,2036-01-31,7773,116595
kOlaN,2062-08-14,9812,559284
yrQct,2065-09-07,6208,360064
WJdpA,2031-06-08,7580,341100
fXWVR,2113-05-14,9490,265720
NMxTB,2114-08-20,5310,493830
pUtri,2089-03-26,8355,718530
wnZIE,2100-09-12,6563,472536
TgYFa,2035-07-09,4819,226493
aNprq,2095-12-18,9940,735560
FLcJk,2044-12-28,3002,180120
DsvRZ,2115-09-19,8354,284036
MUHIO,2045-03-05,2905,212065
PnQku,2072-12-07,3902,351180
auapI,2117-09-19,6819,75009
OgydP,2093-08-08,7050,162150
zFXxM,2100-08-04,7924,404124
zQzLp,2082-12-11,6557,386863
FIAJK,2118-10-19,2955,197985
fhhcY,2070-03-05,9750,507000
zghcv,2046-05-24,6930,346500
KIJls,2076-10-28,8651,380644
wdpvP,2036-04-16,2141,177703
fFXEw,2085-12-19,8356,701904
qYLhG,2090-04-06,8621,827616
VuEHV,2075-05-29,9638,433710
GlgRx,2108-05-23,9218,636042
nvdSW,2041-01-03,7520,383520
kOoCc,2094-04-21,9541,400722
UbVdI,2112-02-07,2421,171891
NssPe,2086-03-30,6163,597811
xFuoR,2081-01-15,6641,126179
DTMgX,2084-02-18,6400,358400
mlJlb,2098-12-30,2691,201825
ymBoG,2047-08-12,3813,270723
IaTIL,2039-04-03,2849,31339
RDRbk,2032-12-17,9612,932364
PEdzJ,2060-05-17,8545,290530
uvYKG,2060-04-11,4230,224190
kaKpY,2079-03-07,2213,106224
SeXAD,2107-11-23,4919,211517
QMmbL,2045-09-19,2325,174375
AGZKo,2118-09-16,5995,329725
TScRb,2038-01-25,2807,36491
KGAMJ,2095-05-28,9226,470526
JViUc,2062-04-21,8261,677402
KAhnw,2027-12-11,6221,441691
xhPHG,2060-10-03,7561,544392
ZSErb,2069-06-16,8686,312696
PuWMA,2086-05-04,5663,135912
IXpTk,2085-04-03,2263,208196
soqBT,2082-11-08,4413,375105
UYTSr,2100-08-10,6154,449242
cfLcc,2069-12-08,6011,258473
LCmQP,2107-02-23,5179,295203
zQebo,2054-03-02,6374,70114
hWvFA,2052-08-20,3420,222300
tqpRp,2028-10-29,3997,395703
hUecU,2041-05-10,4508,333592
wyZhm,2118-04-21,8927,107124
