StoreCode,Date,TotalSales,TotalAmount
yaVEF,2121-10-19,8980,395120
NRoJG,2121-01-22,8952,152184
aTfZz,2069-05-21,8469,194787
oWLEE,2113-11-25,8348,158612
yutoT,2121-08-23,6824,402616
dGvdC,2049-09-14,6873,487983
AYYHE,2060-11-15,7418,200286
Pqphe,2057-05-04,5113,409040
VZEKW,2039-07-17,5708,530844
WRVNv,2101-11-15,6758,162192
iHfaD,2088-07-14,2653,50407
alDAd,2026-04-23,2237,118561
flZxQ,2078-02-06,7511,518259
NoAhW,2028-12-12,9958,806598
MRUez,2055-07-04,2975,95200
jqVSB,2063-02-22,4768,352832
aEZLq,2106-06-14,7343,73430
jFHnp,2112-07-27,3573,310851
niuao,2064-10-24,2642,258916
uxoTY,2096-08-25,3038,121520
QfxWo,2060-11-16,4398,233094
AgdDr,2048-07-11,5314,127536
zDqyD,2092-11-03,8500,144500
DQdfx,2041-03-03,9227,876565
GrqPo,2094-02-21,5179,460931
eSTsG,2118-10-11,2478,59472
oqAWv,2028-07-24,4655,437570
TbVIw,2034-11-24,4505,135150
FCIWC,2074-12-06,5824,582400
wAqsT,2113-07-06,2934,41076
UmHsj,2028-01-16,8587,180327
aOMVv,2043-09-26,2173,67363
DgKsH,2029-04-06,5744,172320
XAQvR,2111-03-24,4027,293971
VMttA,2069-11-05,6479,460009
RMmcx,2022-07-20,5073,476862
fGpJo,2099-01-01,9196,570152
gQLfK,2104-03-15,2666,23994
NwOBS,2087-02-22,5467,202279
vpVkm,2115-11-13,4798,110354
BvaxX,2067-08-02,4101,340383
WkQEr,2082-02-20,5594,464302
NEJMD,2055-08-19,8785,641305
iWElQ,2107-12-17,6081,541209
uBeRU,2057-01-21,2357,195631
IGvms,2058-10-02,4650,385950
QtidG,2048-01-13,8573,548672
QAbBt,2058-03-03,5211,46899
GlqCH,2065-02-15,7580,174340
clIpF,2067-04-21,5667,504363
hgYlA,2040-11-23,2846,187836
GXuAF,2093-02-18,3466,284212
aTYKa,2079-06-14,2721,217680
jDKYr,2021-06-24,7988,591112
HpDxV,2108-08-30,7435,706325
yKFQJ,2066-01-14,9342,336312
mYRzy,2053-08-19,9964,697480
YbrVf,2077-08-04,2166,175446
OnxjQ,2115-06-06,9195,220680
TSqRr,2085-04-17,6406,288270
NDtjR,2114-07-16,4780,114720
kPsmd,2085-01-27,2832,141600
GeMWZ,2114-11-26,7237,332902
Dgwbu,2072-03-15,9578,249028
RJOUN,2084-11-29,6939,603693
KOOGk,2093-10-31,2843,139307
etwzA,2110-03-17,2648,124456
gkJwL,2109-07-13,8560,667680
TkCEQ,2099-07-27,7313,43878
mfVba,2073-01-19,5621,303534
iVjoX,2081-08-08,7046,457990
xNjcJ,2044-12-07,6715,355895
GQUGT,2110-11-03,7644,412776
YaHYp,2081-08-18,4181,280127
XPLIp,2057-07-13,7116,355800
KhXqf,2079-03-08,8814,255606
nBQnc,2068-06-04,4923,379071
TbFwW,2030-08-05,8691,182511
kNhde,2101-11-11,7798,436688
dhFID,2055-09-19,4377,26262
EZiaQ,2028-11-08,3104,77600
sLFmF,2078-03-16,6724,80688
toqFu,2098-02-15,2130,149100
PdveO,2084-05-03,9702,310464
BzZTV,2024-12-18,5642,428792
khBfg,2119-10-10,3166,174130
Brbyo,2086-01-24,4731,421059
hxCJQ,2073-01-10,4081,93863
PXenY,2106-01-18,3242,81050
cwtDX,2038-05-13,3796,148044
eUPbR,2040-07-27,7050,133950
WmlnQ,2090-10-16,4230,131130
kOlaN,2077-02-16,7793,202618
yrQct,2112-06-04,8043,466494
WJdpA,2052-02-24,8054,708752
fXWVR,2118-04-18,5920,491360
NMxTB,2091-01-22,2623,34099
pUtri,2109-10-13,4856,364200
wnZIE,2105-09-17,9531,152496
TgYFa,2087-08-30,7703,508398
aNprq,2100-07-27,3210,285690
FLcJk,2033-11-02,7584,561216
DsvRZ,2055-11-12,2366,217672
MUHIO,2071-08-22,2594,108948
PnQku,2043-06-02,4861,243050
auapI,2055-05-07,9805,78440
OgydP,2027-03-05,7939,547791
zFXxM,2079-05-02,3470,156150
zQzLp,2118-06-13,3328,166400
FIAJK,2069-09-20,3257,107481
fhhcY,2086-10-07,3142,172810
zghcv,2098-10-19,8019,537273
KIJls,2042-11-01,6556,649044
wdpvP,2035-05-15,2237,91717
fFXEw,2021-12-08,6833,88829
qYLhG,2081-07-13,7457,149140
VuEHV,2102-10-02,3559,67621
GlgRx,2034-03-01,6118,318136
nvdSW,2076-02-24,5320,526680
kOoCc,2038-05-22,7987,47922
UbVdI,2033-11-29,7622,678358
NssPe,2042-12-03,4487,210889
xFuoR,2106-09-04,9367,758727
DTMgX,2048-07-15,2895,98430
mlJlb,2029-09-05,8130,439020
ymBoG,2056-02-16,6196,130116
IaTIL,2068-09-07,2898,136206
RDRbk,2076-03-12,5308,498952
PEdzJ,2103-08-07,7431,468153
uvYKG,2121-05-18,3937,248031
kaKpY,2048-01-28,3926,141336
SeXAD,2034-07-30,6754,67540
QMmbL,2031-01-20,6372,172044
AGZKo,2066-03-03,5729,389572
TScRb,2104-09-30,4249,42490
KGAMJ,2061-10-11,8669,164711
JViUc,2093-11-04,4326,298494
KAhnw,2054-06-05,2407,21663
xhPHG,2035-04-23,4905,107910
ZSErb,2038-06-04,2559,227751
PuWMA,2104-06-25,2166,64980
IXpTk,2092-02-01,3603,43236
soqBT,2102-04-06,9606,451482
UYTSr,2077-02-22,3183,219627
cfLcc,2117-10-07,3504,273312
LCmQP,2104-09-25,8401,92411
zQebo,2068-03-26,9972,887508
hWvFA,2084-10-21,4169,337689
tqpRp,2103-10-16,4737,383697
hUecU,2027-10-13,8806,510748
wyZhm,2040-01-18,8828,97108
EOVmQ,2111-03-29,7730,340120
wdJWS,2034-02-26,3622,32598
vVlLg,2105-09-28,9401,94010
dvYIP,2085-10-24,8090,776640
EYsXj,2118-12-07,8946,858816
IJRUx,2101-12-25,3576,182376
BQvxj,2093-10-27,6323,524809
MZeaV,2033-11-30,7666,613280
GdwjX,2117-08-03,6403,204896
XzDRI,2053-02-23,9908,535032
SfoCb,2075-10-04,6975,230175
XHZpl,2060-05-04,6877,398866
qhGWw,2112-06-18,8350,283900
EyAMJ,2046-03-02,7606,631298
cOkai,2083-10-19,2365,96965
ErNKN,2064-01-16,5775,75075
LUZXk,2101-05-15,8067,48402
LCbTC,2072-05-21,3263,26104
aFBqj,2025-01-12,8744,874400
LgLtU,2090-05-01,7205,317020
SVJuK,2108-01-11,7084,49588
VgqlC,2104-07-04,4597,179283
lNIwZ,2099-12-06,8821,238167
nrDwj,2111-11-14,9870,414540
mTYLg,2106-01-20,5025,306525
kZqaY,2033-12-31,2468,103656
biUrp,2113-06-14,6162,55458
dySwt,2046-01-13,8409,269088
nXTSo,2111-07-23,8450,388700
NYJYP,2040-06-17,4702,150464
TdqRz,2108-03-03,9607,240175
DLuNM,2108-07-22,4222,54886
iOdxH,2074-03-21,6795,278595
gKrAl,2100-02-12,2165,90930
qjOML,2021-12-16,3285,213525
vzFzF,2064-11-19,8453,566351
IedHV,2029-02-03,8882,603976
eZrvP,2030-08-07,8623,68984
iflfM,2050-09-15,8298,248940
ylIMC,2038-12-05,3374,286790
VMeqN,2051-08-25,6128,386064
AwOZr,2059-09-07,2349,211410
SiIRG,2034-12-21,2498,69944
KMQJh,2031-08-26,4066,386270
ZkYJi,2121-04-05,4597,124119
QivYi,2080-05-11,7962,366252
jdRdI,2023-12-25,8066,371036
dlRPu,2108-07-13,3395,84875
AEzua,2021-09-09,7020,456300
udeoO,2105-10-01,4257,89397
tIbkH,2083-01-24,9242,573004
jnckU,2086-04-05,8606,456118
UqKHU,2105-08-13,3417,58089
fvvzF,2061-12-08,6527,541741
ubBvJ,2091-12-10,4338,403434
jcBKP,2115-03-09,3812,282088
MZufH,2112-04-07,6412,243656
leBWA,2093-02-17,6331,417846
FZkIh,2034-06-17,5346,64152
QcxGX,2105-10-24,7925,435875
OYDFS,2038-03-04,4395,206565
CWpDO,2104-11-25,9903,713016
yMpVe,2071-02-03,8331,91641
NHPBK,2021-12-10,9366,243516
BTfXS,2044-12-28,7960,302480
GYwgd,2026-02-08,7671,214788
SJHSM,2027-12-22,7118,512496
eaOwZ,2028-04-04,4631,338063
GegCn,2066-10-01,3587,168589
CVdHm,2061-11-12,5031,457821
piDSU,2028-07-22,4795,287700
uHFdq,2105-02-17,6064,303200
VBvsZ,2111-04-11,9138,749316
OaonV,2050-07-20,8063,314457
WxCuC,2092-11-13,9934,913928
lrdmQ,2052-01-30,2874,143700
XDBOn,2095-02-23,4107,110889
zKiCg,2066-07-07,7641,588357
GhWjC,2081-08-30,4978,263834
rLgcW,2057-03-05,2397,167790
Kmhev,2103-06-11,4748,460556
JMnTL,2088-11-06,6562,505274
tygbv,2072-12-12,7390,694660
KSaTN,2109-01-20,8571,599970
kYhLY,2086-04-09,5542,371314
IQpeV,2038-08-26,9206,359034
SSGhM,2068-04-17,9934,278152
qMQqC,2092-08-09,9502,437092
iaKlv,2021-06-01,9448,840872
uTDfX,2092-04-30,2170,156240
EywWq,2099-09-16,2487,248700
YsTui,2035-06-18,2079,164241
KNCJS,2049-12-21,7460,373000
WuKsx,2074-09-17,8882,222050
ANVEy,2089-08-03,9777,772383
UWaYX,2026-06-28,2994,167664
ssYLB,2029-10-04,4752,270864
setOB,2098-10-01,4632,402984
hsrSA,2021-06-20,7208,396440
kqluk,2088-07-04,7126,106890
JYZuR,2074-03-04,4960,426560
STRTS,2072-08-09,3081,224913
qTePA,2052-02-09,4231,122699
mSMBw,2058-04-09,8592,171840
dDwYL,2046-03-24,7994,399700
Xgsru,2092-03-08,8817,819981
ZetEh,2034-07-01,2269,74877
vlvxB,2070-12-01,9154,521778
PGFlN,2070-11-20,8874,851904
hwJkd,2121-03-13,7368,434712
jtVyk,2042-05-01,5712,308448
rbgKb,2107-02-20,9144,914400
DUdIG,2050-04-14,7066,155452
GYZVK,2053-03-12,9387,478737
QliAf,2033-04-23,9376,721952
NlLfn,2100-02-28,9005,378210
tmKjH,2047-01-08,3044,133936
kqimz,2055-04-27,6288,408720
slAfl,2091-10-24,9822,510744
Vahai,2078-06-16,9423,65961
tXPLn,2071-06-15,9978,389142
ePGqv,2067-06-27,4639,459261
zCCRP,2048-01-28,6926,512524
hMOUE,2090-04-14,5478,230076
ntrCa,2102-10-05,2899,52182
GmWQr,2048-01-30,7511,307951
egwMA,2044-12-06,4492,431232
HaEgD,2104-11-26,2886,103896
xdCJc,2108-12-25,4545,418140
okJyN,2040-09-07,4523,307564
ThPsv,2029-09-07,3180,311640
VWPwm,2069-11-15,5866,322630
UdIGN,2107-11-01,5641,406152
rHBoM,2103-01-20,6415,64150
AjNQi,2121-07-31,7626,602454
nHGfU,2035-08-12,3870,363780
vwXuA,2092-07-31,3966,146742
ZJRDH,2053-11-10,6487,51896
KNnBR,2094-10-05,6939,117963
JubAv,2084-03-09,7652,298428
MJXcE,2118-06-22,2755,195605
lzuFZ,2072-06-07,5790,492150
NbkzT,2047-12-12,3760,293280
dbLLF,2062-07-25,2050,24600
CGXWX,2102-06-24,2054,86268
Lnbox,2035-01-21,6985,405130
OOCWw,2021-03-10,3970,325540
oJjpd,2088-08-05,8331,758121
gEHsH,2078-05-06,5565,489720
wzYak,2103-02-04,7749,495936
zgXpN,2108-09-05,3778,226680
oyfDZ,2026-07-12,8430,581670
OKaQl,2024-04-03,3789,185661
rNDTc,2113-07-30,7106,106590
vZRdZ,2120-09-23,7298,321112
PEvtn,2118-05-28,6838,547040
sYwQV,2074-06-28,2182,192016
KBwCt,2079-07-23,3034,142598
mPuGW,2023-04-08,3933,173052
yTBDy,2111-04-26,5792,121632
CueVE,2105-06-04,2208,52992
qkxue,2044-12-15,4488,31416
LYhDl,2044-07-14,3968,19840
gndlW,2046-05-27,6008,90120
Lmlko,2089-01-19,6563,426595
JWBfD,2029-11-07,8393,486794
bIJKs,2089-03-23,3560,277680
wqsBh,2077-07-28,5154,314394
UcLrz,2086-04-27,8350,183700
QOSbc,2039-12-30,9232,590848
sMqHg,2025-12-20,6730,114410
ehiBf,2025-09-03,5036,327340
ddZJd,2091-08-14,8741,541942
CrzOh,2024-04-14,8164,546988
RDaEM,2062-10-08,5038,282128
djmvH,2082-10-08,3534,342798
ndGUZ,2098-11-01,3761,116591
vOfCn,2104-01-19,2544,239136
BTaZB,2080-03-29,3341,43433
Bxwxe,2073-10-15,7976,717840
aaCPZ,2032-06-21,8328,691224
BlIdp,2060-03-22,6546,523680
VBYtQ,2073-05-22,7023,596955
ZpOOw,2089-11-18,5415,270750
fRyHQ,2050-06-16,5572,172732
ttEre,2035-10-09,3680,301760
XfzNT,2082-12-26,7380,472320
KFoSd,2085-11-11,2109,84360
WTDQv,2058-02-19,9984,599040
MkNMD,2047-09-02,3594,208452
KBamU,2104-02-25,6539,529659
xViNc,2119-08-12,3563,174587
gKIyA,2070-06-30,4648,339304
OdkJD,2081-06-24,7587,204849
zxAJF,2030-04-17,4655,181545
Igdvq,2074-05-21,4791,292251
wiIhA,2121-03-04,3281,131240
FnFgI,2116-03-22,9487,464863
wJMYW,2028-02-20,3371,155066
mjplW,2047-01-18,6758,195982
eDTeH,2066-05-18,8604,748548
TIOBi,2071-06-11,8788,448188
xwKsc,2022-05-16,3581,350938
stMiO,2084-04-11,6122,140806
HawXD,2028-06-04,3594,194076
rfDaa,2024-10-08,4385,35080
OXAud,2112-02-17,8184,671088
lglks,2052-12-05,5321,335223
nTacC,2093-01-10,8357,58499
SeDoA,2057-12-10,4296,382344
TGccw,2022-08-30,6304,113472
XBWmR,2079-06-30,7086,191322
gykMD,2077-07-30,2046,75702
wEQqZ,2049-01-18,5779,294729
NyJnU,2101-04-04,6573,657300
DXhHc,2111-09-21,2145,10725
qDvAh,2068-07-09,6203,117857
nUTHk,2034-01-22,3647,40117
acGxm,2057-02-28,4917,181929
shnja,2041-10-09,6904,421144
KFUGw,2105-02-16,8864,682528
UDpYo,2038-01-15,8955,832815
LplpW,2048-06-23,9335,298720
aZUOR,2114-02-09,4619,448043
FWGHn,2039-03-31,4798,455810
LtwFp,2024-12-10,6135,294480
bRHtm,2087-10-06,7758,85338
MkghG,2080-10-23,3048,124968
Ikadb,2078-07-01,6315,69465
HZIVT,2068-12-14,6028,554576
WDVmp,2087-07-14,8434,463870
ozDIX,2056-06-26,9425,499525
qIDXq,2051-10-16,4873,116952
CTQfN,2108-06-27,6138,392832
QgAhx,2097-06-24,8730,296820
slAcJ,2059-03-06,9963,338742
vmrLU,2033-10-07,9478,511812
yTHEh,2045-12-07,5370,504780
lGoVa,2097-08-03,9537,295647
IRJuG,2021-05-24,5017,210714
psBFq,2065-09-25,9284,566324
VbuxQ,2080-03-23,5123,256150
uKndT,2115-08-30,8978,673350
fxCIy,2024-08-15,2165,30310
zGyGG,2032-07-07,6308,460484
uAkbh,2110-09-15,9647,308704
EwABN,2061-03-23,5371,48339
bxvtl,2112-12-28,7028,267064
mqxxj,2065-01-02,8077,96924
tsOJz,2092-08-05,8153,277202
GzhSX,2068-12-26,5817,267582
kvryu,2051-05-08,4623,69345
ZwgUp,2119-10-14,7679,122864
NUeWz,2053-01-03,8313,340833
vKyIK,2102-07-29,9995,259870
AmWQO,2032-09-05,5157,56727
fQyRo,2075-01-10,2099,111247
hjPHN,2052-02-22,8929,428592
POqse,2079-12-03,7793,444201
EVDgI,2118-02-28,6988,139760
IPcfn,2033-05-29,8329,699636
MeMGs,2030-01-15,5981,580157
jAhpX,2051-07-22,7207,518904
uGDff,2087-05-15,2700,102600
gOkdO,2059-10-18,5574,183942
jWIre,2025-11-15,8150,65200
fHpMI,2037-10-11,5228,297996
lVMVN,2109-09-03,8607,395922
GSRWU,2098-09-27,7183,258588
idOvW,2024-09-10,8957,841958
VWqbE,2121-07-08,9011,450550
vLmKV,2067-12-12,2345,11725
aWOOV,2064-12-01,9284,779856
kRrkx,2034-10-12,6819,197751
QkEUL,2112-04-02,2640,253440
uFpQH,2073-05-11,7744,642752
rkxtL,2075-04-10,9443,396606
talwS,2113-04-08,2790,39060
UaAMB,2085-10-04,4967,456964
UAeYW,2030-09-10,4789,244239
eyUEn,2106-01-10,8697,800124
PjnUz,2030-12-15,9066,643686
ODyWO,2049-01-21,2415,144900
VHTBY,2090-11-15,6381,638100
qfuvj,2103-04-25,2425,198850
GWKlk,2054-01-13,7742,696780
uDRja,2058-04-17,9515,704110
xncbm,2076-05-11,2072,192696
QqxEp,2046-09-14,9104,245808
QrNwO,2059-04-01,7315,204820
Sahxf,2079-02-23,3844,257548
oRlni,2068-11-27,4208,361888
pWhCP,2032-03-08,4124,325796
nYIib,2053-04-07,2859,205848
lDLzU,2100-04-21,9358,879652
HSBSH,2097-02-08,4128,235296
Amagt,2079-03-14,9524,485724
eZQuo,2023-12-13,5430,65160
oUUDg,2065-04-16,4683,70245
CbeQK,2038-09-03,4283,248414
ZBfsh,2061-03-14,9148,640360
FvhES,2052-02-20,3663,315018
ldomP,2082-07-27,6003,378189
QnFtv,2068-04-28,5345,342080
eQHIq,2025-09-30,8368,786592
rhihY,2108-10-02,9583,709142
ScgLy,2055-07-21,7347,683271
TxJsD,2077-12-08,3738,186900
XgfTL,2045-05-25,7742,580650
esjbO,2074-04-03,4028,153064
puVXA,2094-10-09,4206,420600
rEUwW,2101-01-08,6124,385812
hAomW,2066-04-03,5029,90522
HtCeM,2101-03-08,8462,702346
AhDNA,2120-07-11,5298,402648
KErsa,2063-10-02,8872,230672
bfbuU,2062-07-16,4956,118944
crBFQ,2049-05-06,2217,26604
mFdLN,2031-11-08,4744,474400
CVBrm,2118-05-07,2333,39661
qDQip,2027-07-05,6972,571704
KUxkt,2116-02-09,8741,506978
qQbgw,2074-07-28,3133,263172
FBeJv,2111-09-23,9493,787919
kJFpB,2101-05-27,2789,128294
glKdt,2028-12-01,6250,587500
Tocnf,2088-05-19,4257,310761
JcCWb,2039-06-24,9429,594027
pXHPq,2053-08-24,4314,332178
iRpPc,2043-05-05,4568,342600
CjhMA,2070-03-15,8890,622300
mwCWY,2105-01-28,8452,84520
BfPZz,2102-07-01,5914,29570
XAFCB,2026-05-10,6843,684300
hQLuY,2116-11-03,2481,235695
bKFVJ,2046-01-06,7352,521992
cCncM,2053-09-24,2152,146336
NmlOX,2047-08-09,7696,200096
Gmust,2023-10-28,2533,103853
Rxykd,2113-07-14,2505,52605
oWaGI,2069-10-01,4175,79325
RsycJ,2058-05-18,5894,512778
