StoreCode,Date,TotalSales,TotalAmount
pBadJ,2044-05-05,4738,388516
DiAjh,2093-05-19,6875,364375
MGHhA,2107-07-30,6976,662720
rWKmx,2077-04-18,3046,228450
JuHHk,2072-12-19,5604,151308
gosJF,2074-09-30,2992,245344
wEXNf,2101-11-15,8180,49080
erENa,2066-08-10,8922,231972
KIYze,2120-09-06,7632,541872
ZITXO,2086-02-16,9667,512351
ukwKz,2037-06-25,2460,76260
fROpz,2109-10-30,7105,35525
SOpJC,2058-01-22,3214,54638
dEUJN,2117-05-14,8418,412482
SIymk,2085-06-18,5011,40088
dGlTK,2120-10-07,7281,495108
rKzml,2096-07-07,4108,164320
lbbAI,2042-12-15,4400,35200
DJjpR,2039-09-07,3785,287660
hejzM,2024-07-11,6256,519248
oZZEy,2052-04-04,7718,748646
HytDf,2083-05-30,6635,159240
ImKgR,2054-08-17,4904,475688
bzqhj,2021-09-22,5996,137908
JtNFm,2091-11-29,2105,65255
gIBGn,2120-03-29,8882,373044
BYHfs,2058-05-13,8342,425442
jSYfC,2045-12-15,2606,52120
XfDRz,2114-01-24,7645,68805
wuyow,2079-01-07,3287,197220
GhoWI,2050-09-21,7741,394791
LWALp,2098-09-30,6584,283112
kImZj,2048-01-13,5595,240585
xUZHW,2088-09-09,4616,443136
XHXCu,2021-08-14,4012,224672
LrRYP,2116-08-15,6738,336900
ZTCzx,2029-07-19,4296,154656
GaflA,2041-06-05,4161,416100
xXQVx,2084-04-02,2438,119462
yoPMM,2069-04-18,3403,136120
fnifp,2056-10-19,9071,45355
UBiHD,2081-11-05,9185,734800
pHkIy,2053-09-02,2664,21312
hAamr,2054-12-14,7736,703976
NGGPn,2086-10-06,4971,193869
PieYt,2119-10-26,8546,589674
BBviV,2109-06-19,5617,95489
WGIMR,2073-06-05,2018,38342
Fcoqj,2035-01-03,6882,68820
zxbcV,2034-06-08,7594,463234
aqXjv,2071-08-20,2054,90376
HwABJ,2117-04-20,3645,222345
pwxsm,2112-06-16,2570,120790
AxKjw,2045-04-07,8147,741377
KhQou,2086-05-26,7298,36490
FVLXv,2106-01-27,8778,833910
LzYQM,2021-04-26,8212,139604
eiFNn,2112-10-04,7428,653664
HTneU,2044-07-09,6310,410150
woWTU,2108-05-06,8586,738396
afDKH,2075-06-08,8853,575445
fXnQd,2064-02-04,9096,909600
nDWOq,2108-01-13,4544,263552
mgRkA,2103-11-06,8564,256920
rwALY,2101-10-24,3556,284480
bGjFI,2034-03-08,9231,544629
OjAxV,2077-12-14,3044,237432
pliSK,2022-10-18,5736,384312
dkzSF,2051-08-12,5684,363776
MuwFP,2100-11-13,8389,436228
cfFWu,2112-09-05,7254,297414
xfVbw,2100-04-27,6593,474696
xBRCe,2103-07-10,9738,525852
AiXGp,2078-02-09,8367,66936
COxZZ,2047-04-30,2286,20574
DgDLy,2054-11-06,3846,111534
yqSqM,2058-11-09,7162,680390
KuELV,2099-11-29,3519,130203
LQmGM,2090-10-03,6029,78377
gMrrU,2096-12-31,6170,49360
yYKlJ,2040-08-12,7814,132838
vlExD,2027-10-17,8752,245056
unHPa,2095-06-16,6268,231916
Ijovy,2054-11-10,3613,220393
jPInm,2037-01-16,6664,266560
gkiUJ,2098-11-19,2860,217360
cSwhe,2108-01-27,4285,351370
zKGLk,2103-02-24,9905,326865
HRRep,2084-11-23,5759,259155
cAurE,2079-11-04,2869,57380
YhtWY,2035-09-23,2810,148930
eSItw,2045-05-07,4828,424864
flkSX,2045-03-20,5533,77462
ltOdM,2112-11-11,4756,294872
iwuQa,2037-05-21,9367,786828
KcZRO,2074-12-27,4703,47030
yGEPn,2090-05-10,8484,186648
ZPCiI,2021-06-21,3139,160089
clyey,2080-07-29,6223,528955
ptuHY,2031-10-15,7206,208974
DSLiG,2083-10-08,8564,308304
tkjTV,2118-06-06,5451,43608
jpOue,2107-12-05,5335,480150
gHtBk,2082-10-22,3902,113158
HaQbW,2039-12-17,2381,192861
lPFrF,2030-08-16,5970,579090
zNqnr,2075-02-08,3363,201780
oSLEf,2114-10-05,5859,152334
XOeGK,2076-03-16,6008,468624
MkhmR,2072-05-31,3413,242323
HDFVh,2073-03-28,8812,281984
bZNrv,2094-08-26,9763,536965
qqMRa,2081-03-15,9447,821889
yuPlp,2097-10-28,5249,288695
EgDVY,2081-04-19,2614,67964
oJRnH,2035-12-18,8106,721434
Ulvwf,2065-09-06,5429,521184
Zdkte,2054-11-27,7647,397644
vuCOP,2111-05-20,4321,237655
kLAcH,2099-12-23,3405,112365
XGhbO,2108-11-03,8572,488604
XQaHJ,2072-09-19,7349,183725
xHllz,2082-01-11,4835,212740
XEmIJ,2082-07-15,6340,583280
orpMr,2115-04-26,4543,245322
jyrvB,2054-04-28,2280,177840
DiWdM,2073-12-11,8155,122325
pJbdt,2116-09-15,9003,756252
aQesR,2082-09-09,6454,70994
yaVEF,2031-09-28,4581,279441
NRoJG,2052-07-20,2902,185728
aTfZz,2099-03-02,3850,123200
oWLEE,2033-06-17,2123,131626
yutoT,2104-04-23,3334,256718
dGvdC,2053-01-06,8990,710210
AYYHE,2083-02-09,3927,47124
Pqphe,2033-07-13,2298,22980
VZEKW,2051-07-06,6104,445592
WRVNv,2113-06-07,8257,792672
iHfaD,2073-07-01,5210,323020
alDAd,2041-08-30,6069,309519
flZxQ,2062-03-16,4749,185211
NoAhW,2061-03-30,4690,469000
MRUez,2068-10-11,6253,418951
jqVSB,2067-05-20,6550,635350
aEZLq,2074-11-21,5783,451074
jFHnp,2063-11-01,8002,536134
niuao,2033-05-18,4293,334854
uxoTY,2107-04-11,3700,299700
QfxWo,2096-02-23,9870,355320
AgdDr,2111-12-19,4619,452662
zDqyD,2041-10-05,9019,550159
DQdfx,2060-06-13,8677,173540
GrqPo,2047-09-29,9386,65702
eSTsG,2037-04-21,7193,266141
oqAWv,2026-10-07,5201,93618
TbVIw,2039-05-07,6228,386136
FCIWC,2090-03-25,5973,53757
wAqsT,2097-06-14,6569,354726
UmHsj,2060-09-22,4181,79439
aOMVv,2087-06-19,3769,203526
DgKsH,2090-10-29,4450,40050
XAQvR,2029-02-18,2464,14784
VMttA,2116-10-07,8447,329433
RMmcx,2085-07-04,3550,35500
fGpJo,2065-01-06,5640,485040
gQLfK,2078-04-22,5075,436450
NwOBS,2041-04-29,5579,412846
vpVkm,2099-03-17,6612,502512
BvaxX,2113-08-22,4683,135807
WkQEr,2062-05-30,7281,152901
NEJMD,2028-12-23,7867,621493
iWElQ,2025-03-20,2558,145806
uBeRU,2090-11-11,6070,388480
IGvms,2049-01-24,6134,613400
QtidG,2079-04-25,7916,791600
QAbBt,2071-09-24,7162,515664
GlqCH,2032-04-04,9374,168732
clIpF,2056-03-08,9320,661720
hgYlA,2077-05-04,8569,539847
GXuAF,2058-09-15,4249,335671
aTYKa,2035-08-10,8035,546380
jDKYr,2045-08-14,6893,523868
HpDxV,2058-05-11,4916,142564
yKFQJ,2120-01-21,9899,336566
mYRzy,2115-07-04,5995,395670
YbrVf,2104-04-13,5119,230355
OnxjQ,2032-08-01,7597,349462
TSqRr,2110-12-08,4398,294666
NDtjR,2096-04-23,9940,626220
kPsmd,2035-02-23,9914,594840
GeMWZ,2034-03-04,5856,228384
Dgwbu,2085-02-21,7653,535710
RJOUN,2063-10-06,5741,551136
KOOGk,2028-06-01,6565,275730
etwzA,2096-02-26,9007,468364
gkJwL,2098-06-01,8416,749024
TkCEQ,2058-12-03,8985,485190
mfVba,2106-01-25,4204,273260
iVjoX,2049-05-01,4756,294872
xNjcJ,2094-11-26,6359,197129
GQUGT,2085-09-02,3803,228180
YaHYp,2118-11-28,4125,123750
XPLIp,2036-01-05,5586,351918
KhXqf,2056-01-07,9711,436995
nBQnc,2061-06-24,3144,245232
TbFwW,2096-09-10,8798,607062
kNhde,2103-06-07,7600,205200
dhFID,2108-07-16,8955,644760
EZiaQ,2043-10-29,3459,100311
sLFmF,2114-01-19,3736,224160
toqFu,2112-12-19,5600,151200
PdveO,2031-09-11,2884,63448
BzZTV,2027-06-21,2882,89342
khBfg,2049-06-26,6890,475410
Brbyo,2095-10-23,8679,147543
hxCJQ,2049-10-31,5925,545100
PXenY,2054-01-21,3114,108990
cwtDX,2057-12-06,6988,461208
eUPbR,2111-05-19,9028,442372
WmlnQ,2052-07-29,2548,28028
kOlaN,2066-03-07,2414,26554
yrQct,2047-01-20,8476,440752
WJdpA,2058-09-17,6763,419306
fXWVR,2028-08-18,4896,244800
NMxTB,2042-08-11,6506,266746
pUtri,2064-04-11,5555,116655
wnZIE,2093-02-20,7715,339460
TgYFa,2045-10-09,2944,55936
aNprq,2027-12-25,9690,358530
FLcJk,2053-03-13,5285,68705
DsvRZ,2056-04-14,4816,462336
MUHIO,2082-01-04,2156,28028
PnQku,2047-02-06,4867,43803
auapI,2052-10-22,7122,690834
OgydP,2051-01-02,2037,201663
zFXxM,2065-10-25,7350,661500
zQzLp,2101-10-29,6426,469098
FIAJK,2082-07-21,6871,398518
fhhcY,2088-11-12,7477,448620
zghcv,2025-12-11,6402,454542
KIJls,2075-08-03,7167,551859
wdpvP,2054-05-22,8656,649200
fFXEw,2044-09-21,9379,534603
qYLhG,2052-07-19,8657,580019
VuEHV,2112-11-24,5371,311518
GlgRx,2083-01-02,5113,419266
nvdSW,2106-06-09,6293,503440
kOoCc,2110-06-09,4130,33040
UbVdI,2023-09-18,9431,509274
NssPe,2065-05-29,5156,113432
xFuoR,2036-09-30,7904,648128
DTMgX,2096-01-14,7889,268226
mlJlb,2074-05-09,5999,335944
ymBoG,2095-06-05,7062,508464
IaTIL,2025-11-12,9408,254016
RDRbk,2098-11-28,5302,328724
PEdzJ,2074-07-19,5750,350750
uvYKG,2077-08-29,2473,12365
kaKpY,2052-10-02,5544,454608
SeXAD,2029-10-07,9006,261174
QMmbL,2111-02-16,3321,275643
AGZKo,2025-09-25,3587,175763
TScRb,2094-07-26,6513,644787
KGAMJ,2026-04-24,2374,92586
JViUc,2027-09-20,2490,179280
KAhnw,2053-04-02,3163,117031
xhPHG,2049-05-09,4561,419612
ZSErb,2104-03-05,2580,149640
PuWMA,2036-10-13,2036,201564
IXpTk,2064-03-31,6027,548457
soqBT,2120-06-22,6322,195982
UYTSr,2083-07-28,4249,106225
cfLcc,2086-12-21,7973,71757
LCmQP,2101-06-23,7548,407592
zQebo,2100-03-13,4252,63780
hWvFA,2087-07-14,2670,146850
tqpRp,2065-07-25,5530,353920
hUecU,2080-10-13,5497,302335
wyZhm,2110-07-16,9329,531753
EOVmQ,2047-09-15,9791,744116
wdJWS,2061-06-18,6302,182758
vVlLg,2092-07-04,2916,247860
dvYIP,2073-11-16,3255,32550
EYsXj,2053-10-30,3916,109648
IJRUx,2029-03-21,3954,134436
BQvxj,2028-12-08,8866,203918
MZeaV,2037-10-16,7761,318201
GdwjX,2062-01-17,5117,86989
XzDRI,2111-12-20,7236,224316
SfoCb,2049-03-28,5362,375340
XHZpl,2022-08-30,8454,752406
qhGWw,2040-08-09,8610,163590
EyAMJ,2105-06-13,9120,592800
cOkai,2108-06-07,7149,636261
ErNKN,2110-01-01,6309,548883
LUZXk,2039-02-03,4910,412440
LCbTC,2087-04-26,7373,471872
aFBqj,2033-01-22,5805,354105
LgLtU,2086-04-19,7063,240142
SVJuK,2038-12-02,5712,354144
VgqlC,2115-07-09,5085,442395
lNIwZ,2053-10-19,8819,326303
nrDwj,2094-09-17,3725,163900
mTYLg,2095-02-11,7208,151368
kZqaY,2040-11-15,5459,327540
biUrp,2087-04-29,5110,45990
dySwt,2100-10-06,4482,291330
nXTSo,2119-07-31,4934,409522
NYJYP,2092-01-03,3581,207698
TdqRz,2059-11-20,5697,489942
DLuNM,2117-07-27,2467,224497
iOdxH,2091-12-05,8662,277184
gKrAl,2116-05-27,5256,325872
qjOML,2068-04-24,6182,605836
vzFzF,2058-06-29,9339,326865
IedHV,2091-04-12,7776,777600
eZrvP,2023-11-18,2423,210801
iflfM,2098-02-27,2527,252700
ylIMC,2113-07-25,2442,158730
VMeqN,2092-04-15,3455,304040
AwOZr,2064-12-28,9482,682704
SiIRG,2099-02-02,5922,373086
KMQJh,2116-11-05,6368,331136
ZkYJi,2102-05-21,8459,42295
QivYi,2076-01-26,7149,293109
jdRdI,2024-08-05,6515,195450
dlRPu,2025-05-12,2909,177449
AEzua,2082-06-09,6123,226551
udeoO,2097-07-17,8054,797346
tIbkH,2112-02-15,2107,166453
jnckU,2024-07-22,5739,292689
UqKHU,2066-09-03,6291,125820
fvvzF,2118-12-20,5913,201042
ubBvJ,2042-06-11,6046,199518
jcBKP,2088-05-30,7595,562030
MZufH,2103-07-11,5986,341202
leBWA,2072-06-02,5875,146875
FZkIh,2111-12-11,6656,658944
QcxGX,2111-12-03,9363,580506
OYDFS,2080-03-08,7759,108626
CWpDO,2068-08-02,6491,395951
yMpVe,2044-06-17,9314,214222
NHPBK,2041-04-01,6286,471450
BTfXS,2084-04-01,3784,351912
GYwgd,2087-07-23,2311,36976
SJHSM,2104-03-05,4502,72032
eaOwZ,2038-03-28,3344,20064
GegCn,2074-03-15,5401,270050
CVdHm,2055-07-27,6583,381814
piDSU,2065-10-03,5527,232134
uHFdq,2075-12-18,8226,419526
VBvsZ,2115-02-13,9588,517752
OaonV,2061-07-17,3011,168616
