StoreCode,Date,TotalSales,TotalAmount
zcMQT,2084-03-25,6736,599504
oZZEy,2040-02-10,7674,260916
HytDf,2059-03-31,2231,64699
ImKgR,2112-08-22,6933,665568
bzqhj,2089-09-24,9070,335590
JtNFm,2107-05-10,2358,25938
gIBGn,2110-03-23,5877,52893
BYHfs,2093-01-09,5047,186739
jSYfC,2099-07-19,9675,657900
XfDRz,2108-03-22,7490,127330
wuyow,2064-12-23,9511,561149
GhoWI,2088-04-20,6499,571912
LWALp,2067-11-04,5866,387156
kImZj,2102-07-04,5713,399910
xUZHW,2070-09-18,7496,472248
XHXCu,2118-10-12,9061,308074
LrRYP,2064-02-08,8031,682635
ZTCzx,2094-02-18,8644,60508
GaflA,2119-11-27,7204,518688
xXQVx,2093-04-27,6170,524450
yoPMM,2048-05-29,4663,93260
fnifp,2042-11-22,2198,43960
UBiHD,2067-03-25,9063,643473
pHkIy,2098-04-27,4056,239304
hAamr,2102-09-22,5208,192696
NGGPn,2073-11-19,8598,68784
PieYt,2099-10-21,6789,563487
BBviV,2035-01-17,8848,433552
WGIMR,2036-04-17,6253,356421
Fcoqj,2099-12-03,4383,298044
zxbcV,2113-07-09,4612,198316
aqXjv,2043-03-23,5226,292656
HwABJ,2024-07-21,2653,55713
pwxsm,2078-09-04,7574,704382
AxKjw,2027-11-14,7029,253044
KhQou,2045-05-10,7108,106620
FVLXv,2031-07-05,6058,527046
LzYQM,2097-11-13,9132,410940
eiFNn,2084-10-06,4992,289536
HTneU,2067-06-18,3880,77600
woWTU,2044-11-24,5121,220203
afDKH,2022-10-03,5084,66092
fXnQd,2097-07-13,7760,325920
nDWOq,2054-04-30,7144,678680
mgRkA,2045-08-14,5899,578102
rwALY,2097-07-08,6131,318812
bGjFI,2059-02-21,9840,68880
OjAxV,2081-10-23,6594,59346
pliSK,2059-02-20,7934,214218
dkzSF,2053-11-05,8999,755916
MuwFP,2055-12-19,3260,312960
cfFWu,2040-01-20,9745,282605
xfVbw,2051-01-02,8327,757757
xBRCe,2081-03-14,4662,237762
AiXGp,2038-08-21,7229,665068
COxZZ,2097-03-17,8920,401400
DgDLy,2088-10-31,4887,361638
yqSqM,2022-07-13,7148,350252
KuELV,2035-12-14,8688,60816
LQmGM,2057-09-02,7552,196352
